

2014年12月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10441.75,+,117.71,1.14
發行量加權股價指數,8999.52,+,120.89,1.36
臺灣50指數,6519.35,+,138.46,2.17
臺灣中型100指數,7216.05,+,27.39,0.38
臺灣資訊科技指數,7910.85,+,223.2,2.9
臺灣發達指數,7585.98,+,71.04,0.95
臺灣高股息指數,5645.78,+,48.09,0.86
臺灣就業99指數,5369.44,+,69.34,1.31
臺灣高薪100指數,4923.13,+,79.53,1.64
臺灣企業經營101指數,5713.14,+,90.12,1.6
臺灣低波動高股息指數,1371.76,+,14.2,1.05
未含金融保險股指數,7585,+,99.77,1.33
未含電子股指數,12858.76,+,134.51,1.06
未含金融電子股指數,11039.04,+,93.74,0.86
水泥窯製類指數,562.41,+,6.09,1.09
塑膠化工類指數,745.11,+,4.56,0.62
機電類指數,2016.67,+,31.03,1.56
水泥類指數,143.21,+,1.43,1.01
食品類指數,1166.65,+,9.16,0.79
塑膠類指數,200.37,+,2.02,1.02
紡織纖維類指數,508.35,+,3.17,0.63
電機機械類指數,155.94,-,0.13,-0.08
電器電纜類指數,36.16,-,0.04,-0.11
化學生技醫療類指數,100.75,-,0.12,-0.12
化學類指數,96.31,+,0.31,0.32
生技醫療類指數,75.17,-,0.49,-0.65
玻璃陶瓷類指數,55.8,+,0.84,1.53
造紙類指數,170.79,+,0.32,0.19
鋼鐵類指數,99.52,+,0.92,0.93
橡膠類指數,366.49,+,0.12,0.03
汽車類指數,334.25,-,0.54,-0.16
電子類指數,358.2,+,5.73,1.63
半導體類指數,118.99,+,3.77,3.27
電腦及週邊設備類指數,100.25,+,0.6,0.6
光電類指數,37.84,-,0.17,-0.45
通信網路類指數,114.14,+,0.65,0.57
電子零組件類指數,85.44,+,0.18,0.21
電子通路類指數,111.3,+,0.4,0.36
資訊服務類指數,100.6,-,0.76,-0.75
其他電子類指數,78.56,+,0.48,0.61
建材營造類指數,287.05,+,1.67,0.59
