

2014年05月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10673.57,+,75.25,0.71
發行量加權股價指數,9121.71,+,66.42,0.73
臺灣50指數,6380.09,+,48.97,0.77
臺灣中型100指數,7618.34,+,63.37,0.84
臺灣資訊科技指數,7640.75,+,63.81,0.84
臺灣發達指數,7839.95,+,42.43,0.54
臺灣高股息指數,5965.44,+,56.72,0.96
臺灣就業99指數,5422.15,+,63.23,1.18
臺灣企業經營101指數,5828.1,+,48.34,0.84
臺灣低波動高股息指數,1473.37,+,14.07,0.96
未含金融保險股指數,7746.27,+,49.5,0.64
未含電子股指數,13219.66,+,81.7,0.62
未含金融電子股指數,11636.88,+,40.67,0.35
水泥窯製類指數,594.23,-,2.79,-0.47
塑膠化工類指數,849.76,+,4.2,0.5
機電類指數,2027.3,+,16.71,0.83
水泥類指數,148.66,-,0.76,-0.51
食品類指數,1237.05,+,3.79,0.31
塑膠類指數,229.57,+,1.26,0.55
紡織纖維類指數,517.1,+,1.59,0.31
電機機械類指數,173.98,+,1.48,0.86
電器電纜類指數,40.95,+,0.07,0.17
化學生技醫療類指數,116.1,+,0.45,0.39
化學類指數,112.29,+,0.78,0.7
生技醫療類指數,85.33,-,0.01,-0.01
玻璃陶瓷類指數,64.11,-,0.17,-0.26
造紙類指數,182.78,-,0.37,-0.2
鋼鐵類指數,98.14,+,0.34,0.35
橡膠類指數,405.94,+,1.68,0.42
汽車類指數,307.69,+,0.86,0.28
電子類指數,358.51,+,2.97,0.84
半導體類指數,113.74,+,0.77,0.68
電腦及週邊設備類指數,103.7,+,1.9,1.87
光電類指數,38.96,+,0.39,1.01
通信網路類指數,120.87,+,0.67,0.56
電子零組件類指數,91.44,+,0.82,0.9
電子通路類指數,120.88,+,1,0.83
資訊服務類指數,98.56,-,0.12,-0.12
其他電子類指數,78.1,+,0.34,0.44
建材營造類指數,295.81,+,1.71,0.58
航運類指數,73.86,+,0.34,0.46
觀光類指數,140.96,+,0.17,0.12
金融保險類指數,1018.46,+,13.41,1.33
貿易百貨類指數,252.54,+,1.86,0.74
油電燃氣類指數,95.21,+,0.05,0.05
其他類指數,245.6,+,0.21,0.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10674.57,+,75.26,0.71
發行量加權股價報酬指數,13478.45,+,98.15,0.73
臺灣50報酬指數,9564.27,+,73.41,0.77
臺灣中型100報酬指數,10576.41,+,87.97,0.84
臺灣資訊科技報酬指數,10851.04,+,90.62,0.84
臺灣發達報酬指數,10635.91,+,57.56,0.54
臺灣高股息報酬指數,9388.63,+,89.27,0.96
臺灣就業99報酬指數,5983.37,+,69.78,1.18
臺灣企業經營101報酬指數,6005.56,+,49.81,0.84
臺灣低波動高股息報酬指數,2773.83,+,26.48,0.96
未含金融電子股報酬指數,17343.54,+,60.61,0.35
水泥類報酬指數,187.79,-,0.97,-0.51
食品類報酬指數,1392.42,+,4.27,0.31
塑膠類報酬指數,277.73,+,1.52,0.55
紡織纖維類報酬指數,613.73,+,1.89,0.31
