

2005年05月26日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年05月26日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","80000","17","535180","6.72","6.72","6.61","6.7","-","0.05","6.72","50","6.75","3","0.00"
="0015  ","富邦  ","260000","26","1587510","6.11","6.13","6.09","6.13","+","0.02","6.13","19","6.14","5","0.00"
="0029  ","富邦店","1580000","90","8748180","5.53","5.54","5.53","5.54","-","0.01","5.54","316","5.55","207","0.00"
="0050  ","台灣50","1067000","233","47885000","44.78","45.05","44.7","45.05","+","0.31","45","52","45.05","97","0.00"
="01001T","富邦R1","7668000","113","77824300","10.15","10.15","10.1","10.15"," ","0","10.1","10,625","10.15","96","0.00"
"1101  ","台泥  ","6717083","987","121703863","18","18.2","18","18.15","+","0.15","18.15","90","18.2","1,270","15.13"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","27.65","1","27.7","1","0.00"
"1102  ","亞泥  ","890677","262","17881652","20.2","20.2","20","20","-","0.15","20","12","20.05","41","7.22"
"1103  ","嘉泥  ","742004","90","8457444","11.35","11.45","11.35","11.4","+","0.05","11.4","67","11.45","178","0.00"
"1104  ","環泥  ","475605","106","5392468","11.35","11.4","11.3","11.3","-","0.05","11.3","138","11.35","5","6.85"
"1107  ","建台  ","276759","59","181866","0.62","0.66","0.62","0.66","+","0.04","0.66","409","--","0","0.00"
"1108  ","幸福  ","160924","43","1137711","7.08","7.1","7.05","7.07","-","0.04","7.07","23","7.08","64","0.00"
"1109  ","信大  ","86000","15","785300","9.1","9.19","9.1","9.19","+","0.09","9.1","4","9.19","6","12.59"
"1110  ","東泥  ","164999","42","1036812","6.31","6.31","6.26","6.29","-","0.02","6.28","1","6.29","5","33.11"
"1201  ","味全  ","625511","163","5908252","9.4","9.49","9.4","9.43","-","0.07","9.43","26","9.48","4","0.00"
"1203  ","味王  ","195100","38","1592857","8.25","8.25","8.15","8.16","-","0.06","8.16","24","8.23","2","116.57"
"1204  ","津津  ","37950","16","160898","4.25","4.3","4.2","4.3","+","0.03","4.24","6","4.3","22","0.00"
"1207  ","嘉食化","158010","40","411405","2.62","2.63","2.59","2.59","-","0.02","2.59","23","2.6","74","0.00"
"1210  ","大成  ","488002","86","4438136","9.04","9.11","9.04","9.1","+","0.06","9.1","444","9.11","29","16.55"
"1212  ","中日  ","5100","4","1223","0.24","0.24","0.24","0.24","-","0.01","--","0","0.24","167","0.00"
"1213  ","大飲  ","2000","2","20500","10.2","10.3","10.2","10.3","-","0.05","10","7","10.35","1","60.59"
"1215  ","卜蜂  ","215002","41","1078600","5","5.05","4.99","5.05","+","0.02","5.05","4","5.06","12","0.00"
"1216  ","統一  ","2986139","588","42923291","14.25","14.5","14.25","14.5","+","0.25","14.45","10","14.5","295","22.31"
"1217  ","愛之味","801015","205","6193355","7.7","7.8","7.7","7.79","+","0.09","7.71","52","7.79","14","55.64"
"1218  ","泰山  ","315401","58","1932437","6.1","6.16","6.1","6.15","+","0.03","6.11","19","6.15","9","0.00"
"1219  ","福壽  ","239000","32","1211470","5.12","5.12","5.04","5.08","-","0.02","5.05","8","5.08","1","0.00"
"1220  ","台榮  ","59011","10","358834","6.05","6.36","6","6"," ","0","6","9","6.1","50","0.00"
"1225  ","福懋油","107000","25","445570","4.14","4.18","4.14","4.16","+","0.03","4.16","9","4.18","15","0.00"
"1227  ","佳格  ","123392","29","1417834","11.45","11.55","11.45","11.5"," ","0","11.5","5","11.55","2","7.19"
"1229  ","聯華  ","192175","91","2028479","10.55","10.65","10.5","10.55","-","0.05","10.55","20","10.6","106","9.86"
"1231  ","聯華食","55370","22","517043","9.33","9.4","9.3","9.33"," ","0","9.33","9","9.4","5","16.66"
"1232  ","大統益","12000","7","207600","17.3","17.3","17.3","17.3","+","0.1","17.2","10","17.3","1","13.11"
"1233  ","天仁  ","11012","8","262788","23.7","24.1","23.7","24.1","-","0.1","23.85","2","24.2","1","12.75"
"1234  ","黑松  ","54615","25","529144","9.75","9.75","9.65","9.73","-","0.02","9.65","1","9.74","1","243.25"
"1235  ","興泰  ","138121","54","1816344","13.2","13.25","13.1","13.25"," ","0","13.2","20","13.25","28","9.46"
