

2008年01月15日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年01月15日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","102000","36","941610","9.1","9.3","9.1","9.24","+","0.2","9.22","3","9.24","1","0.00"
="0050  ","台灣50","22194750","3805","1351425587","59.4","61.55","59.4","61.05","+","2.25","61.05","32","61.1","10","0.00"
="0051  ","中100 ","621000","268","20676260","33","33.65","32.7","33.5","+","1.1","33.5","4","33.55","1","0.00"
="0052  ","FB科技","97000","51","3571840","36.7","37.19","36.53","36.9","+","0.4","36.9","9","37","1","0.00"
="0053  ","寶電子","363000","171","8920100","24","25.3","24","24.38","+","0.68","24.38","3","24.39","15","0.00"
="0054  ","台商50","1906000","338","43949520","22.67","23.23","22.51","22.98","+","0.61","22.9","1","22.98","5","0.00"
="0055  ","寶金融","11264194","1288","166880868","14.3","14.94","14.3","14.94","+","0.97","14.94","677","--","0","0.00"
="0056  ","高股息","6143107","1041","161492173","26","26.55","25.91","26.22","+","0.32","26.2","9","26.22","12","0.00"
="01001T","富邦R1","94000","21","1003270","10.5","11","10.5","10.8","+","0.3","10.71","30","10.8","9","0.00"
="01002T","國泰R1","510000","69","5120800","10","10.12","10","10.02","+","0.08","10.01","7","10.02","37","0.00"
="01003T","新光R1","209000","37","2019090","9.45","9.78","9.45","9.68","+","0.23","9.65","4","9.67","5","0.00"
="01004T","富邦R2","1170000","103","11130920","9.5","9.6","9.5","9.53","+","0.03","9.52","33","9.53","12","0.00"
="01005T","三鼎  ","135000","18","985510","7.3","7.31","7.29","7.29","+","0.02","7.29","10","7.3","1","0.00"
="01007T","國泰R2","100000","24","995330","9.95","10","9.85","9.9","+","0.13","9.86","1","9.9","26","0.00"
="01008T","駿馬R1","377000","12","3102500","8.23","8.25","8.22","8.22"," ","0","8.22","9","8.25","47","0.00"
"1101  ","台泥  ","72802020","12176","4002387960","53.4","56.1","52.7","55","+","2.5","55","30","55.1","336","19.5"
"1102  ","亞泥  ","22909411","4697","1304323879","55.2","57.4","54.2","57.4","+","3.7","57.4","5,745","--","0","16.78"
"1103  ","嘉泥  ","3624594","1317","91864300","24.7","25.8","24.65","25","+","0.35","25","6","25.15","23","21.55"
