

2014年06月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10707.89,+,28.97,0.27
發行量加權股價指數,9140.72,+,20.76,0.23
臺灣50指數,6366.82,+,10.34,0.16
臺灣中型100指數,7643.4,+,4.35,0.06
臺灣資訊科技指數,7661.47,+,33.85,0.44
臺灣發達指數,7802.3,-,15.69,-0.2
臺灣高股息指數,6034.12,+,39.89,0.67
臺灣就業99指數,5428.82,+,20.6,0.38
臺灣企業經營101指數,5803.31,+,8.67,0.15
臺灣低波動高股息指數,1477.46,+,3.86,0.26
未含金融保險股指數,7763.73,+,16.3,0.21
未含電子股指數,13196.48,+,18.65,0.14
未含金融電子股指數,11604.41,+,7.47,0.06
水泥窯製類指數,594.64,+,2.84,0.48
塑膠化工類指數,842.97,-,2.42,-0.29
機電類指數,2038.96,+,6.41,0.32
水泥類指數,148.96,+,0.93,0.63
食品類指數,1233.65,+,4.57,0.37
塑膠類指數,228.94,-,0.63,-0.27
紡織纖維類指數,523.26,-,1.61,-0.31
電機機械類指數,176.52,+,1.28,0.73
電器電纜類指數,40.68,-,0.12,-0.29
化學生技醫療類指數,114.13,-,0.46,-0.4
化學類指數,109.93,-,0.46,-0.42
生技醫療類指數,84.32,-,0.33,-0.39
玻璃陶瓷類指數,63.77,-,0.12,-0.19
造紙類指數,181.8,+,1.23,0.68
鋼鐵類指數,96.8,-,0.05,-0.05
橡膠類指數,399.16,-,0.74,-0.19
汽車類指數,311,+,1.78,0.58
電子類指數,360.49,+,1.1,0.31
半導體類指數,115.26,+,1.03,0.9
電腦及週邊設備類指數,104.75,+,0.18,0.17
光電類指數,39.25,-,0.11,-0.28
通信網路類指數,118.05,-,0.75,-0.63
電子零組件類指數,92.02,-,0.11,-0.12
電子通路類指數,122.68,+,0.69,0.57
資訊服務類指數,104.95,+,2.84,2.78
其他電子類指數,78,-,0.02,-0.03
建材營造類指數,294.03,+,0.95,0.32
航運類指數,72.65,-,0.16,-0.22
觀光類指數,142.9,+,0.38,0.27
金融保險類指數,1019.42,+,3.47,0.34
貿易百貨類指數,247.31,-,2.34,-0.94
油電燃氣類指數,95.27,+,0.61,0.64
其他類指數,247.1,+,0.89,0.36
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10709.08,+,28.96,0.27
發行量加權股價報酬指數,13506.67,+,30.68,0.23
臺灣50報酬指數,9544.38,+,15.5,0.16
臺灣中型100報酬指數,10611.2,+,6.03,0.06
臺灣資訊科技報酬指數,10880.46,+,48.07,0.44
臺灣發達報酬指數,10584.83,-,21.28,-0.2
臺灣高股息報酬指數,9496.73,+,62.78,0.67
臺灣就業99報酬指數,5990.73,+,22.73,0.38
臺灣企業經營101報酬指數,5980.01,+,8.93,0.15
臺灣低波動高股息報酬指數,2781.53,+,7.27,0.26
未含金融電子股報酬指數,17295.15,+,11.14,0.06
水泥類報酬指數,188.17,+,1.17,0.63
食品類報酬指數,1388.59,+,5.14,0.37
塑膠類報酬指數,276.97,-,0.77,-0.28
紡織纖維類報酬指數,621.05,-,1.91,-0.31
電機機械類報酬指數,206.65,+,1.5,0.73
電器電纜類報酬指數,44.71,-,0.13,-0.29
化學生技醫療類報酬指數,134.7,-,0.54,-0.4
化學類報酬指數,131.91,-,0.55,-0.42
生技醫療類報酬指數,95.68,-,0.37,-0.39
玻璃陶瓷類報酬指數,67.44,-,0.13,-0.19
造紙類報酬指數,205.81,+,1.4,0.68
鋼鐵類報酬指數,115.67,-,0.06,-0.05
橡膠類報酬指數,456.38,-,0.84,-0.18
汽車類報酬指數,350.95,+,2,0.57
電子類報酬指數,487.67,+,1.48,0.3
半導體類報酬指數,150.45,+,1.34,0.9
電腦及週邊設備類報酬指數,143.54,+,0.25,0.17
光電類報酬指數,45.48,-,0.13,-0.29
通信網路類報酬指數,173.11,-,1.09,-0.63
電子零組件類報酬指數,122.33,-,0.14,-0.11
電子通路類報酬指數,170.6,+,0.96,0.57
資訊服務類報酬指數,152.01,+,4.13,2.79
其他電子類報酬指數,88.8,-,0.03,-0.03
建材營造類報酬指數,366.64,+,1.18,0.32
航運類報酬指數,83.71,-,0.2,-0.24
觀光類報酬指數,155.95,+,0.42,0.27
金融保險類報酬指數,1233.01,+,4.21,0.34
貿易百貨類報酬指數,278.1,-,2.63,-0.94
油電燃氣類報酬指數,109.34,+,0.7,0.64
其他類報酬指數,304.49,+,1.1,0.36
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","108787468565","2811812338","913130"
"2.台灣存託憑證","60246113","8554064","1710"
"3.受益憑證","0","0","0"
"4.ETF","298573003","13307664","2379"
"5.受益證券","20092630","1415000","158"
"6.變更交易股票","320801530","42322001","3973"
"7.認購(售)權證","3080647360","2751158000","67237"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
