

2015年01月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11019.53,-,12.49,-0.11
發行量加權股價指數,9510.92,-,10.67,-0.11
臺灣50指數,6938.1,-,9.15,-0.13
臺灣中型100指數,7587.18,-,13.65,-0.18
臺灣資訊科技指數,8494.71,+,1.83,0.02
臺灣發達指數,8083.23,-,13.33,-0.16
臺灣高股息指數,5985.95,+,7.96,0.13
臺灣就業99指數,5659.16,-,6.63,-0.12
臺灣高薪100指數,5176.92,-,8,-0.15
臺灣企業經營101指數,6058.26,-,0.37,-0.01
臺灣低波動高股息指數,1443.17,-,1.06,-0.07
未含金融保險股指數,8053.65,-,4.66,-0.06
未含電子股指數,13385.05,-,21.86,-0.16
未含金融電子股指數,11562.17,-,4.52,-0.04
水泥窯製類指數,574.8,+,2.32,0.41
塑膠化工類指數,810.56,+,0.41,0.05
機電類指數,2156.87,-,1.28,-0.06
水泥類指數,145.93,+,0.45,0.31
食品類指數,1230.96,-,0.31,-0.03
塑膠類指數,222.42,+,0.45,0.2
紡織纖維類指數,539.43,+,0.28,0.05
電機機械類指數,162.72,+,0.33,0.2
電器電纜類指數,37.3,+,0.08,0.21
化學生技醫療類指數,105.15,-,0.2,-0.19
化學類指數,102.9,+,0.1,0.1
生技醫療類指數,76.14,-,0.43,-0.56
玻璃陶瓷類指數,57.88,+,0.49,0.85
造紙類指數,171.82,+,1.04,0.61
鋼鐵類指數,102.04,+,0.04,0.04
橡膠類指數,388.12,-,0.95,-0.24
汽車類指數,330.49,+,0.59,0.18
電子類指數,383.5,-,0.26,-0.07
半導體類指數,126.91,-,0.31,-0.24
電腦及週邊設備類指數,108.05,+,0.79,0.74
光電類指數,42.63,+,0.14,0.33
通信網路類指數,120.9,+,0.14,0.12
電子零組件類指數,92.59,-,0.37,-0.4
電子通路類指數,117.52,-,0.06,-0.05
資訊服務類指數,106.05,-,0.18,-0.17
其他電子類指數,82.13,-,0.41,-0.5
建材營造類指數,282.98,-,0.59,-0.21
航運類指數,95.45,-,1.08,-1.12
觀光類指數,123.25,-,0.16,-0.13
金融保險類指數,1081.23,-,5.08,-0.47
貿易百貨類指數,243.62,-,1.85,-0.75
油電燃氣類指數,88.54,+,0.26,0.29
其他類指數,255.26,-,0.04,-0.02
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11352.21,-,12.86,-0.11
發行量加權股價報酬指數,14482.51,-,16.26,-0.11
臺灣50報酬指數,10685.7,-,14.08,-0.13
臺灣中型100報酬指數,10859.77,-,19.53,-0.18
臺灣資訊科技報酬指數,12390.85,+,2.66,0.02
臺灣發達報酬指數,11272.89,-,18.59,-0.16
臺灣高股息報酬指數,9863.56,+,13.11,0.13
臺灣就業99報酬指數,6424.09,-,7.52,-0.12
臺灣高薪100報酬指數,5219.07,-,8.06,-0.15
臺灣企業經營101報酬指數,6471.59,-,0.4,-0.01
臺灣低波動高股息報酬指數,2833.65,-,2.1,-0.07
未含金融電子股報酬指數,17773.19,-,6.94,-0.04
水泥類報酬指數,193.11,+,0.6,0.31
食品類報酬指數,1424.12,-,0.37,-0.03
塑膠類報酬指數,276.68,+,0.55,0.2
紡織纖維類報酬指數,660.64,+,0.35,0.05
電機機械類報酬指數,195.32,+,0.39,0.2
電器電纜類報酬指數,41.74,+,0.09,0.22
化學生技醫療類報酬指數,127.55,-,0.24,-0.19
化學類報酬指數,127.45,+,0.12,0.09
生技醫療類報酬指數,88.3,-,0.49,-0.55
玻璃陶瓷類報酬指數,61.71,+,0.53,0.87
造紙類報酬指數,199.24,+,1.2,0.61
鋼鐵類報酬指數,125.98,+,0.04,0.03
橡膠類報酬指數,460.05,-,1.12,-0.24
汽車類報酬指數,384.69,+,0.68,0.18
電子類報酬指數,534.42,-,0.37,-0.07
半導體類報酬指數,169.9,-,0.41,-0.24
電腦及週邊設備類報酬指數,154.83,+,1.13,0.74
光電類報酬指數,50.33,+,0.17,0.34
通信網路類報酬指數,185.16,+,0.22,0.12
電子零組件類報酬指數,126.85,-,0.5,-0.39
電子通路類報酬指數,172.18,-,0.1,-0.06
資訊服務類報酬指數,160.15,-,0.27,-0.17
其他電子類報酬指數,95.29,-,0.48,-0.5
建材營造類報酬指數,367.11,-,0.77,-0.21
航運類報酬指數,112.12,-,1.28,-1.13
觀光類報酬指數,136.18,-,0.17,-0.12
金融保險類報酬指數,1346.75,-,6.33,-0.47
貿易百貨類報酬指數,283.64,-,2.14,-0.75
油電燃氣類報酬指數,105.05,+,0.31,0.3
其他類報酬指數,326.26,-,0.05,-0.02
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","74888588681","1827728042","645050"
"2.台灣存託憑證","402721154","80004687","14738"
"3.受益憑證","0","0","0"
"4.ETF","5066852367","140179929","19477"
"5.受益證券","31074700","1863000","145"
"6.變更交易股票","142928055","19941471","1850"
"7.認購(售)權證","2828327960","2639586000","72931"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","75031516736","1847669513","646900"
"總計(1~12)","83360492917","4709303129","754191"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2657(15),325(6)
"下跌(跌停)",3243(20),392(2)
"持平",743,127
"未成交",3898,8
"無比價",923,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年01月28日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","35993620","2147","2485686836","68.8","69.2","68.8","69.15"," ","0","69.15","179","69.2","1,440","0.00"
="0051  ","中100 ","58200","31","1762509","30.16","30.4","30.16","30.4","+","0.23","30.3","6","30.4","2","0.00"
="0052  ","FB科技","49000","17","2128720","43.37","43.51","43.37","43.39","+","0.07","43.39","22","43.6","1","0.00"
="0053  ","寶電子","844000","73","25319900","29.95","30.06","29.91","30","+","0.04","29.93","3","30","236","0.00"
="0054  ","台商50","18000","11","419430","23.23","23.4","23.23","23.4","+","0.17","23.4","2","23.42","1","0.00"
="0055  ","寶金融","884000","102","12908540","14.64","14.64","14.59","14.62","-","0.02","14.61","1","14.62","3","0.00"
="0056  ","高股息","2074745","446","51596415","24.76","24.94","24.75","24.91","+","0.08","24.89","2","24.91","1","0.00"
="0057  ","FB摩台","15000","4","634400","42.32","42.32","42.27","42.29","+","0.03","42.33","50","42.35","58","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","38.82","22","39.01","10","0.00"
="0059  ","FB金融","1000","1","33010","33.01","33.01","33.01","33.01","+","0.08","32.84","32","33.02","37","0.00"
="0060  ","新台灣","20000","3","637400","31.8","31.92","31.8","31.91","-","0.01","31.77","2","32","2","0.00"
="0061  ","寶滬深","26517117","3892","462878313","17.5","17.58","17.35","17.57","+","0.27","17.56","149","17.57","278","0.00"
="006203","寶摩臺","37000","7","1220160","32.93","33.05","32.93","33.04","+","0.02","33.02","32","33.2","1","0.00"
="006204","豐臺灣","9000","6","426400","47.29","47.47","47.29","47.38","-","0.02","47.38","14","47.44","2","0.00"
="006205","FB上証","11375134","1932","354545018","31","31.5","30.96","31.48","+","0.5","31.48","56","31.49","71","0.00"
="006206","元上證","9645299","1812","287075147","29.72","30","29.54","29.98","+","0.26","29.98","124","29.99","108","0.00"
="006207","FH滬深","7573000","1243","170489170","22.36","22.75","22.36","22.75","+","0.27","22.74","22","22.75","54","0.00"
="006208","FB台50","6000","3","233860","38.9","39","38.9","38.99","+","0.09","38.99","29","39.18","3","0.00"
="00631L","T50正2","3695063","284","83401844","22.48","22.67","22.45","22.61","+","0.03","22.61","38","22.64","514","0.00"
="00632R","T50反1","11519000","928","214363900","18.68","18.68","18.58","18.59","-","0.01","18.58","109","18.59","168","0.00"
="00633L","上証2X","19743400","5149","767339110","39","39.59","38.22","39.5","+","1.1","39.48","20","39.5","3","0.00"
="00634R","上証反","9950000","970","128879880","12.94","13.07","12.81","12.82","-","0.21","12.82","381","12.83","1","0.00"
="0080  ","恒中國","400","1","180800","452","452","452","452","-","6","452.05","1","457","1","0.00"
="0081  ","恒香港","800","7","672335","840.1","841.05","840.05","841","-","4.1","840","1","857","1","0.00"
="008201","上證50","151151","408","14019270","92.6","93.55","92","92.75","-","0.4","92.75","2","92.9","3","0.00"
="01001T","富邦R1","250000","23","4000000","16","16","16","16"," ","0","16","207","16.02","6","0.00"
="01002T","國泰R1","443000","59","7974320","18","18.05","17.97","18","+","0.02","17.97","90","17.99","3","0.00"
="01003T","新光R1","23000","8","298740","12.98","12.99","12.98","12.99","+","0.01","12.99","2","13","4","0.00"
="01004T","富邦R2","144000","10","1862770","12.93","12.94","12.92","12.93","+","0.01","12.9","26","12.93","72","0.00"
="01007T","國泰R2","600000","10","9332550","15.56","15.56","15.55","15.55","-","0.03","15.51","10","15.56","100","0.00"
="01008T","駿馬R1","403000","35","7606320","18.88","18.88","18.85","18.87","+","0.01","18.87","190","18.88","29","0.00"
"1101  ","台泥  ","5952553","3218","254396681","42.5","42.95","42.5","42.95","+","0.25","42.8","12","42.95","51","14.86"
"1102  ","亞泥  ","2197760","1172","85116655","38.6","38.85","38.55","38.85"," ","0","38.7","1","38.85","323","14.13"
"1103  ","嘉泥  ","188888","99","2623490","13.9","13.95","13.85","13.95","+","0.05","13.85","18","13.95","23","7.58"
"1104  ","環泥  ","193669","109","5229863","26.85","27.15","26.85","27.1"," ","0","27.1","2","27.15","16","11.89"
"1108  ","幸福  ","182461","58","1848327","10.1","10.15","10.1","10.15"," ","0","10.1","84","10.15","32","13.01"
"1109  ","信大  ","19000","10","259900","13.65","13.7","13.65","13.65"," ","0","13.65","20","13.7","6","15.17"
"1110  ","東泥  ","43183","19","698264","16.2","16.25","16.05","16.25","+","0.15","16","5","16.25","6","73.86"
"1201  ","味全  ","4934884","1722","129971766","25.9","26.65","25.65","26.3","+","0.3","26.3","11","26.35","8","32.07"
"1203  ","味王  ","123466","29","2910294","23.65","23.65","23.55","23.65"," ","0","23.65","2","23.7","9","28.15"
"1210  ","大成  ","6190071","2483","172516550","27.4","28.1","27.3","27.95","+","0.55","27.9","88","27.95","118","8.13"
"1213  ","大飲  ","33053","33","695363","21","21.15","21","21.1","+","0.1","21","4","21.1","19","105.5"
"1215  ","卜蜂  ","8099071","2612","222538586","27","27.95","26.9","27.8","+","0.95","27.75","3","27.8","36","8.97"
"1216  ","統一  ","4420508","2273","228084141","51.4","51.9","51.3","51.8","-","0.2","51.7","2","51.8","157","25.77"
"1217  ","愛之味","313176","144","2484365","7.94","7.96","7.91","7.95","+","0.01","7.94","37","7.95","17","0.00"
"1218  ","泰山  ","225607","95","2676798","11.85","11.9","11.8","11.9"," ","0","11.9","16","11.95","56","0.00"
