

2015年04月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11088.41,-,111.28,-0.99
發行量加權股價指數,9540.06,-,102.16,-1.06
臺灣50指數,6880.37,-,82.42,-1.18
臺灣中型100指數,7592.52,-,67.29,-0.88
臺灣資訊科技指數,8033.76,-,111.09,-1.36
臺灣發達指數,8209.08,-,91.95,-1.11
臺灣高股息指數,5915.91,-,65.89,-1.1
臺灣就業99指數,5783.15,-,58.24,-1
臺灣高薪100指數,5230.05,-,55.99,-1.06
臺灣企業經營101指數,6092.19,-,78.25,-1.27
臺灣低波動高股息指數,1450.29,-,15.99,-1.09
未含金融保險股指數,8017.64,-,91.04,-1.12
未含電子股指數,13836.17,-,101.24,-0.73
未含金融電子股指數,11863.58,-,89.86,-0.75
水泥窯製類指數,574.05,-,4.74,-0.82
塑膠化工類指數,830.71,-,2.06,-0.25
機電類指數,2109.4,-,28.62,-1.34
水泥類指數,147.11,-,1.18,-0.8
食品類指數,1235.26,-,13.94,-1.12
塑膠類指數,232.48,-,0.72,-0.31
紡織纖維類指數,571.64,-,3.29,-0.57
電機機械類指數,162.8,-,1.54,-0.94
電器電纜類指數,37.09,-,0.26,-0.7
化學生技醫療類指數,108.32,+,0.22,0.2
化學類指數,106.2,+,0.09,0.08
生技醫療類指數,78.25,+,0.28,0.36
玻璃陶瓷類指數,55.17,-,0.51,-0.92
造紙類指數,173.11,-,1.28,-0.73
鋼鐵類指數,98.77,-,0.78,-0.78
橡膠類指數,365.32,-,2.07,-0.56
汽車類指數,324.88,-,4.52,-1.37
電子類指數,374.74,-,5.15,-1.36
半導體類指數,120.56,-,1.82,-1.49
電腦及週邊設備類指數,106.49,-,0.99,-0.92
光電類指數,40.28,+,0.08,0.2
通信網路類指數,118.06,-,2.79,-2.31
電子零組件類指數,93.28,-,1.39,-1.47
電子通路類指數,117.37,-,0.73,-0.62
資訊服務類指數,103.63,-,0.78,-0.75
其他電子類指數,87.48,-,1.32,-1.49
建材營造類指數,301.36,-,3.85,-1.26
航運類指數,98.88,-,1.06,-1.06
觀光類指數,121.58,-,0.25,-0.21
金融保險類指數,1138.04,-,7.62,-0.67
貿易百貨類指數,235.75,-,1.4,-0.59
油電燃氣類指數,93.15,-,0.89,-0.95
其他類指數,282.89,-,3.2,-1.12
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11423.16,-,114.64,-0.99
發行量加權股價報酬指數,14526.9,-,155.56,-1.06
臺灣50報酬指數,10596.77,-,126.94,-1.18
臺灣中型100報酬指數,10867.41,-,96.32,-0.88
臺灣資訊科技報酬指數,11718.49,-,162.03,-1.36
臺灣發達報酬指數,11448.4,-,128.23,-1.11
臺灣高股息報酬指數,9748.16,-,108.57,-1.1
臺灣就業99報酬指數,6564.84,-,66.11,-1
臺灣高薪100報酬指數,5272.63,-,56.45,-1.06
臺灣企業經營101報酬指數,6507.84,-,83.59,-1.27
臺灣低波動高股息報酬指數,2847.64,-,31.39,-1.09
未含金融電子股報酬指數,18236.51,-,138.14,-0.75
水泥類報酬指數,194.66,-,1.57,-0.8
食品類報酬指數,1429.11,-,16.12,-1.12
塑膠類報酬指數,289.2,-,0.89,-0.31
紡織纖維類報酬指數,700.07,-,4.03,-0.57
電機機械類報酬指數,195.41,-,1.86,-0.94
電器電纜類報酬指數,41.51,-,0.29,-0.69
化學生技醫療類報酬指數,131.4,+,0.27,0.21
化學類報酬指數,131.53,+,0.1,0.08
生技醫療類報酬指數,90.75,+,0.33,0.36
玻璃陶瓷類報酬指數,58.81,-,0.55,-0.93
造紙類報酬指數,200.74,-,1.48,-0.73
鋼鐵類報酬指數,121.95,-,0.95,-0.77
橡膠類報酬指數,433.01,-,2.46,-0.56
汽車類報酬指數,378.16,-,5.27,-1.37
電子類報酬指數,522.21,-,7.18,-1.36
半導體類報酬指數,161.39,-,2.45,-1.5
電腦及週邊設備類報酬指數,152.6,-,1.42,-0.92
光電類報酬指數,47.55,+,0.09,0.19
通信網路類報酬指數,180.8,-,4.28,-2.31
電子零組件類報酬指數,127.79,-,1.9,-1.47
電子通路類報酬指數,171.97,-,1.07,-0.62
資訊服務類報酬指數,156.48,-,1.18,-0.75
其他電子類報酬指數,101.5,-,1.54,-1.49
建材營造類報酬指數,390.96,-,4.98,-1.26
航運類報酬指數,116.16,-,1.25,-1.06
觀光類報酬指數,134.33,-,0.28,-0.21
金融保險類報酬指數,1417.52,-,9.49,-0.67
貿易百貨類報酬指數,274.48,-,1.62,-0.59
油電燃氣類報酬指數,110.52,-,1.05,-0.94
其他類報酬指數,361.59,-,4.08,-1.12
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","104301851422","2469784739","879396"
"2.台灣存託憑證","139134908","21918286","3701"
"3.受益憑證","0","0","0"
"4.ETF","6701388964","220059164","35635"
"5.受益證券","31555520","1880000","176"
"6.變更交易股票","24695273","6321347","1163"
"7.認購(售)權證","3266421360","3056844000","101643"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","104326546695","2476106086","880559"
"總計(1~12)","114465047447","5776807536","1021714"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1852(12),186(12)
"下跌(跌停)",4635(30),591(1)
"持平",341,74
"未成交",3429,2
"無比價",859,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月15日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","17266917","3412","1185132897","69.25","69.5","68.4","68.65","-","0.85","68.6","425","68.65","788","0.00"
="0051  ","中100 ","82001","27","2503761","30.35","30.6","30.35","30.43","+","0.23","30.45","1","30.54","1","0.00"
="0052  ","FB科技","20000","5","829740","41.92","41.92","41.44","41.44","-","0.38","41.2","2","41.37","10","0.00"
="0053  ","寶電子","25001","23","735889","29.78","29.78","29.3","29.3","-","0.34","29.3","2","29.77","3","0.00"
="0054  ","台商50","29001","10","691774","24","24","23.82","23.85","-","0.27","23.74","4","23.9","3","0.00"
="0055  ","寶金融","1626001","164","25093805","15.5","15.55","15.36","15.45","-","0.04","15.37","10","15.46","1","0.00"
="0056  ","高股息","992758","401","24578212","24.88","24.9","24.7","24.85","-","0.03","24.84","1","24.85","11","0.00"
="0057  ","FB摩台","1893000","946","79009420","42.26","42.26","41.62","41.69","-","0.7","41.77","200","41.8","17","0.00"
="0058  ","FB發達","21000","6","828960","39.78","39.78","39.43","39.43","-","0.54","39.3","2","39.45","13","0.00"
="0059  ","FB金融","8001","4","277555","34.81","34.81","34.67","34.67","-","0.31","34.56","38","34.74","17","0.00"
="0060  ","新台灣","1001","2","33183","33.15","33.15","33.15","33.15","-","0.18","32.8","2","33.33","2","0.00"
="0061  ","寶滬深","31092792","5201","617798382","19.88","19.99","19.74","19.87","-","0.09","19.87","20","19.88","36","0.00"
="006203","寶摩臺","18000","7","591900","33.2","33.2","32.8","32.81","-","0.55","32.74","1","33.7","1","0.00"
="006204","豐臺灣","6000","6","286020","47.71","47.94","47.4","47.4","-","0.71","47.49","15","47.62","15","0.00"
="006205","FB上証","18516004","3592","700063372","37.7","38.16","37.6","37.81","+","0.11","37.8","43","37.81","29","0.00"
="006206","元上證","16622121","2945","580443931","34.8","35.3","34.52","34.9","+","0.18","34.9","397","34.91","2","0.00"
="006207","FH滬深","10935300","2230","296081950","27.06","27.3","26.8","26.92","-","0.23","26.91","2","26.92","36","0.00"
="006208","FB台50","43000","4","1671550","39.24","39.24","38.86","38.86","X","0","38.67","33","38.89","40","0.00"
="00631L","T50正2","3563000","788","80273990","22.93","22.93","22.3","22.36","-","0.62","22.36","16","22.4","402","0.00"
="00632R","T50反1","10104500","1001","186920603","18.4","18.55","18.35","18.53","+","0.18","18.52","9","18.53","224","0.00"
="00633L","上証2X","33734091","7771","1793532468","52.45","54.3","52","54","+","1.7","53.95","22","54","273","0.00"
="00634R","上証反","48198389","3610","516128528","10.79","10.81","10.59","10.64","-","0.13","10.64","480","10.65","39","0.00"
="00635U","元黃金","4258000","409","84873670","20.02","20.03","19.79","19.84","-","0.18","19.84","195","19.85","6","0.00"
