

2007年11月08日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年11月08日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","1023000","21","11306000","11.35","11.35","10.95","10.95","-","0.5","10.95","2","11","10","0.00"
="0050  ","台灣50","9935395","2483","648889520","65.65","65.8","64.6","64.9","-","2.15","64.85","29","64.9","65","0.00"
="0051  ","中100 ","250000","174","9444230","38","38.3","37","37.3","-","1.43","37.2","3","37.3","412","0.00"
="0052  ","FB科技","103000","65","4545780","44.8","44.8","43.62","43.62","-","1.98","43.65","1","43.9","1","0.00"
="0053  ","寶電子","439000","172","12537340","28.85","29.12","28.25","28.3","-","1.29","28.29","1","28.3","8","0.00"
="0054  ","台商50","698000","274","18282440","26.7","26.7","25.87","26.1","-","0.92","26","3","26.2","2","0.00"
="0055  ","寶金融","2589200","546","36382180","14.23","14.23","13.89","13.93","-","0.57","13.91","1","13.93","32","0.00"
="01001T","富邦R1","231000","25","2684990","11.7","11.7","11.6","11.6","-","0.11","11.6","47","11.61","1","0.00"
="01002T","國泰R1","1168000","92","11726330","10.05","10.05","10.02","10.04","-","0.01","10.03","31","10.04","50","0.00"
="01003T","新光R1","615000","52","6152060","10.02","10.02","9.98","9.98","-","0.04","9.98","51","9.99","2","0.00"
="01004T","富邦R2","324000","68","3285990","10.15","10.15","10.12","10.13","-","0.02","10.12","7","10.13","31","0.00"
="01005T","三鼎  ","177000","22","1238780","7.03","7.05","6.98","7.01","-","0.04","6.98","47","7.01","3","0.00"
="01007T","國泰R2","294000","29","2958160","10.06","10.07","10.06","10.06"," ","0","10.06","15","10.07","2","0.00"
="01008T","駿馬R1","77000","8","653440","8.48","8.5","8.48","8.5","+","0.02","8.48","4","8.5","9","0.00"
"1101  ","台泥  ","15552979","4498","782409600","50.4","51.2","49.5","50","-","1.9","50","185","50.1","15","17.73"
"1102  ","亞泥  ","5937166","1939","282989012","48.2","48.2","47.1","47.75","-","1.35","47.5","41","47.75","20","13.96"
"1103  ","嘉泥  ","3625765","962","106420285","29.85","30","28.2","28.55","-","1.75","28.55","79","28.6","7","24.61"
"1104  ","環泥  ","2709735","628","40992525","15.4","15.4","14.8","15.2","-","0.5","15.2","125","15.25","3","26.67"
"1108  ","幸福  ","1489849","389","16039479","10.7","11","10.7","10.7","-","0.8","--","0","10.7","390","89.17"
"1109  ","信大  ","526000","184","5966350","11.85","11.85","11.1","11.25","-","0.5","11.15","13","11.25","12","18.44"
"1110  ","東泥  ","2597000","371","30135500","12","12.1","11.3","11.4","-","0.7","11.4","15","11.7","20","380"
"1201  ","味全  ","2647225","1094","50812175","19.8","19.8","18.7","18.8","-","1.3","18.75","10","18.8","113","22.93"
"1203  ","味王  ","1848201","579","43052702","24.3","24.3","23","23","-","1.7","23","41","23.05","3","0.00"
"1210  ","大成  ","6138731","2266","227580877","37.1","37.8","36.5","37.4","-","0.65","37.2","50","37.4","18","15.02"
"1213  ","大飲  ","94000","54","1161400","12.4","12.7","12.2","12.7","-","0.2","12.7","1","12.8","5","635"
"1215  ","卜蜂  ","1656427","594","24870711","15.5","15.5","14.6","14.7","-","0.95","14.7","12","14.75","1","15.64"
"1216  ","統一  ","15634999","4811","708060268","45.6","45.7","44.8","45.6","-","0.9","45.5","5","45.6","190","19.74"
"1217  ","愛之味","3630709","1273","47874004","13.7","13.75","13","13","-","0.95","13","74","13.05","2","0.00"
"1218  ","泰山  ","4107102","985","41808325","10.45","10.6","10","10.05","-","0.7","10.05","13","10.15","1","28.71"
"1219  ","福壽  ","1590000","457","17033200","11.15","11.15","10.55","10.6","-","0.7","10.55","84","10.6","80","27.89"
"1220  ","台榮  ","385000","180","3932750","10.6","10.6","10","10","-","0.7","10","6","10.05","7","0.00"
"1225  ","福懋油","1073000","260","10822380","10.3","10.3","9.85","10","-","0.45","9.92","2","10","18","18.52"
"1227  ","佳格  ","516761","232","8583078","17","17","16.25","16.55","-","0.55","16.55","102","16.6","52","19.24"
"1229  ","聯華  ","3332532","956","61158969","18.7","18.8","18","18.1","-","1.15","18.1","62","18.2","8","9.19"
"1231  ","聯華食","688143","164","7782544","11.75","11.75","11.05","11.2","-","0.6","11.15","8","11.2","62","14.18"
"1232  ","大統益","583100","248","16922350","29.5","29.5","28.3","28.5","-","1.6","28.4","2","28.5","1","10.48"
