

2015年02月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10950.36,+,72.51,0.67
發行量加權股價指數,9462.22,+,68.52,0.73
臺灣50指數,6913.27,+,83.31,1.22
臺灣中型100指數,7493.59,+,28.05,0.38
臺灣資訊科技指數,8405.35,+,191.01,2.33
臺灣發達指數,8033.25,+,19.08,0.24
臺灣高股息指數,5932.72,+,38.47,0.65
臺灣就業99指數,5660.12,+,30.19,0.54
臺灣高薪100指數,5154.73,+,27.14,0.53
臺灣企業經營101指數,6036.42,+,47.36,0.79
臺灣低波動高股息指數,1438.71,+,1.4,0.1
未含金融保險股指數,7991.1,+,66.13,0.83
未含電子股指數,13433.05,+,8.24,0.06
未含金融電子股指數,11563,+,7.2,0.06
水泥窯製類指數,563.17,-,3.88,-0.68
塑膠化工類指數,809.59,-,4.04,-0.5
機電類指數,2130.8,+,26.41,1.25
水泥類指數,142.71,-,1.04,-0.72
食品類指數,1255.43,+,5.97,0.48
塑膠類指數,224.03,-,1.36,-0.6
紡織纖維類指數,534.19,-,2.13,-0.4
電機機械類指數,162.66,-,0.27,-0.17
電器電纜類指數,36.86,-,0.12,-0.32
化學生技醫療類指數,102.77,-,0.49,-0.47
化學類指數,101.41,-,0.44,-0.43
生技醫療類指數,73.62,-,0.39,-0.53
玻璃陶瓷類指數,57.23,-,0.29,-0.5
造紙類指數,166.95,-,1.25,-0.74
鋼鐵類指數,100.7,+,0.32,0.32
橡膠類指數,384.84,-,0.36,-0.09
汽車類指數,335.29,+,1.22,0.37
電子類指數,378.71,+,4.9,1.31
半導體類指數,126.14,+,2.97,2.41
電腦及週邊設備類指數,105.23,+,0.17,0.16
光電類指數,42.01,+,0.73,1.77
通信網路類指數,120.02,+,0.53,0.44
電子零組件類指數,92.05,+,1.24,1.37
電子通路類指數,118.88,+,0.62,0.52
資訊服務類指數,101.71,-,0.74,-0.72
其他電子類指數,79.55,-,0.6,-0.75
建材營造類指數,283.72,+,0.46,0.16
航運類指數,92.09,-,0.11,-0.12
觀光類指數,121.81,-,0.88,-0.72
金融保險類指數,1094.48,+,0.65,0.06
貿易百貨類指數,245.78,+,2.72,1.12
油電燃氣類指數,89.81,+,0.22,0.25
其他類指數,260.55,+,3.47,1.35
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11280.94,+,74.7,0.67
發行量加權股價報酬指數,14408.36,+,104.33,0.73
臺灣50報酬指數,10647.44,+,128.3,1.22
臺灣中型100報酬指數,10725.81,+,40.15,0.38
臺灣資訊科技報酬指數,12260.51,+,278.61,2.33
臺灣發達報酬指數,11203.18,+,26.6,0.24
臺灣高股息報酬指數,9775.85,+,63.38,0.65
臺灣就業99報酬指數,6425.18,+,34.28,0.54
臺灣高薪100報酬指數,5196.7,+,27.37,0.53
臺灣企業經營101報酬指數,6448.27,+,50.59,0.79
臺灣低波動高股息報酬指數,2824.91,+,2.75,0.1
未含金融電子股報酬指數,17774.46,+,11.06,0.06
水泥類報酬指數,188.85,-,1.37,-0.72
食品類報酬指數,1452.43,+,6.9,0.48
塑膠類報酬指數,278.68,-,1.7,-0.61
紡織纖維類報酬指數,654.21,-,2.62,-0.4
電機機械類報酬指數,195.26,-,0.31,-0.16
電器電纜類報酬指數,41.25,-,0.13,-0.31
化學生技醫療類報酬指數,124.67,-,0.59,-0.47
化學類報酬指數,125.6,-,0.55,-0.44
生技醫療類報酬指數,85.38,-,0.44,-0.51
玻璃陶瓷類報酬指數,61.01,-,0.31,-0.51
造紙類報酬指數,193.6,-,1.45,-0.74
鋼鐵類報酬指數,124.32,+,0.39,0.31
橡膠類報酬指數,456.16,-,0.42,-0.09
汽車類報酬指數,390.28,+,1.42,0.37
電子類報酬指數,527.76,+,6.84,1.31
半導體類報酬指數,168.87,+,3.97,2.41
電腦及週邊設備類報酬指數,150.79,+,0.24,0.16
光電類報酬指數,49.6,+,0.87,1.79
通信網路類報酬指數,183.8,+,0.8,0.44
電子零組件類報酬指數,126.11,+,1.7,1.37
電子通路類報酬指數,174.17,+,0.9,0.52
資訊服務類報酬指數,153.58,-,1.13,-0.73
其他電子類報酬指數,92.3,-,0.69,-0.74
建材營造類報酬指數,368.07,+,0.6,0.16
航運類報酬指數,108.19,-,0.12,-0.11
觀光類報酬指數,134.59,-,0.97,-0.72
金融保險類報酬指數,1363.26,+,0.81,0.06
貿易百貨類報酬指數,286.15,+,3.17,1.12
油電燃氣類報酬指數,106.55,+,0.25,0.24
其他類報酬指數,333.03,+,4.44,1.35
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","92075468865","1929552550","672950"
"2.台灣存託憑證","218492072","46088104","7161"
"3.受益憑證","0","0","0"
"4.ETF","2593829401","87664067","13544"
"5.受益證券","57368140","3287000","183"
"6.變更交易股票","157071673","13607571","1757"
"7.認購(售)權證","2320041090","2416732000","62421"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","92232540538","1943160121","674707"
"總計(1~12)","97422271241","4496931292","758016"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2845(17),299(8)
"下跌(跌停)",2965(40),430(2)
"持平",532,119
"未成交",4095,6
"無比價",1218,0
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年02月11日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","7199400","1282","496602704","68.7","69.25","68.7","69","+","0.75","69","839","69.05","9","0.00"
="0051  ","中100 ","9000","9","270840","30.1","30.12","30","30","-","0.09","30","5","30.1","2","0.00"
="0052  ","FB科技","40000","11","1720450","42.35","43.38","42.35","43.29","+","1.15","43.18","1","43.29","1","0.00"
="0053  ","寶電子","10000","9","297690","29.5","29.88","29.5","29.87","+","0.51","29.78","1","29.86","2","0.00"
="0054  ","台商50","36000","4","839740","23.16","23.35","23.16","23.24","+","0.07","23.24","1","23.34","3","0.00"
="0055  ","寶金融","3768100","181","55525959","14.8","14.8","14.72","14.75","-","0.05","14.72","10","14.75","11","0.00"
="0056  ","高股息","384164","165","9489925","24.65","24.78","24.65","24.7","+","0.07","24.69","4","24.7","33","0.00"
="0057  ","FB摩台","5000","4","210160","41.93","42.2","41.93","42.2","+","0.51","42.13","50","42.15","63","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","38.55","36","38.75","10","0.00"
="0059  ","FB金融","0","0","0","--","--","--","--"," ","0","33.2","33","33.38","39","0.00"
="0060  ","新台灣","1000","1","32380","32.38","32.38","32.38","32.38","-","0.01","31.78","62","32.3","1","0.00"
="0061  ","寶滬深","12140539","1931","207931770","17.1","17.17","17.09","17.11","+","0.04","17.11","1","17.12","261","0.00"
="006203","寶摩臺","13000","6","428950","32.8","33.06","32.8","33.05","+","0.41","32.46","31","33.2","1","0.00"
