

2007年08月20日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年08月20日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","204000","62","2190700","10.6","10.85","10.6","10.85","+","0.55","10.8","22","10.85","18","0.00"
="0050  ","台灣50","15247977","2000","942927863","61.5","62.45","61.25","62.35","+","2.7","62.3","16","62.35","78","0.00"
="0051  ","中100 ","1838000","485","64504390","34.33","36.05","34.33","35.99","+","2.29","35.75","11","35.99","45","0.00"
="0052  ","FB科技","191000","79","7925800","41.1","41.8","41.1","41.64","+","1.69","41.64","6","41.67","1","0.00"
="0053  ","寶電子","443000","143","12011940","27.49","27.49","26.72","27.45","+","1.75","27.45","31","27.49","8","0.00"
="0054  ","台商50","1228000","280","29094490","23.22","23.96","23.22","23.96","+","1.56","23.96","12","--","0","0.00"
="0055  ","寶金融","1050000","277","14529380","13.88","13.95","13.7","13.95","+","0.55","13.93","14","13.95","36","0.00"
="01001T","富邦R1","155000","26","1706800","11","11.1","10.95","11","+","0.2","11","1","11.1","48","0.00"
="01002T","國泰R1","1166000","89","11598620","9.95","9.98","9.94","9.98","+","0.04","9.98","5","9.99","2","0.00"
="01003T","新光R1","689000","41","6889450","10","10.02","9.98","10","+","0.03","9.99","16","10","819","0.00"
="01004T","富邦R2","114000","17","1165270","10.2","10.25","10.18","10.25","+","0.09","10.22","18","10.25","18","0.00"
="01005T","三鼎  ","63000","5","496750","7.95","7.95","7.88","7.88","+","0.04","7.88","1","7.9","88","0.00"
="01007T","國泰R2","419000","43","4193860","10.01","10.08","10","10.05","+","0.05","10.02","23","10.05","7","0.00"
="01008T","駿馬R1","257000","35","2183590","8.38","8.55","8.38","8.51","+","0.13","8.45","10","8.5","30","0.00"
"1101  ","台泥  ","24456184","4809","923621149","38.4","38.4","37.2","37.8","+","1.8","37.75","85","37.8","20","15"
"1102  ","亞泥  ","5013257","987","189542822","37.5","38.05","37.1","38.05","+","2.45","38.05","1,259","--","0","13.3"
"1103  ","嘉泥  ","4112232","1060","97181018","23.9","24.05","23.1","23.6","+","0.8","23.6","36","23.65","49","35.76"
"1104  ","環泥  ","2223446","495","33228504","15.1","15.1","14.7","15","+","0.8","15","61","15.05","33","18.75"
"1107  ","建台  ","677997","42","638284","0.94","0.95","0.94","0.95","-","0.06","0.94","80","0.95","30","0.00"
