

2015年01月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10649.24,-,18.66,-0.17
發行量加權股價指數,9165.09,-,15.14,-0.16
臺灣50指數,6564.36,-,0.92,-0.01
臺灣中型100指數,7464.34,-,32.17,-0.43
臺灣資訊科技指數,7935.88,+,20.56,0.26
臺灣發達指數,7772.23,-,26.63,-0.34
臺灣高股息指數,5824.97,-,15.79,-0.27
臺灣就業99指數,5487.67,-,17.99,-0.33
臺灣高薪100指數,4992.21,-,10.44,-0.21
臺灣企業經營101指數,5822.47,-,16.92,-0.29
臺灣低波動高股息指數,1407.8,-,6.19,-0.44
未含金融保險股指數,7740.2,-,11.16,-0.14
未含電子股指數,13122.69,-,41.07,-0.31
未含金融電子股指數,11335.2,-,36.02,-0.32
水泥窯製類指數,563.26,+,0.85,0.15
塑膠化工類指數,788.29,-,1.07,-0.14
機電類指數,2050.39,-,1.02,-0.05
水泥類指數,142.66,+,0.4,0.28
食品類指數,1199.22,+,13.93,1.18
塑膠類指數,214.5,-,0.01,---
紡織纖維類指數,524.44,-,2.82,-0.53
電機機械類指數,159.42,-,0.43,-0.27
電器電纜類指數,36.68,-,0.36,-0.97
化學生技醫療類指數,105.24,-,0.83,-0.78
化學類指數,102.22,-,1.23,-1.19
生技醫療類指數,76.95,-,0.2,-0.26
玻璃陶瓷類指數,57.38,-,0.27,-0.47
造紙類指數,171.96,-,1.12,-0.65
鋼鐵類指數,100.99,-,0.9,-0.88
橡膠類指數,376.76,+,0.54,0.14
汽車類指數,324.83,-,1.38,-0.42
電子類指數,364.13,-,0.14,-0.04
半導體類指數,117.95,+,0.57,0.49
電腦及週邊設備類指數,104.11,-,0.45,-0.43
光電類指數,41.14,-,0.14,-0.34
通信網路類指數,118.7,-,1.04,-0.87
電子零組件類指數,87.4,-,0.14,-0.16
電子通路類指數,115.16,-,0.71,-0.61
資訊服務類指數,104.36,-,0.61,-0.58
其他電子類指數,79.15,-,0.19,-0.24
建材營造類指數,287.37,-,1.05,-0.36
航運類指數,95.72,-,1.68,-1.72
觀光類指數,123.13,+,0.39,0.32
金融保險類指數,1060.11,-,3.2,-0.3
貿易百貨類指數,239.68,-,0.83,-0.35
油電燃氣類指數,85.5,-,0.01,-0.01
其他類指數,248.87,-,1.35,-0.54
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10970.73,-,19.22,-0.17
發行量加權股價報酬指數,13955.91,-,23.06,-0.16
臺灣50報酬指數,10110.07,-,1.42,-0.01
臺灣中型100報酬指數,10683.95,-,46.03,-0.43
臺灣資訊科技報酬指數,11575.72,+,29.99,0.26
臺灣發達報酬指數,10839.17,-,37.14,-0.34
臺灣高股息報酬指數,9598.3,-,26.02,-0.27
臺灣就業99報酬指數,6229.41,-,20.43,-0.33
臺灣高薪100報酬指數,5032.86,-,10.52,-0.21
臺灣企業經營101報酬指數,6219.71,-,18.08,-0.29
臺灣低波動高股息報酬指數,2764.22,-,12.14,-0.44
未含金融電子股報酬指數,17424.29,-,55.37,-0.32
水泥類報酬指數,188.79,+,0.54,0.29
食品類報酬指數,1387.41,+,16.12,1.18
塑膠類報酬指數,266.83,-,0.02,-0.01
紡織纖維類報酬指數,642.27,-,3.46,-0.54
電機機械類報酬指數,191.36,-,0.52,-0.27
電器電纜類報酬指數,41.05,-,0.4,-0.97
化學生技醫療類報酬指數,127.66,-,1.01,-0.78
化學類報酬指數,126.6,-,1.53,-1.19
生技醫療類報酬指數,89.24,-,0.23,-0.26
玻璃陶瓷類報酬指數,61.17,-,0.29,-0.47
造紙類報酬指數,199.41,-,1.3,-0.65
鋼鐵類報酬指數,124.69,-,1.1,-0.87
橡膠類報酬指數,446.58,+,0.65,0.15
汽車類報酬指數,378.11,-,1.6,-0.42
電子類報酬指數,507.43,-,0.19,-0.04
半導體類報酬指數,157.91,+,0.77,0.49
電腦及週邊設備類報酬指數,149.19,-,0.64,-0.43
光電類報酬指數,48.57,-,0.16,-0.33
通信網路類報酬指數,181.78,-,1.6,-0.87
電子零組件類報酬指數,119.74,-,0.18,-0.15
電子通路類報酬指數,168.73,-,1.04,-0.61
資訊服務類報酬指數,157.59,-,0.92,-0.58
其他電子類報酬指數,91.84,-,0.21,-0.23
建材營造類報酬指數,372.8,-,1.36,-0.36
航運類報酬指數,112.45,-,1.97,-1.72
觀光類報酬指數,136.05,+,0.43,0.32
金融保險類報酬指數,1320.46,-,3.97,-0.3
貿易百貨類報酬指數,279.05,-,0.97,-0.35
油電燃氣類報酬指數,101.45, ,--,--
其他類報酬指數,318.1,-,1.73,-0.54
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","83046502297","2231863382","740058"
"2.台灣存託憑證","84702615","25529998","3706"
"3.受益憑證","0","0","0"
"4.ETF","3383092761","119760103","19597"
"5.受益證券","44848660","2576000","124"
"6.變更交易股票","57477562","9644837","1727"
"7.認購(售)權證","2906960790","2993048000","78302"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","83103979859","2241508219","741785"
"總計(1~12)","89523584685","5382422320","843514"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2552(20),257(8)
"下跌(跌停)",3598(31),505(1)
"持平",514,87
"未成交",3638,1
"無比價",969,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年01月15日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3525540","865","231506844","65.65","65.95","65.35","65.8","+","0.2","65.65","381","65.8","512","0.00"
="0051  ","中100 ","17000","5","507580","29.9","29.9","29.78","29.78","-","0.15","29.78","5","29.9","1","0.00"
="0052  ","FB科技","1000","1","41250","41.25","41.25","41.25","41.25","+","0.2","41.01","25","41.22","1","0.00"
="0053  ","寶電子","9000","5","257650","28.67","28.68","28.52","28.52","-","0.01","28.46","2","28.67","2","0.00"
="0054  ","台商50","6000","3","134040","22.34","22.34","22.34","22.34","+","0.01","22.26","3","22.34","2","0.00"
="0055  ","寶金融","76100","22","1093277","14.45","14.45","14.32","14.33","-","0.04","14.34","5","14.4","101","0.00"
="0056  ","高股息","312884","158","7589315","24.32","24.33","24.2","24.26","-","0.06","24.26","198","24.27","3","0.00"
="0057  ","FB摩台","21000","3","846990","40.46","40.46","40.26","40.33","+","0.07","40.37","50","40.39","63","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","37.48","21","37.67","10","0.00"
="0059  ","FB金融","15000","3","483570","32.33","32.33","32.21","32.24","-","0.25","32.12","39","32.29","35","0.00"
="0060  ","新台灣","1000","1","31290","31.29","31.29","31.29","31.29","X","0","31.1","1","33.64","1","0.00"
="0061  ","寶滬深","22981680","4306","410201284","17.8","17.96","17.71","17.85","-","0.08","17.85","116","17.86","251","0.00"
="006203","寶摩臺","2000","2","63170","31.66","31.66","31.51","31.51"," ","0","31.31","2","32.3","2","0.00"
="006204","豐臺灣","9508","6","435056","45.69","45.78","45.69","45.76","+","0.03","45.64","15","45.76","13","0.00"
="006205","FB上証","17749100","2206","565805721","31.85","32.1","31.62","32.1","+","0.22","32.09","28","32.1","186","0.00"
="006206","元上證","19645100","2600","612209878","31.01","31.45","30.85","31.38","+","0.33","31.37","1","31.38","24","0.00"
="006207","FH滬深","9831000","1479","227266630","23","23.35","22.93","23.27","+","0.16","23.26","28","23.27","138","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","36.91","35","37.12","32","0.00"
="00631L","T50正2","4584000","265","95714420","20.94","21.06","20.7","20.9","+","0.05","20.89","9","20.9","405","0.00"
="00632R","T50反1","6903013","418","133113691","19.18","19.36","19.17","19.27"," ","0","19.26","461","19.27","14","0.00"
="00633L","上証2X","19390648","4362","834753588","42.88","43.8","42.25","43.8","+","0.86","43.72","2","43.8","96","0.00"
