

2015年03月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11302.18,+,93.95,0.84
發行量加權股價指數,9736.73,+,83.3,0.86
臺灣50指數,7093.44,+,65.17,0.93
臺灣中型100指數,7719.35,+,52.59,0.69
臺灣資訊科技指數,8621.38,+,51.76,0.6
臺灣發達指數,8243.53,+,98.6,1.21
臺灣高股息指數,6065.12,+,52.99,0.88
臺灣就業99指數,5838.05,+,44.09,0.76
臺灣高薪100指數,5300.41,+,42.62,0.81
臺灣企業經營101指數,6211.5,+,60.82,0.99
臺灣低波動高股息指數,1461.86,+,13.54,0.93
未含金融保險股指數,8219.73,+,71.76,0.88
未含電子股指數,13732.97,+,98.24,0.72
未含金融電子股指數,11777.27,+,82.91,0.71
水泥窯製類指數,575.44,+,5.07,0.89
塑膠化工類指數,813.5,+,7.44,0.92
機電類指數,2204.12,+,21.54,0.99
水泥類指數,146.58,+,1.48,1.02
食品類指數,1251.74,+,6.6,0.53
塑膠類指數,224.76,+,2.43,1.09
紡織纖維類指數,566.36,+,4.79,0.85
電機機械類指數,167.1,+,2.06,1.25
電器電纜類指數,37.36,-,0.01,-0.03
化學生技醫療類指數,106,+,0.9,0.86
化學類指數,105.41,+,1.15,1.1
生技醫療類指數,75.15,+,0.39,0.52
玻璃陶瓷類指數,57,+,0.14,0.25
造紙類指數,164.6,-,0.17,-0.1
鋼鐵類指數,99.27,+,0.41,0.41
橡膠類指數,377.34,+,1.32,0.35
汽車類指數,337.24,+,3.84,1.15
電子類指數,391.88,+,3.82,0.98
半導體類指數,130.03,+,0.84,0.65
電腦及週邊設備類指數,110.19,+,1.13,1.04
光電類指數,42.5,+,0.25,0.59
通信網路類指數,121.95,+,0.66,0.54
電子零組件類指數,96.45,+,0.89,0.93
電子通路類指數,119.25,-,0.22,-0.18
資訊服務類指數,104.43,+,0.67,0.65
其他電子類指數,84.86,+,2.49,3.02
建材營造類指數,294.73,+,3.41,1.17
航運類指數,96.65,-,0.79,-0.81
觀光類指數,120.4,-,0.44,-0.36
金融保險類指數,1129.05,+,8.39,0.75
貿易百貨類指數,247.26,-,1.32,-0.53
油電燃氣類指數,90.07,+,0.98,1.1
其他類指數,277.45,+,2.99,1.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11643.39,+,96.79,0.84
發行量加權股價報酬指數,14826.37,+,126.84,0.86
臺灣50報酬指數,10924.94,+,100.38,0.93
臺灣中型100報酬指數,11048.95,+,75.28,0.69
臺灣資訊科技報酬指數,12575.63,+,75.51,0.6
臺灣發達報酬指數,11496.44,+,137.51,1.21
臺灣高股息報酬指數,9994.02,+,87.32,0.88
臺灣就業99報酬指數,6627.16,+,50.05,0.76
臺灣高薪100報酬指數,5343.56,+,42.96,0.81
臺灣企業經營101報酬指數,6635.28,+,64.96,0.99
臺灣低波動高股息報酬指數,2870.35,+,26.59,0.94
未含金融電子股報酬指數,18103.83,+,127.45,0.71
水泥類報酬指數,193.97,+,1.96,1.02
食品類報酬指數,1448.17,+,7.64,0.53
