

2014年07月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11107.82,+,35.96,0.32
發行量加權股價指數,9527.54,+,28.18,0.3
臺灣50指數,6740.7,+,18.51,0.28
臺灣中型100指數,7858.85,+,34.19,0.44
臺灣資訊科技指數,7924.01,+,16.19,0.2
臺灣發達指數,8233.11,+,9.76,0.12
臺灣高股息指數,6107.8,+,17.32,0.28
臺灣就業99指數,5659.47,+,16.72,0.3
臺灣企業經營101指數,6030.35,+,12.65,0.21
臺灣低波動高股息指數,1499.76,+,1.96,0.13
未含金融保險股指數,8033.81,+,14.06,0.18
未含電子股指數,13707.53,+,46.3,0.34
未含金融電子股指數,11814.55,+,4.88,0.04
水泥窯製類指數,597.86,-,0.91,-0.15
塑膠化工類指數,852.41,-,2.36,-0.28
機電類指數,2127.59,+,5.98,0.28
水泥類指數,149.92,-,0.25,-0.17
食品類指數,1321.98,-,5.79,-0.44
塑膠類指數,231.98,-,0.28,-0.12
紡織纖維類指數,552.04,-,0.46,-0.08
電機機械類指數,174.12,+,1.56,0.9
電器電纜類指數,42.78,+,0.18,0.42
化學生技醫療類指數,119.05,+,0.2,0.17
化學類指數,114.11,+,0.16,0.14
生技醫療類指數,88.53,+,0.18,0.2
玻璃陶瓷類指數,63.81,-,0.06,-0.09
造紙類指數,188.1,+,2.15,1.16
鋼鐵類指數,98.88,+,0.26,0.26
橡膠類指數,385.12,-,5.66,-1.45
汽車類指數,328.74,-,0.29,-0.09
電子類指數,376.9,+,0.98,0.26
半導體類指數,116.96,-,0.11,-0.09
電腦及週邊設備類指數,113.85,+,1.26,1.12
光電類指數,44.01,-,0.06,-0.14
通信網路類指數,114.94,+,0.21,0.18
電子零組件類指數,96.02,+,0.28,0.29
電子通路類指數,122.15,+,0.96,0.79
資訊服務類指數,102.19,-,0.05,-0.05
其他電子類指數,88.62,+,0.65,0.74
建材營造類指數,285.02,-,1.21,-0.42
航運類指數,73.13,-,0.2,-0.27
觀光類指數,144.97,+,0.82,0.57
金融保險類指數,1113.44,+,11.75,1.07
貿易百貨類指數,256.69,+,1.41,0.55
油電燃氣類指數,98.05,+,0.01,0.01
其他類指數,246.86,+,2.01,0.82
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11306.56,+,50.32,0.45
發行量加權股價報酬指數,14332.24,+,56.6,0.4
臺灣50報酬指數,10275.88,+,32.45,0.32
臺灣中型100報酬指數,11070.81,+,63.03,0.57
臺灣資訊科技報酬指數,11458.14,+,26.35,0.23
臺灣發達報酬指數,11332.89,+,25.44,0.22
臺灣高股息報酬指數,9833.52,+,27.88,0.28
臺灣就業99報酬指數,6353.29,+,22.89,0.36
臺灣企業經營101報酬指數,6332.96,+,15.28,0.24
臺灣低波動高股息報酬指數,2887.82,+,8.42,0.29
未含金融電子股報酬指數,17912.64,+,42.16,0.24
水泥類報酬指數,195.23,-,0.25,-0.13
食品類報酬指數,1493.8,-,4.68,-0.31
塑膠類報酬指數,288.03,-,0.09,-0.03
紡織纖維類報酬指數,661.89,-,0.42,-0.06
電機機械類報酬指數,206.84,+,1.86,0.91
電器電纜類報酬指數,47.37,+,0.21,0.45
化學生技醫療類報酬指數,142.37,+,0.52,0.37
化學類報酬指數,138.67,+,0.32,0.23
生技醫療類報酬指數,101.84,+,0.55,0.54
玻璃陶瓷類報酬指數,67.8,+,0.03,0.04
造紙類報酬指數,218.12,+,2.49,1.15
鋼鐵類報酬指數,119.13,+,0.34,0.29
橡膠類報酬指數,454.35,+,3.69,0.82
汽車類報酬指數,372.32,-,0.33,-0.09
電子類報酬指數,519.42,+,1.64,0.32
半導體類報酬指數,155.9,-,0.09,-0.06
電腦及週邊設備類報酬指數,157.72,+,1.77,1.13
光電類報酬指數,51.42,+,0.04,0.08
通信網路類報酬指數,175.69,+,0.38,0.22
電子零組件類報酬指數,130.13,+,0.57,0.44
電子通路類報酬指數,174.42,+,1.48,0.86
資訊服務類報酬指數,151.42,-,0.08,-0.05
其他電子類報酬指數,101.24,+,0.75,0.75
建材營造類報酬指數,362.94,-,0.14,-0.04
航運類報酬指數,85.07,-,0.24,-0.28
觀光類報酬指數,159.63,+,0.9,0.57
金融保險類報酬指數,1369.77,+,14.94,1.1
貿易百貨類報酬指數,289.77,+,1.62,0.56
油電燃氣類報酬指數,116.22,+,0.08,0.07
其他類報酬指數,308.55,+,3.15,1.03
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","115733290518","2759668024","875405"
"2.台灣存託憑證","86636638","14574618","2168"
"3.受益憑證","0","0","0"
"4.ETF","1096074188","60739147","8724"
"5.受益證券","55418255","3257150","257"
"6.變更交易股票","49414979","8623488","1125"
"7.認購(售)權證","3746146250","3253233000","79558"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","115782705497","2768291512","876530"
"總計(1~12)","120766980828","6100095427","967237"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3091(21),423(14)
"下跌(跌停)",2471(30),281(0)
"持平",467,107
"未成交",3215,3
"無比價",1018,32
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年07月24日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3849330","632","262989852","68.3","68.4","68.1","68.4","+","0.3","68.35","801","68.4","312","0.00"
="0051  ","中100 ","35200","25","1115000","31.41","31.78","31.41","31.7","+","0.32","31.61","1","31.7","10","0.00"
="0052  ","FB科技","10000","10","405620","40.74","40.74","40.47","40.6","+","0.07","40.27","2","40.58","13","0.00"
="0053  ","寶電子","111000","58","3352110","30.2","30.35","30.15","30.35","+","0.35","30.17","1","30.28","2","0.00"
="0054  ","台商50","33000","23","805700","24.45","24.59","24.22","24.22","-","0.08","24.31","2","24.4","86","0.00"
="0055  ","寶金融","1268514","258","19217092","15.04","15.26","15.04","15.26","+","0.22","15.26","1","15.27","1","0.00"
="0056  ","高股息","593134","166","15343770","25.77","25.98","25.77","25.8","+","0.04","25.78","16","25.8","9","0.00"
="0057  ","FB摩台","262000","10","10706790","40.88","40.92","40.83","40.83","+","0.39","40.88","50","40.92","50","0.00"
="0058  ","FB發達","3000","3","117820","39.36","39.36","39.21","39.25","+","0.36","38.99","30","39.18","5","0.00"
="0059  ","FB金融","49000","16","1640740","33.21","33.56","33.21","33.55","+","0.41","33.55","7","33.57","5","0.00"
="0060  ","新台灣","3000","3","96900","32.3","32.3","32.3","32.3","+","0.2","31.82","2","32.49","3","0.00"
="0061  ","寶滬深","31579188","4169","377722142","11.83","12.06","11.82","12.05","+","0.25","12.05","353","12.06","246","0.00"
="006203","寶摩臺","17000","7","556550","32.8","32.8","32.68","32.7","-","0.02","32.82","1","33.15","1","0.00"
="006204","豐臺灣","6398","5","305160","47.63","47.71","47.63","47.71","+","0.14","47.71","19","47.74","1","0.00"
="006205","FB上証","9542600","1009","179640507","18.63","18.98","18.63","18.98","+","0.35","18.97","55","18.98","32","0.00"
="006206","元上證","9041713","1812","161598894","17.64","18.01","17.64","17.99","+","0.44","17.98","21","17.99","426","0.00"
="006207","FH滬深","4319470","466","59445678","13.61","13.88","13.61","13.88","+","0.28","13.88","39","13.89","63","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","38.68","50","38.88","1","0.00"
