

2014年08月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10880.24,+,18.28,0.17
發行量加權股價指數,9390.62,+,10.52,0.11
臺灣50指數,6724.38,-,9.09,-0.13
臺灣中型100指數,7633.68,+,13.63,0.18
臺灣資訊科技指數,7739.67,-,14.03,-0.18
臺灣發達指數,8213.25,+,3.53,0.04
臺灣高股息指數,6079.84,-,15.24,-0.25
臺灣就業99指數,5599.47,+,7.01,0.13
臺灣高薪100指數,5159.55,-,5.97,-0.12
臺灣企業經營101指數,5984.65,-,5.74,-0.1
臺灣低波動高股息指數,1504.38,-,2.62,-0.17
未含金融保險股指數,7888.59,+,11.89,0.15
未含電子股指數,13655.18,+,12.54,0.09
未含金融電子股指數,11707.36,+,21.43,0.18
水泥窯製類指數,634.58,-,5.87,-0.92
塑膠化工類指數,834.63,+,1.26,0.15
機電類指數,2077.97,+,2.88,0.14
水泥類指數,161.37,-,2.38,-1.45
食品類指數,1302.91,-,1.89,-0.14
塑膠類指數,233.24,+,0.14,0.06
紡織纖維類指數,504.78,-,0.1,-0.02
電機機械類指數,172.06,+,0.54,0.31
電器電纜類指數,41.72,+,0.19,0.46
化學生技醫療類指數,109.33,+,0.32,0.29
化學類指數,105.72,+,0.25,0.24
生技醫療類指數,80.4,+,0.3,0.37
玻璃陶瓷類指數,63.4,+,1.14,1.83
造紙類指數,184.05,-,0.16,-0.09
鋼鐵類指數,103,+,0.25,0.24
橡膠類指數,367.25,+,1.31,0.36
汽車類指數,324.8,-,0.86,-0.26
電子類指數,367.96,+,0.48,0.13
半導體類指數,114.7,-,0.13,-0.11
電腦及週邊設備類指數,108.1,-,0.62,-0.57
光電類指數,40.71,+,0.4,0.99
通信網路類指數,115.22,+,0.42,0.37
電子零組件類指數,94.7,+,0.56,0.59
電子通路類指數,116.23,+,0.41,0.35
資訊服務類指數,100.14,+,1.31,1.33
其他電子類指數,88.47,+,0.36,0.41
建材營造類指數,291.27,+,0.53,0.18
航運類指數,76.74,+,1.45,1.93
觀光類指數,138.05,+,0.08,0.06
金融保險類指數,1123.34,-,1.4,-0.12
貿易百貨類指數,243.2,+,1.01,0.42
油電燃氣類指數,97.13,+,0.61,0.63
其他類指數,247.14,-,0.14,-0.06
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11174.64,+,21.92,0.2
發行量加權股價報酬指數,14255.34,+,19.89,0.14
臺灣50報酬指數,10325.28,-,13.94,-0.13
臺灣中型100報酬指數,10895.92,+,22.58,0.21
臺灣資訊科技報酬指數,11276.72,-,20.44,-0.18
臺灣發達報酬指數,11394.13,+,6.33,0.06
臺灣高股息報酬指數,9991.43,-,25.04,-0.25
臺灣就業99報酬指數,6343.06,+,8.96,0.14
臺灣高薪100報酬指數,5185.33,-,6,-0.12
臺灣企業經營101報酬指數,6365.39,-,5.72,-0.09
臺灣低波動高股息報酬指數,2944.56,-,5.11,-0.17
未含金融電子股報酬指數,17933.13,+,34.31,0.19
水泥類報酬指數,210.13,-,3.11,-1.46
食品類報酬指數,1504.47,-,2.18,-0.14
塑膠類報酬指數,289.98,+,0.19,0.07
紡織纖維類報酬指數,607.96,-,0.12,-0.02
電機機械類報酬指數,206.01,+,0.64,0.31
電器電纜類報酬指數,46.36,+,0.21,0.46
化學生技醫療類報酬指數,132.34,+,0.46,0.35
化學類報酬指數,130.63,+,0.44,0.34
