

2014年07月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10969.83,-,85.73,-0.78
發行量加權股價指數,9408.24,-,76.49,-0.81
臺灣50指數,6646.36,-,93.28,-1.38
臺灣中型100指數,7759.99,+,4.91,0.06
臺灣資訊科技指數,7806.41,-,206.11,-2.57
臺灣發達指數,8130.08,-,32.81,-0.4
臺灣高股息指數,6006.11,-,44.91,-0.74
臺灣就業99指數,5601.09,-,25.31,-0.45
臺灣企業經營101指數,5950.09,-,59.34,-0.99
臺灣低波動高股息指數,1489.33,-,1.88,-0.13
未含金融保險股指數,7936.09,-,81.21,-1.01
未含電子股指數,13579.33,+,44.3,0.33
未含金融電子股指數,11730.54,+,29.41,0.25
水泥窯製類指數,593,-,13.65,-2.25
塑膠化工類指數,849.59,+,0.36,0.04
機電類指數,2094.67,-,37.37,-1.75
水泥類指數,149.49,-,4.38,-2.85
食品類指數,1307.3,+,5.83,0.45
塑膠類指數,231.11,+,0.51,0.22
紡織纖維類指數,548.28,+,5.61,1.03
電機機械類指數,170.61,-,1.51,-0.88
電器電纜類指數,42.23,+,0.03,0.07
化學生技醫療類指數,117.23,+,0.04,0.03
化學類指數,113.21,+,0.08,0.07
生技醫療類指數,86.35,-,0.01,-0.01
玻璃陶瓷類指數,61.78,+,0.4,0.65
造紙類指數,184.04,-,0.11,-0.06
鋼鐵類指數,97.21,+,0.29,0.3
橡膠類指數,390.52,-,2.47,-0.63
汽車類指數,326.18,+,1.74,0.54
電子類指數,371.12,-,6.79,-1.8
半導體類指數,115.72,-,3.51,-2.94
電腦及週邊設備類指數,110.51,-,0.93,-0.83
光電類指數,43.92,-,0.53,-1.19
通信網路類指數,113.85,-,1.95,-1.68
電子零組件類指數,95.03,-,0.64,-0.67
電子通路類指數,120.08,+,0.84,0.7
資訊服務類指數,100.86,-,0.23,-0.23
其他電子類指數,85.72,-,0.7,-0.81
建材營造類指數,283.15,+,0.14,0.05
航運類指數,73.06,+,0.04,0.05
觀光類指數,143.86,+,0.45,0.31
金融保險類指數,1096.99,+,5.6,0.51
貿易百貨類指數,254.36,+,2.82,1.12
油電燃氣類指數,97.78,+,1.14,1.18
其他類指數,245.53,+,2.37,0.97
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11145.45,-,65.32,-0.58
發行量加權股價報酬指數,14131.31,-,86.19,-0.61
臺灣50報酬指數,10127.87,-,129.73,-1.26
臺灣中型100報酬指數,10905.91,+,20.08,0.18
臺灣資訊科技報酬指數,11283.64,-,297.93,-2.57
臺灣發達報酬指數,11177.14,-,14.37,-0.13
臺灣高股息報酬指數,9669.79,-,41.32,-0.43
臺灣就業99報酬指數,6281.77,-,15.4,-0.24
臺灣企業經營101報酬指數,6244.4,-,42.35,-0.67
臺灣低波動高股息報酬指數,2860.52,+,2.41,0.08
未含金融電子股報酬指數,17737.87,+,76.59,0.43
水泥類報酬指數,194.29,-,0.61,-0.31
食品類報酬指數,1474.51,+,6.58,0.45
塑膠類報酬指數,286.52,+,0.64,0.22
紡織纖維類報酬指數,657.25,+,8.56,1.32
電機機械類報酬指數,202.36,-,1.52,-0.75
電器電纜類報酬指數,46.76,+,0.15,0.32
化學生技醫療類報酬指數,139.59,+,0.35,0.25
化學類報酬指數,137.28,+,0.61,0.45
生技醫療類報酬指數,98.64,+,0.02,0.02
玻璃陶瓷類報酬指數,65.55,+,0.42,0.64
造紙類報酬指數,213.42,-,0.13,-0.06
鋼鐵類報酬指數,117.04,+,0.34,0.29
橡膠類報酬指數,449.7,-,2.84,-0.63
汽車類報酬指數,369.42,+,3.15,0.86
電子類報酬指數,510.96,-,7.98,-1.54
半導體類報酬指數,154.14,-,4.67,-2.94
電腦及週邊設備類報酬指數,153.07,-,1.29,-0.84
光電類報酬指數,51.16,-,0.6,-1.16
通信網路類報酬指數,173.96,+,0.8,0.46
電子零組件類報酬指數,128.38,-,0.86,-0.67
電子通路類報酬指數,171.29,+,1.19,0.7
資訊服務類報酬指數,149.45,-,0.2,-0.13
其他電子類報酬指數,97.91,-,0.72,-0.73
建材營造類報酬指數,358.51,+,0.17,0.05
航運類報酬指數,84.99,+,0.21,0.25
觀光類報酬指數,158.13,+,1.37,0.87
金融保險類報酬指數,1348.39,+,7.06,0.53
貿易百貨類報酬指數,287.12,+,3.4,1.2
油電燃氣類報酬指數,115.83,+,1.35,1.18
其他類報酬指數,306.04,+,2.98,0.98
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","123240724139","2985114834","937640"
"2.台灣存託憑證","46581477","9208831","1692"
"3.受益憑證","0","0","0"
"4.ETF","745459694","20354458","3691"
"5.受益證券","41854010","2691000","309"
"6.變更交易股票","50002651","9791016","1416"
"7.認購(售)權證","3858378540","3516653000","83793"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","123290726790","2994905850","939056"
"總計(1~12)","127983000511","6543813139","1028541"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2358(26),394(21)
"下跌(跌停)",3223(35),327(3)
"持平",437,92
"未成交",3219,1
"無比價",960,32
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年07月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","8012978","1792","541682841","67.95","68","67.3","67.5","-","0.85","67.5","454","67.55","1,145","0.00"
="0051  ","中100 ","63334","40","1976774","31.02","31.33","31.02","31.12","+","0.1","31.09","81","31.2","3","0.00"
="0052  ","FB科技","130000","18","5189590","39.9","40.02","39.75","40.02","-","0.85","39.75","50","40.02","23","0.00"
="0053  ","寶電子","32000","15","954300","30","30","29.66","29.66","-","0.46","29.58","6","29.66","9","0.00"
="0054  ","台商50","48000","32","1157780","24.49","24.49","23.92","23.92","-","0.3","23.93","1","24.09","3","0.00"
="0055  ","寶金融","1372199","181","20553635","14.93","15.05","14.91","15","+","0.08","14.99","1,210","15","504","0.00"
="0056  ","高股息","606285","217","15481732","25.55","25.7","25.4","25.47","-","0.09","25.47","5","25.49","2","0.00"
="0057  ","FB摩台","299136","37","12066581","40.41","40.5","40.2","40.2","-","0.54","40.24","50","40.27","50","0.00"
="0058  ","FB發達","3000","2","116490","38.83","38.83","38.83","38.83","+","0.17","38.5","25","38.65","1","0.00"
="0059  ","FB金融","15000","6","494940","33.12","33.12","32.94","32.94"," ","0","32.96","20","33.02","5","0.00"
="0060  ","新台灣","6000","6","192340","32","32.09","32","32.07"," ","0","31.39","3","32.06","2","0.00"
="0061  ","寶滬深","4242002","579","49424343","11.67","11.7","11.61","11.63","-","0.03","11.63","56","11.64","97","0.00"
="006203","寶摩臺","60000","10","1946610","32.45","32.5","32.3","32.3","-","0.53","32.37","1","32.95","41","0.00"
="006204","豐臺灣","2000","2","94100","47.05","47.05","47.05","47.05","-","0.43","47.11","20","47.21","20","0.00"
="006205","FB上証","3122000","391","57787670","18.61","18.62","18.42","18.45","-","0.14","18.45","83","18.46","105","0.00"
="006206","元上證","1172000","205","20283060","17.35","17.4","17.24","17.26","-","0.09","17.26","31","17.27","5","0.00"
="006207","FH滬深","1157224","146","15522261","13.47","13.49","13.35","13.39","-","0.08","13.39","16","13.4","62","0.00"
="006208","FB台50","2000","2","77270","38.8","38.8","38.47","38.47","-","0.4","38.09","44","38.28","41","0.00"
="0080  ","恒中國","0","0","0","--","--","--","--"," ","0","337.35","2","344.95","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","750.15","1","840","1","0.00"
="008201","上證50","9300","10","457377","49.5","49.8","49.1","49.8","-","0.07","49.13","4","49.79","3","0.00"
="01001T","富邦R1","292000","33","4267800","14.54","14.68","14.54","14.68","+","0.13","14.67","1","14.68","2","0.00"
="01002T","國泰R1","915000","141","16632570","18.2","18.24","18.14","18.2","-","0.03","18.2","18","18.24","43","0.00"
="01003T","新光R1","182000","25","2391470","13.15","13.15","13.08","13.15","-","0.01","13.12","8","13.15","158","0.00"
="01004T","富邦R2","368000","68","4482290","12.08","12.3","12.08","12.29","+","0.21","12.27","2","12.29","19","0.00"
="01007T","國泰R2","838000","25","12276680","14.63","14.68","14.63","14.66","+","0.04","14.66","40","14.68","1","0.00"
="01008T","駿馬R1","96000","17","1803200","18.9","18.9","18.71","18.8","-","0.07","18.8","105","18.87","2","0.00"
"1101  ","台泥  ","22401730","5382","979833870","44","44","43.5","43.7","X","0","43.7","39","43.75","1","15.44"
"1102  ","亞泥  ","3204090","1439","131193955","40.95","41.3","40.5","40.95","-","0.05","40.8","1","40.95","11","19.23"
"1103  ","嘉泥  ","477017","123","7181705","15.1","15.1","15","15.1"," ","0","15.05","68","15.1","1","8.48"
"1104  ","環泥  ","287439","171","8329589","29.15","29.3","28.9","29","-","0.1","28.95","10","29","5","14.95"
"1108  ","幸福  ","430031","182","3733190","8.7","8.74","8.65","8.72","+","0.02","8.71","1","8.73","11","19.38"
"1109  ","信大  ","691041","350","9892727","14.45","14.45","14.2","14.2","X","0","14.2","64","14.25","12","18.44"
"1110  ","東泥  ","126132","30","1980857","15.9","15.9","15.6","15.7"," ","0","15.7","1","15.75","26","58.15"
"1201  ","味全  ","837616","568","40112533","47.6","48.5","46.9","48.5","+","0.9","48.3","2","48.5","5","29.39"
"1203  ","味王  ","199201","106","4779548","24","24.1","23.9","24.1","+","0.1","24","10","24.1","47","21.52"
"1210  ","大成  ","1136096","562","40054264","35.4","35.55","35","35.15","-","0.15","35.15","40","35.2","21","9.66"
"1213  ","大飲  ","204006","114","4698832","23.35","23.35","22.9","22.95","-","0.45","22.95","6","23.05","10","104.32"
"1215  ","卜蜂  ","1086450","555","29336493","27.1","27.3","26.8","26.95","-","0.1","26.9","53","26.95","2","10.69"
"1216  ","統一  ","6529372","2927","364165363","56","56.4","55.4","56","+","0.3","55.8","2","56","323","21.71"
"1217  ","愛之味","3409560","647","32759801","9.6","9.67","9.54","9.62","+","0.03","9.62","98","9.63","9","0.00"
"1218  ","泰山  ","740522","265","10069467","13.55","13.65","13.55","13.6","+","0.05","13.55","150","13.6","34","0.00"
"1219  ","福壽  ","418242","147","7279831","17.7","17.7","17.3","17.4","-","0.4","17.4","7","17.45","35","52.73"
"1220  ","台榮  ","34002","15","350420","10.3","10.35","10.25","10.35","+","0.05","10.3","3","10.35","17","32.34"
"1225  ","福懋油","810623","264","16518843","20.2","20.55","20.15","20.3","+","0.1","20.25","65","20.35","11","56.39"
"1227  ","佳格  ","399782","331","32936052","82","82.6","82","82.6","+","0.6","82.5","19","82.6","16","31.89"
"1229  ","聯華  ","2009823","711","42688860","21.05","21.4","21.05","21.1","+","0.05","21.1","2","21.15","12","10.19"
"1231  ","聯華食","317963","202","13576157","43.05","43.25","42.45","42.7","-","0.25","42.65","5","42.7","5","22.01"
"1232  ","大統益","98290","75","7352179","75","75.1","74.4","74.4","-","0.6","74.4","4","74.5","10","15.15"
"1233  ","天仁  ","51172","45","2545832","49.9","49.9","49.6","49.75","-","0.35","49.75","6","50","4","18.36"
"1234  ","黑松  ","1714759","1073","59089256","34.15","35","34.1","34.1","+","0.05","34.1","25","34.4","2","50.15"
"1235  ","興泰  ","761441","393","39331626","51.8","52.5","51","51","-","0.5","51","35","51.6","3","164.52"
"1236  ","宏亞  ","73925","79","1897787","25.7","25.9","25.45","25.65","+","0.2","25.65","6","25.7","6","28.82"
"1262  ","F-綠悅","106050","57","20645700","198","198.5","192.5","197","+","3","196.5","1","197","3","23.51"
"1301  ","台塑  ","4945093","1895","378820573","76.6","77.6","76.3","76.6","-","0.1","76.5","103","76.6","127","21.76"
"1303  ","南亞  ","6618939","3082","477431480","72.3","72.9","71.9","72","+","0.1","71.9","128","72","1,180","20.69"
"1304  ","台聚  ","2136281","715","41513133","19.45","19.55","19.3","19.5","+","0.15","19.5","201","19.55","151","30"
"1305  ","華夏  ","2673717","911","41786414","15.6","15.75","15.55","15.65","+","0.05","15.65","87","15.7","45","12.13"
"1307  ","三芳  ","162244","88","4885173","30.05","30.25","30","30.25","+","0.25","30.1","16","30.25","13","13.04"
"1308  ","亞聚  ","730346","364","18104985","24.7","24.95","24.7","24.95","+","0.25","24.9","30","24.95","3","22.89"
"1309  ","台達化","980639","416","10747527","10.9","11.05","10.9","10.95","+","0.05","10.9","110","10.95","44","0.00"
"1310  ","台苯  ","1615413","728","29105801","18","18.2","17.85","17.9","-","0.1","17.9","40","17.95","20","8.36"
"1312  ","國喬  ","3725814","1260","68013647","18.2","18.35","18.15","18.25"," ","0","18.25","323","18.3","16","8.73"
"1312A ","國喬特","33000","10","784300","23.7","23.85","23.7","23.8"," ","0","23.8","4","23.85","16","0.00"
"1313  ","聯成  ","856863","299","10959295","12.85","12.9","12.75","12.75","-","0.05","12.75","8","12.8","37","55.43"
