

2015年03月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11127.23,-,19.56,-0.18
發行量加權股價指數,9595.09,-,26.64,-0.28
臺灣50指數,6982.13,-,37.05,-0.53
臺灣中型100指數,7673.86,-,4.68,-0.06
臺灣資訊科技指數,8548,-,28.12,-0.33
臺灣發達指數,8132.29,-,33.44,-0.41
臺灣高股息指數,6049.07,-,11.96,-0.2
臺灣就業99指數,5720.65,-,31.76,-0.55
臺灣高薪100指數,5215.72,-,25.7,-0.49
臺灣企業經營101指數,6111.85,-,32.65,-0.53
臺灣低波動高股息指數,1446.79,-,7.73,-0.53
未含金融保險股指數,8116.33,-,16.41,-0.2
未含電子股指數,13484.89,-,79.69,-0.59
未含金融電子股指數,11609.04,-,60.15,-0.52
水泥窯製類指數,570.89,-,4.91,-0.85
塑膠化工類指數,804.58,-,4.92,-0.61
機電類指數,2177.93,-,0.03,---
水泥類指數,145.28,-,1.26,-0.86
食品類指數,1257.54,-,12.78,-1.01
塑膠類指數,222.16,-,1.82,-0.81
紡織纖維類指數,557.29,-,0.82,-0.15
電機機械類指數,162.94,+,0.5,0.31
電器電纜類指數,37.58,+,0.09,0.24
化學生技醫療類指數,104.73,+,0.44,0.42
化學類指數,103.45,+,0.65,0.63
生技醫療類指數,74.92,+,0.11,0.15
玻璃陶瓷類指數,56.84,-,0.45,-0.79
造紙類指數,166.11,+,0.46,0.28
鋼鐵類指數,100.04,-,0.27,-0.27
橡膠類指數,374.57,-,3.83,-1.01
汽車類指數,331.16,-,0.56,-0.17
電子類指數,387.35,-,0.05,-0.01
半導體類指數,129.05,-,0.14,-0.11
電腦及週邊設備類指數,109.17,-,0.14,-0.13
光電類指數,41.25,-,0.14,-0.34
通信網路類指數,121.08,-,0.14,-0.12
電子零組件類指數,96.21,+,0.31,0.32
電子通路類指數,120.02,-,0.17,-0.14
資訊服務類指數,103.19,+,0.64,0.62
其他電子類指數,82.45,+,0.43,0.52
建材營造類指數,289.15,+,0.59,0.2
航運類指數,91.59,-,1.94,-2.07
觀光類指數,121.8,+,0.14,0.12
金融保險類指數,1098.38,-,8.44,-0.76
貿易百貨類指數,247.98,-,0.74,-0.3
油電燃氣類指數,87.57,-,0.82,-0.93
其他類指數,271.58,-,0.83,-0.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11463.15,-,20.15,-0.18
發行量加權股價報酬指數,14610.68,-,40.57,-0.28
臺灣50報酬指數,10753.5,-,57.06,-0.53
臺灣中型100報酬指數,10983.84,-,6.7,-0.06
臺灣資訊科技報酬指數,12468.59,-,41.02,-0.33
臺灣發達報酬指數,11341.31,-,46.64,-0.41
臺灣高股息報酬指數,9967.58,-,19.71,-0.2
臺灣就業99報酬指數,6493.89,-,36.05,-0.55
臺灣高薪100報酬指數,5258.18,-,25.91,-0.49
臺灣企業經營101報酬指數,6528.85,-,34.87,-0.53
臺灣低波動高股息報酬指數,2840.76,-,15.18,-0.53
未含金融電子股報酬指數,17845.24,-,92.45,-0.52
水泥類報酬指數,192.24,-,1.68,-0.87
食品類報酬指數,1454.87,-,14.8,-1.01
塑膠類報酬指數,276.36,-,2.26,-0.81
紡織纖維類報酬指數,682.51,-,1,-0.15
電機機械類報酬指數,195.59,+,0.6,0.31
電器電纜類報酬指數,42.06,+,0.11,0.26
化學生技醫療類報酬指數,127.05,+,0.54,0.43
