

2008年06月17日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年06月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","156000","39","1191550","7.65","7.7","7.56","7.7"," ","0","7.7","3","7.72","2","0.00"
="0050  ","台灣50","6118105","1175","360534279","59.2","59.5","58.6","59.5","+","0.4","59.45","50","59.5","26","0.00"
="0051  ","中100 ","253000","91","7790050","31.2","31.2","30.54","30.84","-","0.17","30.84","3","30.88","50","0.00"
="0052  ","FB科技","38000","22","1389000","36.5","36.8","36.45","36.5","-","0.5","36.46","1","36.5","2","0.00"
="0053  ","寶電子","109000","38","2553080","23.5","23.65","23.3","23.65","+","0.24","23.44","1","23.65","20","0.00"
="0054  ","台商50","55000","29","1108000","20","20.27","19.9","20.27","+","0.22","20.2","6","20.29","4","0.00"
="0055  ","寶金融","1233000","316","18553400","15.06","15.18","14.95","15.18","+","0.16","15.18","9","15.19","5","0.00"
="0056  ","高股息","769500","194","18453200","24.14","24.2","23.83","24.19","+","0.05","24.18","5","24.19","61","0.00"
="0057  ","FB摩台","75000","17","2258100","30.1","30.2","30","30.2","-","0.09","30.25","33","30.29","1","0.00"
="0058  ","FB發達","32000","8","966050","30","30.3","30","30.3","-","0.3","30.1","1","30.5","10","0.00"
="0059  ","FB金融","75000","14","2322860","30.97","31.3","30.76","31.3","+","0.44","31.16","8","31.48","1","0.00"
="01001T","富邦R1","370000","45","4341700","11.7","11.8","11.7","11.8","+","0.1","11.72","5","11.8","35","0.00"
="01002T","國泰R1","736000","61","7869330","10.7","10.72","10.65","10.72","+","0.04","10.72","4","10.73","53","0.00"
="01003T","新光R1","516000","29","5223630","10.13","10.14","10.11","10.14","+","0.01","10.14","8","10.15","1","0.00"
="01004T","富邦R2","229000","30","2434200","10.64","10.64","10.62","10.63","-","0.01","10.63","8","10.65","10","0.00"
="01005T","三鼎  ","36000","6","278100","7.75","7.75","7.71","7.71","-","0.04","7.71","15","7.75","8","0.00"
="01007T","國泰R2","207000","25","2206410","10.78","10.8","10.61","10.8","+","0.02","10.7","2","10.8","8","0.00"
="01008T","駿馬R1","83000","9","751250","9.07","9.07","9.05","9.06","-","0.02","9.06","7","9.1","20","0.00"
"1101  ","台泥  ","11358926","3751","523796789","47","47","45.2","45.85","-","0.75","45.85","288","46.6","9","19.51"
"1102  ","亞泥  ","5400783","1668","269392874","50.1","50.6","49.4","50.3","+","0.5","50.3","8","50.4","31","12.96"
"1103  ","嘉泥  ","1459512","435","33607077","23.3","23.5","22.7","23.5","+","0.2","23.5","161","23.55","2","13.58"
"1104  ","環泥  ","15136723","2924","328972082","22","22.4","20.95","22.4","+","1.45","22.4","367","--","0","19.15"
"1108  ","幸福  ","1136000","389","12013800","10.6","10.75","10.4","10.75","+","0.15","10.7","48","10.75","31","23.37"
"1109  ","信大  ","444000","111","5308800","12.05","12.15","11.85","12.1","-","0.1","12.05","15","12.1","10","16.35"
"1110  ","東泥  ","3829500","1065","48609899","12.95","13.3","12.2","13.25","+","0.35","13.25","50","13.3","32","26.5"
"1201  ","味全  ","1441051","498","26407831","18.5","18.7","18.05","18.7","+","0.2","18.5","44","18.7","27","20.78"
"1203  ","味王  ","403213","211","7834693","19.3","19.8","19.25","19.6","+","0.3","19.6","5","19.65","5","0.00"
"1210  ","大成  ","7366482","2578","325715889","43.8","45","43.3","44.2","+","0.8","44.2","250","44.3","35","15.09"
"1213  ","大飲  ","143002","76","1696474","12.5","12.5","11.65","11.9","-","0.6","11.9","5","12","5","1190"
"1215  ","卜蜂  ","10937722","3262","217951605","19.6","20.35","19.5","20","+","0.75","19.95","35","20","45","12.82"
"1216  ","統一  ","8579996","3387","356860213","42","42.25","41.3","41.6","-","0.75","41.6","97","41.65","11","15.52"
"1217  ","愛之味","1645135","606","17102105","10.6","10.65","10.1","10.35","-","0.15","10.35","6","10.45","68","0.00"
"1218  ","泰山  ","4467838","1186","48182530","10.8","11","10.5","10.7","+","0.1","10.7","97","10.75","8","28.92"
"1219  ","福壽  ","9688206","3136","166532852","16.9","17.55","16.8","17.1","+","0.45","17.05","81","17.1","40","17.27"
"1220  ","台榮  ","342720","144","3563643","10.5","10.7","10.2","10.3","+","0.1","10.3","17","10.4","3","114.44"
"1225  ","福懋油","10468755","2511","203527970","19","19.65","19","19.65","+","1.25","19.65","1,316","--","0","10.45"
"1227  ","佳格  ","4513441","1604","130395939","28.4","29.3","28.25","29.15","+","0.85","29.1","16","29.15","2","24.5"
"1229  ","聯華  ","2913435","853","58216285","20","20.25","19.7","20","+","0.15","19.95","104","20","48","9.71"
"1231  ","聯華食","232001","90","2818562","12.15","12.3","12","12.1","-","0.05","12.1","36","12.2","3","18.62"
"1232  ","大統益","1440500","771","64718420","44","45.65","43.85","45.45","+","2.45","45.4","1","45.45","3","13.1"
"1233  ","天仁  ","49151","47","1554660","31.9","32.25","31.25","31.85","+","0.25","31.4","2","31.9","5","20.29"
"1234  ","黑松  ","811378","266","12363208","15.15","15.5","15.05","15.4","+","0.25","15.3","12","15.4","1","64.17"
"1235  ","興泰  ","2000","1","66000","33","33","33","33"," ","0","32.4","1","34","2","16.26"
"1236  ","宏亞  ","89403","57","1580884","17.6","17.7","17.6","17.6","-","0.25","17.6","10","17.7","46","9.89"
"1301  ","台塑  ","7004991","3001","582738674","83","84","82","83.9","+","1.3","83.9","104","84","301","10.12"
"1303  ","南亞  ","8264684","2720","578764182","70.2","70.5","69.5","70.5","+","0.5","70.5","73","70.6","60","9.59"
"1304  ","台聚  ","4470397","1321","91383577","20.8","20.8","20.05","20.6","+","0.2","20.6","18","20.65","40","8.66"
"1305  ","華夏  ","3659083","1048","45591279","12.55","12.85","12.1","12.85","+","0.5","12.75","28","12.85","59","20.4"
"1307  ","三芳  ","97937","42","2640516","27","27.1","26.7","27"," ","0","27","6","27.1","9","11.64"
"1308  ","亞聚  ","1452749","506","40189495","27.9","28.1","27.4","28.1","+","0.5","28","22","28.1","37","7.43"
"1309  ","台達化","2234352","606","23920678","11.25","11.25","10.4","11","-","0.15","10.75","14","11","2","14.47"
"1310  ","台苯  ","2126559","681","28947194","14","14","13.3","13.8","-","0.1","13.8","6","13.85","39","28.16"
"1312  ","國喬  ","3531140","765","38129809","11.1","11.2","10.6","10.8","-","0.3","10.8","40","10.9","49","6.55"
"1312A ","國喬特","7000","5","120300","17","17.45","17","17.45","-","0.15","17.25","1","17.5","14","0.00"
"1313  ","聯成  ","2688129","702","51275485","19","19.4","18.65","19.4","+","0.5","19.4","2","19.45","51","8.19"
"1314  ","中石化","26819265","5807","422273949","16.2","16.25","15.35","16.25","+","0.2","16.2","126","16.25","200","8.64"
"1315  ","達新  ","189018","92","4354664","23.3","23.3","22.8","23.3"," ","0","23.2","2","23.3","1","17.65"
"1316  ","上曜  ","14000","7","86770","6.27","6.27","6.17","6.26","+","0.09","6.18","11","6.26","5","22.36"
"1319  ","東陽  ","573673","215","13014160","22.6","22.95","22.55","22.9","+","0.3","22.9","2","22.95","14","10.27"
"1321  ","大洋  ","552200","212","14203000","26","26.25","25.4","26"," ","0","25.8","3","26","1","0.00"
"1323  ","永裕  ","259000","71","3347200","12.8","13.05","12.7","13","X","0","12.9","7","13","21","12.87"
"1324  ","地球  ","131000","37","2476950","19.2","19.2","18.6","19"," ","0","18.7","2","19","2","0.00"
"1325  ","恆大  ","234000","85","2877550","12.3","12.45","12.15","12.4","-","0.15","12.4","34","12.45","27","10.25"
"1326  ","台化  ","9343043","3001","689689681","73.5","74.3","73","74.3","+","1","74.2","153","74.3","57","9.16"
"1402  ","遠東新","4659567","2004","215350923","46.3","46.8","45.55","46.55","+","0.3","46.5","138","46.55","144","18.47"
"1409  ","新纖  ","2035670","398","19299434","9.6","9.6","9.41","9.5"," ","0","9.5","88","9.51","100","31.67"
"1410  ","南染  ","29000","22","525150","18","18.85","17.85","18.85","+","0.45","18.8","1","19.25","5","209.44"
"1413  ","宏洲  ","114135","40","375835","3.34","3.34","3.25","3.34","+","0.01","3.3","6","3.34","37","334"
"1414  ","東和  ","170883","66","998677","5.98","5.98","5.8","5.88","+","0.07","5.87","5","5.88","8","34.59"
"1416  ","廣豐  ","2901322","648","25967145","9","9.14","8.7","9.07","+","0.07","9.06","38","9.07","36","0.00"
"1417  ","嘉裕  ","1045322","285","8885567","8.79","8.79","8.4","8.62","-","0.07","8.62","49","8.64","9","13.68"
"1418  ","東華  ","1170000","134","3421910","3","3","2.85","3","+","0.04","3","165","3.02","5","0.00"
"1419  ","新紡  ","1353211","382","33608099","25.5","25.5","24.3","25.4","-","0.1","25.4","21","25.45","7","362.86"
"1423  ","利華  ","297488","80","2466060","8.35","8.38","8.2","8.35"," ","0","8.35","13","8.37","1","10.71"
"1432  ","大魯閣","549","2","3090","--","--","--","--"," ","0","--","","--","","1.17"
"1434  ","福懋  ","1008039","431","31137056","31","31","30.65","31","+","0.1","31","98","31.05","11","7.42"
"1435  ","中福  ","950802","228","5976837","6.5","6.5","6.15","6.2","-","0.15","6.16","20","6.2","6","62"
"1436  ","華友聯","320000","58","3198840","10.3","10.3","9.82","10.1","-","0.2","10","21","10.1","184","0.00"
"1437  ","勤益控","621000","202","11976400","19.4","19.5","18.85","19.5","+","0.3","19.45","15","19.5","122","23.78"
"1438  ","裕豐  ","22000","4","58520","2.66","2.66","2.66","2.66"," ","0","2.66","22","2.69","2","0.00"
"1439  ","中和  ","68000","28","922700","13.55","13.75","13.3","13.75","+","0.2","13.65","3","13.8","32","57.29"
"1440  ","南紡  ","4458690","755","58228053","13.2","13.25","12.9","13.25","+","0.15","13.2","73","13.25","178","18.66"
"1441  ","大東  ","69002","27","376950","5.42","5.55","5.42","5.55","-","0.15","5.48","4","5.55","5","185"
"1442  ","名軒  ","393000","72","10277750","26.1","26.6","25.5","26.35","+","0.35","26.35","24","26.4","36","24.4"
"1443  ","立益  ","87179","28","249066","2.91","2.95","2.81","2.92","+","0.01","2.92","3","2.93","3","0.00"
"1444  ","力麗  ","1303000","318","10604130","8.15","8.24","8.01","8.24","+","0.16","8.23","13","8.24","23","13.29"
"1445  ","大宇  ","50042","17","333459","6.62","6.76","6.55","6.76","+","0.14","6.62","5","6.76","1","0.00"
"1446  ","宏和  ","142266","24","1545109","10.9","11","10.75","10.75","-","0.05","10.75","1","10.85","3","13.27"
"1447  ","力鵬  ","1168100","261","8843433","7.69","7.7","7.41","7.65","-","0.04","7.6","37","7.65","9","0.00"
"1449  ","佳和  ","377038","82","976956","2.56","2.6","2.55","2.58"," ","0","2.58","4","2.59","10","0.00"
"1451  ","年興  ","436812","221","7454075","17.2","17.3","17","17.15","-","0.05","17.15","2","17.2","40","8.93"
"1452  ","宏益  ","188335","43","1614073","8.62","8.75","8.52","8.75","+","0.14","8.55","1","8.78","2","17.16"
"1453  ","大將  ","590800","146","4240519","7.58","7.73","7.05","7.05","-","0.53","--","0","7.05","169","1.82"
"1454  ","台富  ","11811","8","82012","6.91","7","6.9","6.93","-","0.09","6.93","1","6.98","2","69.3"
"1455  ","集盛  ","492706","68","3577671","7.28","7.3","7.17","7.2","-","0.05","7.2","15","7.27","3","21.82"
"1456  ","怡華  ","821687","186","2904934","3.74","3.78","3.46","3.5","-","0.2","3.49","5","3.5","3","8.97"
"1457  ","宜進  ","243100","96","1554079","6.68","6.68","6.33","6.37","-","0.18","6.37","15","6.4","27","23.59"
"1459  ","聯發  ","174091","53","1401826","8.05","8.27","7.88","8.26","+","0.16","8.14","6","8.26","1","14.49"
"1460  ","宏遠  ","142275","57","1008965","7.1","7.16","7.03","7.16","+","0.01","7.1","28","7.16","2","32.55"
"1463  ","強盛  ","9930","6","65145","6.51","6.6","6.51","6.6","-","0.02","6.53","2","6.6","3","0.00"
"1464  ","得力  ","98750","46","684306","6.86","7","6.86","7"," ","0","6.92","1","6.98","5","140"
"1465  ","偉全  ","2000","1","22800","11.4","11.4","11.4","11.4","+","0.1","10.95","1","11.3","3","14.43"
"1466  ","聚隆  ","24211","10","159075","6.69","6.69","6.55","6.6","-","0.07","6.56","17","6.64","2","7.76"
"1467  ","南緯  ","890000","143","9689600","10.8","11.2","10.7","10.9","+","0.15","10.85","2","10.9","11","0.00"
"1468  ","昶和  ","113000","29","1398700","12.4","12.5","12.25","12.4"," ","0","12.3","1","12.4","2","0.00"
"1469  ","理隆  ","0","0","0","--","--","--","--"," ","0","11.05","1","11.85","1","0.00"
"1470  ","大統染","17000","8","111460","6.4","6.6","6.4","6.58","-","0.12","6.58","15","6.8","1","0.00"
"1471  ","首利  ","664600","309","15064168","22.8","23","22.2","22.9","+","0.1","22.85","8","22.9","2","0.00"
