

2014年07月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10959.97,-,9.86,-0.09
發行量加權股價指數,9400.97,-,7.27,-0.08
臺灣50指數,6641.95,-,4.41,-0.07
臺灣中型100指數,7747.15,-,12.84,-0.17
臺灣資訊科技指數,7794.48,-,11.93,-0.15
臺灣發達指數,8126.62,-,3.46,-0.04
臺灣高股息指數,6013.38,+,7.27,0.12
臺灣就業99指數,5595.85,-,5.24,-0.09
臺灣企業經營101指數,5946.59,-,3.5,-0.06
臺灣低波動高股息指數,1485.04,-,4.29,-0.29
未含金融保險股指數,7929.38,-,6.71,-0.08
未含電子股指數,13583.86,+,4.53,0.03
未含金融電子股指數,11737.55,+,7.01,0.06
水泥窯製類指數,594.77,+,1.77,0.3
塑膠化工類指數,851.75,+,2.16,0.25
機電類指數,2090.79,-,3.88,-0.19
水泥類指數,149.13,-,0.36,-0.24
食品類指數,1311.29,+,3.99,0.31
塑膠類指數,231.64,+,0.53,0.23
紡織纖維類指數,550.17,+,1.89,0.34
電機機械類指數,169.83,-,0.78,-0.46
電器電纜類指數,42.12,-,0.11,-0.26
化學生技醫療類指數,117.53,+,0.3,0.26
化學類指數,112.64,-,0.57,-0.5
生技醫療類指數,87.42,+,1.07,1.24
玻璃陶瓷類指數,63.52,+,1.74,2.82
造紙類指數,184.34,+,0.3,0.16
鋼鐵類指數,97.12,-,0.09,-0.09
橡膠類指數,391.84,+,1.32,0.34
汽車類指數,327.97,+,1.79,0.55
電子類指數,370.47,-,0.65,-0.18
半導體類指數,115.34,-,0.38,-0.33
電腦及週邊設備類指數,110.68,+,0.17,0.15
光電類指數,43.4,-,0.52,-1.18
通信網路類指數,114.25,+,0.4,0.35
電子零組件類指數,93.8,-,1.23,-1.29
電子通路類指數,120.23,+,0.15,0.12
資訊服務類指數,101.51,+,0.65,0.64
其他電子類指數,86.5,+,0.78,0.91
建材營造類指數,284.87,+,1.72,0.61
航運類指數,72.77,-,0.29,-0.4
觀光類指數,143.31,-,0.55,-0.38
金融保險類指數,1096.65,-,0.34,-0.03
貿易百貨類指數,253.27,-,1.09,-0.43
