

2005年11月15日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年11月15日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","102000","23","751500","7.39","7.39","7.31","7.39"," ","0","7.32","5","7.39","8","0.00"
="0050  ","台灣50","3895000","353","186037930","48.04","48.04","47.31","47.62","-","0.42","47.62","9","47.65","58","0.00"
="01001T","富邦R1","928000","193","9596250","10.35","10.35","10.3","10.35"," ","0","10.3","25,051","10.35","1,707","0.00"
="01002T","國泰R1","3736000","219","37731350","10.1","10.15","10.05","10.1"," ","0","10.1","401","10.15","43,808","0.00"
"1101  ","台泥  ","10827634","1841","218990662","20.6","20.65","20.05","20.15","-","0.45","20.1","217","20.15","162","9.64"
"1101A ","台泥特","60000","4","1554000","25.9","25.9","25.9","25.9"," ","0","25.9","125","25.95","1","0.00"
"1102  ","亞泥  ","1529085","333","27689480","18.1","18.25","18","18.1"," ","0","18.1","5","18.15","81","7.21"
"1103  ","嘉泥  ","1348849","225","19212937","14.2","14.4","14.15","14.25","+","0.05","14.2","107","14.25","27","0.00"
"1104  ","環泥  ","224405","76","2279432","10.2","10.25","10.1","10.15","-","0.05","10.1","96","10.15","39","9.58"
"1107  ","建台  ","545999","32","216759","0.41","0.41","0.39","0.39","-","0.02","--","0","0.39","31","2.79"
"1108  ","幸福  ","285000","69","2025410","7.2","7.2","7.08","7.08","-","0.12","7.08","2","7.12","4","0.00"
"1109  ","信大  ","43010","6","384749","8.93","8.96","8.93","8.96","-","0.04","8.96","6","9","17","19.06"
"1110  ","東泥  ","259191","73","1446704","5.61","5.63","5.56","5.56","-","0.04","5.57","10","5.6","5","20.59"
"1201  ","味全  ","818456","176","7316543","9","9.1","8.88","9.1","+","0.07","9.1","12","9.12","5","0.00"
"1203  ","味王  ","173000","38","1656640","9.56","9.6","9.55","9.55","-","0.01","9.55","7","9.59","10","0.00"
"1207  ","嘉食化","928247","164","2112640","2.38","2.38","2.22","2.22","-","0.12","2.22","10","2.28","31","0.00"
"1210  ","大成  ","800989","246","7729579","9.82","9.84","9.56","9.56","-","0.28","9.56","11","9.57","16","5.72"
"1213  ","大飲  ","3024","11","25250","8.45","8.45","8.2","8.2","-","0.3","8.25","1","8.5","1","410"
"1215  ","卜蜂  ","245832","61","1035231","4.25","4.3","4.14","4.16","-","0.13","4.15","16","4.16","15","0.00"
"1216  ","統一  ","2282055","422","31357109","13.8","13.8","13.6","13.8","-","0.05","13.65","72","13.8","245","13.53"
"1217  ","愛之味","223000","76","1415620","6.43","6.45","6.27","6.36","-","0.11","6.36","30","6.39","3","25.44"
"1218  ","泰山  ","399980","92","2211836","5.6","5.6","5.47","5.54","-","0.04","5.51","2","5.54","46","0.00"
"1219  ","福壽  ","32040","19","148994","4.66","4.7","4.62","4.68","-","0.02","4.63","3","4.68","5","36"
"1220  ","台榮  ","20040","8","114947","5.8","5.8","5.66","5.7","-","0.06","5.7","17","5.8","15","0.00"
"1225  ","福懋油","99060","28","412044","4.15","4.2","4.1","4.15","+","0.04","4.1","7","4.13","5","16.6"
"1227  ","佳格  ","150000","46","2014300","13.55","13.55","13.4","13.45","-","0.05","13.45","42","13.5","1","7.87"
"1229  ","聯華  ","224603","71","2370917","10.6","10.6","10.5","10.5","-","0.1","10.5","194","10.6","276","15.44"
"1231  ","聯華食","249000","28","2250530","9.03","9.09","9","9","-","0.01","9","6","9.05","7","12.33"
"1232  ","大統益","19000","7","304250","16.1","16.1","16","16","-","0.1","16","1","16.05","9","7.84"
"1233  ","天仁  ","49100","13","1117943","22.55","22.8","22.55","22.8","+","0.25","22.8","1","23","5","13.26"
"1234  ","黑松  ","46000","13","399500","8.73","8.73","8.58","8.7","+","0.07","8.55","7","8.7","16","87"
"1235  ","興泰  ","64000","8","813950","12.7","12.85","12.6","12.85","+","0.05","12.8","5","12.85","2","10.04"
"1236  ","宏亞  ","110755","40","1802043","16.4","16.4","16.2","16.35","+","0.05","16.25","5","16.35","1","8.13"
"1301  ","台塑  ","6368723","1582","325144873","51.1","51.3","50.7","51.3"," ","0","51","6","51.3","292","6.98"
"1303  ","南亞  ","4776112","1132","189138540","39.7","39.8","39.35","39.75","+","0.05","39.4","36","39.75","308","6.37"
"1304  ","台聚  ","1756963","424","16144978","9.3","9.31","9.13","9.18","-","0.13","9.16","70","9.18","29","8.35"
"1305  ","華夏  ","2396206","564","20590528","8.78","8.78","8.5","8.54","-","0.19","8.54","28","8.55","16","0.00"
"1307  ","三芳  ","43000","14","656800","15.4","15.4","15.1","15.1","-","0.35","15.1","1","15.35","2","11.27"
"1308  ","亞聚  ","600952","181","7945261","13.45","13.45","13.1","13.15","-","0.25","13.1","52","13.15","1","7.74"
"1309  ","台達化","513710","110","3861493","7.6","7.6","7.47","7.58","-","0.02","7.47","5","7.58","5","0.00"
"1310  ","台苯  ","2105558","636","31349552","15.3","15.3","14.6","14.85","-","0.15","14.7","45","14.85","30","0.00"
"1311  ","福聚  ","591030","218","10958101","18.9","18.9","18.4","18.4","-","0.45","18.4","39","18.5","45","8.25"
"1312  ","國喬  ","647736","180","4871415","7.6","7.62","7.45","7.45","-","0.17","7.45","9","7.47","2","23.28"
"1312A ","國喬特","1000","1","8810","8.81","8.81","8.81","8.81","X","0","8.88","2","9.09","1","0.00"
"1313  ","聯成  ","1850251","327","18460992","10","10.1","9.84","9.95","-","0.1","9.95","19","9.99","26","12.59"
"1314  ","中石化","7182001","1026","57327118","8.06","8.2","7.87","7.92","-","0.14","7.92","95","7.95","42","6.49"
"1315  ","達新  ","49000","16","492250","10","10.1","10","10.05"," ","0","9.96","1","10.1","14","7.39"
"1316  ","上曜  ","359211","52","543171","1.5","1.57","1.5","1.56","+","0.02","1.51","7","1.53","5","0.00"
"1319  ","東陽  ","1038999","228","41919998","40.4","40.75","40.05","40.1","-","0.2","40.1","58","40.3","25","19.85"
"1321  ","大洋  ","103464","35","1047601","10.2","10.2","10.05","10.1","-","0.2","10.1","39","10.15","1","7.32"
"1323  ","永裕  ","15000","6","132800","8.9","8.9","8.8","8.9","-","0.05","8.73","2","8.9","4","9.47"
"1324  ","地球  ","27000","12","202230","7.33","7.6","7.33","7.45","X","0","7.45","24","7.55","1","12.42"
"1325  ","恆大  ","2495900","446","42429237","17","17","17","17","+","1.1","17","8,853","--","0","0.00"
"1326  ","台化  ","5737625","1503","306569793","53.6","53.9","53.1","53.3","-","0.6","53.2","174","53.3","367","6.18"
"1402  ","遠東新","11187551","2261","226080005","20.5","20.5","20","20.1","-","0.4","20.1","12","20.15","603","11.1"
"1408  ","中紡  ","615084","23","174814","0.29","0.3","0.28","0.3"," ","0","0.29","69","0.3","74","0.00"
"1409  ","新纖  ","11250038","1546","68694635","6.08","6.19","6.04","6.05","+","0.2","6.05","35","6.08","18","33.61"
"1410  ","南染  ","41489","14","205541","5.02","5.03","4.84","4.9","+","0.04","4.91","2","4.95","3","0.00"
"1413  ","宏洲  ","115000","57","253892","2.23","2.23","2.19","2.19","-","0.04","2.18","10","2.22","10","0.00"
"1414  ","東和  ","55000","12","165690","3.03","3.08","2.97","2.99","-","0.05","2.99","1","3.03","3","0.00"
"1416  ","廣豐  ","1257880","194","4563411","3.6","3.73","3.6","3.63","+","0.03","3.63","3","3.64","35","0.00"
"1417  ","嘉裕  ","381550","88","1989978","5.2","5.3","5.15","5.19","-","0.11","5.16","3","5.19","14","0.00"
"1418  ","東華  ","82000","17","194370","2.36","2.45","2.35","2.44","+","0.02","2.38","30","2.42","12","0.00"
"1419  ","新紡  ","254000","63","3058350","12.15","12.25","11.85","11.85","-","0.3","11.85","3","12.05","2","21.94"
"1423  ","利華  ","60090","27","239064","4","4.01","3.95","3.97","-","0.02","3.95","2","3.97","7","0.00"
"1432  ","大魯閣","0","0","0","--","--","--","--"," ","0","--","0","1.46","5","0.00"
"1434  ","福懋  ","768468","271","11491543","15.05","15.1","14.8","14.95","-","0.1","14.9","7","14.95","3","9.52"
"1435  ","中福  ","676563","101","10106665","14.95","15","14.9","14.9"," ","0","14.9","157","14.95","40","0.00"
