

2014年10月03日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10603.36,+,148.91,1.42
發行量加權股價指數,9106.28,+,131.09,1.46
臺灣50指數,6506.3,+,121.59,1.9
臺灣中型100指數,7321.87,+,71.63,0.99
臺灣資訊科技指數,7484.5,+,155.73,2.12
臺灣發達指數,7920.46,+,94.11,1.2
臺灣高股息指數,5727.16,+,79.51,1.41
臺灣就業99指數,5440.12,+,94.37,1.77
臺灣高薪100指數,4995.6,+,74.67,1.52
臺灣企業經營101指數,5772.87,+,90.59,1.59
臺灣低波動高股息指數,1424.92,+,22.56,1.61
未含金融保險股指數,7646.86,+,101.2,1.34
未含電子股指數,13201.5,+,149.63,1.15
未含金融電子股指數,11292.73,+,79.69,0.71
水泥窯製類指數,591.43,+,5.74,0.98
塑膠化工類指數,792.46,+,6.06,0.77
機電類指數,2019.09,+,33.97,1.71
水泥類指數,149.45,+,1.58,1.07
食品類指數,1265.24,+,13.07,1.04
塑膠類指數,217.28,+,2.05,0.95
紡織纖維類指數,513.65,+,5.61,1.1
電機機械類指數,164.55,+,1.58,0.97
電器電纜類指數,38.99,+,0.16,0.41
化學生技醫療類指數,107.13,+,0.4,0.37
化學類指數,100.56,+,0.51,0.51
生技醫療類指數,81.69,+,0.17,0.21
玻璃陶瓷類指數,60.91,+,0.34,0.56
造紙類指數,180.47,+,0.72,0.4
鋼鐵類指數,99.84,+,0.42,0.42
橡膠類指數,362.15,+,1.98,0.55
汽車類指數,313.3,+,2.69,0.87
電子類指數,357.83,+,6.14,1.75
半導體類指數,111.86,+,2.32,2.12
電腦及週邊設備類指數,102.7,+,1.64,1.62
光電類指數,39.46,+,0.93,2.41
通信網路類指數,111.5,+,1.11,1.01
電子零組件類指數,89.43,+,0.47,0.53
電子通路類指數,113.69,+,1.27,1.13
資訊服務類指數,100.84,+,1.42,1.43
其他電子類指數,89.13,+,1.57,1.79
建材營造類指數,281.77,-,0.09,-0.03
航運類指數,76.11,+,0.18,0.24
觀光類指數,139.15,+,0.5,0.36
金融保險類指數,1091.96,+,23.5,2.2
貿易百貨類指數,239.71,+,3.52,1.49
油電燃氣類指數,93.89,+,0.14,0.15
其他類指數,237.85,+,2.02,0.86
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10922.39,+,153.39,1.42
發行量加權股價報酬指數,13865.1,+,199.61,1.46
臺灣50報酬指數,10020.65,+,187.26,1.9
臺灣中型100報酬指數,10480.02,+,102.53,0.99
臺灣資訊科技報酬指數,10917.31,+,227.16,2.12
臺灣發達報酬指數,11045.89,+,131.25,1.2
臺灣高股息報酬指數,9437.14,+,131.02,1.41
臺灣就業99報酬指數,6175.44,+,107.13,1.77
臺灣高薪100報酬指數,5036.27,+,75.28,1.52
臺灣企業經營101報酬指數,6166.73,+,96.77,1.59
臺灣低波動高股息報酬指數,2796.28,+,44.27,1.61
未含金融電子股報酬指數,17357.34,+,122.48,0.71
水泥類報酬指數,197.77,+,2.09,1.07
食品類報酬指數,1463.78,+,15.11,1.04
塑膠類報酬指數,270.26,+,2.55,0.95
紡織纖維類報酬指數,629.06,+,6.87,1.1
電機機械類報酬指數,197.52,+,1.9,0.97
電器電纜類報酬指數,43.63,+,0.17,0.39
化學生技醫療類報酬指數,129.94,+,0.49,0.38
化學類報酬指數,124.55,+,0.64,0.52
生技醫療類報酬指數,94.7,+,0.2,0.21
玻璃陶瓷類報酬指數,64.94,+,0.37,0.57
造紙類報酬指數,209.28,+,0.83,0.4
鋼鐵類報酬指數,123.27,+,0.53,0.43
橡膠類報酬指數,429.26,+,2.35,0.55
汽車類報酬指數,364.69,+,3.14,0.87
電子類報酬指數,498.59,+,8.55,1.74
半導體類報酬指數,149.75,+,3.11,2.12
電腦及週邊設備類報酬指數,147.03,+,2.34,1.62
光電類報酬指數,46.59,+,1.11,2.44
通信網路類報酬指數,170.76,+,1.7,1.01
電子零組件類報酬指數,122.52,+,0.64,0.53
電子通路類報酬指數,166.57,+,1.86,1.13
資訊服務類報酬指數,152.28,+,2.15,1.43
其他電子類報酬指數,103.42,+,1.83,1.8
建材營造類報酬指數,365.44,-,0.11,-0.03
航運類報酬指數,89.33,+,0.2,0.22
觀光類報酬指數,153.74,+,0.54,0.35
金融保險類報酬指數,1360.12,+,29.26,2.2
貿易百貨類報酬指數,279.08,+,4.1,1.49
油電燃氣類報酬指數,111.4,+,0.16,0.14
其他類報酬指數,304.01,+,2.58,0.86
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","78040088734","1904626632","659517"
"2.台灣存託憑證","50438750","13226616","2166"
"3.受益憑證","0","0","0"
"4.ETF","1760907724","59234038","9022"
"5.受益證券","30177330","1719000","112"
"6.變更交易股票","36330409","3114065","824"
"7.認購(售)權證","2975735680","3180215000","75760"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","78076419143","1907740697","660341"
"總計(1~12)","82893678627","5162135351","747401"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3855(16),599(13)
"下跌(跌停)",1807(28),150(1)
"持平",429,88
"未成交",3208,4
"無比價",1049,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年10月03日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","16238916","3058","1074509403","65.8","66.7","65.6","66.7","+","1.2","66.65","35","66.7","266","0.00"
="0051  ","中100 ","41485","29","1247885","30.04","30.2","29.96","30.18","-","0.01","30.18","2","30.19","1","0.00"
="0052  ","FB科技","2000","2","77240","38.62","38.62","38.62","38.62","+","0.58","38.62","5","39.13","13","0.00"
="0053  ","寶電子","97000","49","2795650","28.84","29.1","28.5","29.1","+","0.77","29.13","1","29.61","3","0.00"
="0054  ","台商50","8000","5","188230","23.5","23.59","23.49","23.59","+","0.2","23.59","5","23.67","3","0.00"
="0055  ","寶金融","264000","95","3953730","14.84","15.1","14.84","15.1","+","0.28","15.08","2","15.1","8","0.00"
="0056  ","高股息","916497","344","22777934","24.72","24.93","24.7","24.91","+","0.19","24.9","68","24.91","20","0.00"
="0057  ","FB摩台","5000","4","197130","39.27","39.83","39.27","39.83","+","0.95","39.82","50","39.84","50","0.00"
="0058  ","FB發達","3000","2","114050","38.02","38.02","38.01","38.01","X","0","38.01","5","38.26","17","0.00"
="0059  ","FB金融","6000","6","197910","32.85","33.15","32.85","33.15","X","0","33.23","14","33.3","1","0.00"
="0060  ","新台灣","1000","1","31510","31.51","31.51","31.51","31.51","X","0","31.42","2","31.83","2","0.00"
="0061  ","寶滬深","24666195","3686","335300467","13.46","13.73","13.45","13.71","+","0.28","13.71","119","13.72","110","0.00"
="006203","寶摩臺","4000","4","126550","31.52","31.83","31.52","31.83","+","0.46","31.24","2","32.3","1","0.00"
="006204","豐臺灣","78000","22","3578020","45.72","46.15","45.2","46.15","+","0.77","46.13","15","46.19","5","0.00"
="006205","FB上証","6658150","811","140047102","20.75","21.1","20.75","21.05","+","0.26","21.04","63","21.05","12","0.00"
="006206","元上證","5001000","383","95242250","18.87","19.1","18.86","19.08","+","0.23","19.07","10","19.08","175","0.00"
="006207","FH滬深","5238195","510","80086213","15.13","15.35","15.13","15.34","+","0.21","15.34","19","15.35","929","0.00"
="006208","FB台50","3000","3","112370","37.27","37.64","37.27","37.64","X","0","37.8","10","38.05","17","0.00"
="0080  ","恒中國","600","3","209810","349.05","350","349.05","350","+","1","350","2","352","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","808","1","840","1","0.00"
="008201","上證50","2000","5","114270","57","57.3","57","57.3"," ","0","56.85","3","57.25","10","0.00"
