

2014年05月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10395.84,+,19.77,0.19
發行量加權股價指數,8899.9,+,11.45,0.13
臺灣50指數,6207.06,-,1.16,-0.02
臺灣中型100指數,7499.71,+,14.43,0.19
臺灣資訊科技指數,7391.09,-,36.05,-0.49
臺灣發達指數,7692.75,+,27.4,0.36
臺灣高股息指數,5836.26,+,24.28,0.42
臺灣就業99指數,5265.97,+,16.5,0.31
臺灣企業經營101指數,5695.84,-,3.2,-0.06
臺灣低波動高股息指數,1442.92,+,4.73,0.33
未含金融保險股指數,7556.06,+,7.27,0.1
未含電子股指數,13009.02,+,15.32,0.12
未含金融電子股指數,11481.93,+,3.73,0.03
水泥窯製類指數,597.19,-,10.66,-1.75
塑膠化工類指數,833.74,+,1.78,0.21
機電類指數,1962.68,+,2.87,0.15
水泥類指數,149.61,-,2.67,-1.75
食品類指數,1211.14,-,0.4,-0.03
塑膠類指數,224.96,+,1.01,0.45
紡織纖維類指數,518,+,2.29,0.44
電機機械類指數,167.41,+,0.58,0.35
電器電纜類指數,40.87,+,0.07,0.17
化學生技醫療類指數,113.55,+,0.39,0.34
化學類指數,110.54,+,0.93,0.85
生技醫療類指數,82.74,-,0.26,-0.31
玻璃陶瓷類指數,64.01,-,1.15,-1.76
造紙類指數,178.12,-,0.27,-0.15
鋼鐵類指數,98.02,-,0.36,-0.37
橡膠類指數,401.67,-,3.29,-0.81
汽車類指數,305.94,+,2.38,0.78
電子類指數,347.09,+,0.49,0.14
半導體類指數,109.34,-,0.76,-0.69
電腦及週邊設備類指數,100.22,+,0.59,0.59
光電類指數,38.36,+,0.59,1.56
通信網路類指數,118.04,+,0.22,0.19
電子零組件類指數,89.37,+,0.61,0.69
電子通路類指數,117.49,+,0.46,0.39
資訊服務類指數,96.35,+,0.16,0.17
其他電子類指數,75.38,+,0.71,0.95
建材營造類指數,295.28,-,0.16,-0.05
航運類指數,73.4,-,0.13,-0.18
觀光類指數,141.82,-,0.44,-0.31
金融保險類指數,995.29,+,3.4,0.34
貿易百貨類指數,242.09,+,0.61,0.25
油電燃氣類指數,95.15,-,0.21,-0.22
其他類指數,241.26,+,0.52,0.22
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10396.44,+,19.78,0.19
發行量加權股價報酬指數,13150.15,+,16.91,0.13
臺灣50報酬指數,9304.89,-,1.74,-0.02
臺灣中型100報酬指數,10411.72,+,20.03,0.19
臺灣資訊科技報酬指數,10496.48,-,51.2,-0.49
臺灣發達報酬指數,10436.22,+,37.17,0.36
臺灣高股息報酬指數,9185.32,+,38.21,0.42
臺灣就業99報酬指數,5811.03,+,18.21,0.31
臺灣企業經營101報酬指數,5869.27,-,3.3,-0.06
臺灣低波動高股息報酬指數,2716.49,+,8.89,0.33
未含金融電子股報酬指數,17111.16,+,5.55,0.03
水泥類報酬指數,189,-,3.37,-1.75
食品類報酬指數,1363.26,-,0.45,-0.03
塑膠類報酬指數,272.16,+,1.23,0.45
紡織纖維類報酬指數,614.81,+,2.73,0.45
電機機械類報酬指數,195.98,+,0.67,0.34
電器電纜類報酬指數,44.92,+,0.08,0.18
化學生技醫療類報酬指數,134.02,+,0.46,0.34
化學類報酬指數,132.64,+,1.12,0.85
生技醫療類報酬指數,93.88,-,0.3,-0.32
玻璃陶瓷類報酬指數,67.7,-,1.22,-1.77
造紙類報酬指數,201.65,-,0.3,-0.15
鋼鐵類報酬指數,117.12,-,0.43,-0.37
橡膠類報酬指數,459.25,-,3.77,-0.81
汽車類報酬指數,345.24,+,2.69,0.79
電子類報酬指數,469.52,+,0.65,0.14
半導體類報酬指數,142.72,-,0.99,-0.69
電腦及週邊設備類報酬指數,137.33,+,0.8,0.59
光電類報酬指數,44.45,+,0.68,1.55
通信網路類報酬指數,173.09,+,0.33,0.19
電子零組件類報酬指數,118.81,+,0.82,0.69
電子通路類報酬指數,163.23,+,0.64,0.39
資訊服務類報酬指數,139.54,+,0.22,0.16
其他電子類報酬指數,85.81,+,0.82,0.96
建材營造類報酬指數,368.21,-,0.2,-0.05
航運類報酬指數,84.59,-,0.14,-0.17
觀光類報酬指數,154.77,-,0.48,-0.31
金融保險類報酬指數,1203.82,+,4.12,0.34
貿易百貨類報酬指數,272.24,+,0.69,0.25
油電燃氣類報酬指數,109.2,-,0.25,-0.23
其他類報酬指數,297.03,+,0.64,0.22
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","71788623354","1894833277","599525"
"2.台灣存託憑證","54780050","7919852","1546"
