

2014年07月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10965.25,-,38.49,-0.35
發行量加權股價指數,9420.18,-,19.11,-0.2
臺灣50指數,6636.53,-,25.31,-0.38
臺灣中型100指數,7795.93,+,7.25,0.09
臺灣資訊科技指數,7728.82,-,55.47,-0.71
臺灣發達指數,8109.87,-,29.58,-0.36
臺灣高股息指數,6036.09,+,9.4,0.16
臺灣就業99指數,5624.89,+,9.55,0.17
臺灣企業經營101指數,5989.6,+,15.91,0.27
臺灣低波動高股息指數,1493.49,+,4.67,0.31
未含金融保險股指數,7912.69,-,29.24,-0.37
未含電子股指數,13805.77,+,113.49,0.83
未含金融電子股指數,11872.48,+,97.96,0.83
水泥窯製類指數,600.68,+,3.48,0.58
塑膠化工類指數,855.56,+,5.03,0.59
機電類指數,2071,-,22.13,-1.06
水泥類指數,150.4,+,0.49,0.33
食品類指數,1339.24,+,22.91,1.74
塑膠類指數,233.45,+,1.74,0.75
紡織纖維類指數,557.49,+,4.24,0.77
電機機械類指數,173.52,+,1.38,0.8
電器電纜類指數,42.76,-,0.01,-0.02
化學生技醫療類指數,118.32,-,0.28,-0.24
化學類指數,113.71,+,0.18,0.16
生技醫療類指數,87.7,-,0.66,-0.75
玻璃陶瓷類指數,64.55,+,1.1,1.73
造紙類指數,188.6,+,1.07,0.57
鋼鐵類指數,100.6,+,1.31,1.32
橡膠類指數,387.39,+,3.98,1.04
汽車類指數,336.27,+,6.08,1.84
電子類指數,366.5,-,4.19,-1.13
半導體類指數,113.72,-,1.12,-0.98
電腦及週邊設備類指數,111.97,-,0.3,-0.27
光電類指數,42.13,-,0.71,-1.66
通信網路類指數,113.64,-,0.58,-0.51
電子零組件類指數,93.78,-,1.14,-1.2
電子通路類指數,121.35,-,0.58,-0.48
資訊服務類指數,102.42,+,1.39,1.38
其他電子類指數,84.37,-,2.36,-2.72
建材營造類指數,286.33,+,1.67,0.59
航運類指數,72.88,+,0.12,0.16
觀光類指數,144.74,-,0.1,-0.07
金融保險類指數,1127.51,+,9.18,0.82
貿易百貨類指數,255.74,+,2.06,0.81
油電燃氣類指數,98.1,+,0.78,0.8
其他類指數,247.28,+,2.65,1.08
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11169.56,-,36.25,-0.32
發行量加權股價報酬指數,14179.32,-,26.09,-0.18
臺灣50報酬指數,10117.08,-,38.59,-0.38
