

2007年05月17日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年05月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","162000","37","1567970","9.66","9.68","9.66","9.66"," ","0","9.67","23","9.68","77","0.00"
="0050  ","台灣50","3784500","209","221937550","58.6","58.8","58.45","58.6","+","0.4","58.55","343","58.6","39","0.00"
="0051  ","中100 ","131000","42","4253100","32.35","32.5","32.35","32.45","+","0.1","32.45","6","32.46","1","0.00"
="0052  ","FB科技","400000","36","15648300","38.6","39.3","38.6","39.05","+","0.06","39.05","51","39.2","54","0.00"
="01001T","富邦R1","105000","5","1428000","13.6","13.6","13.6","13.6","-","0.05","13.55","70","13.6","3","0.00"
="01002T","國泰R1","1723000","121","18958780","11","11.02","10.98","11","+","0.03","11","13","11.01","50","0.00"
="01003T","新光R1","630000","44","7190000","11.55","11.55","11.35","11.39","-","0.16","11.39","18","11.4","321","0.00"
="01004T","富邦R2","131000","14","1702170","12.92","13","12.92","13","-","0.05","12.93","9","13","20","0.00"
="01005T","三鼎  ","3000","2","29100","9.7","9.7","9.7","9.7"," ","0","9.7","1","9.75","12","0.00"
="01007T","國泰R2","702000","40","8286280","11.8","11.84","11.8","11.84","+","0.04","11.73","57","11.84","6","0.00"
="01008T","駿馬R1","581000","55","5820460","10.02","10.03","10","10.02","+","0.01","10","28","10.02","49","0.00"
"1101  ","台泥  ","6749299","1260","210890223","31.2","31.35","31","31","-","0.05","31","190","31.05","9","12.16"
"1102  ","亞泥  ","3632986","461","127120390","34.8","35.2","34.8","35","+","0.2","35","41","35.05","1","11.33"
"1103  ","嘉泥  ","2238436","439","41826934","18.6","18.8","18.55","18.6","+","0.05","18.55","140","18.6","6","28.18"
"1104  ","環泥  ","689963","178","8824218","12.8","12.85","12.7","12.75","+","0.05","12.75","6","12.8","26","14.49"
"1107  ","建台  ","195519","50","294953","1.52","1.53","1.4","1.53","+","0.1","1.53","34","--","0","0.00"
"1108  ","幸福  ","3120495","940","41813032","13.55","13.65","13.2","13.2","-","0.25","13.2","72","13.3","15","23.57"
"1109  ","信大  ","232461","48","2738366","11.8","11.85","11.7","11.75"," ","0","11.75","4","11.8","33","13.99"
"1110  ","東泥  ","518983","213","5682416","10.95","11.05","10.9","10.9","+","0.05","10.85","83","10.9","6","121.11"
"1201  ","味全  ","2809680","1121","75135579","26.9","27.1","26.5","26.6","-","0.2","26.55","61","26.6","138","28"
"1203  ","味王  ","136107","56","2019462","14.8","14.9","14.75","14.75"," ","0","14.75","3","14.8","1","0.00"
"1210  ","大成  ","5180893","1655","152914247","30","30.3","29.1","29.1","-","0.8","29.1","76","29.15","3","13.41"
"1213  ","大飲  ","58418","10","824492","14.1","14.4","14.1","14.2"," ","0","14.15","1","14.25","2","177.5"
