

2014年11月10日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10465.07,+,145.95,1.41
發行量加權股價指數,9049.98,+,137.36,1.54
臺灣50指數,6625.24,+,126.13,1.94
臺灣中型100指數,7149.92,+,86.94,1.23
臺灣資訊科技指數,7735.48,+,172.94,2.29
臺灣發達指數,7823.45,+,114.13,1.48
臺灣高股息指數,5638.86,+,77.16,1.39
臺灣就業99指數,5406.22,+,61.2,1.14
臺灣高薪100指數,5040.28,+,91.62,1.85
臺灣企業經營101指數,5822.55,+,97.79,1.71
臺灣低波動高股息指數,1395.79,+,16.89,1.22
未含金融保險股指數,7575.67,+,115.3,1.55
未含電子股指數,13083.72,+,189.73,1.47
未含金融電子股指數,11088.2,+,158.72,1.45
水泥窯製類指數,596.23,+,7.87,1.34
塑膠化工類指數,774.77,+,11.42,1.5
機電類指數,2006.98,+,31.19,1.58
水泥類指數,151.66,+,1.69,1.13
食品類指數,1222.18,+,12.27,1.01
塑膠類指數,211.07,+,4.57,2.21
紡織纖維類指數,507.94,+,5.59,1.11
電機機械類指數,152.99,+,1.36,0.9
電器電纜類指數,38.44,+,0.42,1.1
化學生技醫療類指數,101.67,+,0.5,0.49
化學類指數,96.59,+,0.59,0.61
生技醫療類指數,76.43,+,0.28,0.37
玻璃陶瓷類指數,59.48,+,1.38,2.38
造紙類指數,174.4,+,0.26,0.15
鋼鐵類指數,99.48,+,1.05,1.07
橡膠類指數,376.15,+,0.17,0.05
汽車類指數,333.78,+,14.63,4.58
電子類指數,356.51,+,5.63,1.6
半導體類指數,115.77,+,2.79,2.47
電腦及週邊設備類指數,99.27,+,1.85,1.9
光電類指數,36.84,-,0.2,-0.54
通信網路類指數,113.48,+,0.58,0.51
電子零組件類指數,82.64,+,0.77,0.94
電子通路類指數,111.61,+,1.11,1
資訊服務類指數,95.47,+,0.13,0.14
其他電子類指數,87.27,+,1.25,1.45
建材營造類指數,269.75,+,2.52,0.94
航運類指數,80.12,+,0.71,0.89
觀光類指數,122.81,+,0.63,0.52
金融保險類指數,1106.04,+,16.51,1.52
貿易百貨類指數,234.44,+,1.78,0.77
油電燃氣類指數,90.9,+,2.07,2.33
其他類指數,230.42,+,2.56,1.12
