

2014年06月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10906.44,+,91.6,0.85
發行量加權股價指數,9320.94,+,78.78,0.85
臺灣50指數,6526.71,+,65.31,1.01
臺灣中型100指數,7685.74,+,52.89,0.69
臺灣資訊科技指數,7754.85,+,94.5,1.23
臺灣發達指數,8051.41,+,77.23,0.97
臺灣高股息指數,6027.59,+,23.42,0.39
臺灣就業99指數,5486.23,+,26.66,0.49
臺灣企業經營101指數,5893.31,+,40.23,0.69
臺灣低波動高股息指數,1489.61,+,1.17,0.08
未含金融保險股指數,7923.88,+,74.15,0.94
未含電子股指數,13428.61,+,77.4,0.58
未含金融電子股指數,11826.04,+,83.35,0.71
水泥窯製類指數,598.55,+,1.24,0.21
塑膠化工類指數,864.42,+,7.62,0.89
機電類指數,2082.28,+,23.04,1.12
水泥類指數,151.04,+,0.26,0.17
食品類指數,1268.37,+,9.82,0.78
塑膠類指數,237.76,+,2.03,0.86
紡織纖維類指數,533.56,+,7.17,1.36
電機機械類指數,178.31,+,3.03,1.73
電器電纜類指數,41.82,+,0.54,1.31
化學生技醫療類指數,117.58,+,0.97,0.83
化學類指數,111.96,+,0.93,0.84
生技醫療類指數,88.16,+,0.73,0.83
玻璃陶瓷類指數,62.05,+,0.22,0.36
造紙類指數,186.11,+,0.45,0.24
鋼鐵類指數,98.59,+,0.56,0.57
橡膠類指數,387.21,+,4.13,1.08
汽車類指數,326.18,+,2.47,0.76
電子類指數,368.28,+,3.99,1.1
半導體類指數,116.14,+,1.22,1.06
電腦及週邊設備類指數,107.12,+,0.98,0.92
光電類指數,41.61,+,0.67,1.64
通信網路類指數,118.78,+,0.05,0.04
電子零組件類指數,96.05,+,1.15,1.21
電子通路類指數,122.04,+,1.01,0.83
資訊服務類指數,106.11,+,2.42,2.33
其他電子類指數,81.47,+,1.54,1.93
建材營造類指數,290.7,-,0.05,-0.02
航運類指數,72.31,+,0.34,0.47
觀光類指數,143.41,-,0.05,-0.03
金融保險類指數,1033.38,+,2.5,0.24
貿易百貨類指數,251.33,-,0.34,-0.14
油電燃氣類指數,99.93,+,0.74,0.75
其他類指數,245.98,+,1.18,0.48
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10928.48,+,95.76,0.88
發行量加權股價報酬指數,13799.93,+,121.96,0.89
臺灣50報酬指數,9805.41,+,102.76,1.06
臺灣中型100報酬指數,10681.77,+,74.19,0.7
臺灣資訊科技報酬指數,11017.44,+,134.26,1.23
臺灣發達報酬指數,10924.49,+,105.1,0.97
臺灣高股息報酬指數,9504.53,+,36.94,0.39
臺灣就業99報酬指數,6084.81,+,34.5,0.57
臺灣企業經營101報酬指數,6087.15,+,43.55,0.72
臺灣低波動高股息報酬指數,2817.65,+,10.3,0.37
未含金融電子股報酬指數,17635.04,+,128.58,0.73
水泥類報酬指數,190.81,+,0.34,0.18
食品類報酬指數,1427.68,+,11.06,0.78
塑膠類報酬指數,287.65,+,2.46,0.86
紡織纖維類報酬指數,633.54,+,8.51,1.36
電機機械類報酬指數,209.33,+,3.54,1.72
電器電纜類報酬指數,46.19,+,0.82,1.81
化學生技醫療類報酬指數,138.78,+,1.15,0.84
化學類報酬指數,134.34,+,1.1,0.83
生技醫療類報酬指數,100.03,+,0.83,0.84
玻璃陶瓷類報酬指數,65.62,+,0.23,0.35
造紙類報酬指數,210.69,+,0.52,0.25
鋼鐵類報酬指數,117.81,+,0.67,0.57
橡膠類報酬指數,443.76,+,5.76,1.32
汽車類報酬指數,368.24,+,2.79,0.76
電子類報酬指數,498.42,+,5.46,1.11
半導體類報酬指數,151.62,+,1.59,1.06
電腦及週邊設備類報酬指數,147.05,+,1.34,0.92
光電類報酬指數,48.23,+,0.78,1.64
通信網路類報酬指數,174.2,+,0.09,0.05
電子零組件類報酬指數,127.82,+,1.63,1.29
電子通路類報酬指數,169.71,+,1.39,0.83
資訊服務類報酬指數,153.68,+,3.5,2.33
其他電子類報酬指數,92.78,+,1.78,1.96
建材營造類報酬指數,362.7,-,0.06,-0.02
航運類報酬指數,83.35,+,0.41,0.49
觀光類報酬指數,156.76,-,0.05,-0.03
金融保險類報酬指數,1264.71,+,5.4,0.43
貿易百貨類報酬指數,282.72,-,0.39,-0.14
油電燃氣類報酬指數,114.68,+,0.84,0.74
其他類報酬指數,303.36,+,1.65,0.55
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","94522914262","2799223073","830394"
"2.台灣存託憑證","139559021","10936669","1837"
"3.受益憑證","0","0","0"
"4.ETF","928761729","28114510","3768"
"5.受益證券","33541493","2185010","175"
"6.變更交易股票","116979897","21751303","2594"
"7.認購(售)權證","2729530530","2590513000","61398"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","94639894159","2820974376","832988"
"總計(1~12)","98471286932","5452723565","900166"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3125(48),526(27)
"下跌(跌停)",1790(19),216(0)
"持平",507,93
"未成交",3482,1
"無比價",1036,9
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年06月26日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","9208018","1318","600328007","64.75","65.4","64.75","65.35","+","0.7","65.35","61","65.4","1,056","0.00"
="0051  ","中100 ","11400","14","351122","30.75","30.99","30.7","30.88","+","0.35","30.65","1","30.89","21","0.00"
="0052  ","FB科技","6000","4","234000","39","39","39","39","-","0.18","38.79","2","39.3","5","0.00"
="0053  ","寶電子","141000","56","4109340","29","29.22","29","29.2","+","0.36","29.1","11","29.24","19","0.00"
="0054  ","台商50","215100","59","5023210","23.29","23.42","23.2","23.33","+","0.29","23.33","10","23.42","2","0.00"
="0055  ","寶金融","847100","142","11872894","13.95","14.06","13.95","14.05","+","0.1","14.04","74","14.05","21","0.00"
="0056  ","高股息","833982","251","20931815","24.99","25.2","24.99","25.08","+","0.1","25.08","3","25.09","2","0.00"
="0057  ","FB摩台","215000","12","8380680","38.95","39.11","38.94","39.11","+","0.39","39.1","50","39.13","50","0.00"
="0058  ","FB發達","56000","5","2106910","37.47","37.71","37.44","37.71","+","0.23","37.6","23","37.78","21","0.00"
="0059  ","FB金融","30000","7","928920","30.95","31.08","30.92","31.08"," ","0","31","50","31.19","22","0.00"
="0060  ","新台灣","1000","1","31000","31","31","31","31","+","0.07","30.83","2","31","1","0.00"
="0061  ","寶滬深","5361009","624","61386413","11.42","11.48","11.41","11.44","+","0.02","11.44","89","11.46","66","0.00"
="006203","寶摩臺","13000","7","406580","31.14","31.29","31.14","31.27","+","0.15","31.27","400","31.39","42","0.00"
="006204","豐臺灣","939000","20","43192250","45.9","46.11","45.9","46.1","+","0.41","46.1","196","46.12","201","0.00"
="006205","FB上証","4029001","341","72710568","17.95","18.1","17.95","18.09","+","0.08","18.08","112","18.09","84","0.00"
="006206","元上證","3683000","670","63251310","17.07","17.27","17.07","17.11","+","0.04","17.11","72","17.14","403","0.00"
="006207","FH滬深","2519000","227","33228540","13.16","13.22","13.15","13.22","+","0.08","13.21","32","13.22","17","0.00"
="006208","FB台50","5000","4","184910","36.9","37.01","36.9","37.01","+","0.2","37.02","51","37.23","48","0.00"
="0080  ","恒中國","200","1","68600","343","343","343","343","X","0","341","1","342.95","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","777.05","1","811","1","0.00"
="008201","上證50","700","5","34660","49.6","49.6","49.2","49.55"," ","0","49.11","11","49.55","6","0.00"
="01001T","富邦R1","502000","29","7080180","14.05","14.15","14.05","14.15","+","0.13","14.15","1","14.2","3","0.00"
="01002T","國泰R1","230010","37","4020653","17.35","17.51","17.35","17.5","+","0.01","17.5","87","17.51","4","0.00"
="01003T","新光R1","91000","24","1190380","13.08","13.12","13.07","13.12","+","0.04","13.07","20","13.17","6","0.00"
="01004T","富邦R2","173000","21","2009160","11.56","11.67","11.56","11.64","+","0.08","11.63","5","11.65","5","0.00"
="01007T","國泰R2","551000","23","7857450","14.25","14.3","14.25","14.25"," ","0","14.22","15","14.25","90","0.00"
="01008T","駿馬R1","638000","41","11383670","17.61","18","17.6","17.62","+","0.01","17.62","1","17.99","34","0.00"
"1101  ","台泥  ","7980649","3355","354651574","44.5","44.8","44.25","44.65"," ","0","44.6","4","44.65","89","15.78"
"1102  ","亞泥  ","4816264","2424","196556718","40.4","40.95","40.4","40.7","+","0.15","40.7","146","40.8","5","19.11"
"1103  ","嘉泥  ","389265","200","6199154","15.9","16","15.85","15.9","+","0.05","15.9","65","15.95","2","8.93"
"1104  ","環泥  ","603662","222","17235548","28.65","28.7","28.45","28.45","-","0.2","28.45","23","28.5","12","14.66"
"1108  ","幸福  ","202129","105","1839452","9.07","9.14","9.06","9.11","+","0.01","9.1","1","9.11","7","20.24"
"1109  ","信大  ","813770","315","12322277","14.75","15.5","14.75","15.15","+","0.4","15.1","29","15.15","11","19.68"
"1110  ","東泥  ","102000","64","1603700","15.65","15.8","15.6","15.8","+","0.05","15.6","2","15.8","17","58.52"
"1201  ","味全  ","628359","351","28286626","45","45.2","44.75","45.1","+","0.1","45.05","60","45.1","1","27.33"
"1203  ","味王  ","224127","91","4931277","22","22.15","21.9","21.9","-","0.05","21.9","15","22.05","8","19.55"
"1210  ","大成  ","8478523","3482","307129250","35.6","36.65","35.6","36.3","+","0.95","36.25","9","36.3","15","9.97"
"1213  ","大飲  ","120001","55","2561671","21.2","21.5","21.2","21.3","+","0.1","21.25","4","21.35","1","96.82"
"1215  ","卜蜂  ","12100756","3818","338082693","27","28.65","26.7","28.65","+","1.85","28.65","697","--","0","11.37"
"1216  ","統一  ","4459011","1820","238463849","53.3","53.6","53","53.6","+","0.3","53.5","7","53.6","159","20.78"
"1217  ","愛之味","1305419","429","12129997","9.31","9.35","9.27","9.28","-","0.02","9.28","6","9.3","1","0.00"
"1218  ","泰山  ","1437473","468","19259182","13.3","13.45","13.3","13.4","+","0.1","13.35","55","13.45","136","0.00"
"1219  ","福壽  ","66000","59","1027198","15.6","15.6","15.45","15.6","+","0.05","15.55","1","15.6","27","47.27"
"1220  ","台榮  ","76074","38","781161","10.35","10.35","10.2","10.35"," ","0","10.25","5","10.35","12","32.34"
"1225  ","福懋油","2803051","596","44237819","15.75","16","15.4","15.9","+","0.35","15.9","54","15.95","19","44.17"
"1227  ","佳格  ","620829","471","50757918","81.9","82","81.6","81.8","+","0.2","81.7","5","81.8","53","31.58"
"1229  ","聯華  ","1518679","563","31876167","20.85","21.1","20.85","21","+","0.15","20.95","66","21","201","10.14"
"1231  ","聯華食","337655","223","13881355","40.85","41.3","40.85","41.05","+","0.25","41","43","41.05","6","21.16"
"1232  ","大統益","160587","91","12991698","80.3","81.7","80.3","81.7","+","1.4","81.5","5","81.7","3","16.64"
"1233  ","天仁  ","215552","173","11264704","52.7","52.7","51.9","52","-","0.7","51.9","8","52.2","1","19.19"
"1234  ","黑松  ","598676","358","20086072","33.55","33.7","33.4","33.6","+","0.05","33.55","11","33.6","46","49.41"
"1235  ","興泰  ","1281869","705","54347774","42.7","43.9","41.3","43.9","+","2.85","43.8","30","43.9","38","141.61"
"1236  ","宏亞  ","26025","30","679855","26","26.3","26","26.3","+","0.2","26.1","3","26.3","7","29.55"
"1262  ","F-綠悅","1335365","727","299686855","216","228.5","215.5","228.5","+","14.5","228.5","23","--","0","27.27"
"1301  ","台塑  ","2372728","1356","188732753","79","79.8","78.8","79.8","+","0.7","79.7","10","79.8","1,205","22.67"
"1303  ","南亞  ","5143586","2267","367541054","71","71.8","70.8","71.6","+","0.8","71.5","2","71.6","196","20.57"
"1304  ","台聚  ","966579","460","19101084","19.8","19.95","19.65","19.7","-","0.15","19.65","92","19.7","6","30.31"
"1305  ","華夏  ","6562951","1155","109422635","16.75","16.8","16.5","16.5","-","0.15","16.5","444","16.55","2","12.79"
"1307  ","三芳  ","173869","116","5302001","30.5","30.65","30.4","30.6","+","0.15","30.5","2","30.6","4","13.19"
"1308  ","亞聚  ","1680013","656","42506873","25.3","25.45","25.15","25.3"," ","0","25.3","44","25.35","31","23.21"
"1309  ","台達化","2977350","1022","35181451","11.95","11.95","11.65","11.75","-","0.05","11.75","77","11.8","18","0.00"
"1310  ","台苯  ","2987041","862","55242886","18.5","18.65","18.4","18.45"," ","0","18.45","68","18.5","258","8.62"
"1312  ","國喬  ","2791482","1278","52069536","18.7","18.8","18.6","18.6","-","0.05","18.6","455","18.65","20","8.9"
"1312A ","國喬特","3000","3","71550","23.9","23.9","23.8","23.85","-","0.05","23.75","4","23.9","10","0.00"
"1313  ","聯成  ","716551","296","9348563","13.05","13.1","13","13.05","-","0.05","13","193","13.05","9","56.74"
"1314  ","中石化","25440966","5194","313572271","12.2","12.5","12.2","12.25","+","0.05","12.25","827","12.3","119","0.00"
"1315  ","達新  ","47015","53","1354485","28.8","28.95","28.65","28.85"," ","0","28.65","1","28.85","3","36.99"
"1316  ","上曜  ","149000","70","1778050","11.9","12","11.85","11.85"," ","0","11.85","62","11.95","6","0.00"
"1319  ","東陽  ","1245591","600","50712831","41.2","41.2","40.55","40.75","-","0.1","40.75","33","40.8","1","16.98"
"1321  ","大洋  ","729501","430","32838668","45","45.5","44.7","44.75","-","0.25","44.75","9","44.8","2","745.83"
"1323  ","永裕  ","212362","127","7306527","34.7","34.75","34.1","34.2","-","0.4","34.2","26","34.3","1","12.13"
"1324  ","地球  ","91010","51","1517667","16.75","16.85","16.6","16.65"," ","0","16.65","17","16.7","2","28.22"
"1325  ","恆大  ","275438","131","5238100","19.2","19.2","18.9","19","-","0.15","19","29","19.05","7","28.36"
"1326  ","台化  ","3203969","1564","240918137","74.7","75.4","74.7","75.4","+","0.7","75.3","50","75.4","123","19.64"
"1337  ","F-再生","1128197","763","70684053","62","63.3","61.8","62.3","+","0.5","62.3","32","62.4","4","9.13"
"1338  ","F-廣華","1579010","726","204070810","122.5","131","122","131","+","8.5","131","358","--","0","19.15"
"1339  ","昭輝  ","1051220","315","81517477","79.9","79.9","79.9","79.9","+","5.2","79.9","2,274","--","0","22.7"
"1340  ","F-勝悅","238000","131","30780000","130.5","130.5","128","129","-","1.5","128.5","10","129","2","14.78"
"1402  ","遠東新","4493691","1472","142528736","31.7","31.8","31.55","31.75","-","0.05","31.7","947","31.75","597","22.68"
"1409  ","新纖  ","4007210","786","41599100","10.4","10.45","10.3","10.45","+","0.1","10.45","2","10.5","641","11.36"
"1410  ","南染  ","55370","29","1311079","23.95","23.95","23.6","23.7","-","0.3","23.7","10","23.75","3","22.79"
"1413  ","宏洲  ","158439","41","645625","4.08","4.14","4.05","4.1","+","0.03","4.08","10","4.1","7","0.00"
"1414  ","東和  ","181915","102","1657801","9.11","9.14","9.08","9.11"," ","0","9.11","16","9.13","15","15.98"
"1416  ","廣豐  ","304348","140","6097766","19.9","20.1","19.9","20","+","0.15","20","13","20.05","28","153.85"
"1417  ","嘉裕  ","885270","189","7443590","8.36","8.55","8.34","8.42","+","0.06","8.42","3","8.43","1","28.07"
"1418  ","東華  ","52007","18","353956","6.8","6.9","6.76","6.76","-","0.09","6.77","1","6.85","2","0.00"
"1419  ","新紡  ","42501","41","1657187","39","39.1","38.9","39.1","+","0.1","38.9","1","39.1","8","71.09"
"1423  ","利華  ","213377","62","1652949","7.89","7.89","7.66","7.73","+","0.02","7.69","17","7.73","12","0.00"
"1432  ","大魯閣","836547","346","20297178","24.3","24.45","24.1","24.15","-","0.15","24.15","29","24.2","15","0.00"
"1434  ","福懋  ","714485","464","23550129","32.95","33","32.85","33","+","0.05","32.95","101","33","191","25.58"
"1435  ","中福  ","229553","70","1458214","6.32","6.39","6.31","6.38","+","0.08","6.38","6","6.39","9","0.00"
"1436  ","華友聯","62054","42","3036125","49.9","50","48","48.55","-","1.15","48","4","48.6","6","0.00"
"1437  ","勤益控","383292","118","7551386","19.7","19.8","19.6","19.75","+","0.05","19.7","46","19.75","4","0.00"
"1438  ","裕豐  ","829808","217","5871052","7","7.16","6.96","7","+","0.14","7","2","7.04","2","28"
"1439  ","中和  ","228327","79","3379922","14.85","15","14.65","14.65","-","0.05","14.65","4","14.7","10","0.00"
"1440  ","南紡  ","1172363","520","22805833","19.4","19.65","19.3","19.4","+","0.05","19.35","27","19.4","97","30.79"
"1441  ","大東  ","117344","43","1106991","9.48","9.48","9.4","9.45","-","0.03","9.43","14","9.45","7","0.00"
"1442  ","名軒  ","306622","105","10448348","34","34.25","34","34","-","0.1","34","10","34.1","12","6.46"
"1443  ","立益  ","2264638","350","18271292","8.07","8.07","8","8.07","+","0.52","8.07","428","--","0","0.00"
"1444  ","力麗  ","563932","244","6018920","10.7","10.7","10.6","10.7"," ","0","10.65","15","10.7","406","17.26"
"1445  ","大宇  ","1977428","283","19808013","9.9","10.25","9.9","10.1","+","0.15","10.1","27","10.15","90","24.05"
"1446  ","宏和  ","123538","47","3826061","30.8","31.15","30.8","30.85","+","0.05","30.85","10","30.9","1","0.00"
"1447  ","力鵬  ","1690147","463","22345887","13.25","13.3","13.15","13.2"," ","0","13.15","159","13.2","13","10.73"
"1449  ","佳和  ","156829","18","240705","1.58","1.58","1.53","1.53","-","0.02","1.52","51","1.53","175","0.00"
"1451  ","年興  ","767356","398","23163861","30.1","30.45","30","30.3","+","0.3","30.25","51","30.3","1","13.41"
"1452  ","宏益  ","771848","254","8833350","11.55","11.6","11.4","11.45","-","0.15","11.45","1","11.5","5","10.32"
"1453  ","大將  ","55212","38","559028","10.05","10.2","10.05","10.15","+","0.15","10.05","7","10.15","5","48.33"
"1454  ","台富  ","156947","54","1263302","8.05","8.12","8.02","8.12","+","0.05","8.06","4","8.11","1","26.19"
"1455  ","集盛  ","313507","150","2919635","9.25","9.35","9.25","9.31","+","0.04","9.29","36","9.31","44","19.81"
"1456  ","怡華  ","80147","15","749066","9.4","9.4","9.3","9.3","-","0.1","9.3","48","9.69","2","0.00"
"1457  ","宜進  ","543082","181","4615699","8.5","8.54","8.48","8.51","+","0.01","8.5","60","8.51","10","11.05"
"1459  ","聯發  ","241457","63","2356070","9.66","9.79","9.66","9.78","+","0.09","9.72","6","9.78","27","15.52"
"1460  ","宏遠  ","10964215","3026","194349770","17.1","18","16.95","18","+","1.15","18","566","--","0","33.96"
"1463  ","強盛  ","214000","93","3116500","14.65","14.7","14.45","14.6"," ","0","14.55","15","14.6","7","39.46"
"1464  ","得力  ","270371","63","3258137","12","12.3","11.9","12.2","+","0.25","12.1","5","12.2","3","0.00"
"1465  ","偉全  ","80000","47","1653750","20.7","20.75","20.6","20.75","+","0.05","20.7","2","20.75","34","14.51"
"1466  ","聚隆  ","389321","155","8607694","22","22.3","21.9","22.25","+","0.25","22.2","1","22.25","9","22.47"
"1467  ","南緯  ","1093419","268","15927475","14.25","14.75","14.2","14.6","+","0.35","14.55","79","14.6","49","18.48"
