

2006年09月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年09月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","487000","23","4387800","8.99","9.05","8.99","9.01","+","0.03","9.01","50","9.02","11","0.00"
="0050  ","台灣50","17456000","905","961182950","54.8","55.35","54.8","55.05","+","0.7","55.05","417","55.1","14","0.00"
="0051  ","中100 ","4963000","743","133549810","26.67","27.08","26.67","26.99","+","0.37","26.99","4","27","171","0.00"
="01001T","富邦R1","482000","12","5157070","10.75","10.75","10.68","10.71","-","0.02","10.7","35","10.73","30","0.00"
="01002T","國泰R1","1265000","58","13022560","10.3","10.31","10.29","10.29","-","0.01","10.29","333","10.3","66","0.00"
="01003T","新光R1","549000","33","5649600","10.3","10.3","10.28","10.28","-","0.02","10.28","107","10.29","82","0.00"
="01004T","富邦R2","844000","35","8812040","10.46","10.49","10.4","10.41","-","0.09","10.45","10","10.47","10","0.00"
="01005T","三鼎  ","574000","26","5666880","9.87","9.88","9.87","9.88","+","0.01","9.87","156","9.88","147","0.00"
"1101  ","台泥  ","21937124","1083","479091261","22.05","22.25","21.9","22.15","+","0.35","22.15","51","22.2","16","15.49"
"1101A ","台泥特","31000","4","804150","25.9","25.95","25.9","25.9","-","0.05","25.9","40","25.95","28","0.00"
"1102  ","亞泥  ","2125815","380","46907852","22","22.2","21.7","22.1","+","0.4","22.1","19","22.15","35","8.04"
"1103  ","嘉泥  ","2338082","550","38849744","16.7","16.7","16.55","16.55","+","0.1","16.55","30","16.6","23","3.9"
"1104  ","環泥  ","1042046","211","10604898","10.2","10.25","10.1","10.2","+","0.1","10.15","159","10.2","129","8.72"
"1107  ","建台  ","55007","24","47112","0.85","0.88","0.84","0.87","+","0.03","0.84","356","0.87","10","1.32"
"1108  ","幸福  ","589526","116","4677442","7.89","7.98","7.89","7.92","+","0.03","7.92","8","7.93","3","9.54"
"1109  ","信大  ","443509","123","4503541","10.1","10.2","10.05","10.2","+","0.1","10.15","18","10.2","67","6.5"
"1110  ","東泥  ","241890","82","1592951","6.69","6.7","6.5","6.57","-","0.03","6.57","37","6.6","2","13.41"
"1201  ","味全  ","1659912","457","18778398","11.2","11.45","11.15","11.35","+","0.15","11.35","1","11.4","232","15.76"
"1203  ","味王  ","79372","34","855647","10.85","11","10.7","10.8","+","0.05","10.7","9","10.8","4","0.00"
"1207  ","嘉食化","238264","84","367885","1.57","1.57","1.53","1.56","-","0.01","1.54","17","1.56","89","0.00"
"1210  ","大成  ","855453","157","11070190","12.9","13","12.9","12.95","+","0.1","12.95","39","13","38","8.99"
"1213  ","大飲  ","23020","16","315874","13.8","13.8","13.7","13.7"," ","0","13.65","2","13.7","16","0.00"
"1215  ","卜蜂  ","952074","185","4902681","5.11","5.18","5.11","5.16","+","0.07","5.16","22","5.17","78","12.59"
"1216  ","統一  ","10662176","2193","275828676","25.75","26.25","25.4","26.1","+","0.75","26","270","26.1","620","29.33"
"1217  ","愛之味","489952","119","3162300","6.5","6.55","6.42","6.43","-","0.07","6.43","24","6.45","26","22.96"
"1218  ","泰山  ","426163","105","2599573","6.08","6.14","6.07","6.08","+","0.01","6.08","3","6.1","1","0.00"
"1219  ","福壽  ","243753","53","1221766","5","5.04","4.94","5.02","+","0.04","5.02","27","5.03","22","15.21"
"1220  ","台榮  ","24228","17","187692","7.67","7.88","7.65","7.68","-","0.01","7.67","3","7.79","4","36.57"
"1225  ","福懋油","74141","29","375147","5.07","5.07","5.03","5.06","+","0.05","5.06","5","5.07","58","0.00"
"1227  ","佳格  ","537625","109","7780712","14.5","14.7","14.4","14.6","+","0.1","14.5","144","14.55","1","15.53"
"1229  ","聯華  ","1879490","375","26605480","13.9","14.3","13.85","14.15","+","0.3","14.15","11","14.2","22","9.56"
"1231  ","聯華食","150150","33","1252719","8.33","8.4","8.33","8.33"," ","0","8.33","7","8.35","50","0.00"
"1232  ","大統益","21000","2","362300","17.25","17.3","17.25","17.3"," ","0","17.1","31","17.3","8","8.83"
"1233  ","天仁  ","31004","17","881512","28.2","28.7","28.2","28.5","+","0.25","28.5","2","28.65","1","17.81"
"1234  ","黑松  ","2121020","432","25894244","11.95","12.3","11.95","12.2","+","0.3","12.2","3","12.25","19","46.92"
"1235  ","興泰  ","13210","6","183354","13.9","14","13.9","14"," ","0","13.9","1","14","11","0.00"
"1236  ","宏亞  ","119052","59","1866854","15.75","15.8","15.65","15.75"," ","0","15.7","5","15.75","1","8.75"
"1301  ","台塑  ","8954122","2198","406204488","45.2","45.5","45.2","45.5","+","0.3","45.4","21","45.5","518","9.48"
