

2014年07月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11111.67,-,22.23,-0.2
發行量加權股價指數,9510.05,-,16.18,-0.17
臺灣50指數,6739.22,-,10.23,-0.15
臺灣中型100指數,7811.61,-,16.67,-0.21
臺灣資訊科技指數,8254.75,+,19.08,0.23
臺灣發達指數,8124.5,-,47.96,-0.59
臺灣高股息指數,6123.55,+,25.23,0.41
臺灣就業99指數,5582.74,+,10.8,0.19
臺灣企業經營101指數,6023.9,+,16.13,0.27
臺灣低波動高股息指數,1497.01,+,4.13,0.28
未含金融保險股指數,8107.13,-,16.66,-0.21
未含電子股指數,13384.34,-,41.66,-0.31
未含金融電子股指數,11765.98,-,53.96,-0.46
水泥窯製類指數,606.35,+,2.55,0.42
塑膠化工類指數,856.95,-,9.96,-1.15
機電類指數,2164.55,-,2.23,-0.1
水泥類指數,153.53,+,1.13,0.74
食品類指數,1299.65,+,11.53,0.9
塑膠類指數,234.72,-,3.11,-1.31
紡織纖維類指數,540.56,-,5.26,-0.96
電機機械類指數,178.02,-,2.6,-1.44
電器電纜類指數,42.15,-,0.37,-0.87
化學生技醫療類指數,118.7,-,0.67,-0.56
化學類指數,112.98,-,0.52,-0.46
生技醫療類指數,89.04,-,0.62,-0.69
玻璃陶瓷類指數,61.86,-,0.67,-1.07
造紙類指數,185.79,+,0.2,0.11
鋼鐵類指數,97.38,-,0.55,-0.56
橡膠類指數,381.39,-,4.84,-1.25
汽車類指數,329.07,-,0.31,-0.09
電子類指數,383.46,-,0.2,-0.05
半導體類指數,123.87,+,0.07,0.06
電腦及週邊設備類指數,110.97,+,0.98,0.89
光電類指數,44.04,-,0.3,-0.68
通信網路類指數,116.82,-,0.44,-0.38
電子零組件類指數,97.61,+,0.37,0.38
電子通路類指數,123.71,+,0.82,0.67
資訊服務類指數,106.28,+,0.68,0.64
其他電子類指數,84.01,-,0.87,-1.02
建材營造類指數,285.3,+,0.48,0.17
航運類指數,72.69,+,0.65,0.9
觀光類指數,141.74,+,0.54,0.38
金融保險類指數,1034.77,+,0.73,0.07
貿易百貨類指數,252.55,-,0.81,-0.32
油電燃氣類指數,96.06,-,0.65,-0.67
其他類指數,244.27,+,0.74,0.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11185.23,-,5.91,-0.05
發行量加權股價報酬指數,14147.69,-,3.02,-0.02
臺灣50報酬指數,10175.78,+,9.11,0.09
臺灣中型100報酬指數,10880.27,-,23.22,-0.21
臺灣資訊科技報酬指數,11772.31,+,64.75,0.55
臺灣發達報酬指數,11096.25,-,49.17,-0.44
臺灣高股息報酬指數,9701.18,+,39.97,0.41
臺灣就業99報酬指數,6200.35,+,14.94,0.24
臺灣企業經營101報酬指數,6254.07,+,27.8,0.45
