

2006年03月21日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年03月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","54000","21","466290","8.7","8.7","8.6","8.64","-","0.06","8.6","7","8.64","15","0.00"
="0050  ","台灣50","1046000","191","54052150","52","52","51.55","51.55","-","0.4","51.55","11","51.6","18","0.00"
="01001T","富邦R1","1376000","46","14469760","10.52","10.53","10.5","10.5","-","0.01","10.5","1,711","10.53","357","0.00"
="01002T","國泰R1","5377000","137","55090690","10.23","10.25","10.23","10.25","+","0.02","10.24","1,606","10.25","10","0.00"
="01003T","新光R1","836000","25","8522250","10.19","10.2","10.19","10.2","+","0.01","10.19","1,315","10.2","3,154","0.00"
"1101  ","台泥  ","5628160","1222","140571685","24.95","25.1","24.8","24.95","+","0.25","24.95","716","25","615","11.94"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","26.75","200","27.3","100","0.00"
"1102  ","亞泥  ","1183978","337","25627662","21.55","21.7","21.55","21.65"," ","0","21.65","423","21.7","255","8.63"
"1103  ","嘉泥  ","2708619","288","36125867","13.45","13.45","13.2","13.35","-","0.1","13.25","4","13.35","88","0.00"
"1104  ","環泥  ","302406","73","3011656","9.96","10","9.94","9.96"," ","0","9.95","8","9.97","1","9.4"
"1107  ","建台  ","555134","35","267977","0.45","0.49","0.45","0.45","-","0.01","0.45","107","0.49","50","0.00"
"1108  ","幸福  ","281796","60","1911278","6.86","6.86","6.73","6.82","+","0.01","6.74","13","6.82","2","0.00"
"1109  ","信大  ","70002","24","628766","8.98","9","8.97","8.98"," ","0","8.98","42","9","11","19.11"
"1110  ","東泥  ","805250","100","4932604","6.05","6.15","6.02","6.15","+","0.08","6.08","51","6.15","78","22.78"
