

2014年09月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10480.38,-,104.03,-0.98
發行量加權股價指數,9011.59,-,86.9,-0.96
臺灣50指數,6430.59,-,53.36,-0.82
臺灣中型100指數,7278.03,-,86.53,-1.17
臺灣資訊科技指數,7329.69,-,63.93,-0.86
臺灣發達指數,7880.3,-,70.13,-0.88
臺灣高股息指數,5688.35,-,74.97,-1.3
臺灣就業99指數,5389.23,-,51.32,-0.94
臺灣高薪100指數,4976.05,-,38.22,-0.76
臺灣企業經營101指數,5747.65,-,47.65,-0.82
臺灣低波動高股息指數,1424.57,-,13.62,-0.95
未含金融保險股指數,7557.63,-,74.27,-0.97
未含電子股指數,13192.27,-,103.3,-0.78
未含金融電子股指數,11293.86,-,85.13,-0.75
水泥窯製類指數,599.16,-,7.87,-1.3
塑膠化工類指數,790.72,-,2.6,-0.33
機電類指數,1981.51,-,22.73,-1.13
水泥類指數,151.47,-,2.37,-1.54
食品類指數,1285.23,+,5.91,0.46
塑膠類指數,218.3,-,0.09,-0.04
紡織纖維類指數,501.54,-,1.56,-0.31
電機機械類指數,163.24,-,2.82,-1.7
電器電纜類指數,39.33,-,0.26,-0.66
化學生技醫療類指數,106.55,-,1.16,-1.08
化學類指數,100.93,-,1,-0.98
生技醫療類指數,80.38,-,0.96,-1.18
玻璃陶瓷類指數,61.59,-,0.07,-0.11
造紙類指數,180.57,-,2.51,-1.37
鋼鐵類指數,101.98,-,0.72,-0.7
橡膠類指數,352.95,-,1.89,-0.53
汽車類指數,318.71,-,1.37,-0.43
電子類指數,350.97,-,3.97,-1.12
半導體類指數,109.09,-,0.63,-0.57
電腦及週邊設備類指數,100.35,-,1.56,-1.53
光電類指數,38.12,-,1.3,-3.3
通信網路類指數,110.43,-,1.1,-0.99
電子零組件類指數,87.93,-,0.97,-1.09
電子通路類指數,114.27,-,0.98,-0.85
資訊服務類指數,99.44,-,0.31,-0.31
其他電子類指數,88.88,-,0.99,-1.1
建材營造類指數,283.33,-,3.04,-1.06
航運類指數,75.57,-,0.34,-0.45
觀光類指數,138.28,-,0.32,-0.23
金融保險類指數,1089.09,-,9.28,-0.84
貿易百貨類指數,232.1,-,6.23,-2.61
油電燃氣類指數,94.43,-,1.12,-1.17
其他類指數,237.14,-,2.45,-1.02
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10795.41,-,107.16,-0.98
發行量加權股價報酬指數,13720.67,-,132.3,-0.96
臺灣50報酬指數,9904.05,-,82.19,-0.82
臺灣中型100報酬指數,10417.27,-,123.85,-1.17
臺灣資訊科技報酬指數,10691.49,-,93.26,-0.86
臺灣發達報酬指數,10989.88,-,97.81,-0.88
臺灣高股息報酬指數,9373.19,-,123.53,-1.3
臺灣就業99報酬指數,6117.67,-,58.26,-0.94
臺灣高薪100報酬指數,5016.56,-,38.53,-0.76
臺灣企業經營101報酬指數,6139.79,-,50.9,-0.82
臺灣低波動高股息報酬指數,2795.6,-,26.71,-0.95
未含金融電子股報酬指數,17358.43,-,130.85,-0.75
水泥類報酬指數,200.43,-,3.15,-1.55
食品類報酬指數,1486.91,+,6.83,0.46
塑膠類報酬指數,271.52,-,0.12,-0.04
紡織纖維類報酬指數,614.22,-,1.92,-0.31
電機機械類報酬指數,195.95,-,3.39,-1.7
電器電纜類報酬指數,44.02,-,0.28,-0.63
化學生技醫療類報酬指數,129.23,-,1.4,-1.07
化學類報酬指數,125,-,1.24,-0.98
生技醫療類報酬指數,93.17,-,1.12,-1.19
玻璃陶瓷類報酬指數,65.66,-,0.07,-0.11
造紙類報酬指數,209.39,-,2.92,-1.38
鋼鐵類報酬指數,125.91,-,0.88,-0.69
橡膠類報酬指數,418.35,-,2.25,-0.53
汽車類報酬指數,370.98,-,1.59,-0.43
電子類報酬指數,489.03,-,5.53,-1.12
半導體類報酬指數,146.04,-,0.85,-0.58
電腦及週邊設備類報酬指數,143.67,-,2.22,-1.52
光電類報酬指數,45,-,1.54,-3.31
通信網路類報酬指數,169.12,-,1.69,-0.99
電子零組件類報酬指數,120.45,-,1.32,-1.08
電子通路類報酬指數,167.43,-,1.44,-0.85
資訊服務類報酬指數,150.16,-,0.47,-0.31
其他電子類報酬指數,103.12,-,1.16,-1.11
建材營造類報酬指數,367.21,-,3.93,-1.06
航運類報酬指數,88.7,-,0.39,-0.44
觀光類報酬指數,152.78,-,0.35,-0.23
金融保險類報酬指數,1356.54,-,11.56,-0.84
貿易百貨類報酬指數,270.22,-,7.25,-2.61
油電燃氣類報酬指數,112.04,-,1.33,-1.17
其他類報酬指數,303.1,-,3.14,-1.03
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86203131627","2121785722","721164"
"2.台灣存託憑證","110226957","19534206","3349"
"3.受益憑證","0","0","0"
"4.ETF","3206286694","122727955","17101"
"5.受益證券","22915870","1337000","134"
"6.變更交易股票","45463509","4787918","977"
"7.認購(售)權證","3092226930","3414800000","79970"
"8.轉換公司債","0","0","0"
