

2014年09月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10826.35,-,42.27,-0.39
發行量加權股價指數,9322.95,-,34.66,-0.37
臺灣50指數,6673.41,-,23.32,-0.35
臺灣中型100指數,7569.55,-,33.43,-0.44
臺灣資訊科技指數,7712.69,-,14.25,-0.18
臺灣發達指數,8092.85,-,45.47,-0.56
臺灣高股息指數,5972.1,-,12.38,-0.21
臺灣就業99指數,5562.59,-,11.97,-0.21
臺灣高薪100指數,5133.14,-,12.13,-0.24
臺灣企業經營101指數,5931.52,-,11.23,-0.19
臺灣低波動高股息指數,1484.08,-,2.19,-0.15
未含金融保險股指數,7819.81,-,30.41,-0.39
未含電子股指數,13554.52,-,36.12,-0.27
未含金融電子股指數,11574.33,-,30.79,-0.27
水泥窯製類指數,613.06,+,1.26,0.21
塑膠化工類指數,811.86,-,3.24,-0.4
機電類指數,2062.56,-,9.83,-0.47
水泥類指數,154.99,+,0.5,0.32
食品類指數,1303.34,+,6.54,0.5
塑膠類指數,224.2,-,0.92,-0.41
紡織纖維類指數,507.22,-,3.08,-0.6
電機機械類指數,169.69,-,1.36,-0.8
電器電纜類指數,40.48,-,0.11,-0.27
化學生技醫療類指數,108.93,-,0.12,-0.11
化學類指數,105.69,-,0.02,-0.02
生技醫療類指數,79.75,-,0.19,-0.24
玻璃陶瓷類指數,62.99,-,0.22,-0.35
造紙類指數,183.63,-,0.67,-0.36
鋼鐵類指數,103.44,+,0.22,0.21
橡膠類指數,364.01,-,2.55,-0.7
汽車類指數,325.04,-,1.67,-0.51
電子類指數,365.37,-,1.71,-0.47
半導體類指數,113.88,-,0.24,-0.21
電腦及週邊設備類指數,107.07,-,0.22,-0.21
光電類指數,41,-,0.2,-0.49
通信網路類指數,111.41,-,0.43,-0.38
電子零組件類指數,92.28,-,1.26,-1.35
電子通路類指數,117.16,-,0.53,-0.45
資訊服務類指數,103.05,+,0.37,0.36
其他電子類指數,90.05,-,0.85,-0.94
建材營造類指數,296.14,-,0.27,-0.09
航運類指數,77.56,+,0.2,0.26
觀光類指數,139.5,+,0.78,0.56
金融保險類指數,1125.79,-,3.01,-0.27
貿易百貨類指數,243.42,-,1.2,-0.49
油電燃氣類指數,95.23,-,0.5,-0.52
其他類指數,244.27,-,1.05,-0.43
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11148.86,-,43.52,-0.39
發行量加權股價報酬指數,14190.93,-,52.75,-0.37
臺灣50報酬指數,10275.28,-,35.91,-0.35
臺灣中型100報酬指數,10833.2,-,47.84,-0.44
臺灣資訊科技報酬指數,11250.15,-,20.8,-0.18
臺灣發達報酬指數,11280.85,-,63.38,-0.56
臺灣高股息報酬指數,9840.74,-,20.4,-0.21
臺灣就業99報酬指數,6312.96,-,13.58,-0.21
臺灣高薪100報酬指數,5174.61,-,12.23,-0.24
臺灣企業經營101報酬指數,6335.85,-,12,-0.19
臺灣低波動高股息報酬指數,2912.38,-,4.3,-0.15
未含金融電子股報酬指數,17785.63,-,47.32,-0.27
水泥類報酬指數,205.1,+,0.66,0.32
食品類報酬指數,1507.87,+,7.57,0.5
塑膠類報酬指數,278.86,-,1.15,-0.41
紡織纖維類報酬指數,621.19,-,3.77,-0.6
電機機械類報酬指數,203.69,-,1.63,-0.79
電器電纜類報酬指數,45.3,-,0.13,-0.29
化學生技醫療類報酬指數,132.11,-,0.16,-0.12
化學類報酬指數,130.91,-,0.02,-0.02
生技醫療類報酬指數,92.45,-,0.22,-0.24
玻璃陶瓷類報酬指數,67.15,-,0.24,-0.36
造紙類報酬指數,212.95,-,0.76,-0.36
鋼鐵類報酬指數,127.71,+,0.28,0.22
橡膠類報酬指數,431.46,-,3.03,-0.7
汽車類報酬指數,378.34,-,1.96,-0.52
電子類報酬指數,508.93,-,2.37,-0.46
半導體類報酬指數,152.45,-,0.33,-0.22
電腦及週邊設備類報酬指數,153.28,-,0.32,-0.21
光電類報酬指數,48.4,-,0.24,-0.49
通信網路類報酬指數,170.56,-,0.65,-0.38
電子零組件類報酬指數,126.39,-,1.73,-1.35
電子通路類報酬指數,171.66,-,0.78,-0.45
資訊服務類報酬指數,155.61,+,0.55,0.35
其他電子類報酬指數,104.29,-,0.98,-0.93
建材營造類報酬指數,382.32,-,0.34,-0.09
航運類報酬指數,91.03,+,0.24,0.26
觀光類報酬指數,154.13,+,0.86,0.56
金融保險類報酬指數,1402.04,-,3.76,-0.27
貿易百貨類報酬指數,283.4,-,1.4,-0.49
油電燃氣類報酬指數,112.99,-,0.59,-0.52
其他類報酬指數,312.2,-,1.35,-0.43
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","67423161626","1762976685","629406"
"2.台灣存託憑證","67411709","11050112","1957"
"3.受益憑證","0","0","0"
"4.ETF","2220453123","107561884","13452"
"5.受益證券","28757620","1746000","246"
"6.變更交易股票","240566642","13053799","1563"
"7.認購(售)權證","2652467800","2662563000","61494"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","67663728268","1776030484","630969"
"總計(1~12)","72632818520","4558951480","708118"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2172(10),248(5)
"下跌(跌停)",3015(29),487(5)
"持平",587,102
"未成交",3879,5
"無比價",753,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年09月11日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","8677472","1112","595084113","68.7","68.7","68.4","68.4","-","0.25","68.35","38","68.4","535","0.00"
="0051  ","中100 ","8100","7","252742","31.3","31.3","31.15","31.15","-","0.07","31.15","1","31.2","2","0.00"
="0052  ","FB科技","9000","3","358170","40.25","40.25","39.74","39.74","-","0.09","39.74","21","40.07","5","0.00"
="0053  ","寶電子","31000","28","921610","29.85","29.85","29.67","29.75","+","0.02","29.61","1","29.79","1","0.00"
="0054  ","台商50","5000","5","121010","24.2","24.22","24.18","24.22","-","0.09","23.57","5","24.5","54","0.00"
="0055  ","寶金融","321001","59","5012145","15.64","15.66","15.6","15.62","-","0.03","15.62","18","15.63","51","0.00"
