

2014年12月03日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10635.76,+,169.24,1.62
發行量加權股價指數,9175.26,+,140.47,1.55
臺灣50指數,6687.11,+,101.13,1.54
臺灣中型100指數,7324.49,+,133.06,1.85
臺灣資訊科技指數,7985.71,+,114.2,1.45
臺灣發達指數,7876.36,+,124.45,1.61
臺灣高股息指數,5704.61,+,91.51,1.63
臺灣就業99指數,5463.47,+,99.47,1.85
臺灣高薪100指數,5036.74,+,74.99,1.51
臺灣企業經營101指數,5862.23,+,87.55,1.52
臺灣低波動高股息指數,1389.95,+,20.57,1.5
未含金融保險股指數,7732.69,+,115.34,1.51
未含電子股指數,13118.63,+,208.79,1.62
未含金融電子股指數,11263.55,+,170.39,1.54
水泥窯製類指數,585.97,+,3.82,0.66
塑膠化工類指數,770.77,+,11.02,1.45
機電類指數,2055.61,+,30.96,1.53
水泥類指數,149.85,+,0.68,0.46
食品類指數,1196.49,+,1.91,0.16
塑膠類指數,210.35,+,3.2,1.54
紡織纖維類指數,512.6,+,5.33,1.05
電機機械類指數,160.66,+,3.82,2.44
電器電纜類指數,36.97,+,0.5,1.37
化學生技醫療類指數,101.61,+,1.37,1.37
化學類指數,96.03,+,1.13,1.19
生技醫療類指數,76.86,+,1.2,1.59
玻璃陶瓷類指數,56.92,+,0.95,1.7
造紙類指數,173.84,+,2.66,1.55
鋼鐵類指數,99.86,+,1.12,1.13
橡膠類指數,369.76,+,4.31,1.18
汽車類指數,349.8,+,14,4.17
電子類指數,364.99,+,5.4,1.5
半導體類指數,119.05,+,1.01,0.86
電腦及週邊設備類指數,102.74,+,2.19,2.18
光電類指數,39.15,+,0.99,2.59
通信網路類指數,114.85,+,1.75,1.55
電子零組件類指數,85.76,+,1.69,2.01
電子通路類指數,113.28,+,2.12,1.91
資訊服務類指數,97.75,+,2.38,2.5
其他電子類指數,85.61,+,1.56,1.86
建材營造類指數,296.05,+,3.74,1.28
航運類指數,86.42,+,2.15,2.55
觀光類指數,124.41,+,2.28,1.87
金融保險類指數,1075.51,+,19.16,1.81
貿易百貨類指數,239.33,+,5.88,2.52
油電燃氣類指數,89.21,+,0.66,0.75
其他類指數,241.08,+,2.77,1.16
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10956.83,+,174.35,1.62
發行量加權股價報酬指數,13971.4,+,213.9,1.55
臺灣50報酬指數,10299.13,+,155.75,1.54
臺灣中型100報酬指數,10483.77,+,190.45,1.85
臺灣資訊科技報酬指數,11648.39,+,166.56,1.45
臺灣發達報酬指數,10984.39,+,173.56,1.61
臺灣高股息報酬指數,9399.97,+,150.78,1.63
臺灣就業99報酬指數,6201.95,+,112.91,1.85
臺灣高薪100報酬指數,5077.74,+,75.6,1.51
臺灣企業經營101報酬指數,6262.19,+,93.52,1.52
臺灣低波動高股息報酬指數,2729.16,+,40.39,1.5
未含金融電子股報酬指數,17314.15,+,261.91,1.54
水泥類報酬指數,198.29,+,0.9,0.46
食品類報酬指數,1384.25,+,2.22,0.16
塑膠類報酬指數,261.67,+,3.98,1.54
紡織纖維類報酬指數,627.77,+,6.53,1.05
電機機械類報酬指數,192.86,+,4.6,2.44
電器電纜類報酬指數,41.37,+,0.56,1.37
化學生技醫療類報酬指數,123.26,+,1.66,1.37
化學類報酬指數,118.94,+,1.4,1.19
生技醫療類報酬指數,89.13,+,1.39,1.58
玻璃陶瓷類報酬指數,60.68,+,1.01,1.69
造紙類報酬指數,201.59,+,3.09,1.56
鋼鐵類報酬指數,123.28,+,1.38,1.13
橡膠類報酬指數,438.28,+,5.11,1.18
汽車類報酬指數,407.16,+,16.28,4.16
電子類報酬指數,508.62,+,7.52,1.5
半導體類報酬指數,159.38,+,1.36,0.86
電腦及週邊設備類報酬指數,147.22,+,3.14,2.18
光電類報酬指數,46.22,+,1.17,2.6
通信網路類報酬指數,175.89,+,2.68,1.55
電子零組件類報酬指數,117.49,+,2.31,2.01
電子通路類報酬指數,165.98,+,3.11,1.91
資訊服務類報酬指數,147.62,+,3.6,2.5
其他電子類報酬指數,99.33,+,1.8,1.85
建材營造類報酬指數,384.07,+,4.85,1.28
航運類報酬指數,101.52,+,2.53,2.56
觀光類報酬指數,137.45,+,2.51,1.86
