

2005年03月18日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年03月18日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","5000","2","34500","6.9","6.9","6.9","6.9"," ","0","6.9","195","6.95","100","0.00"
="0015  ","富邦  ","188000","18","1090940","5.76","5.83","5.76","5.81","+","0.03","5.81","127","5.83","4","0.00"
="0029  ","富邦店","2309000","92","12450250","5.38","5.4","5.38","5.4","+","0.02","5.4","150","5.41","25","0.00"
="0050  ","台灣50","3551000","348","166385600","46.86","46.98","46.75","46.86"," ","0","46.86","6","46.89","10","0.00"
="01001T","富邦R1","3411000","259","34611600","10.2","10.2","10.1","10.15"," ","0","10.1","5,212","10.15","17","0.00"
"1101  ","台泥  ","4281043","902","82949500","19.4","19.5","19.25","19.35","-","0.05","19.35","433","19.4","8","15"
"1101A ","台泥特","1000","1","27500","27.5","27.5","27.5","27.5","+","1.45","27.4","5","27.45","1","0.00"
"1102  ","亞泥  ","1688849","388","36326838","21.55","21.6","21.4","21.45"," ","0","21.45","190","21.55","13","7.15"
"1103  ","嘉泥  ","828678","198","11212634","13.55","13.7","13.45","13.5"," ","0","13.5","20","13.55","17","12.5"
"1104  ","環泥  ","563957","90","7104469","12.6","12.65","12.55","12.65"," ","0","12.6","18","12.65","14","9.96"
"1107  ","建台  ","169518","62","123767","0.76","0.76","0.7","0.7","-","0.02","0.7","2","0.72","1","0.00"
"1108  ","幸福  ","570486","127","4728048","8.3","8.43","8.21","8.25","-","0.05","8.25","4","8.28","10","6.02"
"1109  ","信大  ","156800","33","1585272","10.2","10.2","10.05","10.1","-","0.05","10.1","1","10.15","13","9.71"
"1110  ","東泥  ","678050","137","5429947","8","8.04","7.98","8","+","0.02","7.98","24","8","42","10.67"
"1201  ","味全  ","923368","189","10164014","11","11.15","10.95","11.05","+","0.05","11.05","1","11.1","42","27.63"
"1203  ","味王  ","250121","85","2580432","10.5","10.5","10.2","10.35"," ","0","10.35","16","10.4","3","11.5"
"1204  ","津津  ","16000","7","61990","3.94","3.94","3.87","3.87","-","0.03","3.87","14","3.89","7","0.00"
"1207  ","嘉食化","165660","43","531642","3.24","3.25","3.2","3.2","-","0.02","3.2","88","3.21","10","0.00"
"1210  ","大成  ","1315556","267","11363077","8.74","8.74","8.58","8.64","+","0.04","8.63","5","8.64","9","33.23"
"1212  ","中日  ","10000","2","6300","0.61","0.65","0.61","0.65","+","0.02","0.65","5","0.66","50","0.00"
"1213  ","大飲  ","0","0","0","--","--","--","--"," ","0","11.1","2","11.2","3","102.27"
"1215  ","卜蜂  ","171581","44","1103331","6.4","6.47","6.4","6.42","+","0.02","6.42","3","6.44","4","58.36"
"1216  ","統一  ","5561828","1416","83192604","15.05","15.2","14.85","14.9","-","0.25","14.9","67","14.95","215","27.09"
"1217  ","愛之味","541555","162","3858251","7.1","7.2","7.04","7.2","+","0.11","7.2","4","7.22","10","48"
"1218  ","泰山  ","522001","99","3789527","7.35","7.36","7.22","7.23","-","0.07","7.23","14","7.25","7","24.1"
"1219  ","福壽  ","209501","46","1213859","5.82","5.82","5.78","5.79","-","0.01","5.79","38","5.8","5","0.00"
"1220  ","台榮  ","112000","11","679350","6.03","6.15","6.03","6.05"," ","0","6.05","36","6.15","21","0.00"
"1225  ","福懋油","305999","77","1507842","4.8","5","4.8","4.82","+","0.02","4.83","17","4.88","5","0.00"
"1227  ","佳格  ","221001","57","2639311","11.95","12","11.9","11.95"," ","0","11.9","53","11.95","9","7.52"
"1229  ","聯華  ","2198856","412","26610297","12.1","12.2","12","12.05","+","0.1","12.05","132","12.15","30","8.09"
"1231  ","聯華食","2252003","324","24830780","10.75","11.3","10.6","11.3","+","0.7","11.3","170","--","0","28.97"
"1232  ","大統益","46254","16","791520","17.1","17.2","17","17.2","+","0.1","17.05","3","17.2","17","13.65"
"1233  ","天仁  ","22003","9","488663","22.4","22.4","22.2","22.2","+","0.1","22.2","7","22.4","8","11.33"
"1234  ","黑松  ","89002","36","913120","10.3","10.35","10.25","10.25","-","0.1","10.25","57","10.35","3","37.96"
"1235  ","興泰  ","163000","28","2280000","14","14.05","13.95","14","-","0.1","14","54","14.05","150","11.86"
"1236  ","宏亞  ","165025","49","2935787","17.7","17.85","17.7","17.85","+","0.1","17.85","30","17.9","5","7.41"
"1301  ","台塑  ","9187329","2178","534950421","57.8","59.1","57.6","58.6","+","0.9","58.5","48","58.6","33","9.77"
"1303  ","南亞  ","8818565","2318","426645294","48","48.95","47.95","48.8","+","0.95","48.7","13","48.8","859","9.64"
"1304  ","台聚  ","6321153","1473","78855574","12.35","12.6","12.25","12.5","+","0.2","12.45","71","12.5","256","11.36"
"1305  ","華夏  ","13205766","2402","183352186","13.5","14.1","13.45","13.95","+","0.55","13.9","675","13.95","122","6.12"
"1306  ","合發  ","623828","247","6005796","9.6","9.78","9.4","9.4","-","0.02","9.3","3","9.4","2","58.75"
"1307  ","三芳  ","269001","106","4982669","19.1","19.1","17.8","18.3","-","0.8","18.1","2","18.3","6","13.26"
"1308  ","亞聚  ","1872860","473","32085891","17.05","17.3","16.95","17.05"," ","0","17.05","28","17.1","12","10.15"
"1309  ","台達化","1879172","518","21463811","11.3","11.55","11.3","11.3","+","0.05","11.3","83","11.35","6","11.41"
"1310  ","台苯  ","2498383","632","56270920","22.4","22.65","22.35","22.55","+","0.2","22.5","249","22.55","16","14.84"
"1311  ","福聚  ","1316970","467","40681802","30.8","31.05","30.65","30.85","+","0.2","30.85","24","30.9","23","8.25"
"1312  ","國喬  ","6264920","730","82557389","13","13.35","13","13.2","+","0.2","13.15","161","13.2","65","660"
"1312A ","國喬特","2000","1","25000","12.5","12.5","12.5","12.5","-","0.15","12.4","5","12.65","40","0.00"
"1313  ","聯成  ","12075395","2315","164065310","13.4","13.75","13.25","13.65","+","0.4","13.65","465","13.7","205","10.26"
"1314  ","中石化","81635656","8829","771106733","9.3","9.6","9.29","9.32","+","0.09","9.32","191","9.35","80","21.67"
"1315  ","達新  ","192151","57","1961496","10.25","10.3","10.15","10.2","-","0.1","10.2","8","10.25","6","10.63"
"1316  ","上曜  ","291000","53","846670","2.85","2.94","2.85","2.94","+","0.04","2.94","34","2.95","6","0.00"
"1319  ","東陽  ","281050","176","11957559","43.2","43.25","42.3","42.7","-","0.7","42.5","8","42.7","3","13.69"
"1321  ","大洋  ","255168","95","4066865","16","16.15","15.7","15.95","+","0.3","15.9","22","16.05","3","6.28"
"1323  ","永裕  ","148000","19","1520450","10.3","10.3","10.05","10.3","+","0.05","10.05","8","10.3","30","11.2"
"1324  ","地球  ","53000","17","477520","8.82","9.15","8.82","9.05","+","0.07","8.9","1","9.04","5","45.25"
"1325  ","恆大  ","1201000","235","10748950","8.95","8.95","8.95","8.95","+","0.58","8.95","1,378","--","0","0.00"
"1326  ","台化  ","15491668","3202","1013952090","64.6","66.5","64.5","65.5","+","1.2","65.5","40","65.8","2","9.49"
