

2006年01月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年01月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","711000","87","6282350","8.75","8.86","8.73","8.8","+","0.08","8.8","26","8.84","3","0.00"
="0050  ","台灣50","9562000","627","495913300","51.95","52.1","51.5","51.7","+","0.25","51.65","250","51.7","138","0.00"
="01001T","富邦R1","277000","15","2867600","10.35","10.4","10.35","10.4","+","0.05","10.35","12,707","10.4","2,267","0.00"
="01002T","國泰R1","2235000","105","22690250","10.15","10.2","10.15","10.15"," ","0","10.15","10,433","10.2","6,123","0.00"
="01003T","新光R1","11189000","287","112836950","10.1","10.1","10.05","10.05"," ","0","10.05","192,957","10.1","59,257","0.00"
"1101  ","台泥  ","12679828","1378","299492831","23.65","23.8","23.5","23.5","-","0.1","23.5","43","23.55","25","11.24"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","26.55","270","26.9","4","0.00"
"1102  ","亞泥  ","3072223","569","58768637","19.2","19.35","18.95","19.1","+","0.1","19.05","1","19.1","442","7.61"
"1103  ","嘉泥  ","437083","120","5695199","13.05","13.15","12.9","12.9","-","0.1","12.9","71","12.95","4","0.00"
"1104  ","環泥  ","1062390","258","11172684","10.55","10.65","10.4","10.4","-","0.15","10.4","231","10.45","27","9.81"
"1107  ","建台  ","207000","21","95180","0.44","0.47","0.44","0.45","-","0.01","0.45","76","0.46","39","0.00"
"1108  ","幸福  ","729255","139","5046713","6.94","7.04","6.87","6.87","-","0.07","6.86","63","6.87","1","0.00"
"1109  ","信大  ","61605","28","564775","9.16","9.2","9.08","9.08","-","0.02","9.08","1","9.17","13","19.32"
"1110  ","東泥  ","2161992","235","13867315","6.49","6.55","6.3","6.5","+","0.01","6.5","73","6.51","50","24.07"
"1201  ","味全  ","3538073","680","32839871","9.05","9.45","9.05","9.26","+","0.28","9.22","16","9.26","35","0.00"
"1203  ","味王  ","228264","65","2329105","10.3","10.5","10","10","-","0.3","9.9","2","10","5","0.00"
"1207  ","嘉食化","442057","115","995490","2.27","2.27","2.23","2.24","+","0.02","2.24","150","2.26","17","0.00"
"1210  ","大成  ","1692920","291","18261890","10.75","10.85","10.7","10.75","+","0.15","10.75","60","10.8","10","6.44"
"1213  ","大飲  ","10000","8","82400","8.24","8.33","8.15","8.15","+","0.13","8.13","1","8.32","2","407.5"
"1215  ","卜蜂  ","508681","115","2356956","4.6","4.7","4.59","4.6","+","0.01","4.59","5","4.6","27","0.00"
"1216  ","統一  ","10209844","1298","154233166","15.2","15.35","15","15.2","+","0.3","15.15","20","15.2","268","14.9"
"1217  ","愛之味","707048","168","4715130","6.72","6.79","6.6","6.6","-","0.09","6.59","9","6.6","3","26.4"
"1218  ","泰山  ","739274","170","4200644","5.75","5.75","5.65","5.66","+","0.03","5.65","39","5.66","13","0.00"
"1219  ","福壽  ","181821","60","878395","4.83","4.86","4.8","4.84","+","0.03","4.81","3","4.84","20","37.23"
"1220  ","台榮  ","79139","23","469973","5.95","5.95","5.86","5.86","+","0.06","5.86","8","5.95","15","0.00"
"1225  ","福懋油","544521","112","2522673","4.6","4.7","4.58","4.66","+","0.09","4.6","37","4.66","6","18.64"
"1227  ","佳格  ","493002","115","6520576","13.35","13.35","13.1","13.2","+","0.1","13.2","7","13.25","5","7.72"
"1229  ","聯華  ","1846656","372","22801244","12.5","12.6","12.15","12.25","-","0.2","12.25","63","12.3","46","18.01"
"1231  ","聯華食","174000","40","1589550","9.15","9.24","9.11","9.17","+","0.05","9.13","15","9.17","9","12.56"
"1232  ","大統益","41102","13","685482","16.7","16.7","16.6","16.6","-","0.1","16.6","1","16.7","2","8.14"
"1233  ","天仁  ","11103","19","269918","24.5","24.5","23.7","23.7","-","0.3","23.7","9","24.35","14","13.78"
"1234  ","黑松  ","668750","97","6142770","9.42","9.42","8.99","8.99","-","0.15","8.99","2","9.14","49","89.9"
"1235  ","興泰  ","47002","17","627276","13.4","13.45","13.3","13.45","+","0.05","13.4","13","13.45","25","10.51"
"1236  ","宏亞  ","244756","86","4279977","17.45","17.55","17.4","17.5","+","0.1","17.5","8","17.55","1","8.71"
"1301  ","台塑  ","6880202","1970","350337556","51.3","51.3","50.6","51","+","0.1","50.9","4","51","10","6.94"
"1303  ","南亞  ","32613283","7856","1514710842","46","46.7","45.85","46.7","+","1.3","46.6","76","46.7","873","7.48"
"1304  ","台聚  ","3736935","735","35984334","9.75","9.76","9.5","9.5","-","0.12","9.5","182","9.52","60","8.64"
"1305  ","華夏  ","5310022","945","51065492","9.74","9.85","9.35","9.42","-","0.32","9.42","28","9.44","1","0.00"
"1307  ","三芳  ","94126","56","1876253","20.6","20.6","19.5","19.7","-","0.3","19.6","1","20","14","14.7"
"1308  ","亞聚  ","2794259","671","39267177","14","14.3","13.85","13.85"," ","0","13.85","98","13.9","9","8.15"
"1309  ","台達化","912397","229","7384992","8.24","8.24","7.92","8","-","0.13","8","7","8.08","2","0.00"
"1310  ","台苯  ","7968383","1881","121298603","15.2","15.3","15.1","15.3","+","0.5","15.2","173","15.3","32","0.00"
"1311  ","福聚  ","1294646","428","25110192","19.6","19.6","19.2","19.3","-","0.3","19.3","15","19.35","50","8.65"
"1312  ","國喬  ","1260008","355","9938751","8","8","7.76","7.8","-","0.06","7.8","55","7.82","45","24.38"
"1312A ","國喬特","0","0","0","--","--","--","--"," ","0","9.05","2","9.34","1","0.00"
"1313  ","聯成  ","9416754","1516","111094694","12","12.1","11.5","11.5","-","0.45","11.5","289","11.6","130","14.56"
"1314  ","中石化","24226585","2724","197068782","8.15","8.27","8","8.01","-","0.1","8.01","225","8.02","115","6.57"
"1315  ","達新  ","274573","83","3161721","11.8","11.8","11.4","11.5","-","0.1","11.45","29","11.5","9","8.46"
"1316  ","上曜  ","183015","45","532488","2.98","2.98","2.86","2.9"," ","0","2.87","35","2.95","10","0.00"
"1319  ","東陽  ","926166","248","36886048","40.3","40.5","39.5","39.65","-","0.55","39.65","47","39.8","1","19.63"
"1321  ","大洋  ","38650","24","412594","10.7","10.7","10.6","10.7","+","0.1","10.6","3","10.65","23","7.75"
"1323  ","永裕  ","31715","16","276552","8.79","8.81","8.69","8.79","+","0.02","8.69","11","8.79","3","9.35"
"1324  ","地球  ","90183","22","642770","7.3","7.3","7.06","7.06","-","0.11","7.06","23","7.16","3","11.77"
"1325  ","恆大  ","1110956","322","14409590","13","13.2","12.7","13.1","+","0.1","13.1","1","13.2","26","0.00"
"1326  ","台化  ","8364251","2054","445176703","53.9","54","52.7","53.3","-","0.2","53.2","129","53.3","36","6.18"
"1402  ","遠東新","9977640","1974","214112520","21.7","21.75","21.15","21.5"," ","0","21.4","3","21.5","185","11.88"
"1408  ","中紡  ","473334","117","178456","0.38","0.38","0.35","0.38","+","0.02","0.38","633","--","0","0.00"
"1409  ","新纖  ","4189028","529","26428750","6.36","6.37","6.25","6.3","-","0.03","6.29","11","6.3","17","35"
"1410  ","南染  ","119277","41","633312","5.34","5.38","5.29","5.38","+","0.04","5.31","3","5.38","2","0.00"
"1413  ","宏洲  ","382842","64","886228","2.35","2.35","2.28","2.28","-","0.03","2.28","6","2.3","13","0.00"
"1414  ","東和  ","337173","82","1104226","3.28","3.33","3.23","3.23","-","0.02","3.23","41","3.26","7","0.00"
"1416  ","廣豐  ","1357584","214","5589242","4.19","4.19","4.09","4.09","-","0.03","4.09","1","4.1","3","0.00"
"1417  ","嘉裕  ","1115133","238","6040934","5.32","5.5","5.28","5.45","+","0.11","5.41","4","5.45","12","0.00"
"1418  ","東華  ","278375","57","884032","3.23","3.23","3.11","3.13","-","0.06","3.13","2","3.19","3","0.00"
"1419  ","新紡  ","738370","117","9002320","12.25","12.25","12.15","12.15","+","0.05","12.15","141","12.2","20","22.5"
"1423  ","利華  ","374047","63","1572130","4.22","4.28","4.15","4.15","-","0.03","4.15","23","4.2","19","0.00"
"1432  ","大魯閣","15995","28","32250","2.02","2.03","2.02","2.03","+","0.13","2.03","6","--","0","0.00"
"1434  ","福懋  ","5872761","906","98066346","16.85","16.9","16.6","16.7","-","0.1","16.65","331","16.7","219","10.64"
