

2014年12月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10547,-,67.08,-0.63
發行量加權股價指數,9117.71,-,69.44,-0.76
臺灣50指數,6688.84,-,77.17,-1.14
臺灣中型100指數,7211.79,-,8.77,-0.12
臺灣資訊科技指數,7985.68,-,48.21,-0.6
臺灣發達指數,7839.18,-,66.98,-0.85
臺灣高股息指數,5604,-,19.29,-0.34
臺灣就業99指數,5413.54,-,50.92,-0.93
臺灣高薪100指數,5016.73,-,60.96,-1.2
臺灣企業經營101指數,5833.49,-,63.5,-1.08
臺灣低波動高股息指數,1376.14,-,15.25,-1.1
未含金融保險股指數,7677.69,-,40.17,-0.52
未含電子股指數,12987.29,-,148.23,-1.13
未含金融電子股指數,11108.39,-,74.4,-0.67
水泥窯製類指數,584.05,-,7.93,-1.34
塑膠化工類指數,760.46,-,11.32,-1.47
機電類指數,2048.49,-,8.52,-0.41
水泥類指數,149.28,-,1.71,-1.13
食品類指數,1209.49,+,0.08,0.01
塑膠類指數,207.97,-,4.51,-2.12
紡織纖維類指數,509.63,+,1.54,0.3
電機機械類指數,157.96,+,0.45,0.29
電器電纜類指數,36.87,-,0.4,-1.07
化學生技醫療類指數,99.24,-,0.07,-0.07
化學類指數,94.49,-,0.26,-0.27
生技醫療類指數,74.39,+,0.13,0.18
玻璃陶瓷類指數,56.88,-,1.38,-2.37
造紙類指數,172.21,+,2.06,1.21
鋼鐵類指數,98.21,-,0.9,-0.91
橡膠類指數,366.25,-,2.06,-0.56
汽車類指數,339.36,-,5.26,-1.53
電子類指數,363.88,-,1.58,-0.43
半導體類指數,119.9,-,0.8,-0.66
電腦及週邊設備類指數,100.77,+,0.16,0.16
光電類指數,38.71,+,0.52,1.36
通信網路類指數,112.68,-,0.46,-0.41
電子零組件類指數,84.95,-,0.68,-0.79
電子通路類指數,111.52,-,0.52,-0.46
資訊服務類指數,95.81,+,0.48,0.5
其他電子類指數,85.94,-,0.96,-1.1
建材營造類指數,281.9,+,1.37,0.49
航運類指數,84.59,+,1.99,2.41
觀光類指數,120.79,-,0.37,-0.31
金融保險類指數,1074.48,-,24.3,-2.21
貿易百貨類指數,237.27,-,2.05,-0.86
油電燃氣類指數,89.53,-,1.47,-1.62
其他類指數,237.01,-,1.12,-0.47
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10865.39,-,69.1,-0.63
發行量加權股價報酬指數,13883.77,-,105.74,-0.76
臺灣50報酬指數,10301.79,-,118.86,-1.14
臺灣中型100報酬指數,10322.46,-,12.56,-0.12
臺灣資訊科技報酬指數,11648.35,-,70.33,-0.6
臺灣發達報酬指數,10932.53,-,93.41,-0.85
臺灣高股息報酬指數,9234.19,-,31.8,-0.34
臺灣就業99報酬指數,6145.27,-,57.8,-0.93
臺灣高薪100報酬指數,5057.57,-,61.46,-1.2
臺灣企業經營101報酬指數,6231.49,-,67.83,-1.08
臺灣低波動高股息報酬指數,2702.04,-,29.95,-1.1
未含金融電子股報酬指數,17075.65,-,114.36,-0.67
水泥類報酬指數,197.54,-,2.27,-1.14
食品類報酬指數,1399.28,+,0.08,0.01
塑膠類報酬指數,258.71,-,5.61,-2.12
紡織纖維類報酬指數,624.14,+,1.89,0.3
電機機械類報酬指數,189.61,+,0.54,0.29
電器電纜類報酬指數,41.26,-,0.45,-1.08
化學生技醫療類報酬指數,120.39,-,0.08,-0.07
化學類報酬指數,117.04,-,0.31,-0.26
生技醫療類報酬指數,86.27,+,0.16,0.19
玻璃陶瓷類報酬指數,60.64,-,1.46,-2.35
造紙類報酬指數,199.7,+,2.39,1.21
鋼鐵類報酬指數,121.25,-,1.11,-0.91
橡膠類報酬指數,434.13,-,2.44,-0.56
汽車類報酬指數,395.02,-,6.12,-1.53
電子類報酬指數,507.08,-,2.21,-0.43
半導體類報酬指數,160.51,-,1.08,-0.67
電腦及週邊設備類報酬指數,144.39,+,0.22,0.15
光電類報酬指數,45.7,+,0.61,1.35
通信網路類報酬指數,172.57,-,0.7,-0.4
電子零組件類報酬指數,116.38,-,0.93,-0.79
電子通路類報酬指數,163.4,-,0.76,-0.46
資訊服務類報酬指數,144.68,+,0.73,0.51
其他電子類報酬指數,99.72,-,1.11,-1.1
建材營造類報酬指數,365.71,+,1.78,0.49
航運類報酬指數,99.37,+,2.33,2.4
觀光類報酬指數,133.46,-,0.41,-0.31
金融保險類報酬指數,1338.35,-,30.27,-2.21
貿易百貨類報酬指數,276.24,-,2.38,-0.85
油電燃氣類報酬指數,106.23,-,1.74,-1.61
其他類報酬指數,302.94,-,1.43,-0.47
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","82753263906","2055598141","683552"
"2.台灣存託憑證","29616061","5204746","938"
"3.受益憑證","0","0","0"
"4.ETF","4059018904","158621720","20405"
"5.受益證券","15799700","931000","74"
"6.變更交易股票","18003457","4116341","1082"
"7.認購(售)權證","3233648820","3102373000","72118"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","82771267363","2059714482","684634"
"總計(1~12)","90109350848","5326844948","778169"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2300(18),297(12)
"下跌(跌停)",3480(40),458(1)
"持平",434,88
"未成交",3989,3
"無比價",1072,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年12月01日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","21282946","2802","1420990551","66.3","67.45","66.15","66.8","-","0.7","66.8","66","66.85","2,471","0.00"
="0051  ","中100 ","80000","42","2297690","28.82","28.85","28.56","28.72","-","0.16","28.71","3","28.8","8","0.00"
="0052  ","FB科技","2000","1","82220","41.11","41.11","41.11","41.11","-","0.32","40.65","1","41.43","36","0.00"
="0053  ","寶電子","34565","26","981313","28.5","28.58","28.26","28.44","-","0.31","28.45","2","28.64","2","0.00"
="0054  ","台商50","21000","9","466300","22.42","22.42","22.1","22.22","-","0.31","22.26","2","22.57","3","0.00"
="0055  ","寶金融","1713000","251","25027480","14.67","14.71","14.53","14.62","-","0.27","14.62","15","14.63","441","0.00"
="0056  ","高股息","1060110","513","24769901","23.43","23.5","23.15","23.4","-","0.07","23.4","7","23.46","9","0.00"
="0057  ","FB摩台","36000","12","1463910","41.09","41.09","40.47","40.9","-","0.39","40.75","50","40.77","50","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","37.24","2","37.9","34","0.00"
="0059  ","FB金融","7000","3","229970","32.87","32.87","32.79","32.79","-","0.68","32.61","38","32.79","34","0.00"
="0060  ","新台灣","7000","7","218540","31.46","31.46","31.05","31.13","-","0.33","31.01","2","31.41","1","0.00"
="0061  ","寶滬深","55556876","6988","816628070","14.55","14.85","14.52","14.8","+","0.33","14.79","42","14.8","459","0.00"
="006203","寶摩臺","17000","8","541040","31.98","31.98","31.09","31.95","-","0.19","31.6","2","33.2","3","0.00"
="006204","豐臺灣","56211","18","2562369","45.61","45.66","45.11","45.6","-","0.23","45.48","15","45.6","13","0.00"
="006205","FB上証","23870121","3239","584077322","24.19","24.63","24.18","24.63","+","0.71","24.62","2","24.63","292","0.00"
="006206","元上證","10513051","1710","239226844","22.41","22.95","22.41","22.89","+","0.67","22.88","54","22.89","11","0.00"
="006207","FH滬深","9315640","1486","163976354","17.45","17.7","17.44","17.68","+","0.33","17.68","74","17.69","69","0.00"
="006208","FB台50","1000","1","37820","37.82","37.82","37.82","37.82","-","0.18","37.69","34","37.94","37","0.00"
="00631L","T50正2","7717000","554","161440400","20.9","21.31","20.61","21.03","-","0.37","21","1","21.03","169","0.00"
="00632R","T50反1","8593000","1002","167597300","19.58","19.61","19.35","19.45","+","0.11","19.45","40","19.47","3","0.00"
="00633L","上証2X","14047000","1268","361627250","25","26.21","25","25.97","+","1.58","25.95","5","25.97","43","0.00"
="00634R","上証反","4633000","357","80724830","17.75","17.75","17.28","17.43","-","0.47","17.43","41","17.44","53","0.00"
="0080  ","恒中國","1400","7","509150","363","364","363","363.05","+","3.9","357.45","1","363.5","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","786","1","988","1","0.00"
="008201","上證50","56800","101","3542280","61.5","63.5","61.2","62.8","+","1.7","62.6","8","62.8","1","0.00"
="01001T","富邦R1","0","0","0","--","--","--","--"," ","0","15.51","8","15.69","1","0.00"
="01002T","國泰R1","482000","29","8680780","17.99","18.03","17.98","18.01"," ","0","18","1","18.01","15","0.00"
="01003T","新光R1","106000","8","1350740","12.74","12.76","12.74","12.76","+","0.02","12.75","5","12.8","1","0.00"
="01004T","富邦R2","38000","8","488830","12.77","12.88","12.77","12.86","-","0.04","12.86","48","12.89","13","0.00"
="01007T","國泰R2","114000","16","1755900","15.4","15.41","15.4","15.4","-","0.03","15.4","8","15.41","7","0.00"
="01008T","駿馬R1","191000","13","3523450","18.45","18.45","18.42","18.44","-","0.06","18.44","20","18.49","10","0.00"
"1101  ","台泥  ","5308487","2340","240407050","45","45.6","44.9","45.2","-","0.25","45.2","193","45.3","1","15.64"
"1102  ","亞泥  ","4931837","2210","192187343","39.05","39.25","38.7","38.8","-","0.9","38.8","95","38.85","14","14.11"
"1103  ","嘉泥  ","212673","103","2947545","13.85","14","13.8","14"," ","0","13.95","2","14","28","7.61"
"1104  ","環泥  ","214251","119","5664951","26.5","26.6","26.35","26.5","-","0.2","26.5","15","26.6","45","11.62"
"1108  ","幸福  ","762270","239","7925098","10","10.55","10","10.45","+","0.25","10.4","62","10.45","17","13.4"
"1109  ","信大  ","67000","38","905150","13.3","13.9","13.25","13.6","+","0.2","13.6","15","13.65","8","15.11"
"1110  ","東泥  ","65056","32","1026434","15.9","15.9","15.55","15.9","-","0.1","15.9","9","16","11","72.27"
"1201  ","味全  ","2498253","932","69956755","27.55","28.2","27.4","28.05","-","0.25","28.05","167","28.1","1","34.21"
