

2006年05月25日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年05月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","78000","21","710200","9.1","9.12","9.08","9.1","-","0.1","9.1","7","9.19","9","0.00"
="0050  ","台灣50","4100000","504","218380200","53.35","53.7","53","53.35"," ","0","53.3","61","53.35","468","0.00"
="01001T","富邦R1","130000","18","1421080","10.91","10.95","10.9","10.95","+","0.04","10.91","28","10.95","5","0.00"
="01002T","國泰R1","2161000","126","22643180","10.58","10.58","10.46","10.47","X","0","10.47","218","10.48","20","0.00"
="01003T","新光R1","1332000","41","13920470","10.43","10.46","10.43","10.46","+","0.04","10.46","55","10.47","100","0.00"
="01004T","富邦R2","183000","26","1906950","10.42","10.43","10.41","10.42"," ","0","10.42","681","10.43","62","0.00"
"1101  ","台泥  ","15239423","2449","370951262","23.95","24.7","23.85","24.45","+","0.7","24.45","26","24.5","102","11.7"
"1101A ","台泥特","400000","5","10840000","27.1","27.1","27.1","27.1","X","0","26.95","499","27.1","88","0.00"
"1102  ","亞泥  ","4291218","1096","104197737","24","24.8","23.9","23.95","-","0.15","23.95","39","24.1","41","8.12"
"1103  ","嘉泥  ","10301004","2204","200498616","18.65","19.9","18.6","19.9","+","1.3","19.9","1,871","--","0","4.88"
"1104  ","環泥  ","1032036","272","11799099","11.3","11.55","11.3","11.5","+","0.2","11.4","124","11.5","78","10.27"
"1107  ","建台  ","54000","5","65880","1.22","1.22","1.22","1.22","-","0.09","--","0","1.22","3,351","3.13"
"1108  ","幸福  ","3375046","531","30276734","8.9","9.09","8.7","9.09","+","0.59","9.09","1,848","--","0","15.41"
"1109  ","信大  ","1339655","313","15373113","11.35","11.7","11.25","11.6","+","0.4","11.6","51","11.65","30","8.23"
"1110  ","東泥  ","1730612","359","13264222","7.51","7.86","7.49","7.81","+","0.32","7.8","94","7.81","6","16.98"
"1201  ","味全  ","6952660","885","82981631","11.65","12.1","11.65","12.1","+","0.75","12.1","8,685","--","0","18.62"
"1203  ","味王  ","1078244","274","12007756","10.8","11.5","10.8","11.25","+","0.45","11.1","2","11.25","5","0.00"
"1207  ","嘉食化","738578","122","1477051","2","2.02","1.98","2"," ","0","2","42","2.01","15","0.00"
"1210  ","大成  ","2205366","460","29042230","12.95","13.3","12.95","13.1","+","0.3","13.1","7","13.15","47","8.56"
"1213  ","大飲  ","41439","29","640235","15.75","15.75","15.2","15.35","-","0.05","15.35","1","15.4","9","383.75"
"1215  ","卜蜂  ","1034252","185","5492637","5.3","5.37","5.26","5.3","+","0.01","5.27","12","5.3","20","31.18"
"1216  ","統一  ","20374683","3285","519128436","24.3","26","24.3","24.9","+","0.6","24.9","81","25","244","30.37"
"1217  ","愛之味","756430","195","5586279","7.23","7.5","7.23","7.4","+","0.17","7.39","1","7.4","14","20.56"
"1218  ","泰山  ","1198099","275","7475571","6.07","6.37","6.07","6.24","+","0.19","6.24","3","6.27","11","0.00"
"1219  ","福壽  ","819487","138","4480353","5.4","5.54","5.39","5.45","+","0.06","5.4","8","5.45","2","30.28"
"1220  ","台榮  ","248904","29","1863478","7.5","7.65","7.4","7.51","+","0.01","7.51","1","7.59","29","41.72"
"1225  ","福懋油","552000","91","2830820","5.02","5.23","5.01","5.19","-","0.01","5.18","5","5.19","124","0.00"
"1227  ","佳格  ","609219","117","9398848","15.5","15.5","15.35","15.5","+","0.15","15.45","38","15.5","1,171","16.15"
"1229  ","聯華  ","10267887","2030","157764125","14.8","15.7","14.8","15.6","+","0.8","15.55","4","15.6","53","11.14"
"1231  ","聯華食","358424","83","3574727","9.99","10.05","9.88","10.05","+","0.06","10","1","10.05","42","83.75"
"1232  ","大統益","63635","23","1158954","18.5","18.5","18.2","18.45","+","0.25","18.25","2","18.45","2","9.09"
"1233  ","天仁  ","122494","38","3704921","30.3","30.6","30","30","-","0.25","30","33","30.5","5","19.23"
"1234  ","黑松  ","15656678","2777","224645242","13.85","14.75","13.6","14.3","+","0.5","14.25","20","14.3","21","79.44"
