

2015年04月29日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11416.04,-,116.42,-1.01
發行量加權股價指數,9853.83,-,103,-1.03
臺灣50指數,7177.73,-,108.59,-1.49
臺灣中型100指數,7660.5,-,66.29,-0.86
臺灣資訊科技指數,8237.69,-,154.06,-1.84
臺灣發達指數,8413.18,-,89.38,-1.05
臺灣高股息指數,6006.4,-,69.05,-1.14
臺灣就業99指數,6042.48,-,59.95,-0.98
臺灣高薪100指數,5452.91,-,58.62,-1.06
臺灣企業經營101指數,6325.93,-,60.6,-0.95
臺灣低波動高股息指數,1500.76,-,7.89,-0.52
未含金融保險股指數,8206.94,-,85.29,-1.03
未含電子股指數,14558.8,-,43.18,-0.3
未含金融電子股指數,12294.28,+,5.69,0.05
水泥窯製類指數,580.56,-,3.48,-0.6
塑膠化工類指數,866.03,-,2.04,-0.24
機電類指數,2142.95,-,35.8,-1.64
水泥類指數,149.15,-,1.12,-0.75
食品類指數,1245.68,+,0.86,0.07
塑膠類指數,245.55,-,1.81,-0.73
紡織纖維類指數,609.04,+,3.81,0.63
電機機械類指數,166.96,-,0.15,-0.09
電器電纜類指數,37.64,+,0.31,0.83
化學生技醫療類指數,109.23,+,0.68,0.63
化學類指數,109.02,+,0.65,0.6
生技醫療類指數,77.06,+,0.5,0.65
玻璃陶瓷類指數,55.07,+,0.11,0.2
造紙類指數,178.88,+,1.58,0.89
鋼鐵類指數,100.83,-,0.37,-0.37
橡膠類指數,375.52,+,3.33,0.89
汽車類指數,346.23,+,6.08,1.79
電子類指數,380.58,-,6.62,-1.71
半導體類指數,123.27,-,2.37,-1.89
電腦及週邊設備類指數,108.69,-,1.53,-1.39
光電類指數,41.46,-,0.89,-2.1
通信網路類指數,119.28,-,0.87,-0.72
電子零組件類指數,92.69,-,1.69,-1.79
電子通路類指數,116.97,+,0.22,0.19
資訊服務類指數,104.23,-,0.28,-0.27
其他電子類指數,87.64,-,1.99,-2.22
建材營造類指數,318.41,+,3.26,1.03
航運類指數,94.74,+,0.59,0.63
觀光類指數,125.23,+,0.98,0.79
金融保險類指數,1241.08,-,13.41,-1.07
貿易百貨類指數,240.86,-,1.87,-0.77
油電燃氣類指數,105.82,+,0.56,0.53
其他類指數,282.96,-,2.6,-0.91
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11760.68,-,119.94,-1.01
發行量加權股價報酬指數,15004.68,-,156.84,-1.03
臺灣50報酬指數,11054.76,-,167.24,-1.49
臺灣中型100報酬指數,10964.71,-,94.89,-0.86
臺灣資訊科技報酬指數,12015.95,-,224.72,-1.84
臺灣發達報酬指數,11733.04,-,124.64,-1.05
臺灣高股息報酬指數,9897.26,-,113.77,-1.14
臺灣就業99報酬指數,6859.22,-,68.05,-0.98
臺灣高薪100報酬指數,5497.31,-,59.09,-1.06
臺灣企業經營101報酬指數,6757.53,-,64.74,-0.95
臺灣低波動高股息報酬指數,2946.74,-,15.48,-0.52
未含金融電子股報酬指數,18898.57,+,8.74,0.05
