

2014年06月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10855.71,+,29.9,0.28
發行量加權股價指數,9279.93,+,39.33,0.43
臺灣50指數,6470.09,+,34.04,0.53
臺灣中型100指數,7756.86,+,15.83,0.2
臺灣資訊科技指數,7774.96,+,26.08,0.34
臺灣發達指數,7945.4,+,56.02,0.71
臺灣高股息指數,6071.56,-,5.96,-0.1
臺灣就業99指數,5483.83,+,19.01,0.35
臺灣企業經營101指數,5895.25,+,33.43,0.57
臺灣低波動高股息指數,1494,+,2.63,0.18
未含金融保險股指數,7885.32,+,36.64,0.47
未含電子股指數,13379.78,+,94.65,0.71
未含金融電子股指數,11772.43,+,108.45,0.93
水泥窯製類指數,600.62,+,5.26,0.88
塑膠化工類指數,856.67,+,7.79,0.92
機電類指數,2070.76,+,3.26,0.16
水泥類指數,150.76,+,1.14,0.76
食品類指數,1250.32,+,6.72,0.54
塑膠類指數,232.9,+,2.82,1.23
紡織纖維類指數,531.14,+,4.96,0.94
電機機械類指數,174.53,-,0.76,-0.43
電器電纜類指數,42.25,+,0.44,1.05
化學生技醫療類指數,117.13,+,0.44,0.38
化學類指數,112.48,+,0.74,0.66
生技醫療類指數,86.88,+,0.01,0.01
玻璃陶瓷類指數,63.83,+,0.91,1.45
造紙類指數,185.68,+,1.37,0.74
鋼鐵類指數,99.16,+,1.49,1.53
橡膠類指數,399.18,+,1.6,0.4
汽車類指數,319.2,+,3.67,1.16
電子類指數,366.41,+,0.63,0.17
半導體類指數,116.55,+,0.3,0.26
電腦及週邊設備類指數,107.72,+,0.46,0.43
光電類指數,40.71,-,0.35,-0.85
通信網路類指數,118.99,-,0.09,-0.08
電子零組件類指數,94.18,+,0.82,0.88
電子通路類指數,123.87,+,0.83,0.67
資訊服務類指數,104.34,-,0.52,-0.5
其他電子類指數,78.99,+,0.03,0.04
建材營造類指數,292.52,+,3.41,1.18
航運類指數,73.27,+,0.47,0.65
觀光類指數,143.86,-,0.3,-0.21
金融保險類指數,1032.04,+,1.58,0.15
貿易百貨類指數,251.31,+,3.19,1.29
油電燃氣類指數,98.49,+,2.19,2.27
其他類指數,249.02,+,0.75,0.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10859.64,+,31.18,0.29
發行量加權股價報酬指數,13715.55,+,59.8,0.44
臺灣50報酬指數,9699.19,+,51.02,0.53
臺灣中型100報酬指數,10779.68,+,30.23,0.28
臺灣資訊科技報酬指數,11046.01,+,41.41,0.38
臺灣發達報酬指數,10780.24,+,76.01,0.71
臺灣高股息報酬指數,9573.86,+,8.83,0.09
臺灣就業99報酬指數,6051.44,+,20.98,0.35
臺灣企業經營101報酬指數,6076.06,+,35.75,0.59
臺灣低波動高股息報酬指數,2816.2,+,8.49,0.3
未含金融電子股報酬指數,17548.73,+,161.79,0.93
水泥類報酬指數,190.44,+,1.43,0.76
食品類報酬指數,1407.36,+,7.57,0.54
塑膠類報酬指數,281.77,+,3.42,1.23
紡織纖維類報酬指數,630.4,+,5.88,0.94
電機機械類報酬指數,204.76,-,0.88,-0.43
電器電纜類報酬指數,46.43,+,0.48,1.04
化學生技醫療類報酬指數,138.24,+,0.51,0.37
化學類報酬指數,134.98,+,0.89,0.66
生技醫療類報酬指數,98.57,+,0.01,0.01
玻璃陶瓷類報酬指數,67.51,+,0.96,1.44
造紙類報酬指數,210.2,+,1.55,0.74
鋼鐵類報酬指數,118.48,+,1.77,1.52
橡膠類報酬指數,456.4,+,1.82,0.4
汽車類報酬指數,360.35,+,4.14,1.16
電子類報酬指數,495.8,+,0.96,0.19
半導體類報酬指數,152.14,+,0.38,0.25
電腦及週邊設備類報酬指數,147.87,+,0.89,0.61
光電類報酬指數,47.18,-,0.4,-0.84
通信網路類報酬指數,174.48,-,0.14,-0.08
電子零組件類報酬指數,125.2,+,1.1,0.89
電子通路類報酬指數,172.26,+,1.15,0.67
資訊服務類報酬指數,151.12,-,0.75,-0.49
其他電子類報酬指數,89.94,+,0.04,0.04
建材營造類報酬指數,364.97,+,4.25,1.18
