

2014年11月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10539.94,+,34.06,0.32
發行量加權股價指數,9122.33,+,30.8,0.34
臺灣50指數,6701.78,+,22.44,0.34
臺灣中型100指數,7171.43,+,42.07,0.59
臺灣資訊科技指數,7898.67,-,0.97,-0.01
臺灣發達指數,7863.83,+,52.42,0.67
臺灣高股息指數,5571.03,+,9,0.16
臺灣就業99指數,5439.45,+,10.34,0.19
臺灣高薪100指數,5053.31,+,16.23,0.32
臺灣企業經營101指數,5865.76,+,15.22,0.26
臺灣低波動高股息指數,1388.57,+,6.78,0.49
未含金融保險股指數,7652.54,+,24.63,0.32
未含電子股指數,13128.17,+,99.24,0.76
未含金融電子股指數,11166.13,+,99.88,0.9
水泥窯製類指數,595.63,+,6.3,1.07
塑膠化工類指數,772.45,+,5.88,0.77
機電類指數,2031.33,+,0.53,0.03
水泥類指數,152.4,+,1.97,1.31
食品類指數,1206.93,+,3.21,0.27
塑膠類指數,212.12,+,2.3,1.1
紡織纖維類指數,508.51,-,0.33,-0.06
電機機械類指數,156.21,+,2.7,1.76
電器電纜類指數,37.49,+,0.15,0.4
化學生技醫療類指數,100.02,+,0.37,0.37
化學類指數,95.64,+,0.32,0.34
生技醫療類指數,74.58,+,0.3,0.4
玻璃陶瓷類指數,57.7,-,0.08,-0.14
造紙類指數,171.45,-,0.56,-0.33
鋼鐵類指數,99.02,+,1.22,1.25
橡膠類指數,369.62,-,0.05,-0.01
汽車類指數,351.78,+,3.05,0.87
電子類指數,360.81,-,0.12,-0.03
半導體類指數,118.31,-,0.24,-0.2
電腦及週邊設備類指數,99.84,+,0.07,0.07
光電類指數,37.78,-,0.26,-0.68
通信網路類指數,113.27,-,0.15,-0.13
電子零組件類指數,84.36,+,1.32,1.59
電子通路類指數,111.92, ,--,--
資訊服務類指數,94.58,-,0.19,-0.2
其他電子類指數,86.24,-,0.02,-0.02
建材營造類指數,271.12,+,2.26,0.84
航運類指數,80.32,+,0.61,0.77
觀光類指數,122.29,-,0.77,-0.63
金融保險類指數,1100.55,+,4.77,0.44
貿易百貨類指數,239.47,+,5.15,2.2
油電燃氣類指數,91.89,+,0.87,0.96
其他類指數,237.12,+,2.92,1.25
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10858.12,+,35.1,0.32
發行量加權股價報酬指數,13890.8,+,46.89,0.34
臺灣50報酬指數,10321.73,+,34.58,0.34
臺灣中型100報酬指數,10264.7,+,60.22,0.59
臺灣資訊科技報酬指數,11521.44,-,1.41,-0.01
臺灣發達報酬指數,10966.91,+,73.11,0.67
臺灣高股息報酬指數,9179.86,+,14.82,0.16
臺灣就業99報酬指數,6174.68,+,11.74,0.19
臺灣高薪100報酬指數,5094.45,+,16.36,0.32
臺灣企業經營101報酬指數,6265.96,+,16.26,0.26
臺灣低波動高股息報酬指數,2726.46,+,13.33,0.49
未含金融電子股報酬指數,17164.4,+,153.53,0.9
水泥類報酬指數,201.67,+,2.61,1.31
食品類報酬指數,1396.32,+,3.71,0.27
塑膠類報酬指數,263.87,+,2.87,1.1
紡織纖維類報酬指數,622.76,-,0.41,-0.07
電機機械類報酬指數,187.51,+,3.24,1.76
電器電纜類報酬指數,41.95,+,0.16,0.38
化學生技醫療類報酬指數,121.33,+,0.45,0.37
化學類報酬指數,118.45,+,0.4,0.34
生技醫療類報酬指數,86.49,+,0.35,0.41
玻璃陶瓷類報酬指數,61.51,-,0.08,-0.13
造紙類報酬指數,198.82,-,0.65,-0.33
鋼鐵類報酬指數,122.26,+,1.51,1.25
橡膠類報酬指數,438.11,-,0.06,-0.01
汽車類報酬指數,409.47,+,3.55,0.87
電子類報酬指數,502.81,-,0.16,-0.03
半導體類報酬指數,158.38,-,0.32,-0.2
電腦及週邊設備類報酬指數,143.07,+,0.1,0.07
光電類報酬指數,44.61,-,0.3,-0.67
通信網路類報酬指數,173.47,-,0.23,-0.13
電子零組件類報酬指數,115.57,+,1.81,1.59
電子通路類報酬指數,163.98, ,--,--
資訊服務類報酬指數,142.82,-,0.28,-0.2
其他電子類報酬指數,100.07,-,0.01,-0.01
建材營造類報酬指數,351.72,+,2.93,0.84
航運類報酬指數,94.35,+,0.71,0.76
觀光類報酬指數,135.12,-,0.84,-0.62
金融保險類報酬指數,1370.83,+,5.94,0.44
貿易百貨類報酬指數,278.8,+,6,2.2
油電燃氣類報酬指數,109.03,+,1.04,0.96
其他類報酬指數,303.08,+,3.74,1.25
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","70134033902","1730994288","604189"
"2.台灣存託憑證","33818410","6371064","1112"
"3.受益憑證","0","0","0"
"4.ETF","3639447381","171664090","21891"
"5.受益證券","33954470","2025000","307"
"6.變更交易股票","17582296","5291457","891"
"7.認購(售)權證","2751843890","2739616000","65473"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","70151616198","1736285745","605080"
"總計(1~12)","76610680349","4655961899","693863"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2486(19),402(17)
"下跌(跌停)",3179(53),335(2)
"持平",600,103
"未成交",4120,4
"無比價",865,2
