

2015年02月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11018.4,+,71.23,0.65
發行量加權股價指數,9513.92,+,65.19,0.69
臺灣50指數,6947.73,+,60.47,0.88
臺灣中型100指數,7538.4,+,42.03,0.56
臺灣資訊科技指數,8438.2,+,63.29,0.76
臺灣發達指數,8114.94,+,61.58,0.76
臺灣高股息指數,5970.92,+,38.64,0.65
臺灣就業99指數,5673.93,+,41.25,0.73
臺灣高薪100指數,5178.83,+,42.42,0.83
臺灣企業經營101指數,6074.29,+,51.12,0.85
臺灣低波動高股息指數,1447.91,+,13.11,0.91
未含金融保險股指數,8048.54,+,50.01,0.63
未含電子股指數,13474.93,+,101.46,0.76
未含金融電子股指數,11640.49,+,71.23,0.62
水泥窯製類指數,568.46,-,0.65,-0.11
塑膠化工類指數,826.5,+,8.98,1.1
機電類指數,2146.6,+,13.56,0.64
水泥類指數,144.09,-,0.29,-0.2
食品類指數,1235.49,+,16.55,1.36
塑膠類指數,229.11,+,3.56,1.58
紡織纖維類指數,542.1,+,9.97,1.87
電機機械類指數,163.73,+,1.47,0.91
電器電纜類指數,36.86,-,0.04,-0.11
化學生技醫療類指數,105.24,+,0.37,0.35
化學類指數,103.07,+,0.51,0.5
生技醫療類指數,76.13,+,0.11,0.14
玻璃陶瓷類指數,57.7,+,0.19,0.33
造紙類指數,169.84,+,0.09,0.05
鋼鐵類指數,100.9,-,0.31,-0.31
橡膠類指數,388.81,+,0.4,0.1
汽車類指數,330.27,+,3.6,1.1
電子類指數,381.55,+,2.39,0.63
半導體類指數,126.49,+,1.15,0.92
電腦及週邊設備類指數,107.33,+,0.6,0.56
光電類指數,41.9,-,0.26,-0.62
通信網路類指數,120.15,+,0.48,0.4
電子零組件類指數,92.45,+,1.45,1.59
電子通路類指數,118.34,+,0.89,0.76
資訊服務類指數,104.64,+,0.69,0.66
其他電子類指數,81.81,+,0.1,0.12
建材營造類指數,282.68,-,0.89,-0.31
航運類指數,91.92,-,0.41,-0.44
觀光類指數,122.99,+,0.21,0.17
金融保險類指數,1088.33,+,11.98,1.11
貿易百貨類指數,249.9,-,2,-0.79
油電燃氣類指數,90.47,+,0.22,0.24
