

2005年08月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年08月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","884000","68","6768790","7.61","7.73","7.61","7.73","+","0.13","7.73","17","7.77","9","0.00"
="0050  ","台灣50","3398000","319","168976280","49.75","49.85","49.54","49.76","+","0.01","49.75","203","49.76","22","0.00"
="01001T","富邦R1","1328000","148","13495450","10.15","10.2","10.15","10.2"," ","0","10.15","3,954","10.2","4,051","0.00"
"1101  ","台泥  ","7320972","1269","151053613","20.75","20.75","20.5","20.65","+","0.05","20.6","128","20.65","301","17.21"
"1101A ","台泥特","200000","4","5500000","27.5","27.5","27.5","27.5"," ","0","27.45","210","27.95","1","0.00"
"1102  ","亞泥  ","12066000","1507","256726650","21.15","21.4","21.1","21.3","+","0.25","21.3","467","21.35","340","7.69"
"1103  ","嘉泥  ","2380389","341","33091526","13.85","14","13.75","14","+","0.15","14","68","14.05","20","0.00"
"1104  ","環泥  ","624130","135","6781246","10.8","10.95","10.7","10.95","+","0.15","10.9","100","10.95","67","7.4"
"1107  ","建台  ","271000","41","176120","0.62","0.66","0.62","0.66","+","0.04","0.66","21","--","0","0.00"
"1108  ","幸福  ","234100","67","1686899","7.23","7.25","7.15","7.24","+","0.01","7.23","1","7.24","12","0.00"
"1109  ","信大  ","51772","24","466991","9.08","9.08","9","9.01","-","0.06","9.01","28","9.05","5","12.34"
"1110  ","東泥  ","155313","54","1046338","6.7","6.79","6.7","6.71","-","0.08","6.71","25","6.72","2","35.32"
"1201  ","味全  ","1457812","276","15056618","10.45","10.45","10.25","10.4","-","0.05","10.35","15","10.4","108","0.00"
"1203  ","味王  ","475000","45","4189440","8.85","8.88","8.8","8.87","-","0.01","8.81","5","8.87","3","126.71"
"1204  ","津津  ","0","0","0","--","--","--","--"," ","0","--","0","2.59","171","0.00"
"1207  ","嘉食化","169130","38","477555","2.86","2.86","2.81","2.84"," ","0","2.81","26","2.84","31","0.00"
"1210  ","大成  ","639024","111","6390960","10.15","10.15","9.95","10","-","0.15","10","8","10.05","75","18.18"
"1213  ","大飲  ","12000","6","120000","10","10","10","10","-","0.3","9.91","1","10","6","58.82"
"1215  ","卜蜂  ","183177","55","980098","5.4","5.4","5.3","5.4"," ","0","5.4","1","5.41","8","0.00"
"1216  ","統一  ","8338346","1158","117146449","14.2","14.25","13.9","13.95","-","0.25","13.95","109","14","7","21.46"
