

2004年06月25日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2004年06月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","12000","3","77250","6.4","6.7","6.4","6.7","+","0.3","6.55","","6.7","","0.00"
="0015  ","富邦  ","64000","10","360750","5.65","5.65","5.6","5.65"," ","0","5.6","","5.65","","0.00"
="0029  ","富邦店","50000","12","231760","4.62","4.65","4.61","4.62","-","0.01","4.62","","4.66","","0.00"
="0050  ","台灣50","4994000","704","221913110","44.3","44.7","43.95","44.4","+","0.04","44.38","","44.4","","0.00"
"1101  ","台泥  ","31972060","4240","470992833","14.4","14.95","14.3","14.75","+","0.5","14.75","","14.8","","14.75"
"1101A ","台泥特","20000","3","566000","28.3","28.3","28.3","28.3"," ","0","28.1","","28.4","","0.00"
"1102  ","亞泥  ","17097065","1835","318058372","17.9","18.9","17.9","18.5","+","0.5","18.5","","18.6","","8.94"
"1103  ","嘉泥  ","20328784","2435","325897010","15.2","16.2","15.2","16.2","+","1","16.2","","--","","15.73"
"1104  ","環泥  ","4057340","790","49488628","11.95","12.35","11.9","12.05","+","0.15","12.05","","12.1","","7.26"
"1107  ","建台  ","18402142","2135","49694070","2.53","2.89","2.53","2.88","+","0.17","2.87","","2.88","","0.00"
"1108  ","幸福  ","2148987","454","20507677","9.5","9.75","9.2","9.6","+","0.35","9.55","","9.6","","8.21"
"1109  ","信大  ","117000","53","1085300","9.1","9.45","9.1","9.4","+","0.35","9.2","","9.4","","18.43"
"1110  ","東泥  ","2630100","478","23016900","8.6","8.85","8.45","8.6","+","0.05","8.6","","8.65","","10.12"
"1201  ","味全  ","2734521","612","33028632","11.9","12.25","11.75","12.1","+","0.15","12.05","","12.1","","44.81"
"1203  ","味王  ","1308021","344","14136822","10.55","11.1","10.4","11","+","0.3","10.9","","11","","110"
"1204  ","津津  ","50000","20","203140","4","4.17","4","4.16","+","0.08","4.05","","4.16","","0.00"
"1207  ","嘉食化","1147535","212","2921701","2.48","2.6","2.48","2.54","+","0.01","2.53","","2.54","","0.00"
"1210  ","大成  ","496212","111","4164808","8.4","8.45","8.35","8.35"," ","0","8.35","","8.4","","10.99"
"1212  ","中日  ","66057","17","85270","1.17","1.33","1.17","1.29","+","0.04","1.25","","1.3","","0.00"
"1213  ","大飲  ","5001","4","59711","11.9","12","11.9","12","+","0.1","12","","12.2","","0.00"
"1215  ","卜蜂  ","1651030","205","11988315","7.3","7.4","7.15","7.15","-","0.15","7.15","","7.2","","14.3"
"1216  ","統一  ","24241321","3556","364210151","14.8","15.2","14.75","14.95","+","0.25","14.95","","15","","14.8"
"1217  ","愛之味","235039","95","1717429","7.3","7.4","7.25","7.3","+","0.05","7.3","","7.35","","16.98"
"1218  ","泰山  ","752002","130","5328264","7.1","7.25","7","7","-","0.05","7","","7.05","","23.33"
"1219  ","福壽  ","135000","42","856450","6.35","6.4","6.3","6.35"," ","0","6.35","","6.4","","19.24"
"1220  ","台榮  ","174699","45","897477","5.05","5.2","5.05","5.1","+","0.05","5.1","","5.15","","0.00"
"1224  ","惠勝  ","1000","1","700","0.7","0.7","0.7","0.7","-","0.05","--","","0.7","","0.00"
"1225  ","福懋油","457005","112","2618625","5.65","5.85","5.65","5.65"," ","0","5.6","","5.65","","22.6"
"1227  ","佳格  ","253880","69","2583027","10.15","10.25","10.1","10.1","-","0.05","10.1","","10.15","","8.49"
"1229  ","聯華  ","791078","155","7971373","10.1","10.2","10","10.05","+","0.05","10.05","","10.1","","13.05"
"1231  ","聯華食","137327","71","1397714","10.25","10.3","10.1","10.2"," ","0","10.15","","10.25","","12.14"
"1232  ","大統益","66051","14","1332224","20.2","20.3","20","20","-","0.2","20.1","","20.3","","10.31"
"1233  ","天仁  ","9022","10","178136","19.6","19.9","19.6","19.8","-","0.2","19.8","","20","","12.3"
"1234  ","黑松  ","1483020","107","15436156","10.35","10.65","10.3","10.35","-","0.05","10.35","","10.45","","21.12"
"1235  ","興泰  ","22475","13","440562","19.3","19.9","19.3","19.9","+","0.3","19.8","","19.9","","11.06"
"1236  ","宏亞  ","94000","16","1681000","17.6","18","17.6","17.9","+","0.3","17.9","","18","","7.49"
"1301  ","台塑  ","7967275","1139","369956373","46.1","46.6","46.1","46.6","-","0.1","46.6","","46.7","","11.02"
"1303  ","南亞  ","12022612","2013","519260515","43","43.4","42.9","43.4","+","0.4","43.4","","43.5","","13.61"
"1304  ","台聚  ","6802232","1121","78120523","11.35","11.6","11.2","11.5","+","0.15","11.45","","11.5","","20.91"
"1305  ","華夏  ","4744944","760","54318456","11.3","11.65","11.2","11.45","+","0.1","11.45","","11.5","","24.89"
"1306  ","合發  ","44000","25","546400","12.45","12.5","12.2","12.4","-","0.05","12.35","","12.4","","38.75"
"1307  ","三芳  ","19000","11","430800","22.8","23","22.5","22.5","-","0.3","22.5","","23","","16.79"
"1308  ","亞聚  ","1813350","404","29977608","16.3","16.7","16.2","16.5","+","0.1","16.5","","16.6","","16.67"
"1309  ","台達化","2979410","691","31525896","10.4","10.75","10.3","10.55","+","0.1","10.55","","10.6","","0.00"
"1310  ","台苯  ","7143222","1738","170723043","23.5","24.2","23.4","24.1","+","0.6","23.9","","24.1","","30.13"
"1311  ","福聚  ","662094","230","18009583","27","27.4","26.8","27.3","+","0.3","27.3","","27.4","","9.16"
"1312  ","國喬  ","2962284","567","34835431","11.7","11.95","11.55","11.75"," ","0","11.75","","11.8","","0.00"
"1312A ","國喬特","3000","3","33750","11.2","11.35","11.2","11.35"," ","0","11","","11.4","","0.00"
"1313  ","聯成  ","3577163","684","39410149","10.9","11.15","10.85","11","+","0.05","10.95","","11","","16.92"
"1314  ","中石化","5828950","845","31375396","5.4","5.45","5.3","5.35","-","0.05","5.35","","5.4","","10.49"
"1315  ","達新  ","167021","45","1595798","9.6","9.7","9.5","9.55","+","0.05","9.55","","9.6","","13.08"
"1316  ","上曜  ","206000","50","792590","3.85","3.9","3.82","3.85","-","0.03","3.84","","3.85","","0.00"
"1319  ","東陽  ","38277","34","2046971","53.5","54","53","53.5"," ","0","53.5","","54","","16.77"
"1321  ","大洋  ","517000","163","8947800","17.2","17.6","17.1","17.4","+","0.3","17.3","","17.4","","4.63"
