

2006年03月06日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年03月06日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","56000","14","475080","8.5","8.54","8.43","8.54","+","0.11","8.5","39","8.54","1","0.00"
="0050  ","台灣50","2865000","243","150258950","54.5","54.5","52.05","52.45","+","0.4","52.4","4","52.45","395","0.00"
="01001T","富邦R1","152000","10","1589040","10.5","10.5","10.45","10.45"," ","0","10.45","4,130","10.47","10","0.00"
="01002T","國泰R1","2811000","74","28575980","10.16","10.19","10.16","10.17","+","0.02","10.17","2,515","10.18","822","0.00"
="01003T","新光R1","1349000","65","13719690","10.16","10.18","10.16","10.17","+","0.02","10.17","173","10.18","373","0.00"
"1101  ","台泥  ","5714078","1422","148662019","26","26.15","25.85","26.05","+","0.05","26.05","507","26.1","149","12.46"
"1101A ","台泥特","604000","12","16177600","26.75","26.8","26.75","26.8","+","0.05","26.8","388","26.85","19","0.00"
"1102  ","亞泥  ","2610779","638","56237734","21.65","21.65","21.5","21.55","-","0.1","21.55","15","21.6","55","8.59"
"1103  ","嘉泥  ","339264","97","4252953","12.7","12.7","12.4","12.65"," ","0","12.5","60","12.65","35","0.00"
"1104  ","環泥  ","254679","79","2575140","10.2","10.2","10.05","10.05","-","0.05","10.05","141","10.1","5","9.48"
"1107  ","建台  ","182833","59","87633","0.49","0.51","0.46","0.46","-","0.02","0.46","42","0.51","24","0.00"
"1108  ","幸福  ","305900","63","2150800","7.1","7.1","7","7.07","-","0.03","7.07","9","7.08","16","0.00"
"1109  ","信大  ","85121","25","768608","9","9.1","8.99","8.99","-","0.01","8.99","8","9.01","3","19.13"
"1110  ","東泥  ","331342","45","2064339","6.28","6.28","6.2","6.23","-","0.06","6.23","5","6.26","36","23.07"
"1201  ","味全  ","476442","130","4277476","8.92","9.03","8.9","8.92","-","0.03","8.92","19","9.01","54","0.00"
"1203  ","味王  ","149139","29","1686354","11.45","11.45","11.25","11.25","-","0.05","11.25","81","11.3","77","0.00"
"1207  ","嘉食化","220552","69","451484","2.08","2.08","2.02","2.05","-","0.03","2.04","56","2.05","1","0.00"
"1210  ","大成  ","262614","114","2798907","10.65","10.75","10.6","10.65"," ","0","10.65","84","10.7","4","6.38"
"1213  ","大飲  ","12598","13","102092","8","8.18","8","8.18","+","0.2","8.09","5","8.18","1","409"
"1215  ","卜蜂  ","66366","40","269554","4.05","4.08","4.05","4.06"," ","0","4.06","28","4.08","12","0.00"
"1216  ","統一  ","7584918","1730","147341222","19.4","19.55","19.3","19.45","+","0.05","19.35","15","19.45","950","19.07"
"1217  ","愛之味","161874","57","1050574","6.5","6.6","6.46","6.5"," ","0","6.48","5","6.5","18","27.08"
"1218  ","泰山  ","499167","89","2776260","5.6","5.61","5.53","5.53","-","0.08","5.53","12","5.56","2","0.00"
"1219  ","福壽  ","146401","42","702173","4.79","4.87","4.78","4.8"," ","0","4.78","44","4.8","60","36.92"
"1220  ","台榮  ","38012","22","229700","6.1","6.1","5.82","5.82","-","0.23","5.82","3","6.19","1","0.00"
"1225  ","福懋油","221002","34","892238","4.07","4.08","4.01","4.04","-","0.03","4.03","5","4.05","8","16.16"
"1227  ","佳格  ","240861","72","3343816","13.8","14","13.8","14","+","0.25","13.9","54","14","19","8.19"
"1229  ","聯華  ","374274","101","4444415","11.8","11.95","11.8","11.95","+","0.05","11.85","22","11.95","3","17.84"
"1231  ","聯華食","46030","18","426477","9.3","9.3","9.23","9.24","-","0.09","9.24","14","9.3","34","12.66"
"1232  ","大統益","10059","10","167885","16.7","16.75","16.5","16.7"," ","0","16.5","21","16.75","3","8.19"
"1233  ","天仁  ","19793","19","480117","24.25","24.3","24.25","24.3","+","0.1","24.3","1","24.45","1","14.13"
"1234  ","黑松  ","124792","53","1093346","8.76","8.81","8.73","8.76","-","0.1","8.76","4","8.8","17","87.6"
"1235  ","興泰  ","4000","2","55100","13.7","13.85","13.7","13.85","+","0.05","13.8","20","13.85","10","10.82"
"1236  ","宏亞  ","30690","17","547612","17.85","17.95","17.8","17.9"," ","0","17.8","3","17.85","1","8.91"
"1301  ","台塑  ","6004444","1537","308006041","51","51.5","50.9","51.3","+","0.3","51.3","13","51.4","58","6.98"
"1303  ","南亞  ","6397233","1424","294563496","45.9","46.2","45.9","46.1","+","0.2","46.1","108","46.15","2","7.39"
"1304  ","台聚  ","1645347","355","14532844","8.85","8.9","8.8","8.8","-","0.05","8.8","221","8.82","43","8"
"1305  ","華夏  ","1342175","292","11048463","8.3","8.3","8.2","8.22","-","0.04","8.22","17","8.23","3","0.00"
"1307  ","三芳  ","257998","50","4619263","17.9","18","17.9","17.9","-","0.1","18","10","18.1","1","13.36"
"1308  ","亞聚  ","453264","134","5790533","12.75","12.85","12.7","12.75"," ","0","12.75","12","12.8","5","7.5"
"1309  ","台達化","190366","86","1429160","7.5","7.59","7.49","7.51","-","0.04","7.51","40","7.53","2","0.00"
"1310  ","台苯  ","1924474","530","28376279","14.65","14.95","14.65","14.85","+","0.2","14.75","38","14.85","37","0.00"
"1311  ","福聚  ","715288","191","12994242","18.2","18.25","18.1","18.15","-","0.05","18.15","45","18.2","25","8.14"
"1312  ","國喬  ","606514","143","4558614","7.58","7.58","7.42","7.5"," ","0","7.5","56","7.54","39","23.44"
"1312A ","國喬特","8000","3","73600","9.2","9.2","9.2","9.2","-","0.05","9.17","1","9.3","2","0.00"
"1313  ","聯成  ","1823156","301","18363660","10.15","10.15","10.05","10.05","-","0.05","10.05","1","10.1","166","12.72"
"1314  ","中石化","9982354","1008","72926463","7.33","7.39","7.27","7.3","-","0.02","7.3","852","7.32","5","5.98"
"1315  ","達新  ","19031","19","213442","11","11.3","11","11.2"," ","0","11.1","37","11.2","2","8.24"
"1316  ","上曜  ","66900","21","168215","2.55","2.55","2.5","2.53","-","0.02","2.53","8","2.54","1","0.00"
"1319  ","東陽  ","1562015","864","55648431","37.25","37.35","35","35.5","-","1.75","35.5","67","35.7","7","17.57"
"1321  ","大洋  ","102000","31","1044900","10.3","10.4","10.15","10.4"," ","0","10.4","1","10.45","4","7.54"
"1323  ","永裕  ","63548","25","543233","8.63","8.63","8.47","8.63","-","0.01","8.46","2","8.63","6","9.18"
