

2008年05月21日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年05月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","406000","102","3426340","8.34","8.51","8.34","8.44"," ","0","8.42","1","8.45","21","0.00"
="0050  ","台灣50","9583379","2030","608685150","63.7","63.95","63.15","63.4","-","0.6","63.35","97","63.4","184","0.00"
="0051  ","中100 ","103000","49","3697740","36.2","36.2","35.7","36.1","-","0.19","35.86","1","36.1","4","0.00"
="0052  ","FB科技","154000","28","6232300","40.5","40.9","40.3","40.9","-","0.1","40.3","17","40.9","49","0.00"
="0053  ","寶電子","376000","93","9773700","26","26.24","25.8","26.05","-","0.2","26.05","2","26.2","205","0.00"
="0054  ","台商50","57000","42","1248330","22.11","22.11","21.72","21.82","-","0.29","21.82","8","21.9","1","0.00"
="0055  ","寶金融","5380800","708","88000719","16.5","16.51","16.26","16.37","-","0.13","16.36","13","16.37","2","0.00"
="0056  ","高股息","623500","200","16731034","26.78","27","26.6","26.9","-","0.19","26.86","2","26.9","34","0.00"
="0057  ","FB摩台","273000","32","9051820","33.3","33.4","33.1","33.3","-","0.3","33.2","3","33.37","1","0.00"
="0058  ","FB發達","91000","19","3010520","33.1","33.14","32.9","33","-","0.4","32.9","17","33","2","0.00"
="0059  ","FB金融","83000","16","2801570","33.9","33.9","33.5","33.7","-","0.3","33.69","10","33.7","23","0.00"
="01001T","富邦R1","545000","52","6538530","12","12.1","11.98","12.1","+","0.11","11.99","54","12.1","11","0.00"
="01002T","國泰R1","1837000","104","20131090","10.96","10.97","10.95","10.96"," ","0","10.95","20","10.96","156","0.00"
="01003T","新光R1","98000","13","1010500","10.32","10.32","10.31","10.31","-","0.02","10.31","41","10.32","80","0.00"
="01004T","富邦R2","689000","46","7696080","11.18","11.18","11.15","11.16","-","0.02","11.15","79","11.16","8","0.00"
="01005T","三鼎  ","42000","5","327720","7.8","7.81","7.8","7.81","-","0.03","7.81","7","7.84","10","0.00"
="01007T","國泰R2","829000","49","9119110","11.01","11.01","11","11"," ","0","10.99","100","11.01","214","0.00"
="01008T","駿馬R1","327000","15","2977400","9.11","9.11","9.1","9.1","-","0.01","9.1","3","9.11","11","0.00"
"1101  ","台泥  ","7673925","3002","397292007","52","52.5","51.3","51.6","-","0.7","51.5","115","51.6","126","21.96"
"1102  ","亞泥  ","12215423","3962","712959735","59.5","60","57.5","58.5","-","1","58.4","1","58.5","27","15.08"
"1103  ","嘉泥  ","1271280","438","39094870","31","31.2","30.45","30.45","-","0.65","30.45","7","30.5","3","17.6"
"1104  ","環泥  ","2101624","706","44144554","21.2","21.5","20.8","20.95","-","0.35","20.9","34","20.95","23","17.91"
"1108  ","幸福  ","4928200","1338","69466419","14.2","14.4","13.85","14.1","-","0.15","14.1","66","14.15","20","30.65"
"1109  ","信大  ","3042359","809","46261110","15","15.45","14.9","15.35","+","0.4","15.35","143","15.4","16","20.74"
"1110  ","東泥  ","2788152","781","47658434","17.1","17.35","16.9","17","-","0.1","17","114","17.05","1","34"
"1201  ","味全  ","2358947","913","52771297","22.55","22.6","22.1","22.3","-","0.25","22.3","55","22.35","7","24.78"
"1203  ","味王  ","1165940","500","29553276","25.3","25.6","25.1","25.3"," ","0","25.3","53","25.35","5","0.00"
"1210  ","大成  ","6047139","2301","277978751","46","46.65","44.95","45.8","+","0.2","45.7","36","45.8","38","15.63"
"1213  ","大飲  ","152619","65","2084016","13.35","13.95","13.35","13.7","+","0.35","13.7","4","13.8","8","1370"
"1215  ","卜蜂  ","4755887","1344","94843169","19.7","20.2","19.6","19.8","-","0.1","19.8","99","19.85","6","12.69"
"1216  ","統一  ","17154193","5126","721983106","42","42.5","41.85","42","-","0.25","42","1,272","42.05","1","15.67"
"1217  ","愛之味","5996525","1661","81885964","13.5","13.8","13.5","13.6","+","0.1","13.6","43","13.65","19","0.00"
"1218  ","泰山  ","4923062","1294","63323782","12.6","13","12.6","12.85","+","0.25","12.85","155","12.9","75","34.73"
"1219  ","福壽  ","22471759","4578","443418489","19","20.1","18.9","20.1","+","1.3","20.1","6,461","--","0","20.3"
"1220  ","台榮  ","864681","325","10910780","12.4","12.8","12.3","12.8","+","0.4","12.75","2","12.8","51","142.22"
"1225  ","福懋油","6297050","1884","138051700","21.25","22.4","21.25","22.1","+","0.85","22","87","22.1","88","11.76"
"1227  ","佳格  ","13831411","4157","479532006","34.3","36.3","33.25","36","+","1.4","36","77","36.1","32","30.25"
"1229  ","聯華  ","9490573","1465","226820936","23.7","23.7","23.05","23.3","-","0.4","23.3","82","23.35","3","11.31"
"1231  ","聯華食","774730","240","10848320","14","14.15","13.85","14","+","0.1","14","58","14.05","68","21.54"
"1232  ","大統益","1693061","749","75669693","43.6","45.4","43.55","45.3","+","2","45.25","3","45.3","87","13.05"
"1233  ","天仁  ","62760","23","1939491","31","31","30.65","30.8","-","0.3","30.7","3","30.85","2","19.62"
"1234  ","黑松  ","3404300","944","59401083","17.6","17.75","17.25","17.3","-","0.3","17.3","60","17.4","2","72.08"
"1235  ","興泰  ","31186","12","1137063","36.3","37.35","36.15","36.5","+","0.3","36.65","1","37.3","2","17.98"
"1236  ","宏亞  ","508230","138","9953534","19.2","19.9","19.2","19.5","-","0.2","19.5","3","19.75","37","10.96"
"1301  ","台塑  ","7465782","3443","658194051","88.6","89","87.6","88","-","1","88","229","88.1","9","10.62"
"1303  ","南亞  ","7641147","3079","558491002","73.5","73.5","72.9","73","-","0.6","72.9","625","73","322","9.93"
"1304  ","台聚  ","17109557","3813","400486202","23.1","23.85","22.8","23.55","+","0.3","23.55","222","23.6","23","9.89"
"1305  ","華夏  ","12018239","2759","193928274","16.1","16.4","15.75","16"," ","0","16","2,111","16.05","12","25.4"
"1307  ","三芳  ","263326","84","7842479","29.2","30","29.1","30","+","0.4","29.7","1","30","10","12.93"
"1308  ","亞聚  ","3098016","1094","95096935","30.2","31","30.2","30.7","+","0.1","30.7","82","30.75","30","8.12"
