

2007年05月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年05月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","68000","10","648870","9.52","9.6","9.52","9.59","+","0.18","9.59","1","9.6","39","0.00"
="0050  ","台灣50","7333000","968","431779750","58.75","59.2","58.7","59.2","+","1","59.1","400","59.2","63","0.00"
="0051  ","中100 ","619000","125","19859070","32","32.41","31.96","32.41","+","0.66","32.41","89","32.45","6","0.00"
="0052  ","FB科技","645000","164","25257240","38.92","39.25","38.92","39.23","+","0.43","39.23","3","39.25","1","0.00"
="01001T","富邦R1","459000","29","6276210","13.65","13.69","13.65","13.69","+","0.02","13.69","7","13.7","3","0.00"
="01002T","國泰R1","1192000","71","12999910","10.89","10.93","10.89","10.91","+","0.02","10.9","420","10.91","105","0.00"
="01003T","新光R1","504000","32","5775560","11.49","11.49","11.41","11.48","+","0.03","11.45","497","11.48","5","0.00"
="01004T","富邦R2","293000","31","3781280","12.65","12.95","12.65","12.95","+","0.05","12.9","296","12.95","48","0.00"
="01005T","三鼎  ","24000","4","234480","9.77","9.77","9.77","9.77","+","0.01","9.76","1","9.8","10","0.00"
="01007T","國泰R2","546000","41","6466720","11.85","11.85","11.82","11.85"," ","0","11.84","56","11.85","47","0.00"
"1101  ","台泥  ","13713340","1907","411839150","30.3","30.35","29.9","30.15","+","0.15","30.1","176","30.15","94","11.55"
"1102  ","亞泥  ","3898329","669","133417237","33.9","34.6","33.9","34.45","+","0.75","34.4","32","34.45","8","11.15"
"1103  ","嘉泥  ","2944983","770","55647668","18.5","19.2","18.5","19.2","+","0.75","19.05","20","19.2","167","29.09"
"1104  ","環泥  ","1177332","180","15150516","12.7","13","12.7","13","+","0.3","12.95","73","13","63","14.77"
"1107  ","建台  ","855396","82","1135693","1.32","1.42","1.32","1.33","-","0.08","1.33","7","1.37","4","0.00"
"1108  ","幸福  ","5941480","1132","79729426","13","13.6","12.85","13.6","+","0.85","13.6","7,644","--","0","24.29"
"1109  ","信大  ","594334","128","7075924","11.85","12","11.85","11.95","+","0.1","11.9","18","11.95","13","14.23"
"1110  ","東泥  ","1252085","311","13794046","10.9","11.2","10.8","11.2","+","0.45","11.2","64","11.25","138","124.44"
"1201  ","味全  ","7247175","2025","197445656","26.4","27.8","26.3","27.8","+","1.8","27.8","2,257","--","0","29.26"
"1203  ","味王  ","208794","97","2950623","14.5","14.5","13.9","14.25","+","0.25","14.2","31","14.25","3","0.00"
"1210  ","大成  ","5492773","1472","152669336","27","28.3","27","28.2","+","1.6","28.1","114","28.2","20","13"
"1213  ","大飲  ","63261","33","896692","14.4","14.4","13.95","14.3","+","0.35","14.2","2","14.3","6","178.75"
"1215  ","卜蜂  ","4051638","970","48549514","11.6","12.15","11.5","12.15","+","0.75","12.1","16","12.15","175","13.97"
"1216  ","統一  ","20844284","4520","658560613","31.55","32","31.35","31.65","+","0.2","31.6","286","31.65","186","20.16"
"1217  ","愛之味","1627551","430","13405609","8.1","8.34","8.09","8.3","+","0.21","8.29","31","8.3","30","0.00"
"1218  ","泰山  ","2636980","539","19391328","7.3","7.45","7.21","7.4","+","0.2","7.4","10","7.41","5","0.00"
"1219  ","福壽  ","518615","167","4423598","8.25","8.67","8.25","8.63","+","0.41","8.63","9","8.64","10","26.15"
"1220  ","台榮  ","746176","223","6486324","8.61","8.87","8.5","8.8","+","0.22","8.74","10","8.8","4","125.71"
"1225  ","福懋油","805233","154","6021914","7.35","7.59","7.35","7.5","+","0.15","7.47","5","7.5","3","0.00"
"1227  ","佳格  ","755123","219","12573101","16.45","16.85","16.4","16.75","+","0.3","16.75","5","16.8","31","21.75"
"1229  ","聯華  ","2766611","588","45130538","16.2","16.6","16.1","16.55","+","0.45","16.5","51","16.55","63","9.85"
"1231  ","聯華食","280530","78","3109454","11.1","11.3","10.95","11.2","+","0.35","11.15","11","11.2","14","17.5"
"1232  ","大統益","268000","94","6856650","25.15","26","25.15","25.7","+","0.55","25.7","8","26","44","9.48"
"1233  ","天仁  ","49002","29","1471060","30","30.3","29.9","29.9","+","0.15","29.85","3","30","2","20.07"
"1234  ","黑松  ","3305030","743","49757104","14.8","15.2","14.7","15.2","+","0.6","15.15","62","15.2","64","49.03"
"1235  ","興泰  ","7921","11","136848","17.3","17.4","17.1","17.4"," ","0","17.1","1","17.4","14","47.03"
"1236  ","宏亞  ","162327","50","2616146","16.2","16.2","16","16","-","0.1","16","4","16.05","7","20.25"
"1301  ","台塑  ","4474336","1187","286530704","63.8","64.4","63.8","64.3","+","0.7","64.2","86","64.3","15","10.68"
"1303  ","南亞  ","7756854","1973","482626153","61.8","62.5","61.8","62.5","+","1","62.4","140","62.5","116","9.2"
"1304  ","台聚  ","5389541","944","59018667","10.8","11.15","10.8","11.15","+","0.5","11.1","85","11.15","107","12.97"
"1305  ","華夏  ","1785041","369","14107436","8","8","7.81","7.96","+","0.23","7.94","10","7.96","6","0.00"
"1307  ","三芳  ","78106","54","2053890","26.15","26.65","26.15","26.65","+","0.55","26.45","4","26.6","1","15.14"
"1308  ","亞聚  ","1618916","441","23714203","14.4","14.85","14.4","14.85","+","0.45","14.85","30","14.9","44","10.17"
"1309  ","台達化","1211687","195","10286622","8.43","8.58","8.43","8.5","+","0.07","8.48","8","8.5","293","22.97"
"1310  ","台苯  ","1562448","421","21978679","14","14.1","14","14.1","+","0.2","14.1","11","14.15","149","16.21"
"1311  ","福聚  ","639527","286","17278299","26.8","27.2","26.8","27.2","+","0.5","27.1","9","27.2","22","4.38"
"1312  ","國喬  ","3060265","663","33530415","10.8","11.15","10.8","11.1","+","0.35","11.1","27","11.15","69","8.22"
"1312A ","國喬特","127000","35","1819350","14.6","14.6","14.3","14.3","-","0.3","14.25","1","14.3","25","0.00"
"1313  ","聯成  ","2603102","596","45181254","17.2","17.5","17.2","17.5","+","0.35","17.45","104","17.5","176","6.86"
"1314  ","中石化","22552603","2903","214867944","9.4","9.7","9.4","9.7","+","0.4","9.66","174","9.7","281","9.7"
"1315  ","達新  ","668369","270","15161239","22.3","23.1","22","22.8","+","0.8","22.8","1","23","29","17.67"
"1316  ","上曜  ","799264","194","6166810","7.85","8","7.52","8","-","0.01","7.84","4","8","13","30.77"
"1319  ","東陽  ","2458113","937","72678521","29.1","30.25","29.1","29.85","+","0.8","29.85","1","29.9","13","17.98"
"1321  ","大洋  ","1886274","474","38519084","19.8","20.75","19.6","20.75","+","1.35","20.75","991","--","0","0.00"
"1323  ","永裕  ","138476","38","1459125","10.7","10.7","10.45","10.6","+","0.15","10.6","16","10.65","2","13.59"
"1324  ","地球  ","112000","65","2497600","22.3","22.3","22.3","22.3","-","1.65","--","0","22.3","3,580","0.00"
"1325  ","恆大  ","231191","55","2456274","10.6","10.75","10.55","10.7","+","0.15","10.65","13","10.75","9","23.26"
"1326  ","台化  ","4993781","1511","318306517","62.9","64.4","62.9","64.4","+","1.6","64.4","220","64.5","115","9.67"
"1402  ","遠東新","16911559","3997","533547152","30.5","32.35","30.5","32.35","+","2.1","32.35","535","--","0","15.26"
"1409  ","新纖  ","26935210","4143","302633249","11.2","11.55","10.95","11.4","+","0.4","11.4","111","11.45","197","28.5"
"1410  ","南染  ","421285","116","3942467","8.86","9.58","8.86","9.5","+","0.48","9.43","10","9.5","12","55.88"
"1413  ","宏洲  ","1463768","249","4992190","3.39","3.5","3.32","3.49","+","0.17","3.45","8","3.49","10","0.00"
"1414  ","東和  ","622672","158","4790068","7.51","7.83","7.51","7.83","+","0.37","7.83","8","7.84","35","0.00"
"1416  ","廣豐  ","4888741","852","44218701","8.8","9.35","8.8","9.31","+","0.54","9.3","19","9.31","1","186.2"
"1417  ","嘉裕  ","6380844","993","53153637","8","8.5","7.97","8.5","+","0.55","8.5","708","--","0","0.00"
"1418  ","東華  ","572216","105","3020526","5.15","5.4","5.15","5.28","+","0.13","5.28","18","5.29","78","0.00"
"1419  ","新紡  ","1610008","418","42913461","26.25","27.2","26.1","26.95","+","0.95","26.95","18","27","2","92.93"
"1423  ","利華  ","1720559","211","14811946","8.49","8.78","8.42","8.67","+","0.27","8.67","135","8.7","2","24.77"
"1432  ","大魯閣","73667","31","499265","6.78","6.85","6.69","6.8","+","0.29","6.71","2","6.8","1","0.00"
"1434  ","福懋  ","2709384","696","82682709","30.1","30.7","30.1","30.7","+","0.75","30.65","5","30.7","57","13.77"
"1435  ","中福  ","1678210","257","11799743","6.89","7.39","6.89","7.31","-","0.09","7.31","100","7.35","6","0.00"
"1436  ","華友聯","269990","50","3235727","12.05","12.2","11.75","12","+","0.25","11.9","25","12","8","26.09"
"1437  ","勤益控","2335814","782","54242559","22.1","23.85","22.1","23.85","+","1.55","23.85","710","--","0","14.03"
"1438  ","裕豐  ","30000","5","51900","1.73","1.73","1.73","1.73","-","0.12","--","0","1.73","6","0.00"
"1439  ","中和  ","253634","64","3180100","12.4","12.8","12.3","12.8","+","0.5","12.6","1","12.8","1","0.00"
"1440  ","南紡  ","4912202","1030","75409790","15.2","15.5","15.2","15.35","+","0.3","15.35","19","15.45","17","18.95"
"1441  ","大東  ","382214","99","2597014","6.73","7.1","6.7","7","+","0.27","6.94","4","7","50","0.00"
"1442  ","名軒  ","130954","68","3618984","27.75","27.75","27.2","27.75","+","0.75","27.75","1","27.8","8","24.56"
"1443  ","立益  ","162998","45","709488","4.25","4.46","4.25","4.45","+","0.18","4.39","1","4.45","2","0.00"
"1444  ","力麗  ","4480027","726","36231862","8.1","8.25","7.9","8.2"," ","0","8.19","25","8.2","99","32.8"
"1445  ","大宇  ","325198","72","1531691","4.62","4.82","4.62","4.81","+","0.21","4.8","4","4.81","14","0.00"
"1446  ","宏和  ","1864487","312","10657262","5.75","5.9","5.6","5.88","+","0.08","5.81","20","5.88","28","0.00"
"1447  ","力鵬  ","3453120","565","41088126","11.75","12.2","11.75","12","+","0.3","11.95","23","12","127","10.62"
"1449  ","佳和  ","1825062","312","6141693","3.36","3.44","3.3","3.43","+","0.08","3.41","10","3.44","13","0.00"
"1451  ","年興  ","1661849","446","36212373","21.65","21.9","21.6","21.8","+","0.2","21.75","60","21.8","68","8.72"
"1452  ","宏益  ","1795559","260","16016157","8.82","9.09","8.82","9.03","+","0.31","9.01","22","9.03","39","15.31"
"1453  ","大將  ","13000","6","63080","4.85","4.86","4.85","4.85","-","0.36","--","0","4.85","23","0.00"
"1454  ","台富  ","218972","88","1302902","5.94","6.06","5.75","5.95","+","0.28","5.92","2","6.04","1","0.00"
"1455  ","集盛  ","930421","191","7990381","8.5","8.72","8.5","8.72","+","0.23","8.7","6","8.72","50","18.96"
"1456  ","怡華  ","479462","87","1789386","3.51","3.83","3.51","3.83","+","0.25","3.83","184","--","0","0.00"
"1457  ","宜進  ","2553900","393","10928114","4.16","4.36","4.16","4.3","+","0.15","4.3","92","4.31","10","0.00"
"1459  ","聯發  ","915002","190","9283066","10.25","10.25","10.05","10.25","+","0.15","10.2","35","10.25","47","16.53"
"1460  ","宏遠  ","2187979","306","15956147","6.98","7.46","6.98","7.33","+","0.35","7.32","10","7.33","54","52.36"
"1463  ","強盛  ","827709","71","6002531","7.16","7.38","7.16","7.34","+","0.18","7.34","15","7.35","20","0.00"
"1464  ","得力  ","1295892","87","8620675","6.7","6.84","6.58","6.84","+","0.15","6.75","5","6.85","15","0.00"
"1465  ","偉全  ","197000","22","2141850","10.8","11.05","10.8","10.9","+","0.1","10.9","5","10.95","5","37.59"
"1466  ","聚隆  ","521462","137","4821369","9.12","9.38","9.12","9.2","+","0.1","9.18","7","9.2","14","7.48"
"1467  ","南緯  ","1545000","386","22575050","14.5","14.8","14.45","14.8","+","0.2","14.75","3","14.8","36","12.03"
"1468  ","昶和  ","127264","32","1627252","12.75","12.85","12.7","12.85","+","0.15","12.7","1","12.85","8","0.00"
"1469  ","理隆  ","38200","23","462299","11.6","12.35","11.6","12.15","+","0.3","12.15","5","12.55","1","39.19"
"1470  ","大統染","34012","17","192356","6","6","5.53","5.66","-","0.04","5.6","1","5.66","2","0.00"
"1471  ","首利  ","1986640","647","79791950","40.3","40.65","39.8","40","+","0.2","40","7","40.1","5","0.00"
"1472  ","三洋紡","3319011","589","27044626","7.95","8.41","7.92","8.1","+","0.18","8.1","34","8.13","30","0.00"
"1473  ","台南  ","688173","232","37995261","54.3","55.8","54","55.1","+","0.8","55.1","12","55.4","1","10.44"
"1474  ","弘裕  ","723999","139","7334526","9.96","10.25","9.9","10.2","+","0.23","10.05","4","10.25","145","15"
"1475  ","本盟  ","252515","99","2963225","12","12.1","11.2","12"," ","0","11.8","10","12","8","0.00"
"1476  ","儒鴻  ","306199","101","6506837","20.7","21.6","20.7","21.4","+","0.6","21.45","5","21.5","10","8.77"
"1477  ","聚陽  ","511174","236","40277441","79","80","78","78.3","-","0.7","78.2","6","78.5","1","10.81"
"1503  ","士電  ","4784311","815","154082876","32.35","32.65","32.05","32.25","+","0.2","32.25","4","32.3","79","17.92"
"1504  ","東元  ","16956583","2901","302398896","17.45","18.3","17.35","18","+","0.7","18","102","18.05","139","14.29"
"1506  ","正道  ","411497","56","5066460","12.3","12.4","12.3","12.4","+","0.1","12.4","44","12.5","12","0.00"
"1507  ","永大  ","8261393","1976","169212927","20.15","20.8","20.15","20.7","+","0.75","20.65","70","20.7","302","12.11"
"1512  ","瑞利  ","3629040","442","38296468","10.6","10.6","10.4","10.45","+","0.52","10.45","5","10.5","18","15.37"
"1513  ","中興電","2706376","872","59506913","21.6","22.25","21.5","21.9","+","0.4","21.9","48","21.95","1","11.17"
"1514  ","亞力  ","262463","63","2095152","7.95","8.05","7.88","8","+","0.07","7.96","3","8","4","38.1"
"1515  ","力山  ","2247580","338","22928470","10.65","10.7","9.95","10.4","-","0.2","10.4","29","10.45","2","69.33"
"1516  ","川飛  ","922633","227","6499581","6.83","7.26","6.83","7.26","+","0.44","7.02","10","7.26","1","20.74"
"1517  ","利奇  ","6203238","1380","103447395","16.5","17.05","16.3","16.7","+","0.1","16.7","66","16.8","10","15.32"
"1519  ","華城  ","5100337","1196","145537419","28.5","28.85","28.2","28.85","+","0.15","28.8","77","28.85","5","16.39"
