

2015年01月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10724.77,+,170.2,1.61
發行量加權股價指數,9238.03,+,157.94,1.74
臺灣50指數,6663.47,+,144.38,2.21
臺灣中型100指數,7448.21,+,95.42,1.3
臺灣資訊科技指數,8162.6,+,191.37,2.4
臺灣發達指數,7760.42,+,148.92,1.96
臺灣高股息指數,5801.26,+,88.96,1.56
臺灣就業99指數,5497.02,+,77.73,1.43
臺灣高薪100指數,5025.03,+,85.98,1.74
臺灣企業經營101指數,5862.6,+,124.55,2.17
臺灣低波動高股息指數,1403,+,24.94,1.81
未含金融保險股指數,7806.23,+,138.23,1.8
未含電子股指數,13114.53,+,194.52,1.51
未含金融電子股指數,11305.63,+,175.47,1.58
水泥窯製類指數,569.48,+,5.28,0.94
塑膠化工類指數,778.59,+,19.86,2.62
機電類指數,2080.73,+,38.6,1.89
水泥類指數,144.01,+,0.93,0.65
食品類指數,1184.47,+,17.21,1.47
塑膠類指數,210.92,+,7.36,3.62
紡織纖維類指數,522.72,+,7.27,1.41
電機機械類指數,158.77,+,1.01,0.64
電器電纜類指數,37.16,+,0.11,0.3
化學生技醫療類指數,104.89,+,0.41,0.39
化學類指數,102.2,+,0.51,0.5
生技醫療類指數,76.39,+,0.19,0.25
玻璃陶瓷類指數,58.44,+,1.32,2.31
造紙類指數,172.98,-,0.52,-0.3
鋼鐵類指數,101.81,+,0.86,0.85
橡膠類指數,374.4,+,6.14,1.67
汽車類指數,329.51,+,2.93,0.9
電子類指數,369.75,+,7.04,1.94
半導體類指數,121.75,+,2.4,2.01
電腦及週邊設備類指數,104.87,+,2.23,2.17
光電類指數,41.65,+,1.19,2.94
通信網路類指數,117.35,+,1.8,1.56
電子零組件類指數,86.56,+,0.85,0.99
電子通路類指數,114.75,+,1.91,1.69
資訊服務類指數,105.47,+,0.46,0.44
其他電子類指數,80.23,+,1.44,1.83
建材營造類指數,285.93,+,0.34,0.12
航運類指數,95.04,+,0.27,0.28
觀光類指數,122.52,+,0.18,0.15
金融保險類指數,1064.65,+,14,1.33
貿易百貨類指數,243.94,+,5.03,2.11
油電燃氣類指數,86.34,+,1.92,2.27
其他類指數,246.56,+,4.63,1.91
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11048.55,+,175.34,1.61
發行量加權股價報酬指數,14066.99,+,240.51,1.74
臺灣50報酬指數,10262.72,+,222.37,2.21
臺灣中型100報酬指數,10660.86,+,136.58,1.3
