

2015年03月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11040.86,-,130.39,-1.17
發行量加權股價指數,9503.72,-,115.4,-1.2
臺灣50指數,6856.37,-,121.77,-1.75
臺灣中型100指數,7551.42,-,56.45,-0.74
臺灣資訊科技指數,8091.79,-,197.82,-2.39
臺灣發達指數,8182.23,-,71.55,-0.87
臺灣高股息指數,5929.78,-,55.2,-0.92
臺灣就業99指數,5707.75,-,66.42,-1.15
臺灣高薪100指數,5188.72,-,68.56,-1.3
臺灣企業經營101指數,6065.75,-,75.37,-1.23
臺灣低波動高股息指數,1441.22,-,10.54,-0.73
未含金融保險股指數,8013.99,-,96.02,-1.18
未含電子股指數,13593.95,-,86.59,-0.63
未含金融電子股指數,11691.08,-,41.79,-0.36
水泥窯製類指數,568.12,-,4.1,-0.72
塑膠化工類指數,808.01,-,2.15,-0.27
機電類指數,2126.21,-,35.84,-1.66
水泥類指數,144.83,-,1.1,-0.75
食品類指數,1263.88,-,9.43,-0.74
塑膠類指數,223.59,-,0.33,-0.15
紡織纖維類指數,565.96,+,2.66,0.47
電機機械類指數,161.65,-,1.62,-0.99
電器電纜類指數,37.56,-,0.03,-0.08
化學生技醫療類指數,105.95,-,0.14,-0.13
化學類指數,105.53,+,0.03,0.03
生技醫療類指數,74.94,-,0.28,-0.37
玻璃陶瓷類指數,56.05,-,0.3,-0.53
造紙類指數,167.68,+,0.14,0.08
鋼鐵類指數,98.95,-,0.6,-0.6
橡膠類指數,369.7,-,3.32,-0.89
汽車類指數,334.48,-,4.86,-1.43
電子類指數,377.9,-,6.5,-1.69
半導體類指數,121.71,-,2.96,-2.37
電腦及週邊設備類指數,106.45,-,2.08,-1.92
光電類指數,40.81,-,0.42,-1.02
通信網路類指數,121.66,-,0.35,-0.29
電子零組件類指數,93.53,-,0.82,-0.87
電子通路類指數,118.3,-,1.01,-0.85
資訊服務類指數,104.48,-,1.17,-1.11
其他電子類指數,87.04,-,1.39,-1.57
建材營造類指數,297.65,+,0.26,0.09
航運類指數,93.93,-,0.41,-0.43
觀光類指數,117.81,+,0.12,0.1
金融保險類指數,1109.99,-,14.61,-1.3
貿易百貨類指數,237.91,-,4.81,-1.98
油電燃氣類指數,90.33,+,0.49,0.55
其他類指數,278.3,+,0.5,0.18
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11374.18,-,134.32,-1.17
發行量加權股價報酬指數,14471.56,-,175.72,-1.2
臺灣50報酬指數,10559.81,-,187.54,-1.74
臺灣中型100報酬指數,10808.59,-,80.79,-0.74
臺灣資訊科技報酬指數,11803.13,-,288.55,-2.39
臺灣發達報酬指數,11410.95,-,99.79,-0.87
臺灣高股息報酬指數,9771,-,90.96,-0.92
臺灣就業99報酬指數,6479.25,-,75.39,-1.15
臺灣高薪100報酬指數,5230.96,-,69.13,-1.3
臺灣企業經營101報酬指數,6479.59,-,80.52,-1.23
臺灣低波動高股息報酬指數,2829.83,-,20.7,-0.73
未含金融電子股報酬指數,17971.35,-,64.24,-0.36
水泥類報酬指數,191.66,-,1.45,-0.75
食品類報酬指數,1462.22,-,10.9,-0.74
塑膠類報酬指數,278.13,-,0.41,-0.15
紡織纖維類報酬指數,693.12,+,3.26,0.47
電機機械類報酬指數,194.04,-,1.94,-0.99
電器電纜類報酬指數,42.04,-,0.03,-0.07
化學生技醫療類報酬指數,128.52,-,0.18,-0.14
化學類報酬指數,130.71,+,0.05,0.04
生技醫療類報酬指數,86.91,-,0.32,-0.37
玻璃陶瓷類報酬指數,59.75,-,0.32,-0.53
造紙類報酬指數,194.45,+,0.17,0.09
鋼鐵類報酬指數,122.16,-,0.75,-0.61
橡膠類報酬指數,438.22,-,3.92,-0.89
汽車類報酬指數,389.33,-,5.66,-1.43
電子類報酬指數,526.62,-,9.05,-1.69
半導體類報酬指數,162.94,-,3.96,-2.37
