

2014年10月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10454.45,-,12.06,-0.12
發行量加權股價指數,8975.19,-,15.07,-0.17
臺灣50指數,6384.71,-,17.32,-0.27
臺灣中型100指數,7250.24,-,3.66,-0.05
臺灣資訊科技指數,7328.77,-,0.29,---
臺灣發達指數,7826.35,-,32.35,-0.41
臺灣高股息指數,5647.65,+,22.99,0.41
臺灣就業99指數,5345.75,-,7.8,-0.15
臺灣高薪100指數,4920.93,-,13.7,-0.28
臺灣企業經營101指數,5682.28,-,22.01,-0.39
臺灣低波動高股息指數,1402.36,-,5.92,-0.42
未含金融保險股指數,7545.66,-,11.23,-0.15
未含電子股指數,13051.87,-,58.45,-0.45
未含金融電子股指數,11213.04,-,57.75,-0.51
水泥窯製類指數,585.69,-,3.95,-0.67
塑膠化工類指數,786.4,-,0.79,-0.1
機電類指數,1985.12,+,1.01,0.05
水泥類指數,147.87,-,1.04,-0.7
食品類指數,1252.17,-,8.1,-0.64
塑膠類指數,215.23,-,0.47,-0.22
紡織纖維類指數,508.04,-,3.86,-0.75
電機機械類指數,162.97,-,1.35,-0.82
電器電纜類指數,38.83,-,0.24,-0.61
化學生技醫療類指數,106.73,-,0.3,-0.28
化學類指數,100.05,-,0.33,-0.33
生技醫療類指數,81.52,-,0.18,-0.22
玻璃陶瓷類指數,60.57,-,0.33,-0.54
造紙類指數,179.75,+,0.22,0.12
鋼鐵類指數,99.42,-,1.2,-1.19
橡膠類指數,360.17,+,2.11,0.59
汽車類指數,310.61,-,2.59,-0.83
電子類指數,351.69,+,0.31,0.09
半導體類指數,109.54,+,0.15,0.14
電腦及週邊設備類指數,101.06,+,0.41,0.41
光電類指數,38.53,+,0.28,0.73
通信網路類指數,110.39,-,0.18,-0.16
電子零組件類指數,88.96,+,0.13,0.15
電子通路類指數,112.42,-,0.31,-0.27
資訊服務類指數,99.42,+,0.34,0.34
其他電子類指數,87.56,-,0.46,-0.52
建材營造類指數,281.86,-,0.74,-0.26
航運類指數,75.93,-,0.47,-0.62
觀光類指數,138.65,-,0.92,-0.66
金融保險類指數,1068.46,-,3.05,-0.28
貿易百貨類指數,236.19,+,0.31,0.13
油電燃氣類指數,93.75,-,0.87,-0.92
其他類指數,235.83,-,1.57,-0.66
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
