

2015年03月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11333.96,+,5.92,0.05
發行量加權股價指數,9758.09,+,8.4,0.09
臺灣50指數,7117.11,+,13.11,0.18
臺灣中型100指數,7729.81,-,1.39,-0.02
臺灣資訊科技指數,8610.39,+,8.02,0.09
臺灣發達指數,8310.33,+,15.36,0.19
臺灣高股息指數,6030.26,+,0.32,0.01
臺灣就業99指數,5846.1,+,5.81,0.1
臺灣高薪100指數,5303.77,+,7.14,0.13
臺灣企業經營101指數,6215.35,+,4.03,0.06
臺灣低波動高股息指數,1456.94,-,4.67,-0.32
未含金融保險股指數,8240.56,+,5.28,0.06
未含電子股指數,13725.79,-,3.46,-0.03
未含金融電子股指數,11768.51,-,15.34,-0.13
水泥窯製類指數,570.54,+,1.58,0.28
塑膠化工類指數,811.83,+,0.02,--
機電類指數,2214.2,+,3.81,0.17
水泥類指數,145.46,+,0.64,0.44
食品類指數,1262.37,+,6.4,0.51
塑膠類指數,223.71,+,0.22,0.1
紡織纖維類指數,567.4,-,1.37,-0.24
電機機械類指數,168.23,-,0.15,-0.09
電器電纜類指數,37.5,+,0.09,0.24
化學生技醫療類指數,106.77,-,0.2,-0.19
化學類指數,105.77,+,0.09,0.09
生技醫療類指數,76.08,-,0.42,-0.55
玻璃陶瓷類指數,56.28,-,0.29,-0.51
造紙類指數,166.69,+,1.06,0.64
鋼鐵類指數,99.61,+,0.3,0.3
橡膠類指數,376.29,-,0.54,-0.14
汽車類指數,337.47,+,0.51,0.15
電子類指數,393.65,+,0.71,0.18
半導體類指數,129.87,-,0.13,-0.1
電腦及週邊設備類指數,110.05,+,0.33,0.3
光電類指數,42.42,+,0.25,0.59
通信網路類指數,121.99,-,0.48,-0.39
電子零組件類指數,96.9,+,0.33,0.34
電子通路類指數,119.25,-,0.12,-0.1
資訊服務類指數,105.42,-,0.32,-0.3
其他電子類指數,88.16,+,1.07,1.23
建材營造類指數,295.45,+,0.5,0.17
航運類指數,95.55,-,0.5,-0.52
觀光類指數,118.69,-,0.93,-0.78
金融保險類指數,1129.06,+,2.57,0.23
貿易百貨類指數,247.62,+,1.16,0.47
油電燃氣類指數,88.94,-,0.58,-0.65
其他類指數,278.99,-,3.3,-1.17
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11676.13,+,6.1,0.05
發行量加權股價報酬指數,14858.89,+,12.79,0.09
臺灣50報酬指數,10961.38,+,20.17,0.18
臺灣中型100報酬指數,11063.91,-,2.01,-0.02
臺灣資訊科技報酬指數,12559.59,+,11.7,0.09
臺灣發達報酬指數,11589.6,+,21.42,0.19
臺灣高股息報酬指數,9936.58,+,0.53,0.01
臺灣就業99報酬指數,6636.3,+,6.6,0.1
臺灣高薪100報酬指數,5346.95,+,7.2,0.13
臺灣企業經營101報酬指數,6639.4,+,4.3,0.06
臺灣低波動高股息報酬指數,2860.69,-,9.17,-0.32
未含金融電子股報酬指數,18090.37,-,23.57,-0.13
水泥類報酬指數,192.48,+,0.83,0.43
食品類報酬指數,1460.47,+,7.41,0.51
塑膠類報酬指數,278.28,+,0.27,0.1
紡織纖維類報酬指數,694.88,-,1.69,-0.24
電機機械類報酬指數,201.94,-,0.18,-0.09
電器電纜類報酬指數,41.97,+,0.1,0.24
化學生技醫療類報酬指數,129.52,-,0.24,-0.18
化學類報酬指數,131,+,0.11,0.08
生技醫療類報酬指數,88.22,-,0.49,-0.55
玻璃陶瓷類報酬指數,59.99,-,0.31,-0.51
造紙類報酬指數,193.3,+,1.23,0.64
鋼鐵類報酬指數,122.97,+,0.37,0.3
橡膠類報酬指數,446.02,-,0.64,-0.14
汽車類報酬指數,392.81,+,0.59,0.15
電子類報酬指數,548.56,+,0.99,0.18
半導體類報酬指數,173.86,-,0.18,-0.1
