

2014年05月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10354.7,-,29.37,-0.28
發行量加權股價指數,8862.42,-,25.37,-0.29
臺灣50指數,6182.12,-,20.26,-0.33
臺灣中型100指數,7430.5,-,39,-0.52
臺灣資訊科技指數,7366.23,-,36.72,-0.5
臺灣發達指數,7661.29,-,12.52,-0.16
臺灣高股息指數,5799.99,-,16.34,-0.28
臺灣就業99指數,5237.57,-,25.13,-0.48
臺灣企業經營101指數,5670.87,-,18.19,-0.32
臺灣低波動高股息指數,1437.93,-,4.08,-0.28
未含金融保險股指數,7532.55,-,18.16,-0.24
未含電子股指數,12925.79,-,24.12,-0.19
未含金融電子股指數,11430.57,-,4.05,-0.04
水泥窯製類指數,589.9,-,4.53,-0.76
塑膠化工類指數,832.32,+,2.69,0.32
機電類指數,1958.59,-,7.05,-0.36
水泥類指數,147.29,-,1.25,-0.84
食品類指數,1208.5,+,3.11,0.26
塑膠類指數,224.81,+,1.41,0.63
紡織纖維類指數,504.05,-,7.38,-1.44
電機機械類指數,167.78,+,0.23,0.14
電器電纜類指數,40.62,-,0.2,-0.49
化學生技醫療類指數,112.94,-,0.42,-0.37
化學類指數,109.97,-,0.09,-0.08
生技醫療類指數,82.28,-,0.62,-0.75
玻璃陶瓷類指數,64.2,-,0.26,-0.4
造紙類指數,179.49,-,0.06,-0.03
鋼鐵類指數,97.28,-,0.26,-0.27
橡膠類指數,401.19,+,0.09,0.02
汽車類指數,305.15,+,2.18,0.72
電子類指數,346.32,-,1.3,-0.37
半導體類指數,109.11,-,0.51,-0.47
電腦及週邊設備類指數,99.86,-,0.39,-0.39
光電類指數,37.95,-,0.19,-0.5
通信網路類指數,119.04,+,0.53,0.45
電子零組件類指數,88.57,-,0.6,-0.67
電子通路類指數,116.15,-,0.25,-0.21
資訊服務類指數,96.84,+,0.4,0.41
其他電子類指數,75.35,-,0.51,-0.67
建材營造類指數,292.92,-,0.95,-0.32
航運類指數,73.24,-,0.19,-0.26
觀光類指數,140.04,-,1.58,-1.12
金融保險類指數,983.89,-,5.77,-0.58
貿易百貨類指數,243.66,+,1.78,0.74
油電燃氣類指數,94.07,-,0.48,-0.51
其他類指數,241.73,+,0.19,0.08
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10355.56,-,29.1,-0.28
發行量加權股價報酬指數,13095.15,-,37.11,-0.28
臺灣50報酬指數,9267.51,-,30.37,-0.33
臺灣中型100報酬指數,10315.64,-,54.14,-0.52
臺灣資訊科技報酬指數,10461.17,-,52.15,-0.5
臺灣發達報酬指數,10393.53,-,16.99,-0.16
臺灣高股息報酬指數,9128.25,-,25.71,-0.28
臺灣就業99報酬指數,5779.69,-,27.73,-0.48
臺灣企業經營101報酬指數,5843.54,-,18.75,-0.32
臺灣低波動高股息報酬指數,2707.1,-,7.69,-0.28
未含金融電子股報酬指數,17036.06,-,4.61,-0.03
水泥類報酬指數,186.06,-,1.58,-0.84
食品類報酬指數,1360.29,+,3.51,0.26
塑膠類報酬指數,271.98,+,1.71,0.63
紡織纖維類報酬指數,598.25,-,8.75,-1.44
電機機械類報酬指數,196.41,+,0.27,0.14
電器電纜類報酬指數,44.64,-,0.22,-0.49
化學生技醫療類報酬指數,133.3,-,0.49,-0.37
化學類報酬指數,131.96,-,0.11,-0.08
生技醫療類報酬指數,93.35,-,0.71,-0.75
玻璃陶瓷類報酬指數,67.9,-,0.28,-0.41
造紙類報酬指數,203.2,-,0.07,-0.03
鋼鐵類報酬指數,116.24,-,0.31,-0.27
橡膠類報酬指數,458.71,+,0.11,0.02
汽車類報酬指數,344.35,+,2.46,0.72
電子類報酬指數,468.48,-,1.77,-0.38
半導體類報酬指數,142.43,-,0.66,-0.46
電腦及週邊設備類報酬指數,136.84,-,0.53,-0.39
光電類報酬指數,43.98,-,0.22,-0.5
通信網路類報酬指數,174.55,+,0.78,0.45
電子零組件類報酬指數,117.75,-,0.79,-0.67
電子通路類報酬指數,161.37,-,0.35,-0.22
資訊服務類報酬指數,140.26,+,0.59,0.42
其他電子類報酬指數,85.77,-,0.59,-0.68
建材營造類報酬指數,365.26,-,1.18,-0.32
航運類報酬指數,84.4,-,0.22,-0.26
觀光類報酬指數,152.83,-,1.72,-1.11
金融保險類報酬指數,1190.03,-,6.98,-0.58
貿易百貨類報酬指數,274,+,2,0.74
油電燃氣類報酬指數,107.96,-,0.56,-0.52
其他類報酬指數,297.87,+,0.5,0.17
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","65691932436","1681884494","613442"
"2.台灣存託憑證","46572628","6320039","1467"
"3.受益憑證","0","0","0"
"4.ETF","617370556","20112019","3258"
"5.受益證券","20819690","1301000","195"
"6.變更交易股票","61757671","13118919","1376"
"7.認購(售)權證","2138967520","2052544000","47720"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","65753690107","1695003413","614818"
"總計(1~12)","68577420501","3775280471","667458"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1572(18),219(9)
"下跌(跌停)",3029(24),537(4)
"持平",404,84
"未成交",3768,1
"無比價",832,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年05月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","6524205","747","404622181","62","62.2","61.75","61.8","-","0.3","61.8","63","61.85","69","0.00"
="0051  ","中100 ","18450","14","549460","29.9","29.9","29.64","29.64","-","0.35","29.61","1","29.84","48","0.00"
="0052  ","FB科技","5000","4","186050","37.43","37.5","37.04","37.04","-","0.41","37.04","1","37.9","1","0.00"
="0053  ","寶電子","122000","64","3364170","27.58","27.63","27.28","27.28","-","0.3","27.31","2","27.47","7","0.00"
="0054  ","台商50","9000","9","198340","22.06","22.06","22.01","22.01","-","0.24","22","2","22.02","1","0.00"
="0055  ","寶金融","508199","82","6756322","13.3","13.35","13.25","13.25","-","0.11","13.25","10","13.28","271","0.00"
="0056  ","高股息","270420","135","6530946","24.2","24.2","24.09","24.09","-","0.11","24.09","18","24.1","1","0.00"
="0057  ","FB摩台","109000","6","4078460","37.4","37.43","37.38","37.4","-","0.02","37.26","50","37.29","50","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","35.71","23","35.89","3","0.00"
="0059  ","FB金融","29000","2","849120","29.28","29.28","29.28","29.28","-","0.38","29.25","21","29.29","25","0.00"
="0060  ","新台灣","0","0","0","--","--","--","--"," ","0","29.7","1","30.36","180","0.00"
="0061  ","寶滬深","6858743","944","77476752","11.32","11.34","11.27","11.29","-","0.03","11.29","12","11.3","125","0.00"
="006203","寶摩臺","183000","13","5467430","29.86","29.95","29.85","29.85","-","0.21","29.71","124","30.25","31","0.00"
="006204","豐臺灣","625000","20","27451420","44.01","44.03","43.82","43.82","-","0.21","43.86","200","43.89","200","0.00"
="006205","FB上証","2828002","674","49810285","17.7","17.7","17.53","17.64","-","0.01","17.63","2","17.64","28","0.00"
="006206","元上證","950000","330","16033470","16.88","16.93","16.81","16.87","-","0.02","16.87","36","16.89","20","0.00"
="006207","FH滬深","1066700","209","13806410","13","13.01","12.88","12.97"," ","0","12.97","7","12.98","55","0.00"
="006208","FB台50","5000","2","174830","34.97","34.97","34.96","34.96","-","0.12","34.8","1","34.98","42","0.00"
="0080  ","恒中國","0","0","0","--","--","--","--"," ","0","341","3","348","2","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","740.05","1","850","1","0.00"
="008201","上證50","300","3","14910","49.5","49.8","49.5","49.8","-","0.1","48.5","9","49.8","10","0.00"
="01001T","富邦R1","115000","27","1607430","13.99","13.99","13.97","13.97","-","0.02","13.97","2","13.98","24","0.00"
="01002T","國泰R1","562000","90","9991140","17.8","17.81","17.75","17.77","-","0.03","17.77","43","17.78","16","0.00"
="01003T","新光R1","74000","13","961550","13","13","12.98","13"," ","0","12.92","40","13","18","0.00"
="01004T","富邦R2","120000","22","1425100","11.91","11.91","11.85","11.85","-","0.06","11.83","1","11.85","47","0.00"
="01007T","國泰R2","225000","19","3235490","14.39","14.39","14.34","14.34","-","0.05","14.33","12","14.34","4","0.00"
="01008T","駿馬R1","205000","24","3598980","17.48","17.59","17.48","17.58","-","0.02","17.52","12","17.58","12","0.00"
"1101  ","台泥  ","14602407","3688","644280758","44.1","44.55","43.9","44","-","0.4","43.95","52","44","336","15.55"
"1102  ","亞泥  ","4369772","1958","170860658","39.2","39.4","38.95","39","-","0.4","39","87","39.05","26","18.31"
"1103  ","嘉泥  ","297941","105","4651373","15.6","15.7","15.55","15.65"," ","0","15.6","12","15.65","23","8.79"
"1104  ","環泥  ","158953","132","4528359","28.4","28.7","28.4","28.45","-","0.05","28.45","1","28.6","4","14.66"
"1108  ","幸福  ","1379663","237","12456751","8.91","9.08","8.91","9.08","+","0.08","9.08","23","9.09","16","20.18"
"1109  ","信大  ","175267","45","2506944","14.3","14.4","14.3","14.3"," ","0","14.3","15","14.35","5","18.57"
"1110  ","東泥  ","20000","20","313550","15.8","15.8","15.6","15.65","-","0.15","15.65","39","15.75","4","57.96"
"1201  ","味全  ","873445","297","36695940","42","42.1","41.95","42","-","0.2","42","212","42.05","64","25.45"
"1203  ","味王  ","41309","35","948223","23.05","23.05","22.85","23.05","-","0.05","23.05","5","23.1","5","20.58"
"1210  ","大成  ","2110397","979","62563902","29.75","29.85","29.5","29.75"," ","0","29.75","168","29.8","13","8.17"
"1213  ","大飲  ","52001","35","1087221","21.05","21.1","20.8","21","-","0.1","20.9","1","21","1","95.45"
"1215  ","卜蜂  ","3029395","1067","76554711","25","25.45","25","25.1","+","0.1","25.05","36","25.1","1","9.96"
"1216  ","統一  ","2394286","1094","122836054","51.5","51.5","51.1","51.5","+","0.2","51.4","15","51.5","491","19.96"
"1217  ","愛之味","788041","175","7439225","9.45","9.48","9.42","9.42","-","0.02","9.42","25","9.44","6","0.00"
"1218  ","泰山  ","414073","160","5297888","12.85","12.85","12.75","12.75","-","0.1","12.75","106","12.85","114","0.00"
"1219  ","福壽  ","566219","76","8600767","15.15","15.35","15.15","15.25","-","0.1","15.25","9","15.3","21","46.21"
"1220  ","台榮  ","75002","26","759270","10.1","10.15","10.1","10.15","+","0.05","10.1","2","10.15","4","31.72"
"1225  ","福懋油","443668","40","5942080","13.4","13.4","13.25","13.4","-","0.05","13.4","2","13.45","16","37.22"
"1227  ","佳格  ","440865","373","36347761","83","83","82.2","82.4","-","0.6","82.4","2","82.5","49","31.81"
"1229  ","聯華  ","4075284","1138","84164143","20.6","20.9","20.55","20.65"," ","0","20.65","16","20.7","22","9.98"
"1231  ","聯華食","160890","123","6313301","39.3","39.5","39","39.05","-","0.05","39.05","3","39.2","33","20.13"
"1232  ","大統益","75711","65","5872158","77.6","77.8","77.2","77.3","-","0.3","77.4","1","77.5","1","15.74"
"1233  ","天仁  ","41001","20","1981548","48.25","48.6","48.2","48.6","+","0.35","48.2","1","48.6","12","17.93"
"1234  ","黑松  ","169450","95","5348682","31.6","31.8","31.5","31.5","-","0.15","31.5","1","31.6","6","46.32"
"1235  ","興泰  ","468090","258","15377515","33.75","33.75","32.25","32.95","-","0.85","32.75","1","33","8","106.29"
"1236  ","宏亞  ","71313","47","1794336","25","25.25","25","25.1","+","0.1","25.1","7","25.3","6","28.2"
"1262  ","F-綠悅","484300","386","107547648","220","224.5","219","222","-","2.5","222","100","222.5","1","26.49"
"1301  ","台塑  ","2064761","1096","158511560","76.3","77.3","76.3","76.9","+","0.6","76.8","1","76.9","131","21.85"
"1303  ","南亞  ","1626870","1053","106394383","64.8","65.6","64.8","65.6","+","0.7","65.5","5","65.6","161","18.85"
"1304  ","台聚  ","1005107","357","19610061","19.6","19.6","19.4","19.4","-","0.2","19.4","103","19.45","2","29.85"
"1305  ","華夏  ","2697745","865","42177995","15.4","15.7","15.4","15.6","+","0.15","15.6","29","15.65","99","12.09"
"1307  ","三芳  ","130366","110","3903360","30.05","30.1","29.8","29.8","-","0.35","29.8","3","29.9","4","12.84"
"1308  ","亞聚  ","325630","262","7646588","23.6","23.6","23.4","23.45","-","0.1","23.45","13","23.55","9","21.51"
"1309  ","台達化","238745","108","2398992","10.15","10.15","9.99","9.99","-","0.06","9.97","1","10.1","31","0.00"
"1310  ","台苯  ","3934712","1098","68570601","17.15","17.55","17.15","17.2"," ","0","17.2","121","17.25","11","8.04"
"1312  ","國喬  ","1700184","602","32650762","19.2","19.4","19.1","19.15","+","0.05","19.15","215","19.2","51","9.16"
"1312A ","國喬特","0","0","0","--","--","--","--"," ","0","23.45","10","23.8","6","0.00"
"1313  ","聯成  ","1045333","318","13145008","12.55","12.7","12.5","12.55"," ","0","12.5","154","12.55","29","54.57"
"1314  ","中石化","8484841","1872","93474701","10.95","11.1","10.95","11.05","+","0.1","11.05","606","11.1","1,118","0.00"
"1315  ","達新  ","51000","27","1445500","28.25","28.45","28.25","28.45","+","0.2","28.25","3","28.45","2","36.47"
"1316  ","上曜  ","93000","25","1121000","12.15","12.15","12","12","-","0.1","12","48","12.15","3","0.00"
"1319  ","東陽  ","1214217","704","49871556","41.15","41.5","40.7","40.85","-","0.65","40.8","66","40.9","1","17.02"
"1321  ","大洋  ","395000","195","16760200","42.45","42.9","42.3","42.3","+","0.05","42.3","39","42.35","2","705"
"1323  ","永裕  ","456347","241","16528511","36.7","36.7","35.65","36.15","-","0.7","36.15","1","36.2","2","12.82"
"1324  ","地球  ","432935","205","7233766","16.3","16.9","16.25","16.75","+","0.55","16.75","9","16.8","11","28.39"
"1325  ","恆大  ","76193","28","1410030","18.6","18.6","18.45","18.45","-","0.15","18.45","12","18.5","20","27.54"
"1326  ","台化  ","1752064","1076","125117843","71","71.8","71","71.6","+","0.3","71.5","14","71.6","57","18.65"
"1337  ","F-再生","924994","641","62048098","67","67.8","66.6","66.8","-","0.2","66.8","54","67","8","9.79"
"1338  ","F-廣華","355400","209","39563500","109","112.5","109","111","+","2","111","7","111.5","4","16.23"
"1339  ","昭輝  ","939090","650","62587274","64.5","67.8","64.4","66.8","+","1.9","66.8","1","66.9","2","18.98"
"1340  ","F-勝悅","57210","52","7623930","135","135","133","133","-","0.5","133","11","133.5","1","15.23"
"1402  ","遠東新","2870668","1361","88838198","30.9","31.05","30.9","31","-","0.05","30.95","36","31","426","22.14"
"1409  ","新纖  ","2066892","499","20439262","9.9","9.93","9.85","9.86","-","0.05","9.86","50","9.87","2","10.72"
"1410  ","南染  ","77751","22","1814573","23.3","23.4","23.3","23.35"," ","0","23.35","2","23.4","3","22.45"
"1413  ","宏洲  ","151213","45","605199","4.02","4.02","3.99","3.99","-","0.06","3.99","2","4.02","3","0.00"
"1414  ","東和  ","266429","60","2528254","9.52","9.52","9.47","9.5","-","0.02","9.49","5","9.5","4","16.67"
"1416  ","廣豐  ","192300","90","3799454","19.8","19.8","19.65","19.7","-","0.15","19.7","9","19.75","1","151.54"
"1417  ","嘉裕  ","981882","297","8198467","8.44","8.44","8.3","8.31","-","0.06","8.31","15","8.34","12","27.7"
"1418  ","東華  ","201156","31","1283454","6.4","6.4","6.35","6.36","-","0.05","6.35","29","6.38","10","0.00"
"1419  ","新紡  ","80496","58","3054098","37.2","38.4","37.05","37.9","-","0.3","37.9","22","38.1","2","68.91"
"1423  ","利華  ","447245","65","3248718","7.28","7.32","7.22","7.29","-","0.02","7.23","5","7.29","20","0.00"
"1432  ","大魯閣","171036","78","4084747","23.8","24.05","23.75","23.8"," ","0","23.8","10","23.85","2","0.00"
"1434  ","福懋  ","1659363","762","51131371","31","31.05","30.6","30.65","-","0.4","30.65","10","30.7","2","23.76"
"1435  ","中福  ","888622","216","5365882","6.15","6.15","5.98","6.08","-","0.05","6.02","2","6.08","9","0.00"
"1436  ","華友聯","7024","8","329368","46","47.5","46","47.45","-","0.05","47.45","2","47.5","4","0.00"
"1437  ","勤益控","373000","110","7433800","20.15","20.15","19.8","20.05","-","0.1","19.9","4","20.05","1","0.00"
"1438  ","裕豐  ","41000","17","258330","6.31","6.38","6.25","6.27","-","0.16","6.27","1","6.3","52","25.08"
"1439  ","中和  ","46288","22","655245","14.2","14.2","14.05","14.1","-","0.15","14.1","7","14.2","1","0.00"
"1440  ","南紡  ","1438895","571","26948743","18.95","18.95","18.6","18.6","-","0.15","18.6","154","18.65","30","29.52"
"1441  ","大東  ","206000","62","1935940","9.48","9.48","9.37","9.37","-","0.12","9.37","3","9.39","17","0.00"
"1442  ","名軒  ","233280","120","8229464","35.5","35.6","35.15","35.2","-","0.2","35.2","1","35.3","10","6.69"
"1443  ","立益  ","50000","23","384370","7.45","7.72","7.45","7.63","+","0.11","7.63","2","7.71","7","0.00"
"1444  ","力麗  ","446904","209","4725537","10.55","10.65","10.55","10.55","-","0.05","10.55","217","10.6","29","17.02"
"1445  ","大宇  ","148133","56","1479885","10.1","10.1","9.95","10","-","0.05","9.99","10","10","64","23.81"
"1446  ","宏和  ","731111","171","22205121","30.05","31.2","30","31.05","+","1.15","31","2","31.05","7","0.00"
"1447  ","力鵬  ","2289356","738","31626193","13.85","13.9","13.7","13.75","-","0.15","13.75","56","13.85","28","11.18"
"1449  ","佳和  ","128722","23","199622","1.51","1.58","1.51","1.53","+","0.01","1.53","3","1.57","2","0.00"
"1451  ","年興  ","375917","243","10995434","29.2","29.5","29.05","29.05","-","0.15","29.05","4","29.1","4","12.85"
"1452  ","宏益  ","286500","108","3483925","12.15","12.25","12.1","12.1","-","0.05","12.1","4","12.2","15","10.9"
"1453  ","大將  ","27000","13","263290","9.77","9.79","9.72","9.72","-","0.06","9.72","2","9.78","5","46.29"
"1454  ","台富  ","96512","27","769727","7.97","7.99","7.95","7.95","-","0.02","7.95","3","7.98","7","25.65"
"1455  ","集盛  ","275477","123","2620858","9.56","9.56","9.47","9.48","-","0.09","9.48","9","9.51","4","20.17"
"1456  ","怡華  ","68308","11","586977","8.7","8.7","8.5","8.5","-","0.05","8.07","1","8.95","2","0.00"
"1457  ","宜進  ","446999","164","3750049","8.42","8.49","8.36","8.4","-","0.02","8.39","12","8.4","13","10.91"
"1459  ","聯發  ","48560","25","454671","9.44","9.44","9.34","9.41","-","0.01","9.35","4","9.41","2","14.94"
"1460  ","宏遠  ","14072912","3019","179055204","12.5","12.9","12.4","12.9","+","0.8","12.9","3,299","--","0","24.34"
"1463  ","強盛  ","265928","104","3823273","14.4","14.6","14.3","14.35","-","0.1","14.35","13","14.45","2","38.78"
"1464  ","得力  ","317258","85","3905745","12.3","12.35","12.25","12.25","-","0.05","12.25","21","12.3","5","0.00"
"1465  ","偉全  ","84050","41","1718475","20.45","20.5","20.35","20.5","+","0.15","20.3","10","20.5","38","14.34"
