

2015年04月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11143.34,+,105.2,0.95
發行量加權股價指數,9600.32,+,92.66,0.97
臺灣50指數,6961.46,+,83.82,1.22
臺灣中型100指數,7600.13,+,53.58,0.71
臺灣資訊科技指數,8227.27,+,105.19,1.3
臺灣發達指數,8257.94,+,81.94,1
臺灣高股息指數,5936.64,+,32.78,0.56
臺灣就業99指數,5772.36,+,55.26,0.97
臺灣高薪100指數,5248.02,+,55.46,1.07
臺灣企業經營101指數,6125.64,+,65.42,1.08
臺灣低波動高股息指數,1446.08,+,11.39,0.79
未含金融保險股指數,8088.09,+,77.64,0.97
未含電子股指數,13722.78,+,106.04,0.78
未含金融電子股指數,11770.49,+,79.93,0.68
水泥窯製類指數,576.75,-,1.12,-0.19
塑膠化工類指數,808.33,+,7.27,0.91
機電類指數,2149.13,+,23.99,1.13
水泥類指數,147.74,-,0.5,-0.34
食品類指數,1268.74,+,11.93,0.95
塑膠類指數,224.63,+,2.74,1.23
紡織纖維類指數,579.04,+,4.8,0.84
電機機械類指數,164.05,+,1.24,0.76
電器電纜類指數,37.22,+,0.11,0.3
化學生技醫療類指數,105.68,+,0.15,0.14
化學類指數,104.92,-,0.36,-0.34
生技醫療類指數,75.1,+,0.61,0.82
玻璃陶瓷類指數,55.53,+,0.3,0.54
造紙類指數,168.32,+,1.26,0.75
鋼鐵類指數,99.3,+,0.29,0.29
橡膠類指數,364.79,+,1.86,0.51
汽車類指數,334.97,+,2.16,0.65
電子類指數,381.97,+,4.33,1.15
半導體類指數,124.26,+,1.64,1.34
電腦及週邊設備類指數,106.13,+,1.18,1.12
光電類指數,40.83,+,0.15,0.37
通信網路類指數,121.5,+,0.98,0.81
電子零組件類指數,95.03,+,1.24,1.32
電子通路類指數,117.57,+,0.38,0.32
資訊服務類指數,103.72,+,0.34,0.33
其他電子類指數,87.7,+,1.16,1.34
建材營造類指數,298.94,+,0.52,0.17
航運類指數,96.56,+,0.05,0.05
觀光類指數,119.42,+,0.65,0.55
金融保險類指數,1127.76,+,11.26,1.01
貿易百貨類指數,236.86,-,0.32,-0.13
油電燃氣類指數,88.78,+,0.36,0.41
其他類指數,285.55,+,4.94,1.76
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11479.75,+,108.37,0.95
發行量加權股價報酬指數,14618.65,+,141.1,0.97
臺灣50報酬指數,10721.67,+,129.1,1.22
臺灣中型100報酬指數,10878.3,+,76.68,0.71
臺灣資訊科技報酬指數,12000.75,+,153.43,1.3
臺灣發達報酬指數,11516.54,+,114.28,1
臺灣高股息報酬指數,9782.31,+,54.01,0.56
臺灣就業99報酬指數,6552.59,+,62.73,0.97
臺灣高薪100報酬指數,5290.75,+,55.91,1.07
臺灣企業經營101報酬指數,6543.57,+,69.88,1.08
臺灣低波動高股息報酬指數,2839.37,+,22.36,0.79
未含金融電子股報酬指數,18093.42,+,122.88,0.68
水泥類報酬指數,195.51,-,0.66,-0.34
食品類報酬指數,1467.84,+,13.81,0.95
塑膠類報酬指數,279.44,+,3.42,1.24
紡織纖維類報酬指數,709.14,+,5.88,0.84
電機機械類報酬指數,196.92,+,1.49,0.76
電器電纜類報酬指數,41.66,+,0.13,0.31
化學生技醫療類報酬指數,128.2,+,0.18,0.14
化學類報酬指數,129.94,-,0.46,-0.35
生技醫療類報酬指數,87.09,+,0.7,0.81
玻璃陶瓷類報酬指數,59.19,+,0.31,0.53
造紙類報酬指數,195.19,+,1.46,0.75
鋼鐵類報酬指數,122.6,+,0.36,0.29
橡膠類報酬指數,432.39,+,2.21,0.51
汽車類報酬指數,389.91,+,2.51,0.65
電子類報酬指數,532.29,+,6.03,1.15
半導體類報酬指數,166.35,+,2.2,1.34
電腦及週邊設備類報酬指數,152.08,+,1.69,1.12
光電類報酬指數,48.2,+,0.18,0.37
通信網路類報酬指數,186.07,+,1.49,0.81
電子零組件類報酬指數,130.19,+,1.7,1.32
電子通路類報酬指數,172.26,+,0.55,0.32
資訊服務類報酬指數,156.63,+,0.52,0.33
其他電子類報酬指數,101.76,+,1.35,1.34
建材營造類報酬指數,387.81,+,0.67,0.17
航運類報酬指數,113.43,+,0.06,0.05
觀光類報酬指數,131.95,+,0.72,0.55
金融保險類報酬指數,1404.71,+,14.02,1.01
貿易百貨類報酬指數,275.76,-,0.38,-0.14
油電燃氣類報酬指數,105.34,+,0.43,0.41
其他類報酬指數,364.98,+,6.31,1.76
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","87365909862","1898904714","735674"
"2.台灣存託憑證","113540495","13946585","2364"
"3.受益憑證","0","0","0"
"4.ETF","4383969603","151290651","24999"
"5.受益證券","117728362","6739009","483"
"6.變更交易股票","29241178","4806390","1571"
"7.認購(售)權證","2534971340","2368472000","74545"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
