

2015年03月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11120.29,-,20.17,-0.18
發行量加權股價指數,9601.36,-,20.74,-0.22
臺灣50指數,6991.31,-,30.04,-0.43
臺灣中型100指數,7694.68,+,27.69,0.36
臺灣資訊科技指數,8525.4,-,37.41,-0.44
臺灣發達指數,8149.99,-,0.09,---
臺灣高股息指數,6054.71,+,20.88,0.35
臺灣就業99指數,5762.41,-,7.06,-0.12
臺灣高薪100指數,5232.96,-,12.89,-0.25
臺灣企業經營101指數,6126.2,-,11.18,-0.18
臺灣低波動高股息指數,1456.44,-,3.16,-0.22
未含金融保險股指數,8109.42,-,13.37,-0.16
未含電子股指數,13576.27,-,37.79,-0.28
未含金融電子股指數,11670.22,-,19.64,-0.17
水泥窯製類指數,571.95,-,1.3,-0.23
塑膠化工類指數,809.49,-,4.64,-0.57
機電類指數,2168.7,-,3.43,-0.16
水泥類指數,145.35,-,0.22,-0.15
食品類指數,1254.13,-,2.05,-0.16
塑膠類指數,223.33,-,2.25,-1
紡織纖維類指數,553.41,-,3.28,-0.59
電機機械類指數,163.53,-,0.01,-0.01
電器電纜類指數,37.6,-,0.06,-0.16
化學生技醫療類指數,104.51,+,0.22,0.21
化學類指數,103.03,+,0.75,0.73
生技醫療類指數,74.95,-,0.36,-0.48
玻璃陶瓷類指數,57.33,-,0.33,-0.57
造紙類指數,165.93,-,0.13,-0.08
鋼鐵類指數,100.35,-,0.27,-0.27
橡膠類指數,381.77,+,0.79,0.21
汽車類指數,333.74,+,0.79,0.24
電子類指數,385.6,-,0.63,-0.16
半導體類指數,128.4,-,0.39,-0.3
電腦及週邊設備類指數,108.33,+,0.68,0.63
光電類指數,41.32,-,0.92,-2.18
通信網路類指數,122.02,-,0.05,-0.04
電子零組件類指數,95.58,+,1.13,1.2
電子通路類指數,119.55,-,0.31,-0.26
資訊服務類指數,101.87,-,0.51,-0.5
其他電子類指數,81.33,-,0.05,-0.06
建材營造類指數,290.11,-,1.14,-0.39
航運類指數,95.74,+,1.12,1.18
觀光類指數,122.43,-,0.23,-0.19
金融保險類指數,1109.85,-,6.06,-0.54
貿易百貨類指數,248.55,+,3.13,1.28
油電燃氣類指數,88.34,-,1.33,-1.48
其他類指數,269.91,+,1.29,0.48
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11456,-,20.79,-0.18
發行量加權股價報酬指數,14620.23,-,31.59,-0.22
臺灣50報酬指數,10767.65,-,46.26,-0.43
臺灣中型100報酬指數,11013.64,+,39.63,0.36
臺灣資訊科技報酬指數,12435.62,-,54.58,-0.44
臺灣發達報酬指數,11365.99,-,0.12,---
臺灣高股息報酬指數,9976.87,+,34.4,0.35
臺灣就業99報酬指數,6541.29,-,8.02,-0.12
臺灣高薪100報酬指數,5275.57,-,12.99,-0.25
臺灣企業經營101報酬指數,6544.17,-,11.94,-0.18
臺灣低波動高股息報酬指數,2859.7,-,6.23,-0.22
未含金融電子股報酬指數,17939.27,-,30.2,-0.17
水泥類報酬指數,192.34,-,0.3,-0.16
食品類報酬指數,1450.93,-,2.37,-0.16
塑膠類報酬指數,277.81,-,2.81,-1
紡織纖維類報酬指數,677.75,-,4.01,-0.59
電機機械類報酬指數,196.29,-,0.02,-0.01
電器電纜類報酬指數,42.07,-,0.08,-0.19
化學生技醫療類報酬指數,126.77,+,0.26,0.21
化學類報酬指數,127.61,+,0.93,0.73
生技醫療類報酬指數,86.92,-,0.41,-0.47
玻璃陶瓷類報酬指數,61.11,-,0.36,-0.59
造紙類報酬指數,192.42,-,0.15,-0.08
鋼鐵類報酬指數,123.9,-,0.33,-0.27
橡膠類報酬指數,452.51,+,0.93,0.21
汽車類報酬指數,388.47,+,0.91,0.23
電子類報酬指數,537.35,-,0.88,-0.16
半導體類報酬指數,171.89,-,0.53,-0.31
電腦及週邊設備類報酬指數,155.23,+,0.97,0.63
光電類報酬指數,48.79,-,1.07,-2.15
通信網路類報酬指數,186.87,-,0.08,-0.04
電子零組件類報酬指數,130.94,+,1.55,1.2
電子通路類報酬指數,175.17,-,0.45,-0.26
資訊服務類報酬指數,153.84,-,0.75,-0.49
其他電子類報酬指數,94.37,-,0.06,-0.06
建材營造類報酬指數,376.36,-,1.48,-0.39
航運類報酬指數,112.47,+,1.32,1.19
觀光類報酬指數,135.27,-,0.26,-0.19
金融保險類報酬指數,1382.41,-,7.54,-0.54
貿易百貨類報酬指數,289.38,+,3.65,1.28
油電燃氣類報酬指數,104.81,-,1.58,-1.49
其他類報酬指數,345,+,1.66,0.48
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86729070619","2230759361","754049"
"2.台灣存託憑證","116154120","21980737","3667"
"3.受益憑證","0","0","0"
"4.ETF","3783940139","124659577","22861"
"5.受益證券","38617582","2180200","167"
"6.變更交易股票","45977687","4845504","1094"
"7.認購(售)權證","2116127080","2074780000","55521"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","86775048306","2235604865","755143"
"總計(1~12)","92829887227","4459205379","837359"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2092(16),301(9)
"下跌(跌停)",3565(52),441(1)
"持平",461,106
"未成交",4064,4
"無比價",958,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年03月02日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","6589376","1449","461349421","70.3","70.55","69.75","70","-","0.3","69.95","22","70","5,134","0.00"
="0051  ","中100 ","113309","27","3472466","30.56","30.83","30.56","30.8","+","0.25","30.67","2","30.8","1","0.00"
="0052  ","FB科技","9000","8","397220","44.29","44.29","43.94","43.94","-","0.13","43.64","33","43.94","9","0.00"
="0053  ","寶電子","116000","89","3513010","30.46","30.5","30.21","30.22","-","0.09","30.22","3","30.4","2","0.00"
="0054  ","台商50","27000","22","645310","23.79","24.08","23.79","23.84","+","0.16","23.84","1","23.95","2","0.00"
="0055  ","寶金融","292000","76","4374220","14.95","15.08","14.95","14.96","-","0.05","14.96","3","14.97","16","0.00"
="0056  ","高股息","702798","326","17700581","25.2","25.24","25.14","25.21","+","0.07","25.2","54","25.21","84","0.00"
="0057  ","FB摩台","9000","6","385290","42.96","42.96","42.65","42.65","-","0.19","42.68","50","42.72","78","0.00"
="0058  ","FB發達","7000","4","276000","39.51","39.51","39.32","39.32","-","0.09","39.19","25","39.32","3","0.00"
="0059  ","FB金融","127000","14","4280230","33.9","33.9","33.64","33.66","-","0.16","33.65","31","33.77","1","0.00"
="0060  ","新台灣","4002","4","130946","32.63","32.76","32.63","32.73","+","0.26","32.23","3","32.79","2","0.00"
="0061  ","寶滬深","24442779","4033","433332952","17.76","17.8","17.62","17.7","+","0.15","17.69","40","17.7","238","0.00"
="006203","寶摩臺","31000","5","1038760","33.67","33.7","33.48","33.48","-","0.13","33.47","1","33.64","129","0.00"
="006204","豐臺灣","4691","8","225670","48.25","48.25","48","48","-","0.01","47.87","15","48","15","0.00"
="006205","FB上証","17031358","2830","542104126","31.8","32.05","31.62","31.62","+","0.22","31.61","145","31.62","94","0.00"
="006206","元上證","11772350","2280","350517878","29.9","30.02","29.5","29.53","+","0.09","29.53","26","29.54","154","0.00"
="006207","FH滬深","7651000","1523","175668860","23","23.14","22.8","22.84","+","0.17","22.84","26","22.85","54","0.00"
="006208","FB台50","2000","2","79150","39.59","39.59","39.56","39.56","-","0.25","39.25","34","39.46","38","0.00"
="00631L","T50正2","1059000","230","24523070","23.27","23.36","23","23.01","-","0.19","23.01","4","23.03","30","0.00"
="00632R","T50反1","3708114","417","68030040","18.35","18.4","18.28","18.39","+","0.05","18.39","34","18.4","34","0.00"
