

2007年02月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年02月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","55000","12","518690","9.4","9.49","9.4","9.42","-","0.03","9.42","14","9.5","7","0.00"
="0050  ","台灣50","3203040","344","182491700","56.95","57.2","56.85","57.15","+","0.45","57.1","29","57.15","5","0.00"
="0051  ","中100 ","510100","110","16502685","32.2","32.5","32.2","32.5","+","0.25","32.43","20","32.5","7","0.00"
="0052  ","FB科技","271000","64","10208870","37.75","37.83","37.6","37.8","+","0.3","37.8","19","37.83","2","0.00"
="01001T","富邦R1","116000","40","1487660","12.8","12.85","12.8","12.85","+","0.08","12.81","5","12.85","145","0.00"
="01002T","國泰R1","995000","107","10799470","10.84","10.86","10.84","10.85"," ","0","10.85","163","10.86","193","0.00"
="01003T","新光R1","1342000","60","15859550","11.85","11.85","11.8","11.84","+","0.01","11.78","3","11.84","118","0.00"
="01004T","富邦R2","179000","38","2301320","12.84","12.88","12.84","12.88","+","0.04","12.87","2","12.88","54","0.00"
="01005T","三鼎  ","249000","28","2492400","10.01","10.01","10","10.01"," ","0","10.01","5","10.02","38","0.00"
="01007T","國泰R2","1086000","129","12825610","11.78","11.82","11.78","11.81"," ","0","11.81","1,113","11.82","1","0.00"
"1101  ","台泥  ","8771784","1836","242436411","28.1","28.1","27.5","27.7","-","0.2","27.65","46","27.7","37","16.1"
"1102  ","亞泥  ","4162425","809","135750790","32.3","33","32.15","33","+","0.7","32.85","18","33","55","11.54"
"1103  ","嘉泥  ","2336410","434","45717195","19.65","19.7","19.5","19.5","-","0.15","19.5","293","19.55","17","4.71"
"1104  ","環泥  ","470414","108","5915008","12.6","12.65","12.5","12.6"," ","0","12.55","102","12.6","78","11.89"
"1107  ","建台  ","129506","36","199659","1.59","1.63","1.51","1.53","-","0.07","1.53","10","1.63","25","4.64"
"1108  ","幸福  ","343197","104","3238927","9.42","9.47","9.4","9.46","+","0.04","9.46","17","9.47","9","11.4"
"1109  ","信大  ","338370","45","4108127","12.2","12.25","12.05","12.15","-","0.05","12.1","43","12.15","4","7.74"
"1110  ","東泥  ","805391","141","7961844","10","10","9.82","9.9"," ","0","9.83","35","9.9","26","22"
"1201  ","味全  ","3974857","1187","100235573","25.25","25.5","25.1","25.1","-","0.05","25.1","25","25.15","8","35.35"
"1203  ","味王  ","508453","101","7469462","14.45","15","14.25","14.7"," ","0","14.7","11","14.8","5","0.00"
"1210  ","大成  ","4513564","927","114362813","25.4","25.6","25.05","25.4","+","0.2","25.4","40","25.45","8","16.71"
"1213  ","大飲  ","21122","22","310206","14.7","15.3","14.2","14.6","+","0.05","14.3","3","14.6","2","0.00"
"1215  ","卜蜂  ","3015835","591","32339979","10.85","10.95","10.65","10.7","-","0.05","10.65","253","10.7","3","19.81"
"1216  ","統一  ","15114305","1970","480118931","32.2","32.2","31.6","31.7","+","0.05","31.7","8","31.75","443","44.65"
"1217  ","愛之味","899064","240","7283865","8.15","8.24","8.06","8.09","-","0.05","8.09","17","8.1","10","23.11"
"1218  ","泰山  ","1234958","187","9127948","7.4","7.44","7.37","7.38"," ","0","7.38","35","7.42","15","0.00"
