

2015年04月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11120.11,-,75.54,-0.67
發行量加權股價指數,9571.97,-,69.93,-0.73
臺灣50指數,6912.85,-,67.41,-0.97
臺灣中型100指數,7592.95,-,47.35,-0.62
臺灣資訊科技指數,8098.06,-,122.14,-1.49
臺灣發達指數,8264.32,-,50.79,-0.61
臺灣高股息指數,5913.63,-,51.67,-0.87
臺灣就業99指數,5776.73,-,26.73,-0.46
臺灣高薪100指數,5239.54,-,29.69,-0.56
臺灣企業經營101指數,6124.56,-,31.56,-0.51
臺灣低波動高股息指數,1447.94,-,7.74,-0.53
未含金融保險股指數,8062.1,-,64.16,-0.79
未含電子股指數,13799.52,-,22.52,-0.16
未含金融電子股指數,11870.03,-,11.76,-0.1
水泥窯製類指數,580.38,-,2.09,-0.36
塑膠化工類指數,818.06,-,1.78,-0.22
機電類指數,2127.67,-,25.79,-1.2
水泥類指數,149,-,0.36,-0.24
食品類指數,1268.65,-,4.65,-0.37
塑膠類指數,227.64,-,0.6,-0.26
紡織纖維類指數,583.39,+,0.98,0.17
電機機械類指數,164.35,-,1.29,-0.78
電器電纜類指數,36.95,-,0.05,-0.14
化學生技醫療類指數,107.16,+,0.57,0.53
化學類指數,106.15,+,0.45,0.43
生技醫療類指數,76.37,+,0.52,0.69
玻璃陶瓷類指數,55.24,-,0.54,-0.97
造紙類指數,172.68,+,1.82,1.07
鋼鐵類指數,99.22,-,0.42,-0.42
橡膠類指數,366.31,-,3.53,-0.95
汽車類指數,334.01,+,0.1,0.03
電子類指數,378,-,4.66,-1.22
半導體類指數,121.8,-,2.17,-1.75
電腦及週邊設備類指數,105.81,-,1.23,-1.15
光電類指數,40.3,-,0.38,-0.93
通信網路類指數,120.51,-,0.83,-0.68
電子零組件類指數,94.06,-,1.15,-1.21
電子通路類指數,117.87,-,0.05,-0.04
資訊服務類指數,103.66,-,0.46,-0.44
其他電子類指數,88.66,-,0.35,-0.39
建材營造類指數,303.57,+,2.37,0.79
航運類指數,97.8,-,0.24,-0.24
觀光類指數,120.56,+,0.89,0.74
金融保險類指數,1126.28,-,3.6,-0.32
貿易百貨類指數,233.59,-,1.47,-0.63
油電燃氣類指數,93.68,+,1.8,1.96
其他類指數,282.88,-,3,-1.05
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11455.81,-,77.83,-0.67
發行量加權股價報酬指數,14575.48,-,106.49,-0.73
臺灣50報酬指數,10646.8,-,103.82,-0.97
臺灣中型100報酬指數,10868.02,-,67.78,-0.62
臺灣資訊科技報酬指數,11812.29,-,178.15,-1.49
臺灣發達報酬指數,11525.44,-,70.83,-0.61
臺灣高股息報酬指數,9744.4,-,85.14,-0.87
臺灣就業99報酬指數,6557.55,-,30.34,-0.46
臺灣高薪100報酬指數,5282.2,-,29.93,-0.56
臺灣企業經營101報酬指數,6542.42,-,33.71,-0.51
臺灣低波動高股息報酬指數,2843.01,-,15.2,-0.53
未含金融電子股報酬指數,18246.43,-,18.07,-0.1
水泥類報酬指數,197.18,-,0.47,-0.24
食品類報酬指數,1467.73,-,5.38,-0.37
塑膠類報酬指數,283.18,-,0.75,-0.26
紡織纖維類報酬指數,714.47,+,1.2,0.17
電機機械類報酬指數,197.28,-,1.55,-0.78
電器電纜類報酬指數,41.35,-,0.06,-0.14
化學生技醫療類報酬指數,129.99,+,0.69,0.53
化學類報酬指數,131.47,+,0.56,0.43
生技醫療類報酬指數,88.57,+,0.61,0.69
玻璃陶瓷類報酬指數,58.89,-,0.57,-0.96
造紙類報酬指數,200.24,+,2.1,1.06
鋼鐵類報酬指數,122.5,-,0.52,-0.42
橡膠類報酬指數,434.2,-,4.17,-0.95
汽車類報酬指數,388.79,+,0.11,0.03
電子類報酬指數,526.76,-,6.49,-1.22
半導體類報酬指數,163.06,-,2.9,-1.75
電腦及週邊設備類報酬指數,151.62,-,1.76,-1.15
光電類報酬指數,47.58,-,0.44,-0.92
通信網路類報酬指數,184.56,-,1.27,-0.68
電子零組件類報酬指數,128.86,-,1.58,-1.21
電子通路類報酬指數,172.69,-,0.09,-0.05
資訊服務類報酬指數,156.53,-,0.69,-0.44
其他電子類報酬指數,102.87,-,0.41,-0.4
建材營造類報酬指數,393.83,+,3.09,0.79
航運類報酬指數,114.88,-,0.29,-0.25
觀光類報酬指數,133.21,+,0.99,0.75
金融保險類報酬指數,1402.87,-,4.48,-0.32
貿易百貨類報酬指數,271.96,-,1.7,-0.62
油電燃氣類報酬指數,111.16,+,2.14,1.96
其他類報酬指數,361.57,-,3.84,-1.05
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86965008176","2007094983","793519"
"2.台灣存託憑證","103887444","17951232","3414"
"3.受益憑證","0","0","0"
"4.ETF","4328177419","149043343","25226"
"5.受益證券","48072780","2752000","383"
"6.變更交易股票","41484321","7806533","1812"
"7.認購(售)權證","2974402060","2779673000","93593"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","87006492497","2014901516","795331"
"總計(1~12)","94461032200","4964321091","917947"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2401(13),331(11)
"下跌(跌停)",3882(40),437(3)
"持平",485,82
"未成交",3483,3
"無比價",893,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月08日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","5069880","1508","350122247","69.6","69.6","68.85","69","-","0.6","69","77","69.05","31","0.00"
="0051  ","中100 ","8001","7","243230","30.4","30.4","30.4","30.4"," ","0","30.24","1","30.4","3","0.00"
="0052  ","FB科技","6000","6","251340","42.13","42.13","41.71","41.71","-","0.43","41.7","25","41.91","1","0.00"
="0053  ","寶電子","20000","16","594420","29.99","29.99","29.6","29.63","-","0.44","29.63","5","29.99","3","0.00"
="0054  ","台商50","12000","8","288730","24.01","24.19","23.9","24.19","+","0.03","23.73","3","24.19","1","0.00"
="0055  ","寶金融","145000","36","2200830","15.2","15.22","15.14","15.14","-","0.03","15.14","12","15.2","10","0.00"
="0056  ","高股息","527888","244","13107077","24.9","24.95","24.77","24.9","+","0.01","24.9","2","24.92","1","0.00"
="0057  ","FB摩台","8000","5","338320","42.34","42.38","42.26","42.26","-","0.08","42.01","30","42.04","116","0.00"
="0058  ","FB發達","8000","4","316770","39.62","39.62","39.57","39.61","-","0.17","39.61","20","39.81","10","0.00"
="0059  ","FB金融","10000","5","343810","34.46","34.46","34.33","34.37","+","0.29","34.37","40","34.8","2","0.00"
="0060  ","新台灣","4000","3","131590","32.9","32.93","32.86","32.86","-","0.02","31.91","3","33.2","1","0.00"
="0061  ","寶滬深","25084018","4693","501517701","19.99","20.09","19.83","20","+","0.05","19.99","26","20","275","0.00"
="006203","寶摩臺","1000","1","32980","32.98","32.98","32.98","32.98","-","0.22","32.51","2","33.6","1","0.00"
="006204","豐臺灣","0","0","0","--","--","--","--"," ","0","47.6","2","47.7","15","0.00"
="006205","FB上証","15734009","2405","559604707","35.73","35.74","35.34","35.59","+","0.12","35.59","76","35.6","397","0.00"
="006206","元上證","11522260","2030","377290972","33","33","32.56","32.78","+","0.18","32.78","40","32.79","4","0.00"
="006207","FH滬深","10995799","1640","284507137","26.1","26.1","25.65","25.98","+","0.15","25.96","20","25.98","160","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","38.89","38","39","3","0.00"
="00631L","T50正2","953000","308","21609990","22.9","22.9","22.56","22.67","-","0.26","22.65","1","22.67","399","0.00"
="00632R","T50反1","3136000","367","57944470","18.35","18.51","18.35","18.48","+","0.13","18.48","66","18.5","334","0.00"
="00633L","上証2X","31048647","6589","1490563706","48.16","48.45","47.47","48.39","+","0.89","48.38","19","48.39","2","0.00"
="00634R","上証反","29402700","2874","331316883","11.33","11.37","11.17","11.17","-","0.21","11.17","21","11.18","90","0.00"
="00636 ","CFA50 ","15060000","1823","302167470","20.11","20.12","19.98","20.1","+","0.01","20.1","110","20.11","88","0.00"
="0080  ","恒中國","9600","37","4501850","466","472.45","464","472","+","14","472","2","472.45","1","0.00"
="0081  ","恒香港","400","4","364100","909","912","909","912","+","3","911","1","913.95","1","0.00"
="008201","上證50","277141","613","28817089","102","106","102","104","+","2.45","104","26","104.25","5","0.00"
="01001T","富邦R1","156000","35","2936660","19.2","19.2","18.31","18.8","-","0.4","18.5","4","18.79","5","0.00"
="01002T","國泰R1","1295000","199","24528960","18.7","19.03","18.7","18.96","+","0.26","18.96","44","18.99","10","0.00"
="01003T","新光R1","133000","31","1893480","14.37","14.4","14.16","14.22","-","0.1","14.22","13","14.24","12","0.00"
="01004T","富邦R2","137000","49","2041590","15","15","14.8","14.84","-","0.17","14.84","1","14.85","9","0.00"
="01007T","國泰R2","1031000","69","16672090","16.2","16.2","16.16","16.2","+","0.05","16.17","12","16.2","378","0.00"
"1101  ","台泥  ","7567497","3360","332451194","44.35","44.35","43.55","43.8","-","0.2","43.8","570","43.85","102","14.95"
"1102  ","亞泥  ","4529786","2240","177663014","39.3","39.4","39","39.3"," ","0","39.25","637","39.3","39","14.14"
"1103  ","嘉泥  ","195000","145","2666909","13.7","13.75","13.65","13.7"," ","0","13.65","115","13.7","5","456.67"
