

2014年08月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10683.29,-,32.48,-0.3
發行量加權股價指數,9206.81,-,23.8,-0.26
臺灣50指數,6570.92,-,13.36,-0.2
臺灣中型100指數,7511.18,-,19.59,-0.26
臺灣資訊科技指數,7643.81,-,4.58,-0.06
臺灣發達指數,8024.27,-,18.63,-0.23
臺灣高股息指數,5911.76,+,2.05,0.03
臺灣就業99指數,5467.11,-,9.93,-0.18
臺灣企業經營101指數,5837.81,-,9.87,-0.17
臺灣低波動高股息指數,1474.05,-,2.95,-0.2
未含金融保險股指數,7756.64,-,16.88,-0.22
未含電子股指數,13293.66,-,52.89,-0.4
未含金融電子股指數,11449.12,-,40.07,-0.35
水泥窯製類指數,610.13,+,0.01,--
塑膠化工類指數,818.76,-,2.69,-0.33
機電類指數,2049.76,-,3.26,-0.16
水泥類指數,155.11,+,0.15,0.1
食品類指數,1268.65,-,14.73,-1.15
塑膠類指數,228.4,+,0.79,0.35
紡織纖維類指數,508.66,-,4.5,-0.88
電機機械類指數,168.91,-,1.38,-0.81
電器電纜類指數,40.74,-,0.15,-0.37
化學生技醫療類指數,107.64,-,2.18,-1.99
化學類指數,105.49,-,1.18,-1.11
生技醫療類指數,77.79,-,2.51,-3.13
玻璃陶瓷類指數,61.03,-,0.28,-0.46
造紙類指數,183.83,-,1.53,-0.83
鋼鐵類指數,100.15,+,0.24,0.24
橡膠類指數,361.32,-,3.68,-1.01
汽車類指數,312,+,0.17,0.05
電子類指數,363.05,-,0.49,-0.13
半導體類指數,113.34,-,0.04,-0.04
電腦及週邊設備類指數,106.18,-,0.39,-0.37
光電類指數,40.88,+,0.14,0.34
通信網路類指數,112.78,+,0.14,0.12
電子零組件類指數,94.04,+,0.19,0.2
電子通路類指數,115.28,+,0.53,0.46
資訊服務類指數,99.28,-,0.92,-0.92
其他電子類指數,86.46,-,0.86,-0.98
建材營造類指數,286.53,-,2.09,-0.72
航運類指數,72.43,+,0.45,0.63
觀光類指數,140.96,+,0.29,0.21
金融保險類指數,1081.81,-,5.55,-0.51
貿易百貨類指數,240.53,-,0.52,-0.22
油電燃氣類指數,93.47,-,0.24,-0.26
其他類指數,243.95,-,1.55,-0.63
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10958.59,-,32.84,-0.3
發行量加權股價報酬指數,13958.89,-,35.61,-0.25
臺灣50報酬指數,10081.61,-,20.49,-0.2
臺灣中型100報酬指數,10707.44,-,27.92,-0.26
臺灣資訊科技報酬指數,11137.04,-,6.68,-0.06
臺灣發達報酬指數,11123.61,-,25.82,-0.23
臺灣高股息報酬指數,9701.86,+,3.37,0.03
臺灣就業99報酬指數,6183.64,-,11.22,-0.18
臺灣企業經營101報酬指數,6205.15,-,10.49,-0.17
臺灣低波動高股息報酬指數,2878.97,-,5.76,-0.2
未含金融電子股報酬指數,17521.38,-,60.99,-0.35
水泥類報酬指數,201.98,+,0.19,0.09
食品類報酬指數,1464.91,-,17,-1.15
塑膠類報酬指數,283.85,+,0.98,0.35
紡織纖維類報酬指數,612.59,-,5.2,-0.84
電機機械類報酬指數,201.82,-,1.65,-0.81
電器電纜類報酬指數,45.21,-,0.17,-0.37
化學生技醫療類報酬指數,130.09,-,2.64,-1.99
化學類報酬指數,129.98,-,1.47,-1.12
生技醫療類報酬指數,90.04,-,2.9,-3.12
