

2014年05月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10570.67,+,38.48,0.37
發行量加權股價指數,9036.12,+,27.9,0.31
臺灣50指數,6307.3,+,11.08,0.18
臺灣中型100指數,7553.9,+,39.48,0.53
臺灣資訊科技指數,7520.62,+,25.95,0.35
臺灣發達指數,7805.14,+,13.24,0.17
臺灣高股息指數,5893.9,+,2.56,0.04
臺灣就業99指數,5339.14,+,11.61,0.22
臺灣企業經營101指數,5761.49,+,8.15,0.14
臺灣低波動高股息指數,1458.5,+,2.01,0.14
未含金融保險股指數,7682.28,+,24.52,0.32
未含電子股指數,13112.35,+,39.16,0.3
未含金融電子股指數,11581.2,+,37.19,0.32
水泥窯製類指數,591.54,+,0.06,0.01
塑膠化工類指數,842.05,+,1.21,0.14
機電類指數,2005.91,+,6.96,0.35
水泥類指數,147.61,+,0.02,0.01
食品類指數,1236.08,+,13.62,1.11
塑膠類指數,227.92,+,0.58,0.26
紡織纖維類指數,517.14,+,7.71,1.51
電機機械類指數,171.86,+,1.95,1.15
電器電纜類指數,40.71,+,0.15,0.37
化學生技醫療類指數,114.56,+,0.19,0.17
化學類指數,110.98,-,0.26,-0.23
生技醫療類指數,84.01,+,0.58,0.7
玻璃陶瓷類指數,64.55, ,--,--
造紙類指數,183.41,+,1.03,0.56
鋼鐵類指數,97.99,-,0.4,-0.41
橡膠類指數,401.47,-,1.21,-0.3
汽車類指數,309.25,+,2.22,0.72
電子類指數,354.74,+,1.13,0.32
半導體類指數,111.96,+,0.68,0.61
電腦及週邊設備類指數,101.87,+,0.15,0.15
光電類指數,38.87,-,0.18,-0.46
通信網路類指數,120.58,-,0.1,-0.08
電子零組件類指數,91.22,+,1.11,1.23
電子通路類指數,118.8,+,1.3,1.11
資訊服務類指數,98.82,+,0.65,0.66
其他電子類指數,77.67,-,0.21,-0.27
建材營造類指數,294.59,+,0.05,0.02
航運類指數,73.53,-,0.18,-0.24
觀光類指數,140.96,+,0.75,0.53
金融保險類指數,1001.36,+,2.4,0.24
貿易百貨類指數,251.5,+,1.67,0.67
油電燃氣類指數,95.03,-,0.13,-0.14
其他類指數,244.47,+,0.87,0.36
