

2014年09月30日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10436.99,+,3.37,0.03
發行量加權股價指數,8966.92,+,6.16,0.07
臺灣50指數,6376.55,-,4.14,-0.06
臺灣中型100指數,7238.25,-,4.64,-0.06
臺灣資訊科技指數,7265.35,+,0.5,0.01
臺灣發達指數,7839.54,+,2.12,0.03
臺灣高股息指數,5617.68,-,13.63,-0.24
臺灣就業99指數,5356.31,-,1.48,-0.03
臺灣高薪100指數,4926.19,-,2.38,-0.05
臺灣企業經營101指數,5689.25,+,0.31,0.01
臺灣低波動高股息指數,1408.68,-,3,-0.21
未含金融保險股指數,7527.68,+,10.36,0.14
未含電子股指數,13146.66,+,21.42,0.16
未含金融電子股指數,11290.58,+,42.59,0.38
水泥窯製類指數,595.22,+,4.97,0.84
塑膠化工類指數,788.46,-,1.6,-0.2
機電類指數,1969.09,+,0.06,--
水泥類指數,150.11,+,1.09,0.73
食品類指數,1265.04,-,18.36,-1.43
塑膠類指數,216.7,-,1.24,-0.57
紡織纖維類指數,507.66,+,1.4,0.28
電機機械類指數,162.21,+,0.62,0.38
電器電纜類指數,39.42,+,0.43,1.1
化學生技醫療類指數,106.83,+,0.27,0.25
化學類指數,100.89,+,0.53,0.53
生技醫療類指數,80.88,-,0.06,-0.07
玻璃陶瓷類指數,61.88,+,0.82,1.34
造紙類指數,180.93,+,0.61,0.34
鋼鐵類指數,101.38,+,1.07,1.07
橡膠類指數,355.93,+,2.5,0.71
汽車類指數,314.61,+,0.98,0.31
電子類指數,348.75,-,0.06,-0.02
半導體類指數,108.37,+,0.14,0.13
電腦及週邊設備類指數,100.04,+,0.28,0.28
光電類指數,38.07,-,0.52,-1.35
通信網路類指數,110.67,+,0.62,0.56
電子零組件類指數,88.71,+,0.79,0.9
電子通路類指數,113.34,-,0.13,-0.11
資訊服務類指數,99.1,+,0.6,0.61
其他電子類指數,86.49,-,0.79,-0.91
建材營造類指數,281.72,+,1.45,0.52
航運類指數,76.52,+,1.34,1.78
觀光類指數,138.78,+,0.7,0.51
金融保險類指數,1077.12,-,3.79,-0.35
貿易百貨類指數,236.35,+,3.81,1.64
油電燃氣類指數,95.47,+,1.07,1.13
其他類指數,237.83,+,0.85,0.36
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10750.95,+,3.47,0.03
發行量加權股價報酬指數,13652.82,+,9.38,0.07
臺灣50報酬指數,9820.82,-,6.38,-0.06
臺灣中型100報酬指數,10360.33,-,6.64,-0.06
臺灣資訊科技報酬指數,10597.64,+,0.73,0.01
臺灣發達報酬指數,10933.04,+,2.95,0.03
臺灣高股息報酬指數,9256.74,-,22.45,-0.24
臺灣就業99報酬指數,6080.31,-,1.67,-0.03
臺灣高薪100報酬指數,4966.29,-,2.4,-0.05
