

2014年08月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10863.29,+,75.66,0.7
發行量加權股價指數,9330.19,+,63.68,0.69
臺灣50指數,6569.15,+,72.01,1.11
臺灣中型100指數,7744.86,+,30.78,0.4
臺灣資訊科技指數,7706.97,+,150.83,2
臺灣發達指數,8059.44,+,42.26,0.53
臺灣高股息指數,5993.32,+,89,1.51
臺灣就業99指數,5521.86,+,21.55,0.39
臺灣企業經營101指數,5912.19,+,41.94,0.71
臺灣低波動高股息指數,1483.44,+,5.07,0.34
未含金融保險股指數,7869.98,+,65.95,0.85
未含電子股指數,13596.77,-,49.18,-0.36
未含金融電子股指數,11790.66,-,45.77,-0.39
水泥窯製類指數,614.04,+,7.76,1.28
塑膠化工類指數,829.73,-,13.44,-1.59
機電類指數,2064.06,+,32.75,1.61
水泥類指數,154.78,+,2.54,1.67
食品類指數,1321.92,-,7.6,-0.57
塑膠類指數,224.01,-,4.44,-1.94
紡織纖維類指數,541.99,+,0.48,0.09
電機機械類指數,178.95,+,1.35,0.76
電器電纜類指數,41.7,-,0.05,-0.12
化學生技醫療類指數,115.66,-,1.75,-1.49
化學類指數,110.28,-,2.8,-2.48
生技醫療類指數,86.58,-,0.2,-0.23
玻璃陶瓷類指數,63.98,-,0.32,-0.5
造紙類指數,187.49,-,0.41,-0.22
鋼鐵類指數,102.43,+,1.42,1.41
橡膠類指數,387.67,-,1.44,-0.37
汽車類指數,324.91,+,4.4,1.37
電子類指數,364.88,+,5.95,1.66
半導體類指數,113.54,+,2.22,1.99
電腦及週邊設備類指數,109.87,+,2.02,1.87
光電類指數,41.62,+,0.44,1.07
通信網路類指數,113.71,-,0.02,-0.02
電子零組件類指數,93.45,+,0.85,0.92
電子通路類指數,121.09,+,1.98,1.66
資訊服務類指數,104.36,+,0.51,0.49
其他電子類指數,84.42,+,2.33,2.84
建材營造類指數,299.15,+,2.58,0.87
航運類指數,73.11,-,0.37,-0.5
觀光類指數,145.49,+,0.07,0.05
金融保險類指數,1088.13,-,3.22,-0.3
貿易百貨類指數,255.03,-,0.4,-0.16
油電燃氣類指數,96.97,-,1.87,-1.89
其他類指數,250.35,-,0.3,-0.12
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11094.03,+,79.1,0.72
發行量加權股價報酬指數,14080.22,+,98.32,0.7
臺灣50報酬指數,10033.02,+,109.97,1.11
臺灣中型100報酬指數,10985.82,+,50.57,0.46
臺灣資訊科技報酬指數,11169.66,+,218.6,2
臺灣發達報酬指數,11134.61,+,60.07,0.54
臺灣高股息報酬指數,9756.55,+,144.89,1.51
臺灣就業99報酬指數,6216.39,+,25.98,0.42
臺灣企業經營101報酬指數,6237.24,+,44.57,0.72
臺灣低波動高股息報酬指數,2883.27,+,9.86,0.34
未含金融電子股報酬指數,17954,-,66.12,-0.37
水泥類報酬指數,201.56,+,3.31,1.67
食品類報酬指數,1496.05,-,8.59,-0.57
塑膠類報酬指數,278.4,-,5.52,-1.94
紡織纖維類報酬指數,652.51,+,0.58,0.09
電機機械類報酬指數,212.92,+,1.6,0.76
電器電纜類報酬指數,46.28,-,0.06,-0.13
化學生技醫療類報酬指數,138.92,-,1.67,-1.19
化學類報酬指數,134.83,-,2.68,-1.95
生技醫療類報酬指數,99.81,-,0.22,-0.22
玻璃陶瓷類報酬指數,67.99,-,0.34,-0.5
造紙類報酬指數,217.42,-,0.48,-0.22
鋼鐵類報酬指數,123.41,+,1.71,1.41
橡膠類報酬指數,457.61,-,1.71,-0.37
汽車類報酬指數,378.2,+,5.13,1.38
電子類報酬指數,504.32,+,8.27,1.67
半導體類報酬指數,151.4,+,2.98,2.01
電腦及週邊設備類報酬指數,154.42,+,2.87,1.89
光電類報酬指數,48.79,+,0.52,1.08
通信網路類報酬指數,173.9,-,0.03,-0.02
電子零組件類報酬指數,127.05,+,1.21,0.96
電子通路類報酬指數,174,+,2.84,1.66
資訊服務類報酬指數,155.06,+,0.76,0.49
其他電子類報酬指數,96.48,+,2.67,2.85
建材營造類報酬指數,381.4,+,3.29,0.87
航運類報酬指數,85.24,-,0.43,-0.5
觀光類報酬指數,160.38,+,0.07,0.04
金融保險類報酬指數,1340.7,-,3.58,-0.27
貿易百貨類報酬指數,290.8,-,0.46,-0.16
油電燃氣類報酬指數,115.02,-,2.2,-1.88
其他類報酬指數,316.72,-,0.37,-0.12
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86210381499","2344471383","711277"
"2.台灣存託憑證","79418467","16825237","2297"
"3.受益憑證","0","0","0"
"4.ETF","1464018664","81610705","10925"
"5.受益證券","44166470","2815000","341"
"6.變更交易股票","84945245","12901964","1077"
"7.認購(售)權證","2774431740","2865579000","70454"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","86295326744","2357373347","712354"
"總計(1~12)","90657362085","5324203289","796371"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3055(32),417(22)
"下跌(跌停)",2532(39),330(13)
"持平",449,84
"未成交",3458,4
"無比價",853,11
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年08月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3754385","1072","249315257","66.2","66.7","66.1","66.6","+","0.35","66.55","26","66.6","907","0.00"
="0051  ","中100 ","21500","14","671260","31.21","31.5","31.18","31.28","+","0.11","31.29","1","31.39","2","0.00"
="0052  ","FB科技","4000","3","156220","38.53","39.87","38.53","39.29","-","1.98","39.29","24","40.08","1","0.00"
="0053  ","寶電子","28000","26","812780","29","29.2","28.91","29.2","+","0.25","29.22","81","29.44","3","0.00"
="0054  ","台商50","11000","10","259530","23.56","23.62","23.56","23.62","+","0.34","23.62","71","23.8","5","0.00"
="0055  ","寶金融","872050","169","13012010","14.9","15.01","14.85","15","-","0.01","15","9","15.01","150","0.00"
="0056  ","高股息","465572","215","11892029","25.32","25.65","25.32","25.65","+","0.33","25.64","1","25.65","363","0.00"
="0057  ","FB摩台","159000","9","6358930","39.69","40.05","39.69","40.02","+","0.33","40.02","100","40.05","50","0.00"
="0058  ","FB發達","8000","3","305900","38.22","38.28","38.22","38.28","+","0.09","38.28","28","38.48","25","0.00"
="0059  ","FB金融","11000","3","359290","32.75","32.75","32.59","32.59","-","0.23","32.7","26","32.9","5","0.00"
="0060  ","新台灣","9050","9","288895","31.96","31.96","31.91","31.91","-","0.98","31.89","2","32.25","2","0.00"
