

2007年05月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年05月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","193000","24","1866740","9.66","9.69","9.66","9.67","+","0.02","9.67","145","9.68","11","0.00"
="0050  ","台灣50","3819020","251","224348624","58.9","59","58.5","58.75","+","0.15","58.75","93","58.8","253","0.00"
="0051  ","中100 ","160000","48","5181190","32.55","32.55","32.31","32.45","-","0.1","32.4","28","32.45","6","0.00"
="0052  ","FB科技","105000","36","4149770","39.35","39.6","39.35","39.37","+","0.05","39.36","2","39.48","3","0.00"
="01001T","富邦R1","19000","5","258430","13.6","13.63","13.6","13.6"," ","0","13.6","39","13.63","4","0.00"
="01002T","國泰R1","789000","75","8681620","11","11.01","10.99","11"," ","0","11","116","11.01","12","0.00"
="01003T","新光R1","93000","15","1080270","11.66","11.66","11.6","11.6","-","0.06","11.6","13","11.66","20","0.00"
="01004T","富邦R2","276000","22","3633200","13.15","13.2","13.15","13.16"," ","0","13.15","20","13.16","11","0.00"
="01005T","三鼎  ","5000","2","48600","9.72","9.72","9.72","9.72","-","0.05","9.73","1","9.77","3","0.00"
="01007T","國泰R2","134000","8","1583940","11.8","11.83","11.8","11.82","-","0.01","11.82","117","11.83","8","0.00"
"1101  ","台泥  ","10048882","1956","310994556","31","31.3","30.7","31","+","0.4","31","50","31.05","202","12.16"
"1102  ","亞泥  ","3212926","710","112861950","34.9","35.4","34.6","35"," ","0","35","44","35.1","2","11.33"
"1103  ","嘉泥  ","2801930","717","52080203","18.7","18.8","18.45","18.6"," ","0","18.6","21","18.65","22","28.18"
"1104  ","環泥  ","403850","111","5141942","12.7","12.85","12.7","12.7","-","0.1","12.7","349","12.8","11","14.43"
"1107  ","建台  ","474987","58","646756","1.42","1.42","1.35","1.37","-","0.08","1.37","1","1.4","8","0.00"
"1108  ","幸福  ","4229019","1107","59261711","14.4","14.4","13.85","13.85","-","0.5","13.85","86","13.9","40","24.73"
"1109  ","信大  ","413866","93","4871854","11.95","12","11.65","11.65","-","0.25","11.65","34","11.95","56","13.87"
"1110  ","東泥  ","847073","214","9346240","11.1","11.15","10.9","10.95","-","0.15","10.9","62","10.95","5","121.67"
"1201  ","味全  ","3306241","1028","88777328","27","27.2","26.3","26.85","-","0.1","26.85","145","26.9","10","28.26"
"1203  ","味王  ","145604","63","2119796","14.65","14.7","14.5","14.5","-","0.15","14.5","14","14.65","7","0.00"
"1210  ","大成  ","3835023","1186","113847112","30.2","30.4","29.1","29.5","-","0.5","29.5","140","29.55","2","13.59"
"1213  ","大飲  ","27513","16","385478","14.15","14.15","13.9","13.95","+","0.05","13.8","22","13.95","2","174.38"
"1215  ","卜蜂  ","3718446","890","48428674","13.4","13.5","12.8","12.85","-","0.5","12.85","92","12.95","6","14.77"
"1216  ","統一  ","7738571","1798","243457879","31.2","31.75","31.15","31.5","+","0.5","31.45","272","31.5","179","20.06"
"1217  ","愛之味","823211","222","6943722","8.43","8.49","8.4","8.42","+","0.01","8.41","14","8.42","81","0.00"
"1218  ","泰山  ","730155","191","5491591","7.63","7.64","7.47","7.47","-","0.07","7.47","26","7.49","10","0.00"
"1219  ","福壽  ","400323","113","3409197","8.52","8.6","8.46","8.55","+","0.03","8.54","51","8.55","5","25.91"
"1220  ","台榮  ","356010","98","3157668","9.16","9.16","8.8","8.81","-","0.19","8.81","6","8.88","7","125.86"
"1225  ","福懋油","400406","76","3015135","7.65","7.65","7.31","7.6","-","0.03","7.5","4","7.63","6","0.00"
"1227  ","佳格  ","685200","143","11661500","17.1","17.2","16.9","17","-","0.1","17","5","17.05","34","22.08"
"1229  ","聯華  ","2682476","644","42855664","16.15","16.2","15.85","15.9","-","0.25","15.9","31","15.95","4","9.46"
"1231  ","聯華食","193000","57","2125800","11.25","11.25","10.9","10.9","-","0.2","10.9","16","11.05","4","17.03"
"1232  ","大統益","93353","51","2360859","25.55","25.55","25.15","25.3","-","0.2","25.25","1","25.4","7","9.34"
"1233  ","天仁  ","119271","29","3597473","30.1","30.3","30","30","-","0.1","30","136","30.25","6","20.13"
"1234  ","黑松  ","382548","150","5654377","14.9","14.95","14.7","14.7","-","0.2","14.7","101","14.75","10","47.42"
