

2014年06月30日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10990.82,+,101.13,0.93
發行量加權股價指數,9393.07,+,86.24,0.93
臺灣50指數,6587.02,+,69.9,1.07
臺灣中型100指數,7775.02,+,87.23,1.13
臺灣資訊科技指數,7841.74,+,104.32,1.35
臺灣發達指數,8135.43,+,83.72,1.04
臺灣高股息指數,6036.04,+,27.24,0.45
臺灣就業99指數,5527.12,+,50.06,0.91
臺灣企業經營101指數,5933.55,+,50.42,0.86
臺灣低波動高股息指數,1489.19,+,4.83,0.33
未含金融保險股指數,7989.13,+,77.14,0.97
未含電子股指數,13487,+,63.11,0.47
未含金融電子股指數,11877.09,+,49.49,0.42
水泥窯製類指數,602.44,+,3.59,0.6
塑膠化工類指數,865.86,+,2.17,0.25
機電類指數,2105.53,+,27.99,1.35
水泥類指數,152.36,+,1.04,0.69
食品類指數,1273.21,+,7.45,0.59
塑膠類指數,238.35,+,0.59,0.25
紡織纖維類指數,546.62,+,7.22,1.34
電機機械類指數,182.87,+,3.4,1.89
電器電纜類指數,41.63,+,0.22,0.53
化學生技醫療類指數,118.57,+,1.25,1.07
化學類指數,112.48,+,0.89,0.8
生技醫療類指數,89.32,+,1.24,1.41
玻璃陶瓷類指數,61.8,+,0.11,0.18
造紙類指數,186.79,+,0.8,0.43
鋼鐵類指數,98.26,+,0.19,0.19
橡膠類指數,383.23,-,3.02,-0.78
汽車類指數,327.24,+,1.17,0.36
電子類指數,372.24,+,4.9,1.33
半導體類指數,117.05,+,1.21,1.04
電腦及週邊設備類指數,108.7,+,1.7,1.59
光電類指數,43.09,+,1.53,3.68
通信網路類指數,117.79,-,0.09,-0.08
電子零組件類指數,98.2,+,2.13,2.22
電子通路類指數,123.06,+,0.72,0.59
資訊服務類指數,105.23,+,0.81,0.78
其他電子類指數,82.27,+,0.96,1.18
建材營造類指數,288.39,-,0.41,-0.14
航運類指數,72.15,+,0.32,0.45
觀光類指數,143.31,+,0.42,0.29
金融保險類指數,1037.95,+,6.24,0.6
貿易百貨類指數,254.24,+,1.69,0.67
