

2014年05月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10598.32,+,27.65,0.26
發行量加權股價指數,9055.29,+,19.17,0.21
臺灣50指數,6331.12,+,23.82,0.38
臺灣中型100指數,7554.97,+,1.07,0.01
臺灣資訊科技指數,7576.94,+,56.32,0.75
臺灣發達指數,7797.52,-,7.62,-0.1
臺灣高股息指數,5908.72,+,14.82,0.25
臺灣就業99指數,5358.92,+,19.78,0.37
臺灣企業經營101指數,5779.76,+,18.27,0.32
臺灣低波動高股息指數,1459.3,+,0.8,0.05
未含金融保險股指數,7696.77,+,14.49,0.19
未含電子股指數,13137.96,+,25.61,0.2
未含金融電子股指數,11596.21,+,15.01,0.13
水泥窯製類指數,597.02,+,5.48,0.93
塑膠化工類指數,845.56,+,3.51,0.42
機電類指數,2010.59,+,4.68,0.23
水泥類指數,149.42,+,1.81,1.23
食品類指數,1233.26,-,2.82,-0.23
塑膠類指數,228.31,+,0.39,0.17
紡織纖維類指數,515.51,-,1.63,-0.32
電機機械類指數,172.5,+,0.64,0.37
電器電纜類指數,40.88,+,0.17,0.42
化學生技醫療類指數,115.65,+,1.09,0.95
化學類指數,111.51,+,0.53,0.48
生技醫療類指數,85.34,+,1.33,1.58
玻璃陶瓷類指數,64.28,-,0.27,-0.42
造紙類指數,183.15,-,0.26,-0.14
鋼鐵類指數,97.8,-,0.19,-0.19
橡膠類指數,404.26,+,2.79,0.69
汽車類指數,306.83,-,2.42,-0.78
電子類指數,355.54,+,0.8,0.23
半導體類指數,112.97,+,1.01,0.9
電腦及週邊設備類指數,101.8,-,0.07,-0.07
光電類指數,38.57,-,0.3,-0.77
通信網路類指數,120.2,-,0.38,-0.32
電子零組件類指數,90.62,-,0.6,-0.66
電子通路類指數,119.88,+,1.08,0.91
資訊服務類指數,98.68,-,0.14,-0.14
其他電子類指數,77.76,+,0.09,0.12
建材營造類指數,294.1,-,0.49,-0.17
航運類指數,73.52,-,0.01,-0.01
觀光類指數,140.79,-,0.17,-0.12
金融保險類指數,1005.05,+,3.69,0.37
貿易百貨類指數,250.68,-,0.82,-0.33
油電燃氣類指數,95.16,+,0.13,0.14
其他類指數,245.39,+,0.92,0.38
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10599.31,+,27.77,0.26
發行量加權股價報酬指數,13380.3,+,28.48,0.21
臺灣50報酬指數,9490.86,+,35.7,0.38
臺灣中型100報酬指數,10488.44,+,1.48,0.01
臺灣資訊科技報酬指數,10760.42,+,79.99,0.75
臺灣發達報酬指數,10578.35,-,10.34,-0.1
臺灣高股息報酬指數,9299.36,+,23.33,0.25
臺灣就業99報酬指數,5913.59,+,21.82,0.37
臺灣企業經營101報酬指數,5955.75,+,18.82,0.32
臺灣低波動高股息報酬指數,2747.35,+,1.52,0.06
未含金融電子股報酬指數,17282.93,+,22.37,0.13
水泥類報酬指數,188.76,+,2.3,1.23
食品類報酬指數,1388.15,-,3.18,-0.23
塑膠類報酬指數,276.21,+,0.47,0.17
紡織纖維類報酬指數,611.84,-,1.94,-0.32
電機機械類報酬指數,201.94,+,0.75,0.37
電器電纜類報酬指數,44.93,+,0.19,0.42
化學生技醫療類報酬指數,136.49,+,1.28,0.95
化學類報酬指數,133.8,+,0.63,0.47
生技醫療類報酬指數,96.82,+,1.5,1.57
玻璃陶瓷類報酬指數,67.99,-,0.28,-0.41
造紙類報酬指數,207.34,-,0.3,-0.14
鋼鐵類報酬指數,116.86,-,0.23,-0.2
橡膠類報酬指數,462.21,+,3.19,0.69
汽車類報酬指數,346.25,-,2.73,-0.78
電子類報酬指數,480.97,+,1.1,0.23
半導體類報酬指數,147.46,+,1.31,0.9
電腦及週邊設備類報酬指數,139.5,-,0.09,-0.06
光電類報酬指數,44.69,-,0.36,-0.8
通信網路類報酬指數,176.25,-,0.56,-0.32
電子零組件類報酬指數,120.47,-,0.8,-0.66
電子通路類報酬指數,166.54,+,1.49,0.9
資訊服務類報酬指數,142.91,-,0.21,-0.15
其他電子類報酬指數,88.53,+,0.12,0.14
建材營造類報酬指數,366.73,-,0.61,-0.17
航運類報酬指數,84.72,-,0.01,-0.01
觀光類報酬指數,153.64,-,0.19,-0.12
金融保險類報酬指數,1215.62,+,4.46,0.37
貿易百貨類報酬指數,281.9,-,0.92,-0.33
油電燃氣類報酬指數,109.21,+,0.14,0.13
其他類報酬指數,302.38,+,1.14,0.38
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","79933319921","2091708323","711080"
"2.台灣存託憑證","61000493","9939703","1669"
"3.受益憑證","0","0","0"
"4.ETF","710949400","22894259","2762"
"5.受益證券","29535910","1938000","217"
"6.變更交易股票","169934691","29020661","2723"
"7.認購(售)權證","2566657250","2283250000","56760"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","80103254612","2120728984","713803"
"總計(1~12)","83471397665","4438750946","775211"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1934(18),309(15)
"下跌(跌停)",2802(17),430(1)
"持平",484,98
"未成交",3560,5
"無比價",854,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年05月27日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","8034252","946","506976535","63.05","63.2","62.95","63.1","+","0.05","63.1","723","63.15","100","0.00"
="0051  ","中100 ","16000","14","480380","30.05","30.14","29.98","30","+","0.03","29.97","2","30","3","0.00"
="0052  ","FB科技","5000","3","201150","40.5","40.5","40.05","40.05","-","0.45","37.83","1","39","1","0.00"
="0053  ","寶電子","29000","23","808840","27.94","28","27.84","27.89","-","0.02","27.87","55","27.89","3","0.00"
="0054  ","台商50","41000","31","920330","22.41","22.5","22.38","22.5","+","0.06","22.5","2","22.51","1","0.00"
="0055  ","寶金融","556229","89","7538389","13.51","13.58","13.51","13.55","+","0.04","13.55","182","13.56","13","0.00"
="0056  ","高股息","770281","258","18857104","24.46","24.5","24.45","24.47","+","0.01","24.46","566","24.47","15","0.00"
="0057  ","FB摩台","65000","14","2461910","37.89","37.9","37.85","37.9","-","0.05","37.91","50","37.94","50","0.00"
="0058  ","FB發達","5000","3","183120","36.62","36.63","36.62","36.63","X","0","36.46","1","36.8","1","0.00"
="0059  ","FB金融","32000","5","957590","29.88","29.93","29.88","29.93","+","0.18","29.87","53","29.97","24","0.00"
="0060  ","新台灣","5000","4","153130","29.92","30.94","29.92","30.67","X","0","30.13","2","30.66","1","0.00"
="0061  ","寶滬深","9752201","717","110836409","11.4","11.41","11.34","11.36","-","0.02","11.35","317","11.36","9","0.00"
="006203","寶摩臺","54000","7","1638360","30.34","30.34","30.34","30.34","-","0.06","30.32","1","30.51","42","0.00"
="006204","豐臺灣","42300","23","1890810","44.69","44.73","44.65","44.72","+","0.03","44.71","200","44.72","5","0.00"
="006205","FB上証","1734000","226","31023420","17.94","17.95","17.87","17.88"," ","0","17.88","88","17.89","1","0.00"
="006206","元上證","675396","129","11517093","17.13","17.13","17.03","17.05","-","0.02","17.05","79","17.07","2","0.00"
="006207","FH滬深","1065000","259","13974850","13.18","13.18","13.09","13.14","+","0.02","13.14","9","13.15","40","0.00"
="006208","FB台50","11000","5","391500","35.59","35.63","35.58","35.63","+","0.06","35.64","20","35.79","2","0.00"
="0080  ","恒中國","200","1","68600","343","343","343","343","-","2","343","1","345","2","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","772","1","820","1","0.00"
