

2014年11月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10278.64,-,115.32,-1.11
發行量加權股價指數,8884.39,-,98.49,-1.1
臺灣50指數,6497.73,-,74.62,-1.14
臺灣中型100指數,7024.55,-,72.53,-1.02
臺灣資訊科技指數,7650.4,-,106.72,-1.38
臺灣發達指數,7623.56,-,66.49,-0.86
臺灣高股息指數,5500.63,-,36.72,-0.66
臺灣就業99指數,5342.64,-,50.1,-0.93
臺灣高薪100指數,4936.82,-,55.86,-1.12
臺灣企業經營101指數,5710.09,-,64.05,-1.11
臺灣低波動高股息指數,1363.31,-,9.6,-0.7
未含金融保險股指數,7438.67,-,82.89,-1.1
未含電子股指數,12786.95,-,132.52,-1.03
未含金融電子股指數,10821.68,-,110.36,-1.01
水泥窯製類指數,579.49,-,5.76,-0.98
塑膠化工類指數,748.63,-,8.85,-1.17
機電類指數,1978.66,-,23.52,-1.17
水泥類指數,148.65,-,1.46,-0.97
食品類指數,1192.54,-,13.12,-1.09
塑膠類指數,203.12,-,2.42,-1.18
紡織纖維類指數,500.49,-,4.9,-0.97
電機機械類指數,152.08,-,2.61,-1.69
電器電纜類指數,37.69,-,0.36,-0.95
化學生技醫療類指數,98.47,-,1.41,-1.41
化學類指數,93.84,-,0.69,-0.73
生技醫療類指數,73.73,-,1.69,-2.24
玻璃陶瓷類指數,55.4,-,0.58,-1.04
造紙類指數,169.52,-,2.1,-1.22
鋼鐵類指數,97.76,-,0.38,-0.39
橡膠類指數,367.96,-,3.13,-0.84
汽車類指數,320.75,-,6.37,-1.95
電子類指數,351.39,-,4.13,-1.16
半導體類指數,114.55,-,1.72,-1.48
電腦及週邊設備類指數,96.77,-,1.4,-1.43
光電類指數,36.49,-,0.39,-1.06
通信網路類指數,112.71,-,0.7,-0.62
電子零組件類指數,81.38,-,0.53,-0.65
電子通路類指數,109.63,-,0.65,-0.59
資訊服務類指數,92.74,-,0.68,-0.73
其他電子類指數,85.16,-,0.71,-0.83
建材營造類指數,266.64,-,2.45,-0.91
航運類指數,79.97,-,1.35,-1.66
觀光類指數,123.19,+,0.9,0.74
金融保險類指數,1084.4,-,11.65,-1.06
貿易百貨類指數,227.31,-,1.4,-0.61
油電燃氣類指數,87.97,-,1.05,-1.18
其他類指數,226.28,-,0.07,-0.03
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10588.91,-,118.8,-1.11
發行量加權股價報酬指數,13528.49,-,149.97,-1.1
臺灣50報酬指數,10007.45,-,114.94,-1.14
臺灣中型100報酬指數,10054.46,-,103.81,-1.02
臺灣資訊科技報酬指數,11159.3,-,155.67,-1.38
臺灣發達報酬指數,10631.83,-,92.73,-0.86
臺灣高股息報酬指數,9063.86,-,60.51,-0.66
臺灣就業99報酬指數,6064.79,-,56.87,-0.93
