

2007年01月03日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年01月03日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","367000","42","3538590","9.59","9.7","9.59","9.7","+","0.12","9.63","85","9.69","62","0.00"
="0050  ","台灣50","6811000","558","399769200","58.55","58.95","58.45","58.7","+","0.25","58.7","15","58.75","102","0.00"
="0051  ","中100 ","1461000","310","48448460","33.15","33.34","32.91","33.15"," ","0","33.11","12","33.15","27","0.00"
="0052  ","FB科技","571000","131","22360270","39.3","39.4","39","39.21","+","0.31","39.2","12","39.21","16","0.00"
="01001T","富邦R1","140000","34","1705610","12.25","12.25","12.01","12.2","-","0.05","12.1","1","12.2","17","0.00"
="01002T","國泰R1","1547000","123","16725610","10.82","10.83","10.79","10.81","-","0.01","10.8","85","10.81","6","0.00"
="01003T","新光R1","1198000","104","13775540","11.43","11.55","11.42","11.55","+","0.13","11.5","543","11.55","39","0.00"
="01004T","富邦R2","1391000","153","17865700","12.7","12.87","12.7","12.7"," ","0","12.65","10","12.7","11","0.00"
="01005T","三鼎  ","947000","35","9535520","10.08","10.09","10.06","10.06","-","0.02","10.06","22","10.07","586","0.00"
="01007T","國泰R2","1110000","86","12730850","11.46","11.5","11.35","11.47","-","0.08","11.47","6","11.48","1","0.00"
"1101  ","台泥  ","4839060","943","143703848","29.75","29.85","29.45","29.45","-","0.3","29.45","79","29.5","94","16.73"
"1102  ","亞泥  ","6412047","1775","205111257","32","32.1","31.8","31.9","+","0.15","31.9","2","32","12","11.15"
"1103  ","嘉泥  ","4519394","1009","97264595","21.7","21.8","21.3","21.3","-","0.15","21.3","18","21.4","2","5.14"
"1104  ","環泥  ","1900517","335","25632935","13.5","13.6","13.4","13.4","-","0.1","13.4","572","13.5","133","12.64"
"1107  ","建台  ","1001202","118","2851513","2.85","3","2.7","2.75","-","0.1","2.7","16","2.75","17","8.33"
"1108  ","幸福  ","1584900","320","16459672","10.45","10.5","10.3","10.3"," ","0","10.3","97","10.35","12","12.41"
"1109  ","信大  ","710601","187","9245221","13.1","13.2","12.95","12.95","-","0.15","12.95","18","13","57","8.25"
"1110  ","東泥  ","4828635","909","60034746","12.6","12.85","12.1","12.1","-","0.5","12.1","35","12.15","33","26.89"
"1201  ","味全  ","16933813","3368","389842916","23.7","23.75","22.5","23","-","0.4","23","30","23.2","3","32.39"
"1203  ","味王  ","663990","206","10451041","15.95","16","15.55","15.8","+","0.05","15.7","4","15.8","15","0.00"
"1207  ","嘉食化","2095108","412","8731494","4.25","4.35","4.1","4.11","-","0.14","4.11","40","4.18","10","0.00"
"1210  ","大成  ","15829286","3055","335846841","21.15","21.9","20.65","20.8","-","0.35","20.8","43","20.9","1","13.68"
"1213  ","大飲  ","346763","108","4775152","13.45","13.9","13.45","13.9","+","0.9","13.9","384","--","0","0.00"
"1215  ","卜蜂  ","16830994","2767","167355353","10.1","10.2","9.64","9.64","+","0.01","9.64","297","9.65","1","17.85"
"1216  ","統一  ","10949220","2528","355877715","32.7","33.1","32","32","-","0.7","32","103","32.3","16","45.07"
"1217  ","愛之味","20589370","3900","202749920","9.8","10.1","9.6","9.67","+","0.21","9.67","11","9.68","11","27.63"
"1218  ","泰山  ","5313197","935","44013880","8.24","8.44","8.15","8.2","+","0.06","8.19","52","8.2","19","0.00"
"1219  ","福壽  ","4186603","868","38521730","9.1","9.5","9.01","9.01"," ","0","9","107","9.01","31","26.5"
"1220  ","台榮  ","3115171","492","30476294","9.9","9.99","9.56","9.92","+","0.56","9.91","13","9.92","6","28.34"
"1225  ","福懋油","1132819","204","8775973","7.3","8","7.3","7.72"," ","0","7.7","1","7.72","25","0.00"
"1227  ","佳格  ","3066136","783","46745163","14.95","15.6","14.9","15.4","+","0.7","15.3","13","15.4","184","28"
"1229  ","聯華  ","6418910","1338","114880344","18","18.3","17.55","17.65","-","0.15","17.65","3","17.7","16","10.96"
"1231  ","聯華食","3872729","574","48600747","12.55","12.55","12.5","12.55","+","0.8","12.55","3,734","--","0","125.5"
"1232  ","大統益","207702","60","4277541","20.55","20.85","20.4","20.8"," ","0","20.55","13","20.8","6","9.24"
"1233  ","天仁  ","66082","33","1877519","28.7","28.7","28.3","28.3","-","0.4","28.3","40","28.5","5","19.65"
"1234  ","黑松  ","11204801","2237","195618167","17.5","17.95","16.85","16.85","-","0.6","16.85","13","17","70","105.31"
"1235  ","興泰  ","18296","13","293254","15.9","16.2","15.9","16.1","+","0.1","15.95","5","16.2","21","1610"
"1236  ","宏亞  ","499797","150","8105739","16","16.5","16","16.25","+","0.25","16.2","17","16.3","38","13.77"
"1301  ","台塑  ","5413734","1564","294413075","54.4","54.5","54.2","54.2","-","0.2","54.2","118","54.3","3","11.27"
"1303  ","南亞  ","8195385","1970","448681092","55","55.2","54.5","54.6","-","0.6","54.6","50","54.7","25","9.78"
"1304  ","台聚  ","14365367","2062","144925907","10","10.25","9.92","10.15","+","0.23","10.1","65","10.15","476","13.36"
"1305  ","華夏  ","4891329","972","43499352","9","9","8.81","8.83","-","0.01","8.83","49","8.84","17","14.02"
"1307  ","三芳  ","2141562","511","51763661","22.85","24.5","22.6","24.5","+","1.6","24.5","261","--","0","14.16"
"1308  ","亞聚  ","2281402","529","32754696","14.3","14.55","14.25","14.3","+","0.05","14.25","232","14.3","2","10.59"
"1309  ","台達化","2730393","576","25076295","9.25","9.33","9.06","9.1"," ","0","9.1","132","9.14","1","26.76"
"1310  ","台苯  ","12404486","2116","183525715","14.6","15.1","14.45","14.8","+","0.25","14.8","15","14.85","22","42.29"
"1311  ","福聚  ","4466295","1522","140175125","31.45","31.9","31","31.35"," ","0","31.35","22","31.4","1","5.2"
"1312  ","國喬  ","11774728","2165","147364477","12.6","12.75","12.3","12.4","-","0.1","12.4","50","12.45","23","10.78"
"1312A ","國喬特","30000","10","441450","14.75","14.75","14.7","14.7"," ","0","14.7","6","14.75","2","0.00"
"1313  ","聯成  ","14036522","2642","247720238","18.1","18.3","17.3","17.75","-","0.25","17.7","23","17.75","22","9.65"
"1314  ","中石化","23226814","3184","226936463","9.82","9.89","9.7","9.7","-","0.08","9.7","608","9.71","32","15.4"
"1315  ","達新  ","4311820","1426","97141817","23.5","24","21.9","22.35","-","1.15","22.35","3","22.45","1","18.78"
"1316  ","上曜  ","3270179","668","36418794","11.45","11.45","10.7","10.7","-","0.45","10.7","2","10.8","8","13.21"
"1319  ","東陽  ","9085556","1929","237017134","26","26.4","25.8","25.85","+","0.1","25.85","6","25.9","34","11.19"
"1321  ","大洋  ","1425899","404","28615099","20.1","20.5","19.8","19.8","-","0.2","19.75","32","19.8","9","24.44"
"1323  ","永裕  ","255139","56","2558931","10.1","10.1","10","10"," ","0","9.91","2","10","8","37.04"
"1324  ","地球  ","112278","37","956747","8.65","8.7","8.38","8.58","-","0.07","8.47","1","8.58","1","37.3"
"1325  ","恆大  ","428624","116","4990475","11.7","11.7","11.6","11.6"," ","0","11.6","11","11.65","38","21.48"
"1326  ","台化  ","5709161","1375","315909665","55.2","55.5","55.2","55.2"," ","0","55.2","56","55.3","19","9.72"
"1402  ","遠東新","10532782","1928","302432962","28.6","29","28.4","28.4","-","0.1","28.4","126","28.5","33","13.4"
"1409  ","新纖  ","10408978","1575","89403309","8.65","8.69","8.51","8.52","-","0.08","8.52","830","8.53","12","15.21"
"1410  ","南染  ","335823","83","3046141","9.22","9.22","8.9","8.9","-","0.29","8.8","2","9.02","45","222.5"
"1413  ","宏洲  ","4825001","694","19596953","4.29","4.29","3.94","3.94","-","0.29","3.94","56","3.97","32","0.00"
"1414  ","東和  ","4033021","609","34305923","8.88","8.88","8.3","8.3","-","0.6","8.3","18","8.31","15","0.00"
"1416  ","廣豐  ","19573844","2493","199132024","10.45","10.55","9.76","9.93","-","0.47","9.92","19","9.93","39","0.00"
"1417  ","嘉裕  ","3443168","585","26069147","7.67","7.74","7.5","7.51","-","0.16","7.51","27","7.52","5","0.00"
"1418  ","東華  ","3865139","726","25645663","6.83","6.89","6.5","6.68","-","0.13","6.68","16","6.69","10","0.00"
"1419  ","新紡  ","2473930","519","75398668","30.9","30.9","29.8","29.8","-","0.2","29.8","1","29.9","2","298"
"1423  ","利華  ","2916020","436","24385992","8.5","8.55","8.2","8.36","-","0.11","8.35","1","8.36","53","19.44"
"1432  ","大魯閣","38365","32","302145","7.83","8","7.81","7.94","-","0.31","7.81","1","7.95","1","0.00"
"1434  ","福懋  ","3912058","838","95901025","24.55","24.8","24.3","24.3","-","0.3","24.3","73","24.35","20","11.91"
"1435  ","中福  ","256214","20","1807956","6.95","7.2","6.95","7","+","0.09","7","28","7.2","34","140"
"1436  ","華友聯","162072","53","1856013","11.35","11.7","11.35","11.45","+","0.05","11.45","2","11.55","2","114.5"
"1437  ","勤益控","6559886","1781","165321667","26","26.4","24.5","24.8","-","1.3","24.8","48","24.85","25","22.96"
"1438  ","裕豐  ","29000","8","51760","1.59","1.81","1.59","1.81","+","0.11","1.78","1","1.81","2","0.00"
"1439  ","中和  ","304410","75","3975208","13.2","13.25","12.9","13.15","+","0.1","12.95","2","13.15","11","0.00"
"1440  ","南紡  ","10842114","2168","168114061","15.75","15.9","15","15.2","-","0.4","15.15","1","15.2","825","0.00"
"1441  ","大東  ","1842165","231","13141877","7.3","7.35","6.95","6.96","-","0.34","6.96","1","7.09","12","0.00"
"1442  ","名軒  ","365441","133","5427280","14.7","15.2","14.7","14.85","-","0.35","14.8","6","14.85","7","8.03"
"1443  ","立益  ","698073","120","3503654","5","5.24","4.89","4.99","-","0.26","4.93","4","4.99","51","0.00"
"1444  ","力麗  ","6798924","773","34477998","5.17","5.25","4.95","5","-","0.17","5","26","5.04","46","0.00"
"1445  ","大宇  ","2086600","359","12507709","6.32","6.32","5.9","5.9","-","0.44","5.9","63","5.92","2","0.00"
"1446  ","宏和  ","1640396","256","8347363","5.2","5.2","5","5","-","0.2","5","25","5.06","30","0.00"
"1447  ","力鵬  ","2858435","433","27412477","9.72","9.81","9.46","9.46","-","0.26","9.46","3","9.57","26","22.52"
"1449  ","佳和  ","4295000","498","19642280","4.8","4.82","4.47","4.47","-","0.33","4.47","53","4.5","5","0.00"
"1451  ","年興  ","3690460","1200","74146386","20.4","20.4","19.9","20","-","0.1","20","24","20.05","42","7.94"
"1452  ","宏益  ","599075","129","4413634","7.52","7.55","7.21","7.3","-","0.22","7.27","10","7.3","13","0.00"
"1453  ","大將  ","7675","22","26266","3.58","3.58","3.36","3.36","-","0.25","3.36","4","3.74","18","0.00"
"1454  ","台富  ","1215487","139","7247764","6.14","6.14","5.93","5.94","-","0.16","5.94","3","6.01","12","0.00"
"1455  ","集盛  ","1723729","331","14481667","8.54","8.54","8.33","8.34","-","0.13","8.34","2","8.37","5","0.00"
"1456  ","怡華  ","1591626","361","7667864","4.86","5","4.7","4.77","-","0.15","4.77","13","4.78","1","0.00"
"1457  ","宜進  ","5970627","846","28938066","5.1","5.1","4.7","4.78","-","0.23","4.76","10","4.78","11","0.00"
"1459  ","聯發  ","461035","121","3817496","8.4","8.45","8.16","8.3","-","0.08","8.27","2","8.3","32","0.00"
"1460  ","宏遠  ","9173589","1686","72998338","7.85","8.2","7.57","7.65","-","0.13","7.64","12","7.65","49","51"
"1463  ","強盛  ","763248","211","5751603","7.88","7.88","7.4","7.41","-","0.49","7.41","2","7.42","10","185.25"
"1464  ","得力  ","287139","79","1886336","6.6","6.65","6.52","6.6"," ","0","6.59","3","6.6","3","0.00"
"1465  ","偉全  ","201380","48","2414246","12.2","12.25","11.8","11.8","-","0.3","11.8","11","12.05","8","8.49"
"1466  ","聚隆  ","775110","164","5788600","7.75","7.75","7.23","7.23","-","0.48","7.23","7","7.33","10","6.89"
"1467  ","南緯  ","2682474","455","38157106","14.3","14.5","14.05","14.2"," ","0","14.15","4","14.2","81","7.59"
"1468  ","昶和  ","134000","33","1771100","13.25","13.3","13.1","13.25"," ","0","13.15","3","13.25","8","0.00"
"1469  ","理隆  ","21000","13","253050","12.05","12.05","12.05","12.05","+","0.75","12.05","70","--","0","120.5"
"1470  ","大統染","20000","8","102350","5.1","5.23","5","5.06","+","0.06","5.06","3","5.2","6","0.00"
"1471  ","首利  ","1737009","560","59678953","34.3","34.75","34","34.55","+","0.25","34.55","11","34.6","3","0.00"
"1472  ","三洋紡","2160001","390","16686737","8.1","8.11","7.59","7.64","-","0.52","7.63","15","7.64","7","0.00"
"1473  ","台南  ","1890938","641","109779696","56.3","59.2","56.3","58.4","+","2.1","58.4","20","58.8","2","11.68"
"1474  ","弘裕  ","890755","148","8225823","9.29","9.3","9.19","9.26","+","0.01","9.22","4","9.26","10","11.72"
"1475  ","本盟  ","232430","85","2680109","12.05","12.1","11.25","11.4","-","0.65","11.4","2","11.5","1","0.00"
"1476  ","儒鴻  ","3737809","924","79776965","20.95","21.7","20.7","20.7","+","0.4","20.7","63","20.85","5","9.24"
"1477  ","聚陽  ","495161","230","34314326","69.2","69.8","69","69.2"," ","0","69.2","1","69.7","26","12.25"
"1503  ","士電  ","8133650","1030","281868169","35","35.3","34.35","34.7","-","0.1","34.5","9","34.7","51","22.83"
"1504  ","東元  ","7535024","1754","126216660","17.2","17.2","16.6","16.6","-","0.5","16.6","333","16.65","26","15.96"
"1506  ","正道  ","213149","75","2764405","13.3","13.3","12.9","13","-","0.15","13","1","13.05","3","0.00"
"1507  ","永大  ","4733503","1185","95791610","20.6","20.7","19.9","19.9","-","0.55","19.9","79","20","23","15.08"
"1512  ","瑞利  ","1214568","285","12706507","10.8","10.8","10.15","10.15","-","0.55","10.15","34","10.25","2","44.13"
"1513  ","中興電","2148401","457","41892705","19.6","19.7","19.35","19.45","-","0.15","19.4","3","19.45","83","11.79"
"1514  ","亞力  ","2351185","365","19545749","8.5","8.53","8.15","8.53","+","0.08","8.5","51","8.53","34","23.69"
"1515  ","力山  ","896033","201","10205316","11.4","11.5","11.3","11.4"," ","0","11.4","44","11.45","15","0.00"
"1516  ","川飛  ","2293500","554","17246262","7.85","8","7.31","7.31","-","0.54","--","0","7.31","20","365.5"
"1517  ","利奇  ","13194974","3163","189351667","15.1","15.2","14.05","14.05","-","1.05","14.05","732","14.1","20","24.65"
"1519  ","華城  ","15246053","2804","270166282","17.5","18.2","17.2","17.9","+","0.45","17.85","156","17.9","65","11.85"
