

2008年10月30日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年10月30日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","336000","95","1723580","4.9","5.25","4.9","5.25","+","0.3","5.25","27","5.28","5","0.00"
="0050  ","台灣50","22001326","4639","744071213","33.08","34.44","32.53","34.44","+","2.25","34.44","7,286","--","0","0.00"
="0051  ","中100 ","609100","257","9947558","16","16.69","15.65","16.69","+","1.09","16.69","266","--","0","0.00"
="0052  ","FB科技","34000","20","758840","21.27","22.74","21.27","22.6","+","1.33","22.39","1","22.7","1","0.00"
="0053  ","寶電子","665001","230","9691244","14.09","14.75","14.01","14.75","+","0.96","14.75","107","--","0","0.00"
="0054  ","台商50","217000","82","2520880","11.4","11.79","11.26","11.79","+","0.77","11.79","23","--","0","0.00"
="0055  ","寶金融","10373450","794","72232440","6.85","7","6.72","7","+","0.45","7","854","--","0","0.00"
="0056  ","高股息","2598000","202","36457110","13.6","14.32","13.59","14.32","+","0.93","14.32","15","--","0","0.00"
="0057  ","FB摩台","233000","26","4116950","17.06","17.85","17.06","17.85","+","1.16","17.85","169","--","0","0.00"
="0058  ","FB發達","65000","33","1138120","16.75","17.92","16.75","17.92","+","1.17","17.92","18","--","0","0.00"
="0059  ","FB金融","167000","20","2408160","14.55","14.55","14.36","14.55","+","0.95","14.5","50","--","0","0.00"
="0060  ","新台灣","185000","25","2807590","15.83","16.38","14.4","16.38","+","1.07","16.03","15","16.38","17","0.00"
="01001T","富邦R1","246000","40","2128680","8.65","8.78","8.4","8.78","+","0.42","8.71","7","8.8","5","0.00"
="01002T","國泰R1","531000","51","4370190","8","8.3","8","8.3","+","0.49","8.3","12","8.32","35","0.00"
="01003T","新光R1","386000","27","2683840","6.64","7","6.64","7","+","0.45","6.99","5","7","26","0.00"
="01004T","富邦R2","693000","31","5314320","7.69","7.7","7.64","7.64","+","0.44","7.42","20","7.65","195","0.00"
="01005T","三鼎  ","197000","13","1069000","5.3","5.5","5.2","5.4","+","0.25","5.2","20","5.4","17","0.00"
="01007T","國泰R2","569000","34","4355910","7.35","7.8","7.35","7.69","+","0.37","7.66","10","7.69","101","0.00"
="01008T","駿馬R1","69000","11","435550","6.1","6.35","6.1","6.35","+","0.3","6.23","3","6.35","7","0.00"
"1101  ","台泥  ","27346491","6774","422891356","14.6","15.9","14.3","15.85","+","0.95","15.85","33","15.9","98","6.52"
"1102  ","亞泥  ","31758062","5299","555224456","16.5","18.15","16.45","18.15","+","1.15","18.15","1,609","--","0","5.17"
"1103  ","嘉泥  ","2300475","630","21217718","8.65","9.55","8.52","9.55","+","0.62","9.55","283","--","0","6.87"
"1104  ","環泥  ","284713","151","4323999","15.2","15.6","14.4","15.6","+","0.5","15.5","1","15.6","20","16.6"
"1108  ","幸福  ","826000","240","4572350","5.31","5.68","5.21","5.68","+","0.37","5.68","58","--","0","14.95"
"1109  ","信大  ","361220","78","2644626","7.1","7.4","7.07","7.35","+","0.36","7.28","20","7.35","3","13.87"
"1110  ","東泥  ","1293212","284","9348804","6.9","7.38","6.9","7.38","+","0.48","7.38","148","--","0","13.92"
"1201  ","味全  ","3138753","968","48323359","15.2","15.55","14.75","15.55","+","1","15.55","197","--","0","14.53"
"1203  ","味王  ","225245","90","2261043","10.15","10.15","9.65","10.15","+","0.65","10.15","32","--","0","126.88"
"1210  ","大成  ","12963304","2224","236485776","17.95","18.95","16.6","18.95","+","1.2","18.95","188","--","0","6.47"
"1213  ","大飲  ","50000","27","319370","6","6.46","6","6.46","+","0.42","6.3","2","6.46","1","80.75"
"1215  ","卜蜂  ","821355","279","6929497","8.11","8.56","8.09","8.56","+","0.56","8.56","83","--","0","5.45"
"1216  ","統一  ","10883484","3508","282424938","23.5","26.8","23.5","26.25","+","1","26.25","5","26.3","3","10.85"
"1217  ","愛之味","1609098","494","8116727","4.78","5.11","4.74","5.11","+","0.33","5.11","76","--","0","0.00"
"1218  ","泰山  ","1702780","416","8446175","4.75","5.07","4.75","5.07","+","0.33","5.07","10","--","0","8.31"
"1219  ","福壽  ","909040","300","5948924","6.4","6.65","6.28","6.65","+","0.43","6.65","197","--","0","7.31"
"1220  ","台榮  ","134000","58","710060","5.3","5.48","5.19","5.48","+","0.28","5.4","20","5.5","10","78.29"
"1225  ","福懋油","1033000","223","6811490","6.23","6.64","6.23","6.64","+","0.43","6.64","57","--","0","3.73"
"1227  ","佳格  ","2515100","507","44233140","16.95","17.95","16.95","17.95","+","1.15","17.9","5","17.95","88","7.8"
"1229  ","聯華  ","2362529","651","24466673","10","10.55","9.98","10.55","+","0.68","10.55","2","--","0","6.51"
"1231  ","聯華食","224000","77","1661790","7.06","7.49","7.06","7.49","+","0.49","7.49","3","--","0","10.4"
"1232  ","大統益","307000","148","7345200","22.6","24.55","22.6","24.55","+","1.6","24.3","5","24.55","22","5.9"
"1233  ","天仁  ","60040","30","1529139","25.5","25.8","25.3","25.8","+","0.3","25.5","2","25.55","1","15.64"
"1234  ","黑松  ","289102","149","2647138","8.51","9.39","8.51","9.32","+","0.49","9.32","5","9.37","2","35.85"
"1235  ","興泰  ","0","0","0","--","--","--","--"," ","0","31","2","31.75","1","15.43"
"1236  ","宏亞  ","222730","42","2177896","9.53","9.79","9.53","9.79","+","0.64","9.79","50","--","0","6.08"
"1301  ","台塑  ","17898140","7044","941837478","50.2","53.5","50.2","53.5","+","3.5","53.4","73","53.5","189","5.96"
"1303  ","南亞  ","15701605","5619","667551118","40.4","43.2","40.4","43.2","+","2.8","43.2","395","--","0","6"
"1304  ","台聚  ","2122106","549","18505664","8.36","8.83","8.31","8.83","+","0.57","8.83","505","--","0","3.52"
"1305  ","華夏  ","2214000","441","10184460","4.36","4.66","4.36","4.66","+","0.3","4.66","279","--","0","4.2"
"1307  ","三芳  ","213362","75","3484854","15.6","17","15.6","17","+","1.1","17","89","--","0","7.33"
"1308  ","亞聚  ","1756194","428","21473305","11.2","12.4","11.2","12.4","+","0.8","12.4","50","--","0","3.12"
