

2015年01月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10606.8,-,42.44,-0.4
發行量加權股價指數,9138.29,-,26.8,-0.29
臺灣50指數,6585.29,+,20.93,0.32
臺灣中型100指數,7386.89,-,77.45,-1.04
臺灣資訊科技指數,8029.64,+,93.76,1.18
臺灣發達指數,7721.43,-,50.8,-0.65
臺灣高股息指數,5783.17,-,41.8,-0.72
臺灣就業99指數,5453.96,-,33.71,-0.61
臺灣高薪100指數,4980.03,-,12.18,-0.24
臺灣企業經營101指數,5813.38,-,9.09,-0.16
臺灣低波動高股息指數,1400.23,-,7.57,-0.54
未含金融保險股指數,7725.14,-,15.06,-0.19
未含電子股指數,13004.56,-,118.13,-0.9
未含金融電子股指數,11234.17,-,101.03,-0.89
水泥窯製類指數,561.96,-,1.3,-0.23
塑膠化工類指數,778.3,-,9.99,-1.27
機電類指數,2054.17,+,3.78,0.18
水泥類指數,142.48,-,0.18,-0.13
食品類指數,1198.07,-,1.15,-0.1
塑膠類指數,211.6,-,2.9,-1.35
紡織纖維類指數,519.56,-,4.88,-0.93
電機機械類指數,157.49,-,1.93,-1.21
電器電纜類指數,36.35,-,0.33,-0.9
化學生技醫療類指數,104.01,-,1.23,-1.17
化學類指數,101.27,-,0.95,-0.93
生技醫療類指數,75.81,-,1.14,-1.48
玻璃陶瓷類指數,56.95,-,0.43,-0.75
造紙類指數,170.62,-,1.34,-0.78
鋼鐵類指數,100.31,-,0.68,-0.67
橡膠類指數,372.77,-,3.99,-1.06
汽車類指數,318.67,-,6.16,-1.9
電子類指數,364.99,+,0.86,0.24
半導體類指數,119.74,+,1.79,1.52
電腦及週邊設備類指數,103.28,-,0.83,-0.8
光電類指數,40.53,-,0.61,-1.48
通信網路類指數,119.22,+,0.52,0.44
電子零組件類指數,86.38,-,1.02,-1.17
電子通路類指數,113.93,-,1.23,-1.07
資訊服務類指數,103.11,-,1.25,-1.2
其他電子類指數,78.43,-,0.72,-0.91
建材營造類指數,284.15,-,3.22,-1.12
航運類指數,96.62,+,0.9,0.94
觀光類指數,122.97,-,0.16,-0.13
金融保險類指數,1050.34,-,9.77,-0.92
貿易百貨類指數,236.49,-,3.19,-1.33
油電燃氣類指數,84.63,-,0.87,-1.02
其他類指數,246.78,-,2.09,-0.84
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10927.01,-,43.72,-0.4
發行量加權股價報酬指數,13915.11,-,40.8,-0.29
臺灣50報酬指數,10142.3,+,32.23,0.32
臺灣中型100報酬指數,10573.09,-,110.86,-1.04
臺灣資訊科技報酬指數,11712.49,+,136.77,1.18
臺灣發達報酬指數,10768.32,-,70.85,-0.65
臺灣高股息報酬指數,9529.43,-,68.87,-0.72
臺灣就業99報酬指數,6191.15,-,38.26,-0.61
臺灣高薪100報酬指數,5020.57,-,12.29,-0.24
臺灣企業經營101報酬指數,6210.01,-,9.7,-0.16
臺灣低波動高股息報酬指數,2749.35,-,14.87,-0.54
未含金融電子股報酬指數,17268.98,-,155.31,-0.89
水泥類報酬指數,188.55,-,0.24,-0.13
食品類報酬指數,1386.08,-,1.33,-0.1
塑膠類報酬指數,263.23,-,3.6,-1.35
紡織纖維類報酬指數,636.29,-,5.98,-0.93
電機機械類報酬指數,189.05,-,2.31,-1.21
電器電纜類報酬指數,40.68,-,0.37,-0.9
化學生技醫療類報酬指數,126.17,-,1.49,-1.17
化學類報酬指數,125.42,-,1.18,-0.93
生技醫療類報酬指數,87.92,-,1.32,-1.48
玻璃陶瓷類報酬指數,60.71,-,0.46,-0.75
造紙類報酬指數,197.86,-,1.55,-0.78
鋼鐵類報酬指數,123.84,-,0.85,-0.68
橡膠類報酬指數,441.85,-,4.73,-1.06
汽車類報酬指數,370.93,-,7.18,-1.9
電子類報酬指數,508.64,+,1.21,0.24
半導體類報酬指數,160.3,+,2.39,1.51
電腦及週邊設備類報酬指數,148,-,1.19,-0.8
光電類報酬指數,47.85,-,0.72,-1.48
通信網路類報酬指數,182.58,+,0.8,0.44
電子零組件類報酬指數,118.34,-,1.4,-1.17
電子通路類報酬指數,166.93,-,1.8,-1.07
資訊服務類報酬指數,155.7,-,1.89,-1.2
其他電子類報酬指數,91.01,-,0.83,-0.9
建材營造類報酬指數,368.63,-,4.17,-1.12
航運類報酬指數,113.51,+,1.06,0.94
觀光類報酬指數,135.86,-,0.19,-0.14
金融保險類報酬指數,1308.28,-,12.18,-0.92
貿易百貨類報酬指數,275.33,-,3.72,-1.33
油電燃氣類報酬指數,100.41,-,1.04,-1.03
其他類報酬指數,315.43,-,2.67,-0.84
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","106881232850","2635130491","899829"
"2.台灣存託憑證","222781128","44201447","6632"
"3.受益憑證","0","0","0"
"4.ETF","5675233736","192964026","30791"
"5.受益證券","33721994","2067013","138"
"6.變更交易股票","53362824","7767934","1362"
"7.認購(售)權證","3010285860","3130699000","83401"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","106934595674","2642898425","901191"
"總計(1~12)","115876618392","6012829911","1022153"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1921(8),112(5)
"下跌(跌停)",4569(34),678(1)
"持平",288,59
"未成交",3511,2
"無比價",978,0
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年01月16日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","9317659","1371","613484964","66.25","66.4","65.35","65.5","-","0.3","65.5","203","65.55","3","0.00"
="0051  ","中100 ","10100","8","300039","29.8","29.8","29.5","29.51","-","0.27","29.51","2","29.58","2","0.00"
="0052  ","FB科技","10000","8","416640","41.28","42","41.28","41.46","+","0.21","41.36","25","41.46","1","0.00"
="0053  ","寶電子","14000","11","402130","28.66","28.94","28.63","28.64","+","0.12","28.49","2","28.66","2","0.00"
="0054  ","台商50","5000","5","110640","22.24","22.24","22.05","22.06","-","0.28","22.06","6","22.67","8","0.00"
="0055  ","寶金融","2004500","162","28447419","14.27","14.27","14.14","14.19","-","0.14","14.19","39","14.21","71","0.00"
="0056  ","高股息","644204","261","15519860","24.2","24.25","23.99","24.09","-","0.17","24.08","13","24.09","189","0.00"
="0057  ","FB摩台","68000","7","2748610","40.66","40.66","40.16","40.36","+","0.03","40.24","50","40.26","58","0.00"
="0058  ","FB發達","2000","2","74480","37.33","37.33","37.15","37.15","X","0","37.2","22","37.38","20","0.00"
="0059  ","FB金融","6000","3","191280","32.08","32.08","31.78","31.78","-","0.46","31.85","39","32.02","35","0.00"
="0060  ","新台灣","3000","3","93230","31.24","31.24","30.92","30.92","-","0.37","30.78","1","33.48","1","0.00"
